Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
2.790040E+2	-4.938166E-3	6.706756E+8	-1.760437E-2	2.352434E+7	7.874568E-4	7.368284E+8	-5.850478E-3	2.723868E+7	-5.688559E-3	4.653497E+9	-2.417321E-3	4.916651E+9	-4.878835E-3	5.390326E+9	-2.731012E-3	5.587327E+9	-1.266620E-2	-6.637935E-3	-1.175389E-2	-6.028267E-3	-1.487335E-2	-6.471512E+8	-7.095897E+8	-3.714345E+6	6.243849E+7	-5.563803E+9
2.795020E+2	-2.104517E-3	6.969122E+8	1.593309E-2	3.659420E+7	-5.349768E-3	6.800299E+8	-1.060340E-2	2.542990E+7	-2.416781E-3	4.865387E+9	-2.546745E-3	4.908220E+9	-2.783505E-3	5.545417E+9	-2.491714E-3	5.605132E+9	1.803761E-2	-5.253631E-3	2.653649E-2	2.329124E-2	1.842481E-2	-6.603180E+8	-6.546000E+8	1.116430E+7	-5.717997E+6	-5.568538E+9
2.799980E+2	-4.464479E-3	6.750614E+8	-1.737579E-2	2.361342E+7	-4.794437E-3	6.851694E+8	1.564786E-2	3.542013E+7	-4.358773E-3	4.739618E+9	-6.112281E-3	4.675937E+9	-4.413246E-3	5.424787E+9	-5.907230E-3	5.350999E+9	-1.291131E-2	2.044230E-2	-3.302365E-2	-3.335361E-2	-1.146856E-2	-6.514480E+8	-6.497492E+8	-1.180671E+7	-1.698769E+6	-5.327385E+9
2.805030E+2	-4.216304E-3	6.773593E+8	-7.696548E-4	3.008498E+7	-9.991118E-4	7.202942E+8	6.468816E-3	3.192693E+7	-1.242250E-3	4.941453E+9	-1.078523E-3	5.003869E+9	-1.211849E-3	5.661747E+9	-1.468986E-3	5.681229E+9	3.446649E-3	7.467927E-3	-7.238470E-3	-4.021278E-3	6.993310E-4	-6.472743E+8	-6.883672E+8	-1.841950E+6	4.109294E+7	-5.651144E+9
2.810040E+2	-4.192527E-3	6.775794E+8	1.682586E-2	3.694212E+7	-4.220940E-3	6.904769E+8	-7.856674E-3	2.647520E+7	-1.955156E-3	4.895283E+9	-1.194750E-3	4.996298E+9	-2.238457E-3	5.585760E+9	-1.567790E-3	5.673877E+9	2.101839E-2	-3.635733E-3	2.468253E-2	2.465412E-2	1.839365E-2	-6.406373E+8	-6.640017E+8	1.046692E+7	2.336444E+7	-5.636935E+9
2.815070E+2	1.693007E-4	7.179654E+8	-5.352141E-3	2.829915E+7	-2.901397E-3	7.026890E+8	-6.297014E-3	2.706875E+7	-2.671896E-4	5.004601E+9	-9.529618E-4	5.012049E+9	-5.965558E-4	5.707290E+9	-8.133085E-4	5.730015E+9	-5.521442E-3	-3.395617E-3	9.448731E-4	-2.125824E-3	-4.538833E-3	-6.896662E+8	-6.756202E+8	1.230397E+6	-1.404601E+7	-5.701716E+9
2.820030E+2	7.406118E-3	7.849708E+8	1.269634E-2	3.533281E+7	8.503979E-3	8.082429E+8	1.053190E-2	3.347319E+7	6.624734E-3	5.450942E+9	6.620261E-3	5.505419E+9	6.859704E-3	6.259185E+9	6.718053E-3	6.290390E+9	5.290218E-3	2.027924E-3	2.164434E-3	3.262294E-3	5.978284E-3	-7.496380E+8	-7.747697E+8	1.859618E+6	2.513173E+7	-6.255057E+9
2.825060E+2	1.234057E-2	8.306587E+8	-4.353341E-3	2.868839E+7	8.974219E-3	8.125949E+8	-2.041016E-3	2.868842E+7	9.303973E-3	5.624458E+9	7.682320E-3	5.574608E+9	9.262743E-3	6.437053E+9	8.261989E-3	6.405267E+9	-1.669392E-2	-1.101524E-2	-2.312325E-3	-5.678680E-3	-1.261533E-2	-8.019703E+8	-7.839064E+8	-3.043465E+1	-1.806388E+7	-6.376579E+9
2.830030E+2	6.474906E-3	7.763487E+8	1.522014E-2	3.631636E+7	1.124490E-2	8.336094E+8	-4.131622E-4	2.930792E+7	6.882859E-3	5.467659E+9	8.187504E-3	5.607519E+9	7.428264E-3	6.301269E+9	7.974390E-3	6.383868E+9	8.745235E-3	-1.165806E-2	1.563330E-2	2.040330E-2	7.245751E-3	-7.400324E+8	-8.043015E+8	7.008440E+6	6.426916E+7	-6.347552E+9
2.835020E+2	1.733030E-2	8.768583E+8	5.163974E-2	5.050942E+7	1.594243E-2	8.770839E+8	5.951938E-3	3.173023E+7	1.765908E-2	6.165559E+9	1.822035E-2	6.261125E+9	1.744444E-2	7.042643E+9	1.810959E-2	7.137983E+9	3.430945E-2	-9.990495E-3	4.568781E-2	4.429994E-2	3.353015E-2	-8.263489E+8	-8.453537E+8	1.877919E+7	1.900478E+7	-7.087474E+9
2.840030E+2	5.964668E-2	1.268664E+9	3.426977E-2	4.374018E+7	5.813435E-2	1.267560E+9	2.893298E-2	4.047593E+7	5.626107E-2	8.665539E+9	5.382365E-2	8.580558E+9	5.649529E-2	9.933098E+9	5.454826E-2	9.849222E+9	-2.537691E-2	-2.920137E-2	5.336793E-3	3.824463E-3	-2.027849E-2	-1.224924E+9	-1.227084E+9	3.264244E+6	2.159951E+6	-9.805481E+9
