Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
2.790030E+2	6.143816E-5	4.638950E+8	-3.291498E-3	3.850547E+8	-2.086283E-3	4.468872E+8	-3.287172E-3	3.801232E+8	-1.977434E-3	3.383735E+9	-2.187996E-3	3.386636E+9	-1.990022E-3	3.830622E+9	-1.928723E-3	3.850531E+9	-3.352936E-3	-1.200889E-3	-4.326426E-6	-2.152047E-3	-1.362775E-3	-7.884028E+7	-6.676399E+7	4.931488E+6	-1.207629E+7	-3.465476E+9
2.795060E+2	-2.816069E-3	4.395794E+8	-1.512220E-3	3.983681E+8	-3.368171E-3	4.360996E+8	-1.881618E-3	3.906926E+8	-3.444440E-3	3.289329E+9	-3.920127E-3	3.274284E+9	-3.435620E-3	3.725429E+9	-3.792872E-3	3.713864E+9	1.303850E-3	1.486554E-3	3.693980E-4	-1.827038E-4	2.280652E-3	-4.121130E+7	-4.540702E+7	7.675510E+6	4.195720E+6	-3.315496E+9
2.800000E+2	-2.211542E-3	4.446878E+8	-6.332947E-3	3.622972E+8	-4.937084E-3	4.228966E+8	-6.608142E-3	3.551504E+8	-3.449640E-3	3.288994E+9	-3.683048E-3	3.289662E+9	-3.621658E-3	3.711891E+9	-3.513440E-3	3.734350E+9	-4.121404E-3	-1.671058E-3	2.751958E-4	-2.450346E-3	-2.819506E-3	-8.239066E+7	-6.774620E+7	7.146726E+6	-1.464446E+7	-3.372053E+9
2.805050E+2	-3.936292E-3	4.301133E+8	-2.007458E-3	3.946625E+8	1.607744E-3	4.779739E+8	-2.464397E-3	3.863103E+8	-4.735609E-4	3.480513E+9	-1.173076E-4	3.520948E+9	-2.328645E-4	3.958487E+9	-5.574895E-4	3.951061E+9	1.928833E-3	-4.072141E-3	4.569390E-4	6.000974E-3	-1.449969E-3	-3.545079E+7	-9.166360E+7	8.352244E+6	5.621282E+7	-3.556398E+9
2.810050E+2	-1.884277E-3	4.474533E+8	-1.151172E-3	4.010697E+8	-2.563361E-3	4.428724E+8	2.223032E-3	4.215585E+8	5.053230E-4	3.543506E+9	-1.009041E-3	3.463107E+9	1.504392E-4	3.986379E+9	-1.109922E-3	3.910560E+9	7.331053E-4	4.786393E-3	-3.374203E-3	-4.053288E-3	-4.124926E-5	-4.638362E+7	-2.131395E+7	-2.048881E+7	-2.506967E+7	-3.509491E+9
2.815020E+2	6.206113E-4	4.686201E+8	4.327691E-3	4.420651E+8	1.406217E-3	4.762780E+8	7.192882E-4	4.102507E+8	4.513963E-4	3.540036E+9	8.720572E-4	3.585121E+9	5.618184E-4	4.016314E+9	8.430752E-4	4.053741E+9	3.707080E-3	-6.869293E-4	3.608403E-3	4.394009E-3	3.484616E-3	-2.655502E+7	-6.602723E+7	3.181439E+7	3.947221E+7	-3.611676E+9
2.820060E+2	6.425661E-4	4.688057E+8	4.684157E-4	4.131882E+8	4.906777E-3	5.057365E+8	5.171681E-3	4.437315E+8	1.747314E-3	3.623432E+9	4.217953E-3	3.802147E+9	2.112696E-3	4.129168E+9	3.805849E-3	4.270952E+9	-1.741503E-4	2.649043E-4	-4.703265E-3	-4.390547E-4	-3.337433E-3	-5.561748E+7	-6.200499E+7	-3.054333E+7	6.387513E+6	-3.857764E+9
2.825030E+2	9.523565E-3	5.438521E+8	9.499188E-3	4.807607E+8	5.034162E-3	5.068085E+8	6.127328E-3	4.509177E+8	6.641042E-3	3.938355E+9	5.827509E-3	3.906548E+9	6.455212E-3	4.445164E+9	6.253522E-3	4.450400E+9	-2.437734E-5	1.093166E-3	3.371860E-3	-1.117544E-3	3.245665E-3	-6.309134E+7	-5.589078E+7	2.984299E+7	-7.200566E+6	-3.969639E+9
2.830040E+2	8.672132E-3	5.366573E+8	1.362351E-2	5.116209E+8	7.209823E-3	5.251175E+8	1.129800E-2	4.897998E+8	1.055066E-2	4.189949E+9	1.021792E-2	4.191324E+9	1.016430E-2	4.715067E+9	1.003975E-2	4.727981E+9	4.951378E-3	4.088180E-3	2.325506E-3	8.631972E-4	3.583760E-3	-2.503641E+7	-3.531772E+7	2.182105E+7	1.028132E+7	-4.216360E+9
2.835020E+2	1.964178E-2	6.293532E+8	2.304084E-2	5.820858E+8	1.946599E-2	6.282579E+8	2.108292E-2	5.633797E+8	2.133847E-2	4.884172E+9	2.127045E-2	4.908227E+9	2.112193E-2	5.512430E+9	2.108272E-2	5.537580E+9	3.399064E-3	1.616929E-3	1.957926E-3	1.782135E-3	1.958120E-3	-4.726738E+7	-6.487816E+7	1.870611E+7	1.761079E+7	-4.955494E+9
