Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
1.400000E+3	3.938032E-1	8.418569E+9	3.067688E+0	5.619526E+8	1.817846E-1	7.991134E+9	2.392336E-1	4.788378E+8	3.471714E-1	8.366907E+10	3.202549E-1	8.199114E+10	3.309832E-1	9.166020E+10	3.277448E-1	9.040971E+10	2.673885E+0	5.744901E-2	2.828455E+0	2.616436E+0	2.739944E+0	-7.856617E+9	-7.512296E+9	8.311477E+7	-3.443204E+8	-8.984775E+10
1.700000E+3	-3.433766E-1	7.079767E+9	-4.710957E+0	4.744697E+8	-2.235616E-1	7.277203E+9	-5.158798E-1	4.047313E+8	-3.058097E-1	7.306932E+10	-2.437455E-1	7.295735E+10	-2.977591E-1	8.034652E+10	-2.538917E-1	8.003712E+10	-4.367580E+0	-2.923182E-1	-4.195077E+0	-4.075262E+0	-4.457065E+0	-6.605298E+9	-6.872472E+9	6.973839E+7	2.671746E+8	-7.956265E+10
2.000000E+3	-5.042662E-2	7.611798E+9	1.643268E+0	5.459328E+8	4.177699E-2	7.744541E+9	2.766462E-1	4.825094E+8	-4.136176E-2	7.736206E+10	-7.650931E-2	7.563603E+10	-3.322406E-2	8.510660E+10	-7.385312E-2	8.324783E+10	1.693695E+0	2.348692E-1	1.366622E+0	1.458826E+0	1.717121E+0	-7.065865E+9	-7.262031E+9	6.342331E+7	1.961663E+8	-8.270190E+10
2.100000E+3	2.884404E-1	8.227218E+9	5.576014E-1	5.337228E+8	3.959190E-1	8.368286E+9	-7.014346E-2	4.484757E+8	3.222998E-1	8.326533E+10	3.573193E-1	8.258481E+10	3.295057E-1	9.163362E+10	3.503049E-1	9.081203E+10	2.691610E-1	-4.660624E-1	6.277448E-1	7.352234E-1	2.072965E-1	-7.693496E+9	-7.919810E+9	8.524709E+7	2.263146E+8	-9.027831E+10
2.200000E+3	5.973318E-1	8.788200E+9	3.641180E+0	5.684024E+8	4.819004E-1	8.519724E+9	4.659951E-1	5.010921E+8	6.678294E-1	8.887427E+10	6.126212E-1	8.667407E+10	6.496305E-1	9.739399E+10	6.110642E-1	9.546227E+10	3.043848E+0	-1.590530E-2	3.175185E+0	3.059754E+0	3.030116E+0	-8.219798E+9	-8.018632E+9	6.731030E+7	-2.011660E+8	-9.489387E+10
2.300000E+3	8.330869E-1	9.216358E+9	5.672235E+0	5.912447E+8	7.975468E-1	9.075667E+9	1.052748E+0	5.586757E+8	8.187779E-1	9.132459E+10	8.638384E-1	9.069790E+10	8.166998E-1	1.004003E+11	8.607067E-1	9.991426E+10	4.839148E+0	2.552011E-1	4.619487E+0	4.583947E+0	4.811529E+0	-8.625113E+9	-8.516992E+9	3.256899E+7	-1.081217E+8	-9.932301E+10
2.325000E+3	9.669806E-1	9.459524E+9	9.173635E+0	6.306233E+8	1.107653E+0	9.621854E+9	1.482283E+0	6.008301E+8	1.127869E+0	9.634203E+10	1.061280E+0	9.386038E+10	1.125890E+0	1.059639E+11	1.051677E+0	1.033199E+11	8.206654E+0	3.746293E-1	7.691352E+0	7.832025E+0	8.121958E+0	-8.828901E+9	-9.021024E+9	2.979329E+7	1.921228E+8	-1.026893E+11
2.350000E+3	9.200144E-1	9.374228E+9	2.976124E+0	5.609228E+8	7.728748E-1	9.032213E+9	8.475341E-1	5.385361E+8	9.314740E-1	9.315398E+10	9.521378E-1	9.211222E+10	9.159501E-1	1.021862E+11	9.488665E-1	1.014864E+11	2.056110E+0	7.465932E-2	2.128590E+0	1.981451E+0	2.027258E+0	-8.813305E+9	-8.493677E+9	2.238665E+7	-3.196286E+8	-1.009255E+11
2.375000E+3	1.296892E+0	1.005868E+10	6.175408E+0	5.969037E+8	1.303147E+0	9.966173E+9	1.173941E+0	5.705695E+8	1.345016E+0	9.986695E+10	1.369923E+0	9.880403E+10	1.340918E+0	1.098331E+11	1.362486E+0	1.088627E+11	4.878515E+0	-1.292058E-1	5.001467E+0	5.007721E+0	4.812922E+0	-9.461777E+9	-9.395604E+9	2.633411E+7	-6.617324E+7	-1.082658E+11
2.400000E+3	1.163392E+0	9.816230E+9	9.583511E+0	6.352330E+8	1.294839E+0	9.951541E+9	9.885629E-1	5.523766E+8	1.343252E+0	9.983831E+10	1.287645E+0	9.748616E+10	1.338513E+0	1.097899E+11	1.274992E+0	1.073024E+11	8.420119E+0	-3.062761E-1	8.594948E+0	8.726395E+0	8.308519E+0	-9.180997E+9	-9.399164E+9	8.285642E+7	2.181674E+8	-1.066672E+11
2.425000E+3	5.388177E-1	8.681932E+9	1.993631E-1	5.296938E+8	6.814052E-1	8.871109E+9	8.728177E-1	5.410174E+8	6.509992E-1	8.860107E+10	6.706757E-1	8.760395E+10	6.539754E-1	9.747217E+10	6.572476E-1	9.628588E+10	-3.394546E-1	1.914126E-1	-6.734547E-1	-5.308672E-1	-4.578845E-1	-8.152238E+9	-8.330091E+9	-1.132364E+7	1.778532E+8	-9.575618E+10
2.450000E+3	3.158430E-1	8.276985E+9	-4.859615E+0	4.727978E+8	2.795128E-1	8.163261E+9	3.693711E-1	4.916094E+8	2.982106E-1	8.287430E+10	2.533061E-1	8.091880E+10	2.963805E-1	9.103756E+10	2.596747E-1	8.919578E+10	-5.175458E+0	8.985824E-2	-5.228986E+0	-5.265316E+0	-5.119289E+0	-7.804187E+9	-7.671652E+9	-1.881163E+7	-1.325349E+8	-8.872298E+10
2.475000E+3	-2.690030E-1	7.214838E+9	-5.948965E+0	4.605464E+8	-3.018586E-1	7.139300E+9	-3.199981E-1	4.239550E+8	-3.463566E-1	7.241112E+10	-3.420882E-1	7.138217E+10	-3.420011E-1	7.955042E+10	-3.346454E-1	7.859700E+10	-5.679962E+0	-1.813945E-2	-5.628967E+0	-5.661822E+0	-5.614319E+0	-6.754292E+9	-6.715345E+9	3.659133E+7	-3.894681E+7	-7.813646E+10
2.500000E+3	-2.508956E-2	7.657813E+9	-7.694854E+0	4.409112E+8	6.842229E-3	7.683010E+9	-1.214777E-1	4.434377E+8	-1.197261E-1	7.608999E+10	-9.077628E-2	7.540751E+10	-1.073374E-1	8.377300E+10	-8.408691E-2	8.306533E+10	-7.669764E+0	-1.283200E-1	-7.573376E+0	-7.541444E+0	-7.610767E+0	-7.216901E+9	-7.239573E+9	-2.526584E+6	2.267134E+7	-8.262441E+10
2.600000E+3	4.239358E-1	8.473293E+9	1.237811E+0	5.413728E+8	4.313043E-1	8.430610E+9	4.778226E-1	5.022528E+8	3.949447E-1	8.444457E+10	4.047676E-1	8.334481E+10	3.985036E-1	9.287518E+10	4.067196E-1	9.181810E+10	8.138757E-1	4.651829E-2	7.599888E-1	7.673574E-1	8.310918E-1	-7.931921E+9	-7.928357E+9	3.911996E+7	-3.563741E+6	-9.127673E+10
2.700000E+3	8.015557E-1	9.159094E+9	4.733235E-1	5.327749E+8	6.873499E-1	8.881579E+9	8.531506E-1	5.390873E+8	6.580237E-1	8.871509E+10	7.238313E-1	8.845536E+10	6.608942E-1	9.759667E+10	7.317466E-1	9.761445E+10	-3.282321E-1	1.658007E-1	-3.798270E-1	-4.940328E-1	-2.584230E-1	-8.626319E+9	-8.342492E+9	-6.312403E+6	-2.838271E+8	-9.708168E+10
2.800000E+3	9.540832E-1	9.436101E+9	7.686282E-1	5.360961E+8	9.753453E-1	9.388821E+9	8.617853E-1	5.399347E+8	9.247920E-1	9.304551E+10	9.197773E-1	9.159389E+10	9.297402E-1	1.024343E+11	9.232709E-1	1.010300E+11	-1.854550E-1	-1.135599E-1	-9.315715E-2	-7.189508E-2	-1.546427E-1	-8.900005E+9	-8.848887E+9	-3.838656E+6	-5.111840E+7	-1.004939E+11
3.100000E+3	1.002237E+0	9.523553E+9	4.233168E-1	5.322125E+8	9.364791E-1	9.320367E+9	9.767795E-1	5.512202E+8	9.680790E-1	9.374818E+10	9.874272E-1	9.267746E+10	9.649860E-1	1.030685E+11	9.889354E-1	1.022010E+11	-5.789199E-1	4.030037E-2	-5.534627E-1	-6.192202E-1	-5.656186E-1	-8.991341E+9	-8.769147E+9	-1.900769E+7	-2.221939E+8	-1.016688E+11
