Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR		SE 	
2.790022E+2	5.426274E-4	-4.783890E-3	6.212598E-4	5.379297E+8	3.797321E+7	-9.715118E-3	6.300749E-4	2.357190E+7	9.784953E+5	-3.719533E-3	3.274025E-4	5.512865E+8	3.473652E+7	-5.699885E-3	2.158466E-3	2.693218E+7	1.530707E+6	-4.325613E-3	3.707954E-4	4.526651E+9	4.689076E+7	-4.159553E-3	5.508570E-4	4.558312E+9	6.676745E+7	-4.263559E-3	3.292486E-4	5.077938E+9	7.073672E+7	-4.228546E-3	5.380008E-4	5.096242E+9	9.678754E+7	-4.931228E-3	8.839708E-4	-1.980351E-3	2.322194E-3	-4.015234E-3	2.202912E-3	-2.950876E-3	2.206855E-3	-5.486572E-3	1.021096E-3	-5.143577E+8	3.806735E+7	-5.243544E+8	3.378204E+7	-3.360285E+6	1.295858E+6	9.996596E+6	1.150668E+7	-5.072670E+9	9.731562E+7	0.000000E+0	0.000000E+0
2.795047E+2	3.333333E-4	-3.915251E-3	8.942990E-4	5.516854E+8	4.304560E+7	-3.097140E-3	3.298228E-3	2.815827E+7	1.734772E+6	-3.662480E-3	7.301678E-4	5.532355E+8	3.787952E+7	-7.933737E-4	3.158306E-3	3.055318E+7	2.551684E+6	-3.381600E-3	4.169668E-4	4.634485E+9	5.134768E+7	-3.745332E-3	3.999442E-4	4.604147E+9	3.075843E+7	-3.412652E-3	4.279086E-4	5.187721E+9	8.364354E+7	-3.748324E-3	4.090734E-4	5.155832E+9	6.295788E+7	8.181117E-4	2.596235E-3	2.869107E-3	2.794615E-3	-2.303766E-3	3.497538E-3	-2.050995E-3	3.176718E-3	6.511838E-4	3.101061E-3	-5.235271E+8	4.225751E+7	-5.226824E+8	3.872703E+7	-2.394915E+6	2.818500E+6	-8.448171E+5	6.948579E+6	-5.127674E+9	6.188578E+7	0.000000E+0	0.000000E+0
2.800032E+2	6.009252E-4	-2.307063E-3	9.064474E-4	5.709039E+8	3.637356E+7	1.149681E-3	1.273885E-3	3.103373E+7	1.074385E+6	-2.380599E-3	7.602855E-4	5.698711E+8	3.657636E+7	-2.521819E-3	1.705971E-3	2.918482E+7	1.547311E+6	-3.232259E-3	7.262168E-4	4.649764E+9	6.693282E+7	-3.269983E-3	5.942261E-4	4.656526E+9	5.431594E+7	-3.139544E-3	7.185058E-4	5.219635E+9	8.521126E+7	-3.170851E-3	6.174106E-4	5.227429E+9	7.566085E+7	3.456744E-3	1.192835E-3	-1.412197E-4	2.367747E-3	3.671501E-3	2.835614E-3	3.597966E-3	2.888569E-3	4.320532E-3	1.114342E-3	-5.398702E+8	3.700676E+7	-5.406863E+8	3.624402E+7	1.848912E+6	2.418462E+6	8.161025E+5	1.068436E+7	-5.196396E+9	7.565242E+7	0.000000E+0	0.000000E+0
2.805047E+2	3.333333E-4	-2.824096E-3	7.482250E-4	5.643338E+8	3.787152E+7	-2.742561E-3	2.228789E-3	2.841846E+7	1.611188E+6	-3.602433E-3	1.206334E-3	5.529381E+8	3.813118E+7	-5.979451E-3	2.024812E-3	2.685977E+7	1.597728E+6	-2.678939E-3	8.172931E-4	4.710358E+9	8.654451E+7	-3.027834E-3	8.538069E-4	4.683142E+9	8.880718E+7	-2.779112E-3	8.615519E-4	5.263296E+9	1.109959E+8	-3.005604E-3	8.399449E-4	5.247476E+9	1.087039E+8	8.153563E-5	1.894983E-3	-2.377019E-3	1.600946E-3	3.236891E-3	2.020398E-3	2.458554E-3	2.035581E-3	2.630435E-4	1.863880E-3	-5.359154E+8	3.787590E+7	-5.260784E+8	3.847946E+7	1.558683E+6	1.850526E+6	-9.837031E+6	8.748341E+6	-5.219057E+9	1.078855E+8	0.000000E+0	0.000000E+0
2.810047E+2	2.108185E-4	-1.630697E-3	8.246233E-4	5.807979E+8	4.135525E+7	-3.433635E-4	3.006755E-3	2.995027E+7	2.471632E+6	-1.751489E-3	8.199956E-4	5.799212E+8	4.258103E+7	-5.294028E-3	2.845330E-3	2.721558E+7	1.583545E+6	-2.037026E-3	5.796590E-4	4.783343E+9	9.064841E+7	-2.192606E-3	7.186130E-4	4.780267E+9	9.854302E+7	-2.008519E-3	5.911334E-4	5.363264E+9	1.273933E+8	-2.144142E-3	7.037363E-4	5.361065E+9	1.375093E+8	1.287333E-3	2.663653E-3	-3.542540E-3	3.170414E-3	4.950664E-3	3.211138E-3	4.829874E-3	3.426483E-3	1.800778E-3	2.454728E-3	-5.508476E+8	3.948316E+7	-5.527057E+8	4.196263E+7	2.734698E+6	1.778307E+6	1.858032E+6	8.352844E+6	-5.331114E+9	1.354814E+8	0.000000E+0	0.000000E+0
2.815023E+2	8.027730E-4	-7.133131E-4	9.335956E-4	5.962824E+8	4.916848E+7	5.995531E-4	1.336852E-3	3.060835E+7	1.359457E+6	-7.436850E-4	8.069985E-4	5.948458E+8	4.531194E+7	3.528796E-3	1.589207E-3	3.333581E+7	7.170969E+5	-6.180607E-4	6.448936E-4	4.944936E+9	1.024626E+8	-4.636469E-4	5.954033E-4	4.976625E+9	9.056050E+7	-6.311613E-4	6.445422E-4	5.539782E+9	1.429679E+8	-4.799849E-4	6.063889E-4	5.572907E+9	1.335589E+8	1.312866E-3	1.048240E-3	4.272481E-3	1.869067E-3	-2.929243E-3	1.965387E-3	-2.959614E-3	1.827816E-3	1.079538E-3	1.233121E-3	-5.656740E+8	4.878238E+7	-5.615101E+8	4.498021E+7	-2.727469E+6	1.430210E+6	-4.163978E+6	7.211934E+6	-5.542299E+9	1.331442E+8	0.000000E+0	0.000000E+0
2.820042E+2	6.009252E-4	1.407887E-3	8.334191E-4	6.209863E+8	3.963407E+7	1.947298E-3	1.271346E-3	3.161571E+7	9.251701E+5	1.696063E-3	1.084313E-3	6.251302E+8	4.147972E+7	4.818887E-4	1.493272E-3	3.133778E+7	1.445537E+6	1.715226E-3	8.425756E-4	5.204303E+9	1.087768E+8	1.695320E-3	6.893028E-4	5.218735E+9	9.124777E+7	1.714483E-3	8.526998E-4	5.829434E+9	1.299187E+8	1.658689E-3	6.881753E-4	5.839721E+9	1.139056E+8	5.394112E-4	1.640335E-3	-1.214174E-3	1.523850E-3	1.465409E-3	1.044876E-3	1.753585E-3	1.076739E-3	2.886090E-4	1.626572E-3	-5.893705E+8	3.993477E+7	-5.937925E+8	4.198807E+7	2.779363E+5	1.431488E+6	4.421894E+6	7.367903E+6	-5.808105E+9	1.143009E+8	0.000000E+0	0.000000E+0
2.825045E+2	5.000000E-4	3.970270E-3	9.518198E-4	6.552715E+8	3.734008E+7	1.824196E-3	2.005209E-3	3.144191E+7	1.783386E+6	4.644250E-3	1.147747E-3	6.646787E+8	4.143465E+7	1.902017E-3	2.799718E-3	3.221511E+7	2.112908E+6	4.543011E-3	1.026622E-3	5.521634E+9	1.062293E+8	4.733825E-3	8.913903E-4	5.563360E+9	1.015838E+8	4.560497E-3	1.035011E-3	6.186313E+9	1.129552E+8	4.648164E-3	8.867565E-4	6.218632E+9	1.090050E+8	-2.146074E-3	1.707639E-3	-2.742232E-3	2.222924E-3	-7.782167E-5	2.058417E-3	5.961580E-4	1.917709E-3	-2.823968E-3	1.748534E-3	-6.238295E+8	3.777686E+7	-6.324636E+8	4.230320E+7	-7.731932E+5	2.132556E+6	8.634106E+6	8.443678E+6	-6.187190E+9	1.085683E+8	0.000000E+0	0.000000E+0
2.830053E+2	6.146363E-4	1.079615E-2	3.720785E-4	7.516917E+8	5.028665E+7	1.037745E-2	1.301880E-3	3.735450E+7	1.094667E+6	9.519908E-3	1.010452E-3	7.335578E+8	5.068887E+7	1.437586E-2	2.634532E-3	4.096491E+7	1.941129E+6	1.001526E-2	6.966399E-4	6.141634E+9	8.117822E+7	1.042981E-2	6.872313E-4	6.211987E+9	8.558520E+7	9.959565E-3	6.901696E-4	6.875192E+9	1.222295E+8	1.047060E-2	6.242108E-4	6.963679E+9	1.127632E+8	-4.187002E-4	1.190367E-3	4.855948E-3	3.074755E-3	-3.998400E-3	3.290031E-3	-5.274648E-3	3.504376E-3	-9.314467E-5	1.403008E-3	-7.143372E+8	5.088858E+7	-6.925929E+8	5.052842E+7	-3.610406E+6	2.541459E+6	-2.174431E+7	1.472986E+7	-6.926325E+9	1.131524E+8	0.000000E+0	0.000000E+0
2.835023E+2	5.577734E-4	2.032509E-2	1.584457E-3	8.874306E+8	7.292838E+7	2.034956E-2	5.103310E-3	4.418177E+7	3.154220E+6	2.035856E-2	1.970476E-3	8.892834E+8	7.722070E+7	1.797796E-2	2.870799E-3	4.346258E+7	2.115544E+6	2.084837E-2	1.783346E-3	7.367615E+9	2.259069E+8	2.032115E-2	1.602522E-3	7.340889E+9	2.092266E+8	2.079923E-2	1.784901E-3	8.256899E+9	2.984063E+8	2.031662E-2	1.593229E-3	8.228320E+9	2.799131E+8	2.447217E-5	4.519108E-3	-2.380604E-3	3.651459E-3	2.371601E-3	4.772634E-3	2.405075E-3	5.171865E-3	3.293500E-5	4.108283E-3	-8.432489E+8	7.089813E+7	-8.458207E+8	7.792644E+7	7.191885E+5	3.429062E+6	2.571883E+6	1.037671E+7	-8.184138E+9	2.774660E+8	0.000000E+0	0.000000E+0
