Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR		SE 	
2.790022E+2	5.426274E-4	-4.783890E-3	6.212598E-4	5.379297E+8	3.797321E+7	-5.539380E-3	2.663847E-4	2.617010E+8	2.247167E+6	-3.719533E-3	3.274025E-4	5.512865E+8	3.473652E+7	-4.243626E-3	8.719104E-4	2.723801E+8	5.536902E+6	-4.325613E-3	3.707954E-4	4.526651E+9	4.689076E+7	-4.159553E-3	5.508570E-4	4.558312E+9	6.676745E+7	-4.263559E-3	3.292486E-4	5.077938E+9	7.073672E+7	-4.228546E-3	5.380008E-4	5.096242E+9	9.678754E+7	-7.554900E-4	5.951885E-4	-5.240925E-4	8.262469E-4	-1.295755E-3	8.402925E-4	-2.313976E-4	1.363903E-3	-1.310834E-3	5.078761E-4	-2.762287E+8	3.908441E+7	-2.789065E+8	3.541123E+7	-1.067907E+7	6.899826E+6	2.677814E+6	1.376561E+7	-4.834541E+9	9.811689E+7	0.000000E+0	0.000000E+0
2.795047E+2	3.333333E-4	-3.915251E-3	8.942990E-4	5.516854E+8	4.304560E+7	-2.976826E-3	6.209619E-4	2.794022E+8	3.726116E+6	-3.662480E-3	7.301678E-4	5.532355E+8	3.787952E+7	-2.826979E-3	4.784023E-4	2.820309E+8	4.451593E+6	-3.381600E-3	4.169668E-4	4.634485E+9	5.134768E+7	-3.745332E-3	3.999442E-4	4.604147E+9	3.075843E+7	-3.412652E-3	4.279086E-4	5.187721E+9	8.364354E+7	-3.748324E-3	4.090734E-4	5.155832E+9	6.295788E+7	9.384247E-4	5.031543E-4	8.355013E-4	4.932657E-4	-1.498479E-4	6.145576E-4	1.029234E-4	3.265377E-4	7.714978E-4	6.509475E-4	-2.722833E+8	4.097960E+7	-2.712047E+8	4.034208E+7	-2.628729E+6	5.477852E+6	-1.078630E+6	7.244152E+6	-4.876430E+9	6.145707E+7	0.000000E+0	0.000000E+0
2.800032E+2	6.009252E-4	-2.307063E-3	9.064474E-4	5.709039E+8	3.637356E+7	-2.896456E-3	7.995628E-4	2.799976E+8	6.337043E+6	-2.380599E-3	7.602855E-4	5.698711E+8	3.657636E+7	-3.056627E-3	8.374667E-4	2.804247E+8	6.200942E+6	-3.232259E-3	7.262168E-4	4.649764E+9	6.693282E+7	-3.269983E-3	5.942261E-4	4.656526E+9	5.431594E+7	-3.139544E-3	7.185058E-4	5.219635E+9	8.521126E+7	-3.170851E-3	6.174106E-4	5.227429E+9	7.566085E+7	-5.893929E-4	5.320038E-4	-6.760270E-4	1.335831E-3	1.601707E-4	1.256165E-3	8.663442E-5	1.481848E-3	2.743951E-4	2.555635E-4	-2.909063E+8	3.782956E+7	-2.894464E+8	3.757150E+7	-4.271175E+5	9.561614E+6	-1.459926E+6	1.729846E+7	-4.947432E+9	7.264396E+7	0.000000E+0	0.000000E+0
2.805047E+2	3.333333E-4	-2.824096E-3	7.482250E-4	5.643338E+8	3.787152E+7	-1.938513E-3	8.317985E-4	2.865033E+8	6.856034E+6	-3.602433E-3	1.206334E-3	5.529381E+8	3.813118E+7	-3.157932E-3	6.196055E-4	2.796139E+8	4.491325E+6	-2.678939E-3	8.172931E-4	4.710358E+9	8.654451E+7	-3.027834E-3	8.538069E-4	4.683142E+9	8.880718E+7	-2.779112E-3	8.615519E-4	5.263296E+9	1.109959E+8	-3.005604E-3	8.399449E-4	5.247476E+9	1.087039E+8	8.855830E-4	4.147544E-4	4.445009E-4	8.607726E-4	1.219419E-3	4.120597E-4	4.410823E-4	7.905125E-4	1.067091E-3	2.980785E-4	-2.778306E+8	3.666349E+7	-2.733242E+8	3.697501E+7	6.889367E+6	4.063467E+6	-4.506346E+6	1.053842E+7	-4.960972E+9	1.028933E+8	0.000000E+0	0.000000E+0
2.810047E+2	2.108185E-4	-1.630697E-3	8.246233E-4	5.807979E+8	4.135525E+7	-1.740005E-3	8.233305E-4	2.878365E+8	6.427453E+6	-1.751489E-3	8.199956E-4	5.799212E+8	4.258103E+7	-3.906368E-3	1.015123E-3	2.742746E+8	7.391543E+6	-2.037026E-3	5.796590E-4	4.783343E+9	9.064841E+7	-2.192606E-3	7.186130E-4	4.780267E+9	9.854302E+7	-2.008519E-3	5.911334E-4	5.363264E+9	1.273933E+8	-2.144142E-3	7.037363E-4	5.361065E+9	1.375093E+8	-1.093081E-4	7.057758E-4	-2.154879E-3	1.126609E-3	2.166362E-3	9.550828E-4	2.045570E-3	1.529805E-3	4.041363E-4	5.537677E-4	-2.929615E+8	3.936872E+7	-3.056467E+8	4.177604E+7	1.356190E+7	5.871323E+6	1.268524E+7	1.260028E+7	-5.073228E+9	1.342843E+8	0.000000E+0	0.000000E+0
2.815023E+2	8.027730E-4	-7.133131E-4	9.335956E-4	5.962824E+8	4.916848E+7	-6.386978E-4	9.525249E-4	2.955789E+8	6.199803E+6	-7.436850E-4	8.069985E-4	5.948458E+8	4.531194E+7	1.133290E-3	6.104724E-4	3.092807E+8	3.827664E+6	-6.180607E-4	6.448936E-4	4.944936E+9	1.024626E+8	-4.636469E-4	5.954033E-4	4.976625E+9	9.056050E+7	-6.311613E-4	6.445422E-4	5.539782E+9	1.429679E+8	-4.799849E-4	6.063889E-4	5.572907E+9	1.335589E+8	7.461507E-5	9.944214E-4	1.876975E-3	9.832139E-4	-1.771988E-3	1.184445E-3	-1.802360E-3	1.552858E-3	-1.587131E-4	5.552474E-4	-3.007035E+8	4.755256E+7	-2.855652E+8	4.418318E+7	-1.370177E+7	7.913596E+6	-1.513828E+7	1.177147E+7	-5.277328E+9	1.297325E+8	0.000000E+0	0.000000E+0
2.820042E+2	6.009252E-4	1.407887E-3	8.334191E-4	6.209863E+8	3.963407E+7	9.927189E-4	9.188641E-4	3.069630E+8	5.377700E+6	1.696063E-3	1.084313E-3	6.251302E+8	4.147972E+7	1.203948E-3	8.861682E-4	3.097962E+8	6.176545E+6	1.715226E-3	8.425756E-4	5.204303E+9	1.087768E+8	1.695320E-3	6.893028E-4	5.218735E+9	9.124777E+7	1.714483E-3	8.526998E-4	5.829434E+9	1.299187E+8	1.658689E-3	6.881753E-4	5.839721E+9	1.139056E+8	-4.151680E-4	1.042104E-3	-4.921153E-4	4.654329E-4	-2.112285E-4	1.221798E-3	7.694750E-5	1.135559E-3	-6.659699E-4	7.692113E-4	-3.140233E+8	4.016576E+7	-3.153340E+8	4.324580E+7	-2.833248E+6	6.668401E+6	1.310709E+6	7.727747E+6	-5.532758E+9	1.110706E+8	0.000000E+0	0.000000E+0
2.825045E+2	5.000000E-4	3.970270E-3	9.518198E-4	6.552715E+8	3.734008E+7	5.001782E-3	1.365835E-3	3.346065E+8	1.004920E+7	4.644250E-3	1.147747E-3	6.646787E+8	4.143465E+7	4.807253E-3	1.238205E-3	3.347665E+8	1.006047E+7	4.543011E-3	1.026622E-3	5.521634E+9	1.062293E+8	4.733825E-3	8.913903E-4	5.563360E+9	1.015838E+8	4.560497E-3	1.035011E-3	6.186313E+9	1.129552E+8	4.648164E-3	8.867565E-4	6.218632E+9	1.090050E+8	1.031512E-3	7.261756E-4	1.630029E-4	1.048706E-3	1.945286E-4	1.048619E-3	8.685087E-4	1.412863E-3	3.536180E-4	5.795366E-4	-3.206649E+8	4.244958E+7	-3.299122E+8	4.942885E+7	-1.600482E+5	7.983961E+6	9.247251E+6	1.460160E+7	-5.884025E+9	1.025505E+8	0.000000E+0	0.000000E+0
2.830053E+2	6.146363E-4	1.079615E-2	3.720785E-4	7.516917E+8	5.028665E+7	9.735378E-3	6.049376E-4	3.671982E+8	5.053806E+6	9.519908E-3	1.010452E-3	7.335578E+8	5.068887E+7	1.004704E-2	1.153509E-3	3.712277E+8	7.997997E+6	1.001526E-2	6.966399E-4	6.141634E+9	8.117822E+7	1.042981E-2	6.872313E-4	6.211987E+9	8.558520E+7	9.959565E-3	6.901696E-4	6.875192E+9	1.222295E+8	1.047060E-2	6.242108E-4	6.963679E+9	1.127632E+8	-1.060776E-3	8.474729E-4	5.271327E-4	1.016903E-3	-3.116621E-4	1.046196E-3	-1.587908E-3	8.984285E-4	-7.352206E-4	6.498347E-4	-3.844936E+8	5.150907E+7	-3.623301E+8	5.014806E+7	-4.029569E+6	8.712363E+6	-2.216347E+7	1.382306E+7	-6.596481E+9	1.122214E+8	0.000000E+0	0.000000E+0
2.835023E+2	5.577734E-4	2.032509E-2	1.584457E-3	8.874306E+8	7.292838E+7	2.109949E-2	2.304500E-3	4.457079E+8	1.452093E+7	2.035856E-2	1.970476E-3	8.892834E+8	7.722070E+7	1.948052E-2	1.481488E-3	4.369809E+8	9.446981E+6	2.084837E-2	1.783346E-3	7.367615E+9	2.259069E+8	2.032115E-2	1.602522E-3	7.340889E+9	2.092266E+8	2.079923E-2	1.784901E-3	8.256899E+9	2.984063E+8	2.031662E-2	1.593229E-3	8.228320E+9	2.799131E+8	7.744002E-4	1.501311E-3	-8.780422E-4	1.667890E-3	1.618968E-3	1.765953E-3	1.652442E-3	1.967175E-3	7.828638E-4	1.044783E-3	-4.417228E+8	6.155215E+7	-4.523024E+8	7.214431E+7	8.726900E+6	1.189500E+7	1.057959E+7	1.625424E+7	-7.782612E+9	2.666535E+8	0.000000E+0	0.000000E+0
