Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR		SE 	
2.790022E+2	5.426274E-4	-4.783890E-3	6.212598E-4	5.379297E+8	3.797321E+7	-6.053926E-3	8.941535E-4	1.299103E+8	3.654866E+6	-3.719533E-3	3.274025E-4	5.512865E+8	3.473652E+7	-5.275550E-3	1.002227E-3	1.338867E+8	3.663548E+6	-4.325613E-3	3.707954E-4	4.526651E+9	4.689076E+7	-4.159553E-3	5.508570E-4	4.558312E+9	6.676745E+7	-4.263559E-3	3.292486E-4	5.077938E+9	7.073672E+7	-4.228546E-3	5.380008E-4	5.096242E+9	9.678754E+7	-1.270036E-3	1.109614E-3	-1.556016E-3	9.785601E-4	-7.783764E-4	1.315114E-3	2.859807E-4	1.763740E-3	-1.825380E-3	1.083360E-3	-4.080194E+8	3.817545E+7	-4.173999E+8	3.320838E+7	-3.976367E+6	5.261714E+6	9.380513E+6	1.285890E+7	-4.966332E+9	9.740272E+7	0.000000E+0	0.000000E+0
2.795047E+2	3.333333E-4	-3.915251E-3	8.942990E-4	5.516854E+8	4.304560E+7	-1.356142E-3	1.018107E-3	1.462126E+8	2.630430E+6	-3.662480E-3	7.301678E-4	5.532355E+8	3.787952E+7	-1.707612E-3	3.685529E-4	1.461737E+8	1.816912E+6	-3.381600E-3	4.169668E-4	4.634485E+9	5.134768E+7	-3.745332E-3	3.999442E-4	4.604147E+9	3.075843E+7	-3.412652E-3	4.279086E-4	5.187721E+9	8.364354E+7	-3.748324E-3	4.090734E-4	5.155832E+9	6.295788E+7	2.559109E-3	6.269601E-4	1.954868E-3	4.699504E-4	3.514703E-4	7.479909E-4	6.042416E-4	6.046572E-4	2.392182E-3	9.153132E-4	-4.054728E+8	4.164918E+7	-4.070619E+8	3.727374E+7	3.896900E+4	1.820311E+6	1.589065E+6	7.413059E+6	-5.009620E+9	6.165087E+7	0.000000E+0	0.000000E+0
2.800032E+2	6.009252E-4	-2.307063E-3	9.064474E-4	5.709039E+8	3.637356E+7	-2.361800E-3	5.365005E-4	1.426739E+8	2.330515E+6	-2.380599E-3	7.602855E-4	5.698711E+8	3.657636E+7	-2.394772E-3	1.256352E-3	1.438836E+8	4.632738E+6	-3.232259E-3	7.262168E-4	4.649764E+9	6.693282E+7	-3.269983E-3	5.942261E-4	4.656526E+9	5.431594E+7	-3.139544E-3	7.185058E-4	5.219635E+9	8.521126E+7	-3.170851E-3	6.174106E-4	5.227429E+9	7.566085E+7	-5.473668E-5	7.115578E-4	-1.417222E-5	1.685237E-3	3.297197E-5	1.575589E-3	-4.056450E-5	1.912030E-3	8.090512E-4	3.301505E-4	-4.282300E+8	3.657227E+7	-4.259875E+8	3.612175E+7	-1.209633E+6	6.000576E+6	-2.242441E+6	1.465373E+7	-5.084756E+9	7.480472E+7	0.000000E+0	0.000000E+0
2.805047E+2	3.333333E-4	-2.824096E-3	7.482250E-4	5.643338E+8	3.787152E+7	-2.131605E-3	8.281771E-4	1.434655E+8	3.303854E+6	-3.602433E-3	1.206334E-3	5.529381E+8	3.813118E+7	-3.422164E-3	8.305124E-4	1.403269E+8	2.588829E+6	-2.678939E-3	8.172931E-4	4.710358E+9	8.654451E+7	-3.027834E-3	8.538069E-4	4.683142E+9	8.880718E+7	-2.779112E-3	8.615519E-4	5.263296E+9	1.109959E+8	-3.005604E-3	8.399449E-4	5.247476E+9	1.087039E+8	6.924915E-4	4.805071E-4	1.802693E-4	1.030591E-3	1.290559E-3	8.864514E-4	5.122224E-4	1.103928E-3	8.739991E-4	3.846880E-4	-4.208683E+8	3.643637E+7	-4.126112E+8	3.833069E+7	3.138634E+6	3.525866E+6	-8.257079E+6	9.522066E+6	-5.104010E+9	1.056388E+8	0.000000E+0	0.000000E+0
2.810047E+2	2.108185E-4	-1.630697E-3	8.246233E-4	5.807979E+8	4.135525E+7	-1.812297E-3	1.164388E-3	1.445100E+8	4.401783E+6	-1.751489E-3	8.199956E-4	5.799212E+8	4.258103E+7	-3.501880E-3	1.145030E-3	1.397904E+8	4.322997E+6	-2.037026E-3	5.796590E-4	4.783343E+9	9.064841E+7	-2.192606E-3	7.186130E-4	4.780267E+9	9.854302E+7	-2.008519E-3	5.911334E-4	5.363264E+9	1.273933E+8	-2.144142E-3	7.037363E-4	5.361065E+9	1.375093E+8	-1.816001E-4	9.878491E-4	-1.750390E-3	1.312340E-3	1.689582E-3	5.314375E-4	1.568790E-3	1.295208E-3	3.318443E-4	7.156808E-4	-4.362879E+8	3.864379E+7	-4.401308E+8	4.061549E+7	4.719609E+6	6.128342E+5	3.842945E+6	9.318473E+6	-5.216555E+9	1.341917E+8	0.000000E+0	0.000000E+0
2.815023E+2	8.027730E-4	-7.133131E-4	9.335956E-4	5.962824E+8	4.916848E+7	-1.825919E-3	8.367752E-4	1.445862E+8	3.442404E+6	-7.436850E-4	8.069985E-4	5.948458E+8	4.531194E+7	-3.289363E-4	7.326634E-4	1.510096E+8	2.356831E+6	-6.180607E-4	6.448936E-4	4.944936E+9	1.024626E+8	-4.636469E-4	5.954033E-4	4.976625E+9	9.056050E+7	-6.311613E-4	6.445422E-4	5.539782E+9	1.429679E+8	-4.799849E-4	6.063889E-4	5.572907E+9	1.335589E+8	-1.112606E-3	9.860529E-4	4.147488E-4	4.333743E-4	-1.496983E-3	4.962870E-4	-1.527355E-3	7.590721E-4	-1.345934E-3	4.970393E-4	-4.516962E+8	4.821988E+7	-4.438363E+8	4.361078E+7	-6.423429E+6	2.024005E+6	-7.859938E+6	7.876902E+6	-5.428321E+9	1.314148E+8	0.000000E+0	0.000000E+0
2.820042E+2	6.009252E-4	1.407887E-3	8.334191E-4	6.209863E+8	3.963407E+7	3.689427E-5	9.052411E-4	1.510635E+8	2.983278E+6	1.696063E-3	1.084313E-3	6.251302E+8	4.147972E+7	6.390503E-4	8.485994E-4	1.542271E+8	3.038802E+6	1.715226E-3	8.425756E-4	5.204303E+9	1.087768E+8	1.695320E-3	6.893028E-4	5.218735E+9	9.124777E+7	1.714483E-3	8.526998E-4	5.829434E+9	1.299187E+8	1.658689E-3	6.881753E-4	5.839721E+9	1.139056E+8	-1.370993E-3	1.382935E-3	-1.057012E-3	5.481630E-4	-6.021562E-4	1.145785E-3	-3.139803E-4	1.198945E-3	-1.621795E-3	1.048223E-3	-4.699228E+8	3.846650E+7	-4.709031E+8	4.050274E+7	-3.163603E+6	3.207527E+6	9.803538E+5	8.174461E+6	-5.688657E+9	1.121386E+8	0.000000E+0	0.000000E+0
2.825045E+2	5.000000E-4	3.970270E-3	9.518198E-4	6.552715E+8	3.734008E+7	5.535183E-3	1.712845E-3	1.699113E+8	6.551647E+6	4.644250E-3	1.147747E-3	6.646787E+8	4.143465E+7	5.529273E-3	1.218871E-3	1.711237E+8	4.423378E+6	4.543011E-3	1.026622E-3	5.521634E+9	1.062293E+8	4.733825E-3	8.913903E-4	5.563360E+9	1.015838E+8	4.560497E-3	1.035011E-3	6.186313E+9	1.129552E+8	4.648164E-3	8.867565E-4	6.218632E+9	1.090050E+8	1.564912E-3	1.109865E-3	8.850229E-4	9.337986E-4	5.909617E-6	1.257989E-3	6.798893E-4	1.711915E-3	8.870185E-4	8.679857E-4	-4.853601E+8	3.879794E+7	-4.935550E+8	4.362253E+7	-1.212390E+6	4.872687E+6	8.194909E+6	1.237389E+7	-6.048720E+9	1.035505E+8	0.000000E+0	0.000000E+0
2.830053E+2	6.146363E-4	1.079615E-2	3.720785E-4	7.516917E+8	5.028665E+7	9.969613E-3	8.799947E-4	1.853548E+8	3.122291E+6	9.519908E-3	1.010452E-3	7.335578E+8	5.068887E+7	1.046259E-2	1.611337E-3	1.882376E+8	5.781111E+6	1.001526E-2	6.966399E-4	6.141634E+9	8.117822E+7	1.042981E-2	6.872313E-4	6.211987E+9	8.558520E+7	9.959565E-3	6.901696E-4	6.875192E+9	1.222295E+8	1.047060E-2	6.242108E-4	6.963679E+9	1.127632E+8	-8.265415E-4	1.135628E-3	9.426825E-4	1.307383E-3	-4.929777E-4	1.646010E-3	-1.769224E-3	1.027205E-3	-5.009864E-4	1.118691E-3	-5.663369E+8	5.289121E+7	-5.453202E+8	5.102128E+7	-2.882722E+6	6.460488E+6	-2.101662E+7	9.337202E+6	-6.778324E+9	1.150545E+8	0.000000E+0	0.000000E+0
2.835023E+2	5.577734E-4	2.032509E-2	1.584457E-3	8.874306E+8	7.292838E+7	2.012430E-2	2.485435E-3	2.204588E+8	7.940616E+6	2.035856E-2	1.970476E-3	8.892834E+8	7.722070E+7	1.811385E-2	1.845472E-3	2.151871E+8	6.491606E+6	2.084837E-2	1.783346E-3	7.367615E+9	2.259069E+8	2.032115E-2	1.602522E-3	7.340889E+9	2.092266E+8	2.079923E-2	1.784901E-3	8.256899E+9	2.984063E+8	2.031662E-2	1.593229E-3	8.228320E+9	2.799131E+8	-2.007822E-4	1.862323E-3	-2.244709E-3	1.910309E-3	2.010451E-3	1.498755E-3	2.043926E-3	1.725979E-3	-1.923187E-4	1.403999E-3	-6.669718E+8	6.619066E+7	-6.740963E+8	7.322299E+7	5.271761E+6	4.398833E+6	7.124457E+6	9.748135E+6	-8.007861E+9	2.726687E+8	0.000000E+0	0.000000E+0
