Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
2.790030E+2	-4.599215E-3	6.207543E+8	-3.923296E-3	5.732612E+8	-3.964994E-3	6.227469E+8	-3.937174E-3	5.692082E+8	-4.624662E-3	4.619768E+9	-4.009199E-3	4.685391E+9	-4.547288E-3	5.242515E+9	-4.077794E-3	5.306145E+9	6.759182E-4	2.782010E-5	1.387791E-5	6.480981E-4	1.544976E-4	-4.749316E+7	-5.353866E+7	4.052965E+6	6.045509E+6	-4.732884E+9
2.795060E+2	-3.459728E-3	6.375447E+8	-3.601132E-3	5.775890E+8	-4.516525E-3	6.145945E+8	-4.619816E-3	5.600071E+8	-4.438548E-3	4.640472E+9	-4.920438E-3	4.583325E+9	-4.447694E-3	5.255066E+9	-4.750617E-3	5.220869E+9	-1.414038E-4	-1.032903E-4	1.018683E-3	-3.811346E-5	1.149485E-3	-5.995574E+7	-5.458743E+7	1.758194E+7	-5.368310E+6	-4.643280E+9
2.800050E+2	-5.486930E-3	6.076737E+8	-5.058198E-3	5.580152E+8	-5.244004E-3	6.038414E+8	-5.920418E-3	5.424766E+8	-5.937686E-3	4.473707E+9	-5.155064E-3	4.557045E+9	-5.856323E-3	5.077548E+9	-5.193647E-3	5.164718E+9	4.287314E-4	-6.764140E-4	8.622200E-4	1.105145E-3	1.354480E-4	-4.965852E+7	-6.136476E+7	1.553858E+7	1.170624E+7	-4.606703E+9
2.805050E+2	-4.835441E-3	6.172735E+8	-4.834694E-3	5.610177E+8	-6.516919E-3	5.850260E+8	-6.133757E-3	5.396011E+8	-4.397288E-3	4.645062E+9	-4.946710E-3	4.580382E+9	-4.645903E-3	5.230088E+9	-4.933774E-3	5.197656E+9	7.472406E-7	3.831625E-4	1.299063E-3	-3.824152E-4	9.908041E-5	-5.625578E+7	-4.542492E+7	2.141660E+7	-1.083085E+7	-4.636638E+9
2.810040E+2	-4.564713E-5	6.878516E+8	-5.741842E-4	6.182521E+8	2.713899E-4	6.853662E+8	1.127926E-4	6.237965E+8	-4.870874E-4	5.080034E+9	-1.354960E-3	4.982687E+9	-3.981242E-4	5.765400E+9	-1.202740E-3	5.670538E+9	-5.285371E-4	-1.585973E-4	-6.869769E-4	-3.699398E-4	6.285558E-4	-6.959944E+7	-6.156973E+7	-5.544343E+6	-8.029709E+6	-5.052286E+9
2.815020E+2	6.874982E-4	6.986545E+8	1.124038E-3	6.410655E+8	-7.343759E-4	6.704996E+8	-1.748984E-3	5.987021E+8	1.037838E-3	5.249667E+9	7.589571E-4	5.219462E+9	8.299721E-4	5.920167E+9	7.506494E-4	5.918117E+9	4.365393E-4	-1.014608E-3	2.873021E-3	1.451147E-3	3.733881E-4	-5.758900E+7	-7.179750E+7	4.236338E+7	1.420850E+7	-5.277051E+9
2.820030E+2	2.809583E-3	7.299236E+8	2.421419E-3	6.584942E+8	3.231120E-3	7.291149E+8	3.784785E-3	6.732901E+8	4.088152E-3	5.588985E+9	3.508377E-3	5.527419E+9	3.987629E-3	6.318100E+9	3.427135E-3	6.257343E+9	-3.881636E-4	5.536650E-4	-1.363366E-3	-9.418286E-4	-1.005716E-3	-7.142949E+7	-5.582477E+7	-1.479598E+7	-1.560472E+7	-5.598849E+9
2.825060E+2	2.441717E-3	7.245031E+8	2.576355E-3	6.605755E+8	4.212414E-3	7.436197E+8	4.355744E-3	6.809859E+8	4.156931E-3	5.596637E+9	4.625483E-3	5.652544E+9	4.163438E-3	6.340256E+9	4.371600E-3	6.377047E+9	1.346377E-4	1.433301E-4	-1.779389E-3	-8.692397E-6	-1.795245E-3	-6.392759E+7	-6.263380E+7	-2.041040E+7	-1.293792E+6	-5.716472E+9
2.830030E+2	1.248816E-2	8.725384E+8	1.186969E-2	7.854194E+8	1.326190E-2	8.773830E+8	1.410683E-2	8.124178E+8	1.060235E-2	6.313628E+9	1.149355E-2	6.421823E+9	1.091429E-2	7.191011E+9	1.160919E-2	7.294361E+9	-6.184694E-4	8.449316E-4	-2.237134E-3	-1.463401E-3	2.605061E-4	-8.711900E+7	-6.496517E+7	-2.699837E+7	-2.215384E+7	-6.508942E+9
2.835020E+2	2.215949E-2	1.015046E+9	2.291447E-2	9.337917E+8	2.217636E-2	1.009151E+9	2.131726E-2	9.096051E+8	2.517976E-2	7.935225E+9	2.376508E-2	7.796331E+9	2.482749E-2	8.944376E+9	2.357841E-2	8.811377E+9	7.549876E-4	-8.590981E-4	1.597210E-3	1.614086E-3	-6.639377E-4	-8.125461E+7	-9.954543E+7	2.418661E+7	1.829083E+7	-7.877586E+9
2.840020E+2	4.955743E-2	1.418758E+9	4.968207E-2	1.293380E+9	4.878232E-2	1.402422E+9	4.839988E-2	1.274643E+9	5.229595E-2	1.095164E+10	5.173652E-2	1.092936E+10	5.188383E-2	1.235406E+10	5.148318E-2	1.234811E+10	1.246430E-4	-3.824440E-4	1.282193E-3	5.070870E-4	-1.801111E-3	-1.253780E+8	-1.277782E+8	1.873614E+7	2.400209E+6	-1.105473E+10
2.841030E+2	5.818651E-2	1.545908E+9	5.932736E-2	1.422952E+9	5.601575E-2	1.509341E+9	5.542309E-2	1.369307E+9	5.971686E-2	1.177715E+10	5.982880E-2	1.183576E+10	5.928275E-2	1.328649E+10	5.963787E-2	1.338166E+10	1.140851E-3	-5.926645E-4	3.904273E-3	1.733516E-3	-3.105058E-4	-1.229564E+8	-1.400341E+8	5.364436E+7	1.707772E+7	-1.195871E+10
2.842030E+2	6.099926E-2	1.587354E+9	6.250962E-2	1.465701E+9	6.017551E-2	1.570828E+9	5.884491E-2	1.415429E+9	6.309610E-2	1.215306E+10	6.365041E-2	1.226381E+10	6.275354E-2	1.372388E+10	6.334219E-2	1.385116E+10	1.510366E-3	-1.330601E-3	3.664710E-3	2.840967E-3	-8.325680E-4	-1.216530E+8	-1.553992E+8	5.027217E+7	3.374618E+7	-1.238546E+10
2.843040E+2	8.835628E-2	1.990462E+9	8.860072E-2	1.816201E+9	9.032709E-2	2.016508E+9	9.046819E-2	1.841669E+9	9.105084E-2	1.526275E+10	9.217651E-2	1.545896E+10	9.096595E-2	1.727926E+10	9.173237E-2	1.744942E+10	2.444337E-4	1.411029E-4	-1.867471E-3	1.033308E-4	-3.131650E-3	-1.742614E+8	-1.748386E+8	-2.546843E+7	5.771265E+5	-1.563322E+10
2.844010E+2	1.418823E-1	2.779173E+9	1.425211E-1	2.540551E+9	1.410408E-1	2.766124E+9	1.416149E-1	2.531060E+9	1.424245E-1	2.097758E+10	1.388252E-1	2.068399E+10	1.422622E-1	2.374371E+10	1.391806E-1	2.346316E+10	6.387921E-4	5.740738E-4	9.061737E-4	6.471832E-5	3.340414E-3	-2.386222E+8	-2.350634E+8	9.490449E+6	-3.558784E+6	-2.092261E+10
2.845030E+2	2.087647E-1	3.764692E+9	2.096779E-1	3.442715E+9	2.042931E-1	3.701076E+9	2.046683E-1	3.380938E+9	2.142999E-1	2.897303E+10	2.054862E-1	2.815055E+10	2.131262E-1	3.267411E+10	2.058674E-1	3.191524E+10	9.131609E-4	3.751457E-4	5.009584E-3	5.380152E-4	3.810471E-3	-3.219769E+8	-3.201385E+8	6.177724E+7	-1.838415E+6	-2.847253E+10
2.846040E+2	3.310374E-1	5.566392E+9	3.320512E-1	5.086642E+9	3.254952E-1	5.492603E+9	3.250084E-1	5.002966E+9	3.470703E-1	4.374247E+10	3.299043E-1	4.208636E+10	3.445397E-1	4.923508E+10	3.300360E-1	4.765275E+10	1.013861E-3	-4.868389E-4	7.042830E-3	1.500699E-3	2.015213E-3	-4.797492E+8	-4.896373E+8	8.367636E+7	9.888068E+6	-4.256611E+10
2.847030E+2	6.152739E-1	9.754644E+9	6.182098E-1	8.930810E+9	6.128027E-1	9.739386E+9	6.122932E-1	8.875190E+9	6.547084E-1	7.796427E+10	6.164541E-1	7.418223E+10	6.497932E-1	8.770366E+10	6.163169E-1	8.393687E+10	2.935837E-3	-5.095267E-4	5.916574E-3	3.445364E-3	1.892879E-3	-8.238340E+8	-8.641957E+8	5.561974E+7	4.036164E+7	-7.500606E+10
2.848000E+2	1.228531E+0	1.879104E+10	1.232843E+0	1.718760E+10	1.235530E+0	1.894412E+10	1.235060E+0	1.726927E+10	1.251633E+0	1.443664E+11	1.232880E+0	1.432268E+11	1.249744E+0	1.633105E+11	1.232374E+0	1.620179E+11	4.311905E-3	-4.708239E-4	-2.217047E-3	4.782729E-3	4.682118E-4	-1.603438E+9	-1.674852E+9	-8.166728E+7	7.141418E+7	-1.448303E+11
2.849010E+2	1.552802E+0	2.356921E+10	1.551176E+0	2.146400E+10	1.536896E+0	2.339870E+10	1.540368E+0	2.138443E+10	1.538341E+0	1.762599E+11	1.542258E+0	1.778796E+11	1.538171E+0	1.996586E+11	1.543483E+0	2.014488E+11	-1.625745E-3	3.472581E-3	1.080772E-2	-5.098326E-3	7.692461E-3	-2.105207E+9	-2.014264E+9	7.956565E+7	-9.094266E+7	-1.799848E+11
2.850030E+2	1.543008E+0	2.342490E+10	1.544768E+0	2.137792E+10	1.530628E+0	2.330605E+10	1.530279E+0	2.124844E+10	1.522695E+0	1.745195E+11	1.532485E+0	1.767850E+11	1.523625E+0	1.978255E+11	1.533708E+0	2.002099E+11	1.760125E-3	-3.493876E-4	1.448970E-2	2.109513E-3	1.105988E-2	-2.046977E+9	-2.057615E+9	1.294824E+8	1.063811E+7	-1.788320E+11
2.851000E+2	1.374014E+0	2.093475E+10	1.373958E+0	1.908330E+10	1.359135E+0	2.077116E+10	1.360310E+0	1.895749E+10	1.360501E+0	1.564770E+11	1.367140E+0	1.582650E+11	1.360341E+0	1.772481E+11	1.367939E+0	1.791997E+11	-5.628924E-5	1.175273E-3	1.364754E-2	-1.231562E-3	6.019120E-3	-1.851450E+9	-1.813675E+9	1.258169E+8	-3.777569E+7	-1.601164E+11
2.852010E+2	1.079492E+0	1.659494E+10	1.078343E+0	1.511210E+10	1.074310E+0	1.656107E+10	1.072818E+0	1.508247E+10	1.080911E+0	1.253752E+11	1.079390E+0	1.260347E+11	1.080137E+0	1.419363E+11	1.079402E+0	1.426297E+11	-1.149151E-3	-1.492030E-3	5.524519E-3	3.428785E-4	-1.058937E-3	-1.482842E+9	-1.478608E+9	2.963092E+7	-4.233872E+6	-1.275176E+11
2.853000E+2	9.076094E-1	1.406224E+10	9.076294E-1	1.281879E+10	9.153647E-1	1.421165E+10	9.161829E-1	1.297123E+10	9.159962E-1	1.070300E+11	9.103432E-1	1.071001E+11	9.159221E-1	1.212417E+11	9.100253E-1	1.211624E+11	1.996439E-5	8.182246E-4	-8.553584E-3	-7.982602E-4	-2.395986E-3	-1.243449E+9	-1.240423E+9	-1.524420E+8	-3.026189E+6	-1.083436E+11
2.854010E+2	7.443244E-1	1.165622E+10	7.446317E-1	1.062912E+10	7.295768E-1	1.146546E+10	7.312629E-1	1.047875E+10	7.505294E-1	8.862344E+10	7.462753E-1	8.872323E+10	7.480718E-1	1.000889E+11	7.460485E-1	1.003795E+11	3.072744E-4	1.686108E-3	1.336880E-2	-1.378834E-3	-1.416777E-3	-1.027091E+9	-9.867137E+8	1.503775E+8	-4.037738E+7	-8.975033E+10
