# Delay[ns]	Avg Transient	0148 Delay[ns]	0148 Transient	0149 Delay[ns]	0149 Transient	0150 Delay[ns]	0150 Transient	0151 Delay[ns]	0151 Transient	0152 Delay[ns]	0152 Transient	0216 Delay[ns]	0216 Transient	0217 Delay[ns]	0217 Transient	0218 Delay[ns]	0218 Transient
5.215000e+01	4.996877e-03	5.215000e+01	-7.021919e-03	4.415000e+01	-1.078415e-02	4.215000e+01	3.310707e-02	4.415000e+01	1.197375e-02	5.015000e+01	2.469742e-02	6.015000e+01	3.733038e-02	5.015000e+01	-5.067196e-02	5.415000e+01	-1.147332e-02
5.415000e+01	2.787757e-03	5.415000e+01	1.427810e-02	4.615000e+01	4.741607e-02	4.415000e+01	-3.421525e-02	4.615000e+01	-2.402997e-02	5.215000e+01	5.706360e-02	6.415000e+01	6.588213e-02	5.415000e+01	-3.040963e-02	5.615000e+01	1.668184e-02
5.615000e+01	1.912832e-02	5.615000e+01	3.366848e-02	4.815000e+01	4.894433e-02	4.615000e+01	5.286455e-02	4.815000e+01	-3.280510e-02	5.415000e+01	3.675480e-02	6.615000e+01	2.434268e-02	5.615000e+01	-1.987115e-02	5.815000e+01	2.642113e-02
5.815000e+01	1.784799e-02	5.815000e+01	4.539615e-02	5.015000e+01	-2.206881e-02	4.815000e+01	-1.487432e-02	5.015000e+01	-1.734212e-02	5.815000e+01	-4.189706e-02	6.815000e+01	3.467102e-03	5.815000e+01	3.708224e-02	6.015000e+01	-2.461464e-02
6.015000e+01	-6.381617e-04	6.015000e+01	-3.835321e-02	5.215000e+01	-2.932424e-02	5.015000e+01	3.206465e-02	5.415000e+01	-1.018914e-02	6.015000e+01	8.426157e-02	7.015000e+01	1.394257e-02	6.215000e+01	1.458261e-03	6.215000e+01	3.237585e-03
6.215000e+01	2.996618e-03	6.215000e+01	5.001737e-03	5.415000e+01	3.489476e-02	5.215000e+01	-1.092973e-02	5.615000e+01	-4.252692e-03	6.215000e+01	2.395008e-02	7.215000e+01	3.197741e-03	6.415000e+01	-1.252150e-02	6.415000e+01	-5.108015e-02
6.415000e+01	2.059341e-02	6.415000e+01	6.329254e-02	5.615000e+01	-4.104064e-02	5.615000e+01	5.448360e-02	5.815000e+01	5.001800e-02	6.615000e+01	2.950128e-03	7.415000e+01	-3.242720e-03	6.615000e+01	9.274438e-03	6.615000e+01	-1.451121e-02
6.615000e+01	-8.265643e-03	6.615000e+01	-4.559643e-02	6.015000e+01	-3.588529e-02	5.815000e+01	4.830264e-02	6.015000e+01	-1.538372e-02	7.015000e+01	5.285672e-03	7.815000e+01	1.237299e-03	6.815000e+01	3.219158e-02	6.815000e+01	2.694301e-02
6.815000e+01	2.672047e-02	6.815000e+01	1.732153e-02	6.415000e+01	-6.644515e-03	6.015000e+01	-1.696699e-03	6.215000e+01	-2.756485e-02	7.215000e+01	6.856482e-02	8.015000e+01	4.161260e-02	7.215000e+01	4.554535e-03	7.015000e+01	3.140063e-02
7.015000e+01	1.900497e-02	7.015000e+01	2.452694e-04	6.615000e+01	-5.639783e-02	6.215000e+01	3.679978e-02	6.415000e+01	-3.256778e-03	7.415000e+01	-5.134647e-02	8.415000e+01	5.015753e-02	7.415000e+01	-3.343514e-02	7.215000e+01	1.738594e-02
7.215000e+01	2.097458e-02	7.215000e+01	3.084787e-02	6.815000e+01	-3.069478e-03	6.415000e+01	1.554864e-02	6.615000e+01	2.740261e-02	7.615000e+01	4.900836e-02	8.615000e+01	6.919540e-02	7.615000e+01	-4.872865e-02	7.415000e+01	5.362544e-02
7.415000e+01	-6.856322e-03	7.415000e+01	1.758326e-02	7.015000e+01	-9.218782e-04	6.615000e+01	-1.358954e-02	6.815000e+01	6.401380e-02	7.815000e+01	9.991246e-03	9.015000e+01	-2.040441e-02	7.815000e+01	-1.476015e-02	7.815000e+01	9.960488e-04
7.615000e+01	7.333975e-03	7.615000e+01	-5.233854e-03	7.215000e+01	1.572063e-02	6.815000e+01	3.110572e-02	7.015000e+01	3.850387e-02	8.015000e+01	7.489516e-02	9.215000e+01	3.525066e-02	8.015000e+01	-5.551395e-02	8.015000e+01	3.964919e-02
7.815000e+01	2.277696e-03	7.815000e+01	1.851267e-02	7.615000e+01	-1.924791e-02	7.015000e+01	9.243687e-02	7.415000e+01	-3.170780e-02	8.415000e+01	-2.246041e-02	9.415000e+01	8.381734e-04	8.215000e+01	1.080124e-02	8.215000e+01	-1.360386e-02
8.015000e+01	2.698375e-03	8.215000e+01	6.683616e-04	7.815000e+01	-1.822035e-02	7.215000e+01	3.078441e-02	7.615000e+01	6.684494e-03	8.815000e+01	1.360467e-02	9.615000e+01	2.129287e-02	8.415000e+01	-4.205888e-02	8.415000e+01	-4.004353e-02
8.215000e+01	2.463533e-03	8.415000e+01	3.676392e-02	8.015000e+01	-5.236423e-02	7.415000e+01	2.431628e-02	7.815000e+01	6.464407e-03	9.015000e+01	4.874349e-02	9.815000e+01	2.547968e-02	8.615000e+01	1.932457e-02	8.615000e+01	2.173056e-02
8.415000e+01	4.727334e-04	8.615000e+01	5.131698e-02	8.215000e+01	1.960658e-02	7.615000e+01	5.522405e-02	8.015000e+01	-3.710639e-02	9.415000e+01	1.718951e-02	1.001500e+02	2.601289e-02	8.815000e+01	-3.804998e-02	9.015000e+01	2.889553e-02
8.615000e+01	3.905291e-02	9.015000e+01	-8.010032e-03	8.615000e+01	5.628052e-02	7.815000e+01	1.400040e-02	8.215000e+01	-5.289259e-02	9.615000e+01	1.835163e-03	1.021500e+02	-2.255763e-03	9.215000e+01	5.067495e-02	9.215000e+01	2.341382e-02
9.015000e+01	8.862121e-03	9.215000e+01	1.012277e-02	8.815000e+01	1.020953e-02	8.015000e+01	4.430540e-03	8.615000e+01	2.992090e-02	9.815000e+01	6.346021e-02	1.041500e+02	5.708261e-02	9.415000e+01	2.709174e-02	9.415000e+01	1.753136e-02
9.215000e+01	2.589484e-02	9.415000e+01	2.309977e-02	9.015000e+01	-1.591167e-02	8.415000e+01	3.549474e-02	9.015000e+01	3.380639e-02	1.001500e+02	3.068811e-02	1.081500e+02	5.088353e-04	9.815000e+01	7.681247e-02	9.615000e+01	3.937672e-02
9.415000e+01	1.166065e-02	9.615000e+01	8.471099e-03	9.215000e+01	4.333516e-02	8.615000e+01	1.875201e-02	9.215000e+01	-1.629611e-02	1.041500e+02	4.396879e-02	1.101500e+02	-1.869022e-03	1.001500e+02	3.537243e-02	9.815000e+01	-2.956709e-02
9.615000e+01	5.427774e-03	9.815000e+01	-1.428389e-02	9.415000e+01	-2.088724e-02	8.815000e+01	-1.510647e-02	9.415000e+01	2.668469e-03	1.081500e+02	-6.990670e-03	1.141500e+02	-1.378854e-02	1.021500e+02	-2.561288e-02	1.021500e+02	4.338057e-03
9.815000e+01	2.331537e-02	1.001500e+02	-4.277160e-02	9.615000e+01	-1.786356e-02	9.015000e+01	4.289923e-02	9.615000e+01	-2.329683e-02	1.101500e+02	2.188897e-02	1.181500e+02	2.072540e-03	1.041500e+02	1.688767e-02	1.041500e+02	4.898830e-02
1.001500e+02	6.449984e-03	1.021500e+02	1.007621e-01	9.815000e+01	2.007627e-03	9.215000e+01	3.945510e-02	9.815000e+01	1.068383e-03	1.121500e+02	-5.733108e-03	1.201500e+02	-6.345313e-04	1.061500e+02	3.405488e-02	1.061500e+02	5.841947e-02
1.021500e+02	1.253373e-02	1.041500e+02	3.474601e-02	1.021500e+02	-1.884847e-02	9.415000e+01	2.575345e-02	1.001500e+02	9.937588e-03	1.161500e+02	5.169527e-02	1.241500e+02	-4.135570e-03	1.081500e+02	3.869309e-02	1.081500e+02	-4.917790e-02
1.041500e+02	2.192483e-02	1.061500e+02	6.731943e-02	1.041500e+02	-6.677233e-02	9.615000e+01	-2.148743e-02	1.041500e+02	2.933795e-03	1.181500e+02	3.499287e-02	1.281500e+02	8.481674e-03	1.121500e+02	-5.182048e-04	1.101500e+02	2.343679e-02
1.061500e+02	3.011016e-02	1.081500e+02	5.509255e-02	1.061500e+02	4.934970e-02	9.815000e+01	6.154559e-02	1.061500e+02	1.921166e-02	1.221500e+02	-3.203941e-02	1.301500e+02	4.672319e-02	1.141500e+02	-7.843850e-03	1.121500e+02	-5.656136e-02
1.101500e+02	1.387757e-02	1.101500e+02	8.542250e-02	1.101500e+02	-3.438256e-02	1.001500e+02	6.864381e-02	1.081500e+02	-5.745295e-02	1.241500e+02	5.377757e-02	1.321500e+02	-3.945201e-03	1.181500e+02	-3.488806e-02	1.141500e+02	3.804700e-03
1.121500e+02	-7.787605e-03	1.121500e+02	2.731910e-02	1.121500e+02	5.930890e-03	1.021500e+02	1.494428e-02	1.101500e+02	-1.480810e-02	1.261500e+02	-1.599237e-02	1.341500e+02	-3.082982e-03	1.221500e+02	-4.690777e-02	1.181500e+02	1.616288e-02
1.141500e+02	1.329137e-02	1.141500e+02	2.375233e-02	1.141500e+02	3.696020e-02	1.041500e+02	3.756376e-02	1.121500e+02	-3.400920e-02	1.281500e+02	3.077862e-02	1.361500e+02	-4.967137e-03	1.261500e+02	-6.480137e-02	1.201500e+02	6.369402e-02
1.181500e+02	3.813493e-03	1.161500e+02	-5.102948e-02	1.181500e+02	3.794315e-02	1.061500e+02	9.408665e-03	1.141500e+02	2.488056e-02	1.301500e+02	6.028733e-03	1.381500e+02	2.908069e-02	1.281500e+02	-2.403512e-02	1.221500e+02	1.230277e-02
1.201500e+02	1.289115e-02	1.181500e+02	6.759578e-02	1.201500e+02	1.519437e-03	1.081500e+02	4.671044e-02	1.161500e+02	-6.519290e-02	1.321500e+02	3.817727e-02	1.421500e+02	7.356263e-03	1.301500e+02	-9.440444e-02	1.241500e+02	2.525774e-02
1.221500e+02	-7.961525e-03	1.201500e+02	-1.069692e-02	1.221500e+02	8.316489e-03	1.101500e+02	7.780260e-03	1.181500e+02	-3.769796e-02	1.341500e+02	4.920785e-03	1.441500e+02	1.180318e-02	1.321500e+02	-2.728560e-02	1.281500e+02	1.052298e-01
1.241500e+02	2.186552e-02	1.221500e+02	-6.309398e-04	1.241500e+02	2.922333e-02	1.141500e+02	3.245772e-02	1.201500e+02	-1.780789e-02	1.361500e+02	1.254009e-02	1.461500e+02	7.934093e-03	1.361500e+02	1.023119e-02	1.321500e+02	4.784239e-02
1.261500e+02	-1.140090e-02	1.261500e+02	4.587882e-02	1.281500e+02	-3.415682e-02	1.181500e+02	-5.567325e-02	1.221500e+02	-2.601054e-02	1.381500e+02	5.107834e-04	1.481500e+02	-1.264540e-02	1.381500e+02	-3.677049e-02	1.341500e+02	-3.324708e-02
1.281500e+02	1.668577e-02	1.301500e+02	-2.536702e-02	1.301500e+02	1.756768e-02	1.201500e+02	4.515877e-02	1.241500e+02	1.023695e-02	1.401500e+02	6.714925e-02	1.521500e+02	2.588222e-02	1.401500e+02	-6.968470e-03	1.381500e+02	-2.551682e-02
1.301500e+02	-3.340282e-03	1.321500e+02	9.282860e-02	1.341500e+02	-2.687022e-02	1.221500e+02	-3.470796e-04	1.261500e+02	-2.450051e-02	1.421500e+02	4.857120e-02	1.541500e+02	1.019048e-02	1.421500e+02	2.312313e-02	1.401500e+02	1.089508e-03
1.341500e+02	-4.096355e-03	1.361500e+02	1.885876e-02	1.381500e+02	2.571713e-02	1.241500e+02	1.697384e-02	1.281500e+02	1.198024e-02	1.441500e+02	-2.187716e-03	1.561500e+02	-2.729385e-02	1.441500e+02	5.781000e-02	1.421500e+02	4.896948e-02
1.361500e+02	1.335158e-02	1.381500e+02	-4.478511e-04	1.421500e+02	9.676093e-03	1.261500e+02	-1.186882e-02	1.321500e+02	-1.013509e-02	1.461500e+02	3.253447e-02	1.581500e+02	2.887275e-02	1.461500e+02	-9.283304e-03	1.441500e+02	-5.623148e-03
1.381500e+02	-4.909341e-03	1.421500e+02	4.900085e-02	1.441500e+02	-3.663861e-02	1.281500e+02	-2.749133e-02	1.341500e+02	-1.235107e-03	1.481500e+02	4.381049e-02	1.601500e+02	2.865891e-03	1.481500e+02	-3.074306e-03	1.481500e+02	4.952837e-02
1.401500e+02	1.854225e-02	1.441500e+02	3.390697e-02	1.461500e+02	-4.889938e-02	1.321500e+02	1.447269e-02	1.361500e+02	-5.323164e-04	1.501500e+02	3.016173e-02	1.621500e+02	-1.779202e-03	1.521500e+02	-6.083113e-03	1.501500e+02	4.022584e-02
1.421500e+02	2.397735e-02	1.461500e+02	6.716136e-03	1.501500e+02	-8.286835e-03	1.341500e+02	3.044145e-02	1.381500e+02	-1.753929e-02	1.521500e+02	1.148739e-02	1.641500e+02	-2.008570e-02	1.541500e+02	5.218745e-02	1.521500e+02	1.247155e-02
1.461500e+02	-5.920637e-03	1.501500e+02	9.436135e-03	1.521500e+02	-1.137495e-02	1.361500e+02	4.063782e-02	1.421500e+02	-3.288808e-02	1.541500e+02	1.977802e-02	1.661500e+02	-1.994098e-02	1.581500e+02	-4.594566e-02	1.541500e+02	4.246514e-03
1.481500e+02	1.737803e-02	1.541500e+02	5.932498e-02	1.561500e+02	-2.370354e-04	1.401500e+02	2.960572e-02	1.441500e+02	7.195390e-04	1.561500e+02	3.883488e-02	1.681500e+02	6.869014e-03	1.601500e+02	3.655057e-03	1.581500e+02	-2.831735e-04
1.501500e+02	9.266734e-03	1.561500e+02	2.441964e-02	1.581500e+02	-1.686088e-03	1.421500e+02	3.800983e-02	1.461500e+02	-5.297497e-02	1.581500e+02	4.886710e-02	1.721500e+02	9.557189e-03	1.641500e+02	-1.617826e-02	1.601500e+02	1.644560e-02
1.521500e+02	1.166996e-02	1.581500e+02	-1.865956e-03	1.601500e+02	-2.993747e-03	1.441500e+02	2.802651e-02	1.481500e+02	-1.315952e-02	1.621500e+02	1.922255e-02	1.741500e+02	3.325951e-02	1.661500e+02	-9.299728e-03	1.621500e+02	-1.741189e-02
1.541500e+02	2.323338e-02	1.621500e+02	5.068872e-02	1.621500e+02	-1.185597e-01	1.461500e+02	-2.734151e-02	1.501500e+02	1.372502e-02	1.641500e+02	3.608063e-02	1.761500e+02	2.467344e-02	1.681500e+02	-1.065470e-03	1.661500e+02	2.666834e-02
1.581500e+02	-2.314867e-03	1.641500e+02	2.747337e-02	1.641500e+02	-2.623534e-03	1.481500e+02	3.040163e-02	1.521500e+02	-2.164825e-02	1.661500e+02	-1.778902e-02	1.781500e+02	4.366703e-02	1.701500e+02	1.487701e-02	1.681500e+02	1.253406e-02
1.601500e+02	5.643796e-03	1.661500e+02	1.622408e-02	1.661500e+02	-6.733035e-03	1.501500e+02	7.625614e-03	1.541500e+02	-5.692070e-02	1.681500e+02	-8.469841e-03	1.801500e+02	-1.913972e-03	1.721500e+02	-2.522530e-02	1.701500e+02	9.536764e-03
1.621500e+02	-1.669432e-02	1.701500e+02	5.224110e-02	1.681500e+02	-2.663853e-02	1.521500e+02	3.833477e-02	1.561500e+02	1.131506e-02	1.701500e+02	2.037520e-02	1.821500e+02	1.314635e-02	1.741500e+02	-1.966685e-02	1.721500e+02	-3.324826e-03
1.641500e+02	5.779979e-03	1.741500e+02	4.018617e-02	1.701500e+02	1.501425e-02	1.541500e+02	7.476600e-02	1.581500e+02	-3.491859e-02	1.721500e+02	3.477475e-02	1.841500e+02	7.583815e-03	1.761500e+02	-4.423193e-02	1.741500e+02	1.866822e-02
1.661500e+02	1.361612e-02	1.761500e+02	4.615662e-03	1.721500e+02	-5.200766e-02	1.561500e+02	-3.258569e-02	1.601500e+02	-2.350930e-02	1.741500e+02	-1.013569e-02	1.861500e+02	-2.417862e-03	1.801500e+02	-8.844832e-03	1.761500e+02	1.907481e-02
1.681500e+02	1.389854e-02	1.781500e+02	3.028360e-03	1.741500e+02	3.419170e-02	1.581500e+02	-1.155931e-02	1.621500e+02	-5.374247e-02	1.761500e+02	4.030948e-02	1.881500e+02	-6.801896e-03	1.821500e+02	1.908765e-03	1.781500e+02	-2.664031e-02
1.701500e+02	1.213354e-02	1.801500e+02	2.216711e-02	1.761500e+02	4.866752e-02	1.601500e+02	4.940302e-02	1.641500e+02	-8.569082e-03	1.781500e+02	-2.892039e-02	1.901500e+02	1.779241e-02	1.841500e+02	2.797662e-03	1.801500e+02	5.464289e-02
