# Delay[ns]	Avg Transient	0148 Delay[ns]	0148 Transient	0149 Delay[ns]	0149 Transient	0150 Delay[ns]	0150 Transient	0151 Delay[ns]	0151 Transient	0152 Delay[ns]	0152 Transient	0216 Delay[ns]	0216 Transient	0217 Delay[ns]	0217 Transient	0218 Delay[ns]	0218 Transient
9.415000e+01	9.891820e-03	8.615000e+01	3.157272e-02	8.215000e+01	1.055549e-02	8.215000e+01	-2.216930e-02	8.015000e+01	-1.700639e-02	8.215000e+01	2.447117e-02	8.615000e+01	2.476737e-02	8.215000e+01	1.582678e-02	8.815000e+01	2.654930e-02
9.615000e+01	8.223485e-03	8.815000e+01	2.078201e-02	8.415000e+01	-5.834975e-03	8.615000e+01	1.297850e-03	8.415000e+01	4.032459e-03	8.415000e+01	-7.961350e-03	8.815000e+01	2.147957e-02	8.415000e+01	-1.594770e-02	9.015000e+01	1.301151e-02
9.815000e+01	1.807165e-02	9.015000e+01	1.562575e-02	8.615000e+01	8.336669e-03	8.815000e+01	-4.027440e-03	8.615000e+01	-5.350133e-03	8.815000e+01	7.795959e-03	9.015000e+01	-5.316038e-03	8.615000e+01	1.177463e-02	9.215000e+01	5.213088e-03
1.001500e+02	2.678133e-03	9.215000e+01	1.439729e-02	9.015000e+01	-2.141494e-02	9.015000e+01	1.790034e-02	8.815000e+01	-1.167718e-04	9.015000e+01	4.084249e-02	9.215000e+01	3.796517e-02	8.815000e+01	-1.226837e-02	9.415000e+01	1.047140e-02
1.041500e+02	1.933351e-02	9.415000e+01	2.035264e-02	9.215000e+01	4.689792e-02	9.215000e+01	2.524821e-02	9.215000e+01	-2.044697e-02	9.215000e+01	1.610032e-02	9.615000e+01	7.712145e-03	9.015000e+01	-5.623256e-03	9.615000e+01	3.303931e-02
1.061500e+02	1.702151e-02	9.615000e+01	1.022680e-02	9.415000e+01	1.206646e-03	9.615000e+01	-1.610013e-02	9.615000e+01	2.910655e-03	9.415000e+01	1.415073e-02	1.001500e+02	2.232837e-02	9.415000e+01	-8.561370e-03	9.815000e+01	-2.543159e-02
1.081500e+02	1.802343e-04	9.815000e+01	-1.579679e-02	9.615000e+01	-1.363922e-03	9.815000e+01	4.084103e-02	9.815000e+01	8.050085e-03	9.815000e+01	3.723566e-02	1.021500e+02	6.909540e-03	9.615000e+01	3.253619e-02	1.001500e+02	-3.004147e-02
1.121500e+02	-5.745028e-03	1.001500e+02	-7.378095e-03	1.001500e+02	-4.885090e-02	1.001500e+02	3.939638e-02	1.021500e+02	1.187941e-03	1.021500e+02	9.589921e-04	1.041500e+02	3.538705e-02	9.815000e+01	6.182757e-02	1.021500e+02	1.714550e-02
1.141500e+02	7.779435e-03	1.021500e+02	6.843418e-02	1.021500e+02	-7.621480e-03	1.041500e+02	3.745430e-02	1.041500e+02	3.859338e-03	1.041500e+02	4.046374e-02	1.061500e+02	8.720216e-03	1.001500e+02	-1.538690e-03	1.041500e+02	1.776660e-02
1.161500e+02	6.391017e-04	1.041500e+02	3.638534e-02	1.041500e+02	-4.198503e-02	1.061500e+02	5.918657e-03	1.061500e+02	1.921166e-02	1.061500e+02	8.431436e-04	1.081500e+02	1.283061e-03	1.021500e+02	1.382227e-02	1.061500e+02	1.073004e-02
1.181500e+02	3.746653e-03	1.061500e+02	5.060063e-02	1.061500e+02	3.351691e-02	1.081500e+02	8.766177e-03	1.081500e+02	-2.399165e-02	1.101500e+02	2.188897e-02	1.101500e+02	-1.013939e-02	1.041500e+02	2.533672e-02	1.081500e+02	-8.791295e-03
1.201500e+02	7.167206e-03	1.081500e+02	4.526660e-02	1.081500e+02	-5.406953e-02	1.101500e+02	1.370559e-02	1.101500e+02	-1.902018e-02	1.121500e+02	-1.016752e-02	1.141500e+02	-1.603456e-02	1.081500e+02	3.372902e-02	1.101500e+02	2.036532e-02
1.221500e+02	-3.911623e-03	1.101500e+02	3.992795e-02	1.101500e+02	-1.187308e-02	1.121500e+02	-3.407564e-02	1.121500e+02	-2.860761e-03	1.141500e+02	-7.817642e-03	1.161500e+02	3.043927e-03	1.101500e+02	1.648691e-02	1.121500e+02	-3.795026e-02
1.261500e+02	-6.753965e-04	1.121500e+02	2.187422e-02	1.121500e+02	5.930890e-03	1.141500e+02	2.941962e-02	1.141500e+02	2.488056e-02	1.161500e+02	4.679161e-02	1.181500e+02	1.948926e-03	1.141500e+02	-8.031536e-03	1.141500e+02	7.735916e-03
1.281500e+02	1.005540e-02	1.141500e+02	2.375233e-02	1.141500e+02	8.330793e-03	1.161500e+02	-1.973997e-02	1.161500e+02	-2.117637e-02	1.181500e+02	2.419489e-02	1.201500e+02	-6.455019e-03	1.181500e+02	-7.582628e-03	1.181500e+02	-1.211854e-02
1.301500e+02	1.350947e-03	1.161500e+02	-1.855999e-02	1.161500e+02	-1.280485e-04	1.181500e+02	-3.777185e-02	1.201500e+02	-1.171891e-02	1.201500e+02	4.872493e-02	1.221500e+02	2.162428e-02	1.201500e+02	-7.788492e-03	1.221500e+02	1.478850e-02
1.341500e+02	-7.925917e-03	1.181500e+02	5.253087e-02	1.201500e+02	-2.034878e-03	1.201500e+02	3.167079e-02	1.221500e+02	-4.338885e-03	1.221500e+02	-4.307477e-02	1.241500e+02	-2.912089e-03	1.221500e+02	-1.006024e-02	1.241500e+02	-8.585015e-03
1.361500e+02	1.164623e-02	1.201500e+02	1.337407e-02	1.221500e+02	-7.326077e-03	1.241500e+02	1.621272e-02	1.241500e+02	1.023695e-02	1.241500e+02	3.530882e-02	1.281500e+02	2.238276e-02	1.261500e+02	-3.349092e-02	1.261500e+02	2.634335e-02
1.381500e+02	-5.807081e-03	1.221500e+02	-6.309398e-04	1.241500e+02	1.457426e-02	1.261500e+02	-1.073335e-02	1.261500e+02	-9.465782e-03	1.261500e+02	1.628184e-03	1.301500e+02	2.880326e-02	1.281500e+02	1.856128e-03	1.281500e+02	6.546122e-02
1.421500e+02	1.523777e-02	1.261500e+02	5.490526e-02	1.261500e+02	-1.567032e-02	1.301500e+02	-1.952261e-03	1.281500e+02	-3.004880e-02	1.281500e+02	3.341360e-02	1.321500e+02	-5.692108e-03	1.321500e+02	-1.133900e-02	1.301500e+02	1.513239e-02
1.441500e+02	5.422593e-03	1.281500e+02	4.265137e-02	1.301500e+02	-1.900571e-03	1.341500e+02	2.958610e-02	1.301500e+02	7.416086e-03	1.301500e+02	1.335903e-02	1.341500e+02	-1.386025e-02	1.341500e+02	-2.168242e-02	1.321500e+02	-1.399246e-03
1.461500e+02	-8.080015e-03	1.321500e+02	6.408404e-02	1.321500e+02	-1.251690e-02	1.361500e+02	2.462167e-02	1.321500e+02	-1.013509e-02	1.321500e+02	2.500891e-02	1.381500e+02	2.135692e-02	1.361500e+02	1.333275e-02	1.361500e+02	3.611863e-02
1.501500e+02	7.046718e-03	1.341500e+02	-4.358975e-03	1.361500e+02	-5.748604e-03	1.401500e+02	1.197710e-02	1.341500e+02	-2.001065e-03	1.341500e+02	9.026583e-03	1.401500e+02	-4.587164e-03	1.381500e+02	-3.677049e-02	1.381500e+02	-2.944346e-02
1.541500e+02	1.388057e-02	1.381500e+02	2.594322e-04	1.401500e+02	-4.700682e-04	1.421500e+02	7.807593e-03	1.361500e+02	-1.278395e-02	1.361500e+02	3.556703e-02	1.421500e+02	8.310090e-03	1.421500e+02	-8.448154e-04	1.401500e+02	1.089508e-03
1.561500e+02	8.567215e-03	1.401500e+02	4.903059e-02	1.441500e+02	-6.041879e-03	1.441500e+02	-1.246293e-02	1.381500e+02	-1.753929e-02	1.381500e+02	7.411020e-03	1.441500e+02	2.689521e-03	1.441500e+02	3.531187e-02	1.421500e+02	3.338403e-02
1.581500e+02	2.881195e-03	1.421500e+02	4.040642e-02	1.461500e+02	-3.675569e-02	1.461500e+02	-3.104500e-02	1.401500e+02	-3.213435e-02	1.401500e+02	3.937684e-02	1.461500e+02	1.081518e-03	1.461500e+02	-1.282933e-03	1.441500e+02	1.927070e-02
1.621500e+02	-1.546263e-02	1.441500e+02	7.267077e-03	1.481500e+02	9.652255e-03	1.501500e+02	-1.291735e-02	1.421500e+02	-1.029550e-02	1.421500e+02	3.432483e-02	1.481500e+02	-7.812506e-03	1.481500e+02	-3.074306e-03	1.461500e+02	-4.590192e-03
1.641500e+02	1.170038e-02	1.461500e+02	7.578962e-03	1.501500e+02	-6.638508e-03	1.521500e+02	3.764101e-02	1.441500e+02	7.637961e-03	1.441500e+02	-1.029157e-02	1.501500e+02	-1.116136e-02	1.501500e+02	2.193417e-02	1.481500e+02	2.687574e-02
1.661500e+02	9.763868e-03	1.501500e+02	3.655851e-03	1.521500e+02	-1.873888e-02	1.541500e+02	4.339072e-02	1.461500e+02	-3.043776e-02	1.461500e+02	3.081097e-02	1.521500e+02	1.951113e-02	1.541500e+02	2.417861e-02	1.501500e+02	3.119241e-02
1.681500e+02	1.037650e-02	1.541500e+02	4.223816e-02	1.541500e+02	1.283809e-02	1.581500e+02	-1.155931e-02	1.481500e+02	6.010628e-03	1.481500e+02	4.121709e-02	1.541500e+02	1.869136e-02	1.561500e+02	8.170479e-03	1.541500e+02	5.809245e-03
1.701500e+02	1.177442e-04	1.561500e+02	4.051791e-02	1.561500e+02	8.232303e-03	1.601500e+02	8.806068e-03	1.501500e+02	6.387543e-03	1.521500e+02	1.148739e-02	1.581500e+02	2.887275e-02	1.601500e+02	7.507524e-03	1.561500e+02	4.980947e-03
1.721500e+02	-9.076871e-03	1.581500e+02	1.877876e-02	1.581500e+02	-5.772874e-03	1.621500e+02	-4.505114e-03	1.521500e+02	-4.858059e-03	1.561500e+02	3.605702e-02	1.601500e+02	-9.660948e-03	1.621500e+02	-3.071222e-02	1.581500e+02	1.187731e-02
1.741500e+02	6.525078e-03	1.621500e+02	1.920835e-02	1.601500e+02	2.862741e-04	1.641500e+02	2.966604e-02	1.541500e+02	-5.692070e-02	1.581500e+02	3.864617e-02	1.621500e+02	-1.913894e-02	1.641500e+02	-1.617826e-02	1.621500e+02	1.327121e-02
1.761500e+02	9.114978e-03	1.661500e+02	2.950252e-03	1.621500e+02	-7.746444e-02	1.661500e+02	6.722166e-02	1.561500e+02	1.997785e-02	1.601500e+02	3.898220e-03	1.641500e+02	-1.970883e-02	1.661500e+02	-1.847702e-03	1.661500e+02	1.178943e-02
1.781500e+02	-1.676555e-03	1.681500e+02	6.505481e-02	1.661500e+02	-6.352630e-03	1.681500e+02	-6.081009e-03	1.601500e+02	-2.229307e-02	1.621500e+02	1.536656e-02	1.661500e+02	1.001127e-02	1.701500e+02	-1.297663e-02	1.701500e+02	1.982840e-02
1.801500e+02	1.529378e-02	1.701500e+02	3.458335e-02	1.681500e+02	-2.617574e-02	1.701500e+02	-7.314693e-03	1.621500e+02	-3.972643e-02	1.641500e+02	2.935540e-02	1.681500e+02	1.454931e-02	1.721500e+02	-4.828276e-03	1.721500e+02	-3.294510e-02
1.821500e+02	1.518788e-03	1.741500e+02	3.454072e-02	1.701500e+02	9.103666e-03	1.721500e+02	-2.851196e-02	1.641500e+02	2.405269e-02	1.661500e+02	-1.665532e-02	1.701500e+02	-2.625968e-02	1.741500e+02	-1.221272e-02	1.741500e+02	1.886711e-02
1.861500e+02	-7.153248e-04	1.761500e+02	5.597914e-03	1.721500e+02	-4.177803e-02	1.741500e+02	-2.725238e-03	1.661500e+02	1.099398e-02	1.681500e+02	-6.641486e-03	1.721500e+02	1.378337e-02	1.781500e+02	-9.774326e-03	1.761500e+02	1.516114e-02
1.881500e+02	-2.422191e-03	1.781500e+02	7.892829e-03	1.741500e+02	2.801418e-02	1.761500e+02	2.797904e-02	1.681500e+02	3.905294e-02	1.701500e+02	1.302149e-02	1.741500e+02	3.641692e-02	1.801500e+02	5.381132e-03	1.781500e+02	-1.980295e-02
1.921500e+02	8.119921e-03	1.801500e+02	2.056974e-03	1.761500e+02	3.191844e-02	1.781500e+02	2.011902e-03	1.701500e+02	-2.904395e-02	1.721500e+02	2.861704e-02	1.761500e+02	7.813760e-03	1.821500e+02	5.112804e-03	1.801500e+02	5.645273e-02
