Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.290120E+2	3.349421E-2	2.180840E+9	1.817414E-2	1.239766E+8	3.085236E-2	2.144249E+9	3.487614E-2	1.332206E+8	2.960198E-2	2.086249E+10	2.853515E-2	2.087163E+10	2.972039E-2	2.300674E+10	2.900167E-2	2.305247E+10	-1.532007E-2	4.023777E-3	-1.670200E-2	-1.934385E-2	-1.082753E-2	-2.056863E+9	-2.011028E+9	-9.243989E+6	-4.583540E+7	-2.292850E+10
5.294960E+2	-2.199874E-2	1.722902E+9	-3.501975E-2	9.841356E+7	-5.918664E-3	1.840687E+9	-2.541959E-2	1.043617E+8	-1.673107E-2	1.720566E+10	-1.380380E-2	1.750710E+10	-1.570720E-2	1.904634E+10	-1.457475E-2	1.923000E+10	-1.302101E-2	-1.950092E-2	-9.600161E-3	6.479913E-3	-2.044500E-2	-1.624489E+9	-1.736325E+9	-5.948107E+6	1.118363E+8	-1.913159E+10
5.300060E+2	-4.524693E-2	1.531054E+9	-4.683893E-2	9.273369E+7	-4.872937E-2	1.487264E+9	-4.744806E-2	9.381833E+7	-4.347119E-2	1.509519E+10	-4.274188E-2	1.520749E+10	-4.396910E-2	1.658246E+10	-4.297755E-2	1.673854E+10	-1.592001E-3	1.281308E-3	6.091246E-4	-2.873309E-3	-3.861387E-3	-1.438320E+9	-1.393446E+9	-1.084642E+6	-4.487428E+7	-1.664581E+10
5.305080E+2	-3.135709E-2	1.645676E+9	-5.309243E-3	1.126914E+8	-2.727149E-2	1.664409E+9	-1.922800E-2	1.073251E+8	-3.096226E-2	1.608246E+10	-2.852610E-2	1.633717E+10	-3.061277E-2	1.774687E+10	-2.879242E-2	1.798284E+10	2.604785E-2	8.043486E-3	1.391876E-2	1.800436E-2	2.348318E-2	-1.532984E+9	-1.557084E+9	5.366248E+6	2.409994E+7	-1.787015E+10
5.310100E+2	1.400167E-2	2.019984E+9	2.680905E-2	1.281262E+8	8.110486E-3	1.956504E+9	8.284214E-3	1.204931E+8	1.254936E-2	1.951661E+10	8.847663E-3	1.930713E+10	1.212903E-2	2.147312E+10	9.332528E-3	2.132712E+10	1.280738E-2	1.737281E-4	1.852484E-2	1.263366E-2	1.747653E-2	-1.891858E+9	-1.836011E+9	7.633152E+6	-5.584712E+7	-2.119899E+10
5.315030E+2	4.712036E-2	2.293286E+9	5.993951E-2	1.440475E+8	3.899706E-2	2.211487E+9	4.727574E-2	1.391553E+8	4.334881E-2	2.194746E+10	4.297521E-2	2.201913E+10	4.293673E-2	2.415894E+10	4.336516E-2	2.431242E+10	1.281915E-2	8.278680E-3	1.266377E-2	4.540472E-3	1.657435E-2	-2.149238E+9	-2.072332E+9	4.892200E+6	-7.690640E+7	-2.416837E+10
5.320070E+2	1.083056E-2	1.993816E+9	9.369889E-3	1.197456E+8	1.468330E-2	2.010766E+9	6.722536E-3	1.197456E+8	1.585454E-2	1.977747E+10	1.452734E-2	1.975848E+10	1.574363E-2	2.178824E+10	1.417957E-2	2.175230E+10	-1.460671E-3	-7.960768E-3	2.647353E-3	6.500097E-3	-4.809677E-3	-1.874070E+9	-1.891020E+9	-2.303215E+1	1.694994E+7	-2.163255E+10
5.325120E+2	-6.844038E-3	1.847962E+9	-2.712467E-2	1.022076E+8	-1.072370E-2	1.801019E+9	-5.062985E-3	1.141048E+8	-1.019017E-2	1.772190E+10	-9.813573E-3	1.782419E+10	-1.024069E-2	1.952292E+10	-9.534213E-3	1.967215E+10	-2.028063E-2	5.660712E-3	-2.206168E-2	-2.594134E-2	-1.759046E-2	-1.745754E+9	-1.686914E+9	-1.189716E+7	-5.883987E+7	-1.956994E+10
5.330080E+2	-3.101785E-2	1.648475E+9	-3.528861E-2	9.828436E+7	-3.249537E-2	1.621284E+9	-1.893629E-2	1.074647E+8	-3.060537E-2	1.611063E+10	-3.241479E-2	1.602815E+10	-3.078434E-2	1.773191E+10	-3.228337E-2	1.767662E+10	-4.270755E-3	1.355908E-2	-1.635232E-2	-1.782983E-2	-3.005235E-3	-1.550191E+9	-1.513819E+9	-9.180368E+6	-3.637170E+7	-1.757834E+10
5.332090E+2	-1.333178E-2	1.794424E+9	-1.070523E-2	1.100982E+8	-6.786463E-3	1.833523E+9	-3.598584E-2	9.930442E+7	-7.132549E-3	1.796322E+10	-1.249320E-2	1.761125E+10	-7.099777E-3	1.979674E+10	-1.257209E-2	1.940567E+10	2.626555E-3	-2.919937E-2	2.528061E-2	3.182593E-2	1.866864E-3	-1.684325E+9	-1.734218E+9	1.079382E+7	4.989285E+7	-1.929557E+10
