# Delay[ns]	Avg Transient	019 Delay[ns]	019 Transient	0196 Delay[ns]	0196 Transient	0197 Delay[ns]	0197 Transient	019 Delay[ns]	019 Transient	0199 Delay[ns]	0199 Transient	0201 Delay[ns]	0201 Transient	0202 Delay[ns]	0202 Transient
1.581500e+02	8.400089e-03	1.581500e+02	1.714280e-02	1.581500e+02	2.043474e-02	1.581500e+02	1.947781e-02	1.701500e+02	2.261660e-02	1.701500e+02	1.554756e-02	1.701500e+02	-9.031521e-03	1.701500e+02	2.834809e-02
1.601500e+02	1.710759e-02	1.601500e+02	2.872482e-03	1.601500e+02	3.075868e-02	1.601500e+02	1.808355e-02	1.721500e+02	8.170566e-03	1.721500e+02	2.612346e-02	1.721500e+02	2.501317e-02	1.721500e+02	2.633262e-02
1.621500e+02	1.962102e-02	1.621500e+02	2.800663e-02	1.621500e+02	1.630981e-02	1.621500e+02	1.691872e-02	1.741500e+02	3.213342e-02	1.741500e+02	1.460120e-02	1.741500e+02	8.907347e-03	1.741500e+02	2.478361e-02
1.641500e+02	1.608941e-02	1.641500e+02	1.543096e-02	1.641500e+02	2.300181e-02	1.641500e+02	7.669243e-03	1.761500e+02	2.075253e-02	1.761500e+02	9.685589e-03	1.761500e+02	-5.725183e-03	1.761500e+02	1.577556e-02
1.661500e+02	2.320791e-02	1.661500e+02	2.049472e-02	1.661500e+02	2.069905e-02	1.661500e+02	2.826188e-02	1.781500e+02	4.886509e-02	1.781500e+02	3.221919e-02	1.781500e+02	1.323730e-02	1.781500e+02	1.308540e-03
1.681500e+02	1.537852e-02	1.681500e+02	1.165219e-02	1.681500e+02	-1.254261e-03	1.681500e+02	2.242084e-02	1.801500e+02	1.557115e-02	1.801500e+02	3.767447e-02	1.801500e+02	3.222723e-02	1.801500e+02	4.096571e-02
1.701500e+02	1.405520e-02	1.701500e+02	3.593485e-03	1.701500e+02	2.324655e-02	1.701500e+02	1.406565e-02	1.821500e+02	2.811867e-02	1.821500e+02	3.908393e-02	1.821500e+02	8.427687e-03	1.821500e+02	1.149644e-02
1.721500e+02	2.599565e-02	1.721500e+02	4.094123e-02	1.721500e+02	4.229098e-02	1.721500e+02	1.309749e-02	1.841500e+02	1.363490e-02	1.841500e+02	4.190033e-02	1.841500e+02	9.026061e-03	1.841500e+02	3.054715e-02
1.741500e+02	2.181184e-02	1.741500e+02	1.205841e-02	1.741500e+02	4.240536e-02	1.741500e+02	1.779351e-02	1.861500e+02	2.067785e-02	1.861500e+02	1.532750e-02	1.861500e+02	2.570565e-02	1.861500e+02	-1.788695e-03
1.761500e+02	6.523294e-03	1.761500e+02	-2.710548e-03	1.761500e+02	5.690888e-03	1.761500e+02	2.194224e-03	1.881500e+02	1.097785e-04	1.881500e+02	3.724591e-03	1.881500e+02	2.146315e-02	1.881500e+02	2.164821e-02
1.781500e+02	1.850939e-02	1.781500e+02	6.469450e-03	1.781500e+02	1.271003e-02	1.781500e+02	1.475613e-02	1.901500e+02	1.372482e-02	1.901500e+02	2.180572e-02	1.901500e+02	9.044567e-03	1.901500e+02	1.400224e-02
1.801500e+02	2.814912e-02	1.801500e+02	7.459256e-03	1.801500e+02	3.936986e-02	1.801500e+02	2.377617e-02	1.921500e+02	2.172673e-02	1.921500e+02	1.395148e-02	1.921500e+02	-1.050573e-03	1.921500e+02	-7.117239e-03
1.821500e+02	1.859045e-02	1.821500e+02	1.209982e-02	1.821500e+02	1.344831e-03	1.821500e+02	2.956177e-02	1.941500e+02	2.620281e-02	1.941500e+02	2.423551e-02	1.941500e+02	1.063359e-02	1.941500e+02	2.034587e-02
1.841500e+02	1.846094e-02	1.841500e+02	1.724806e-02	1.841500e+02	4.332275e-03	1.841500e+02	1.253782e-02	1.961500e+02	2.608037e-02	1.961500e+02	1.220697e-03	1.961500e+02	1.363487e-02	1.961500e+02	1.455379e-02
1.861500e+02	9.091027e-03	1.861500e+02	7.291473e-03	1.861500e+02	-7.042284e-03	1.861500e+02	3.465697e-03	1.981500e+02	-1.254232e-03	1.981500e+02	1.648320e-02	1.981500e+02	1.635243e-02	1.981500e+02	2.663247e-02
1.881500e+02	8.652652e-03	1.881500e+02	1.070183e-02	1.881500e+02	-7.908482e-03	1.881500e+02	1.082948e-02	2.001500e+02	2.238577e-02	2.001500e+02	4.439245e-02	2.001500e+02	-3.561270e-04	2.001500e+02	-1.063276e-02
1.901500e+02	1.417066e-02	1.901500e+02	2.061301e-02	1.901500e+02	1.679971e-02	1.901500e+02	3.204600e-03	2.021500e+02	1.973452e-02	2.021500e+02	1.258606e-02	2.021500e+02	1.374456e-02	2.021500e+02	1.526514e-02
1.921500e+02	1.289557e-02	1.921500e+02	4.775516e-02	1.921500e+02	2.549364e-03	1.921500e+02	1.245409e-02	2.041500e+02	2.458301e-02	2.041500e+02	3.309755e-02	2.041500e+02	3.958245e-03	2.041500e+02	1.091043e-02
1.941500e+02	2.234244e-02	1.941500e+02	2.195956e-02	1.941500e+02	2.189617e-02	1.941500e+02	3.112356e-02	2.061500e+02	1.866618e-02	2.061500e+02	-1.215998e-03	2.061500e+02	9.653367e-03	2.061500e+02	9.643676e-04
1.961500e+02	1.148191e-02	1.961500e+02	3.084670e-03	1.961500e+02	-6.016785e-03	1.961500e+02	2.781577e-02	2.081500e+02	1.994188e-02	2.081500e+02	3.285679e-02	2.081500e+02	2.776627e-03	2.081500e+02	1.748458e-03
1.981500e+02	1.885016e-02	1.981500e+02	1.114905e-02	1.981500e+02	3.452178e-02	1.981500e+02	2.806644e-02	2.101500e+02	8.819939e-03	2.101500e+02	-8.647168e-03	2.101500e+02	1.415662e-02	2.101500e+02	8.974801e-03
2.001500e+02	1.741339e-02	2.001500e+02	1.838714e-02	2.001500e+02	1.429518e-02	2.001500e+02	3.342205e-02	2.121500e+02	1.752410e-02	2.121500e+02	2.883210e-03	2.121500e+02	8.736755e-03	2.121500e+02	7.756572e-03
2.021500e+02	1.765416e-02	2.021500e+02	2.025740e-02	2.021500e+02	3.113127e-02	2.021500e+02	1.086015e-02	2.141500e+02	4.144227e-03	2.141500e+02	2.697993e-04	2.141500e+02	2.316016e-03	2.141500e+02	-3.131411e-03
2.041500e+02	1.948452e-02	2.041500e+02	2.808210e-02	2.041500e+02	1.197021e-02	2.041500e+02	2.379013e-02	2.161500e+02	8.722530e-03	2.161500e+02	3.388841e-02	2.161500e+02	4.282891e-02	2.161500e+02	1.791589e-02
2.061500e+02	1.123380e-02	2.061500e+02	2.301681e-02	2.061500e+02	2.286550e-02	2.061500e+02	4.686368e-03	2.181500e+02	9.627791e-03	2.181500e+02	3.163239e-02	2.181500e+02	2.504952e-02	2.181500e+02	-1.801923e-03
2.081500e+02	1.329948e-02	2.081500e+02	1.908084e-02	2.081500e+02	5.811088e-03	2.081500e+02	1.088071e-02	2.201500e+02	2.112667e-02	2.201500e+02	-7.258083e-03	2.201500e+02	1.257136e-02	2.201500e+02	-5.568665e-03
2.101500e+02	9.609943e-03	2.101500e+02	2.643695e-02	2.101500e+02	6.682468e-03	2.101500e+02	1.084598e-02	2.221500e+02	3.044297e-02	2.221500e+02	9.032724e-03	2.221500e+02	2.350155e-02	2.221500e+02	1.771464e-03
2.121500e+02	1.658192e-02	2.121500e+02	3.654813e-02	2.121500e+02	1.773303e-02	2.121500e+02	2.489162e-02	2.241500e+02	2.681491e-02	2.241500e+02	3.363702e-02	2.241500e+02	1.681536e-02	2.241500e+02	3.372530e-02
2.141500e+02	8.483773e-03	2.141500e+02	4.563762e-03	2.141500e+02	2.749422e-02	2.141500e+02	2.372980e-02	2.261500e+02	2.222689e-02	2.261500e+02	1.814036e-02	2.261500e+02	1.023162e-02	2.261500e+02	2.694651e-02
2.161500e+02	2.570382e-02	2.161500e+02	3.306921e-02	2.161500e+02	2.336681e-02	2.161500e+02	2.013495e-02	2.281500e+02	3.677692e-02	2.281500e+02	-4.401623e-04	2.281500e+02	1.019791e-02	2.281500e+02	1.090948e-02
2.181500e+02	1.819205e-02	2.181500e+02	2.115864e-02	2.181500e+02	2.713905e-02	2.181500e+02	1.453887e-02	2.301500e+02	2.031606e-02	2.301500e+02	1.339415e-03	2.301500e+02	-3.944896e-03	2.301500e+02	-4.177875e-03
2.201500e+02	1.549755e-02	2.201500e+02	3.545233e-02	2.201500e+02	2.288152e-02	2.201500e+02	2.927771e-02	2.321500e+02	2.733076e-02	2.321500e+02	1.380909e-02	2.321500e+02	-2.126828e-03	2.321500e+02	2.033284e-02
2.221500e+02	1.655905e-02	2.221500e+02	1.730981e-02	2.221500e+02	1.769277e-02	2.221500e+02	1.616204e-02	2.341500e+02	1.955205e-02	2.341500e+02	2.476430e-03	2.341500e+02	1.767772e-02	2.341500e+02	3.280394e-02
2.241500e+02	2.170483e-02	2.241500e+02	8.894897e-03	2.241500e+02	1.576211e-02	2.241500e+02	1.628419e-02	2.361500e+02	2.643946e-02	2.361500e+02	1.587977e-02	2.361500e+02	-1.917473e-02	2.361500e+02	1.282787e-02
2.261500e+02	1.949269e-02	2.261500e+02	1.101882e-02	2.261500e+02	1.530180e-02	2.261500e+02	3.258284e-02	2.381500e+02	2.229025e-02	2.381500e+02	-1.180522e-02	2.381500e+02	6.233899e-03	2.381500e+02	4.706581e-02
2.281500e+02	1.382730e-02	2.281500e+02	1.321137e-02	2.281500e+02	1.889796e-02	2.281500e+02	7.237631e-03	2.401500e+02	1.731705e-02	2.401500e+02	2.221935e-02	2.401500e+02	-9.930255e-03	2.401500e+02	1.798120e-02
2.301500e+02	8.794818e-03	2.301500e+02	1.735015e-02	2.301500e+02	2.307550e-02	2.301500e+02	7.605371e-03	2.421500e+02	7.860676e-03	2.421500e+02	3.466123e-03	2.421500e+02	5.029461e-03	2.421500e+02	2.965770e-02
2.321500e+02	1.262477e-02	2.321500e+02	-1.461922e-03	2.321500e+02	4.270749e-03	2.321500e+02	2.621870e-02	2.441500e+02	2.932986e-02	2.441500e+02	2.686353e-02	2.441500e+02	2.673651e-03	2.441500e+02	6.060636e-03
2.341500e+02	1.408817e-02	2.341500e+02	3.852633e-03	2.341500e+02	3.636891e-03	2.341500e+02	1.861752e-02	2.461500e+02	2.488417e-02	2.461500e+02	3.872377e-02	2.461500e+02	2.072850e-03	2.461500e+02	-6.497562e-05
2.361500e+02	8.387627e-03	2.361500e+02	1.278515e-02	2.361500e+02	-1.650809e-03	2.361500e+02	1.160669e-02	2.481500e+02	6.649966e-02	2.481500e+02	5.422350e-02	2.481500e+02	3.843729e-03	2.481500e+02	-7.276833e-04
2.381500e+02	1.101622e-02	2.381500e+02	8.005882e-03	2.381500e+02	4.311022e-03	2.381500e+02	1.011878e-03	2.501500e+02	1.790746e-02	2.501500e+02	-4.687206e-03	2.501500e+02	3.824737e-02	2.501500e+02	2.241678e-02
2.401500e+02	1.636032e-02	2.401500e+02	1.902483e-02	2.401500e+02	1.416027e-02	2.401500e+02	3.374979e-02	2.521500e+02	2.733470e-02	2.521500e+02	-6.903225e-03	2.521500e+02	1.504392e-02	2.521500e+02	1.717749e-02
2.421500e+02	1.621966e-02	2.421500e+02	8.013676e-03	2.421500e+02	2.819054e-02	2.421500e+02	3.131942e-02	2.541500e+02	4.754251e-02	2.541500e+02	-1.979761e-03	2.541500e+02	2.001259e-02	2.541500e+02	-9.936460e-03
2.441500e+02	1.561125e-02	2.441500e+02	6.869658e-03	2.441500e+02	2.910719e-02	2.441500e+02	8.374214e-03	2.561500e+02	3.668328e-02	2.561500e+02	-2.517382e-03	2.561500e+02	9.761632e-03	2.561500e+02	1.116405e-02
2.461500e+02	2.075023e-02	2.461500e+02	7.169731e-03	2.461500e+02	3.200331e-02	2.461500e+02	4.046273e-02	2.581500e+02	3.054196e-02	2.581500e+02	1.012640e-02	2.581500e+02	4.281052e-03	2.581500e+02	1.123716e-02
2.481500e+02	2.189218e-02	2.481500e+02	1.371326e-02	2.481500e+02	2.097275e-02	2.481500e+02	-5.279971e-03	2.601500e+02	3.991895e-02	2.601500e+02	2.363164e-02	2.601500e+02	-4.204703e-03	2.601500e+02	1.903556e-02
2.501500e+02	2.164032e-02	2.501500e+02	1.913413e-02	2.501500e+02	1.519440e-02	2.501500e+02	4.326932e-02	2.621500e+02	2.226174e-02	2.621500e+02	3.041707e-02	2.621500e+02	1.351870e-02	2.621500e+02	2.633103e-02
2.521500e+02	1.782556e-02	2.521500e+02	1.570784e-02	2.521500e+02	2.989407e-02	2.521500e+02	2.652414e-02	2.641500e+02	1.655995e-02	2.641500e+02	2.454891e-03	2.641500e+02	1.162870e-02	2.641500e+02	1.653412e-03
2.541500e+02	1.549573e-02	2.541500e+02	1.485320e-02	2.541500e+02	2.577136e-02	2.541500e+02	1.220664e-02	2.661500e+02	1.617703e-02	2.661500e+02	2.037031e-02	2.661500e+02	1.891857e-02	2.661500e+02	-7.571921e-03
2.561500e+02	1.458275e-02	2.561500e+02	-6.071555e-04	2.561500e+02	2.871271e-02	2.561500e+02	1.888211e-02	2.681500e+02	1.069998e-02	2.681500e+02	1.270261e-02	2.681500e+02	8.788402e-04	2.681500e+02	2.648660e-02
2.581500e+02	2.014811e-02	2.581500e+02	3.942600e-02	2.581500e+02	2.616714e-02	2.581500e+02	1.925708e-02	2.701500e+02	-9.672693e-03	2.701500e+02	1.757957e-02	2.701500e+02	-2.194482e-04	2.701500e+02	1.655291e-02
2.601500e+02	1.793339e-02	2.601500e+02	-1.244310e-02	2.601500e+02	4.145998e-02	2.601500e+02	1.813541e-02	2.721500e+02	3.290848e-02	2.721500e+02	-1.833816e-02	2.721500e+02	2.465804e-02	2.721500e+02	2.411673e-02
2.621500e+02	1.941491e-02	2.621500e+02	2.378810e-02	2.621500e+02	9.180852e-03	2.621500e+02	1.040685e-02	2.741500e+02	3.752491e-02	2.741500e+02	1.360291e-02	2.741500e+02	2.388303e-02	2.741500e+02	4.092299e-02
2.641500e+02	1.424923e-02	2.641500e+02	2.946776e-02	2.641500e+02	3.382747e-02	2.641500e+02	4.152398e-03	2.761500e+02	3.174447e-02	2.761500e+02	1.181677e-02	2.761500e+02	-5.248309e-03	2.761500e+02	2.573710e-02
2.661500e+02	1.489471e-02	2.661500e+02	5.745195e-03	2.661500e+02	2.905105e-02	2.661500e+02	2.157276e-02	2.781500e+02	3.416511e-02	2.781500e+02	5.082432e-03	2.781500e+02	-8.979373e-03	2.781500e+02	2.414143e-02
2.681500e+02	1.238358e-02	2.681500e+02	1.165076e-02	2.681500e+02	-7.394407e-03	2.681500e+02	3.166067e-02	2.801500e+02	3.025134e-02	2.801500e+02	4.992490e-02	2.801500e+02	-8.901595e-03	2.801500e+02	9.104730e-03
2.701500e+02	9.821311e-03	2.701500e+02	1.261097e-02	2.701500e+02	5.121733e-03	2.701500e+02	2.677614e-02	2.821500e+02	4.789729e-02	2.821500e+02	6.461615e-03	2.821500e+02	1.079339e-02	2.821500e+02	1.805432e-02
2.721500e+02	1.704794e-02	2.721500e+02	1.015646e-02	2.721500e+02	2.246331e-02	2.721500e+02	2.337073e-02	2.841500e+02	-5.289754e-03	2.841500e+02	2.233686e-02	2.841500e+02	-1.650935e-02	2.841500e+02	8.842838e-03
2.741500e+02	2.416271e-02	2.741500e+02	2.399143e-02	2.741500e+02	8.403627e-03	2.741500e+02	2.081006e-02	2.861500e+02	3.736039e-02	2.861500e+02	1.019109e-02	2.861500e+02	2.726401e-02	2.861500e+02	2.989345e-02
2.761500e+02	1.531810e-02	2.761500e+02	1.937368e-02	2.761500e+02	-7.273947e-03	2.761500e+02	3.107691e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.781500e+02	1.619393e-02	2.781500e+02	1.664334e-02	2.781500e+02	7.632654e-03	2.781500e+02	3.467193e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.801500e+02	1.269237e-02	2.801500e+02	-7.190661e-03	2.801500e+02	-9.421925e-03	2.801500e+02	2.507982e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.821500e+02	1.936156e-02	2.821500e+02	2.789485e-02	2.821500e+02	3.130582e-03	2.821500e+02	2.129888e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.841500e+02	1.313340e-02	2.841500e+02	4.602769e-02	2.841500e+02	2.482153e-02	2.841500e+02	1.170399e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.861500e+02	2.176866e-02	2.861500e+02	1.231608e-02	2.861500e+02	1.659011e-02	2.861500e+02	1.876549e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
