Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
1.400000E+3	-1.064344E+1	4.403565E+10	5.102348E+0	2.175033E+9	-9.683149E+0	4.430321E+10	2.292112E+0	2.172446E+9	-8.103677E+0	3.419571E+11	-9.594038E+0	3.452469E+11	-8.259987E+0	3.862603E+11	-9.713345E+0	3.892825E+11	1.574579E+1	1.197526E+1	2.810236E+0	3.770530E+0	1.481569E+1	-4.186062E+10	-4.213077E+10	2.587272E+6	2.701486E+8	-3.871075E+11
1.700000E+3	-1.050306E+0	4.645544E+10	1.358675E+0	2.231674E+9	-1.338508E+0	4.636857E+10	7.744145E-1	2.248512E+9	-1.295918E+0	3.572983E+11	-1.290222E+0	3.615758E+11	-1.300133E+0	4.036668E+11	-1.262946E+0	4.080312E+11	2.408981E+0	2.112922E+0	5.842604E-1	2.960590E-1	2.621621E+0	-4.422376E+10	-4.412005E+10	-1.683839E+7	-1.037104E+8	-4.057995E+11
2.000000E+3	1.183698E+1	4.970614E+10	-6.893759E+0	2.356531E+9	1.419213E+1	5.021250E+10	-3.316736E+0	2.453560E+9	1.045730E+1	3.837840E+11	1.218134E+1	3.880667E+11	1.082691E+1	4.339965E+11	1.214219E+1	4.377729E+11	-1.873074E+1	-1.750886E+1	-3.577023E+0	-1.221873E+0	-1.903595E+1	-4.734961E+10	-4.775894E+10	-9.702832E+7	4.093257E+8	-4.354163E+11
2.100000E+3	1.064833E+1	4.940632E+10	-5.008670E+0	2.328010E+9	8.292504E+0	4.875230E+10	-3.216030E+0	2.448512E+9	8.081462E+0	3.784301E+11	9.237814E+0	3.822785E+11	8.102347E+0	4.271824E+11	9.398176E+0	4.316848E+11	-1.565700E+1	-1.150853E+1	-1.792641E+0	-4.148469E+0	-1.440685E+1	-4.707831E+10	-4.630379E+10	-1.205019E+8	-7.745171E+8	-4.293568E+11
2.200000E+3	-1.079156E+1	4.399829E+10	5.441407E+0	2.169903E+9	-1.146297E+1	4.386269E+10	3.466240E+0	2.113599E+9	-9.139167E+0	3.396236E+11	-1.053490E+1	3.433967E+11	-9.369139E+0	3.834863E+11	-1.056408E+1	3.873950E+11	1.623297E+1	1.492921E+1	1.975167E+0	1.303753E+0	1.600548E+1	-4.182839E+10	-4.174910E+10	5.630436E+7	-7.929124E+7	-3.852251E+11
2.300000E+3	2.101430E+0	4.725044E+10	-3.031846E+0	2.298101E+9	2.379363E+0	4.728876E+10	7.602739E-1	2.249221E+9	2.016610E+0	3.647630E+11	2.509461E+0	3.690476E+11	2.052509E+0	4.120518E+11	2.463072E+0	4.162980E+11	-5.133276E+0	-1.619089E+0	-3.792120E+0	-3.514186E+0	-5.494918E+0	-4.495233E+10	-4.503954E+10	4.888044E+7	8.720714E+7	-4.139999E+11
2.325000E+3	4.116267E+0	4.775866E+10	-4.810633E+0	2.325014E+9	4.975475E+0	4.793132E+10	-4.448731E-1	2.309623E+9	4.399107E+0	3.701319E+11	4.950289E+0	3.738473E+11	4.456146E+0	4.180632E+11	4.855469E+0	4.216060E+11	-8.926900E+0	-5.420348E+0	-4.365760E+0	-3.506552E+0	-9.666102E+0	-4.543365E+10	-4.562169E+10	1.539144E+7	1.880473E+8	-4.192810E+11
2.350000E+3	-3.494729E+0	4.583885E+10	7.047444E+0	2.145604E+9	-3.758559E+0	4.576959E+10	1.627799E+0	2.205741E+9	-2.428089E+0	3.547469E+11	-2.613263E+0	3.589741E+11	-2.559757E+0	4.005165E+11	-2.713477E+0	4.048130E+11	1.054217E+1	5.386358E+0	5.419645E+0	5.155814E+0	9.760921E+0	-4.369325E+10	-4.356385E+10	-6.013674E+7	-1.294028E+8	-4.026674E+11
2.375000E+3	-8.398065E+0	4.460203E+10	8.914436E+0	2.117357E+9	-9.606737E+0	4.432213E+10	1.789621E+0	2.197630E+9	-7.508655E+0	3.432980E+11	-9.037642E+0	3.463410E+11	-7.716288E+0	3.876201E+11	-8.964928E+0	3.909430E+11	1.731250E+1	1.139636E+1	7.124815E+0	5.916143E+0	1.787936E+1	-4.248467E+10	-4.212449E+10	-8.027341E+7	-3.601769E+8	-3.888257E+11
2.400000E+3	8.141961E+0	4.877411E+10	-7.693384E-1	2.263870E+9	7.041704E+0	4.844272E+10	6.004568E-1	2.257231E+9	6.436297E+0	3.747227E+11	7.253345E+0	3.783761E+11	6.496210E+0	4.231654E+11	7.354372E+0	4.271502E+11	-8.911300E+0	-6.441247E+0	-1.369795E+0	-2.470052E+0	-8.123710E+0	-4.651024E+10	-4.618549E+10	6.639245E+6	-3.247464E+8	-4.248864E+11
2.425000E+3	6.911880E+0	4.846383E+10	-6.291301E+0	2.347416E+9	7.045581E+0	4.844368E+10	-7.932352E-1	2.327082E+9	6.079265E+0	3.739181E+11	6.910021E+0	3.777010E+11	6.174895E+0	4.223618E+11	6.910232E+0	4.261648E+11	-1.320318E+1	-7.838816E+0	-5.498065E+0	-5.364365E+0	-1.320153E+1	-4.611641E+10	-4.611660E+10	2.033379E+7	1.849360E+5	-4.238174E+11
2.450000E+3	-9.083395E+0	4.442916E+10	7.892492E+0	2.132819E+9	-8.071491E+0	4.470211E+10	4.374542E+0	2.068075E+9	-7.137684E+0	3.441339E+11	-8.447625E+0	3.475012E+11	-7.230096E+0	3.888360E+11	-8.519906E+0	3.919304E+11	1.697589E+1	1.244603E+1	3.517951E+0	4.529854E+0	1.641240E+1	-4.229634E+10	-4.263403E+10	6.474385E+7	3.376922E+8	-3.897976E+11
2.475000E+3	-8.206114E+0	4.465045E+10	1.090892E+1	2.087181E+9	-7.218174E+0	4.491331E+10	3.391680E+0	2.117336E+9	-5.654646E+0	3.474759E+11	-6.711638E+0	3.509149E+11	-5.809378E+0	3.923892E+11	-6.881545E+0	3.955654E+11	1.911504E+1	1.060985E+1	7.517243E+0	8.505184E+0	1.779047E+1	-4.256327E+10	-4.279597E+10	-3.015481E+7	2.327085E+8	-3.934782E+11
2.500000E+3	3.020568E+0	4.748228E+10	-1.123372E+0	2.269227E+9	3.781479E+0	4.763579E+10	7.128632E-1	2.251597E+9	2.097815E+0	3.649460E+11	2.497967E+0	3.690250E+11	2.264436E+0	4.125818E+11	2.557382E+0	4.165073E+11	-4.143939E+0	-3.068616E+0	-1.836235E+0	-1.075323E+0	-3.680754E+0	-4.521305E+10	-4.538420E+10	1.762946E+7	1.711444E+8	-4.142381E+11
