Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
1.130000E+3	5.499709E+0	2.582498E+10	1.486117E-1	1.293490E+9	2.810094E+0	2.626371E+10	-2.817548E+0	1.178512E+9	1.463903E+0	1.873776E+11	-4.628782E+0	1.805525E+11	1.421092E+0	2.136413E+11	-7.527672E+0	2.063775E+11	-5.351097E+0	-5.627643E+0	2.966160E+0	2.765452E-1	7.676283E+0	-2.453149E+10	-2.508520E+10	1.149780E+8	5.537062E+8	-2.050840E+11
1.430000E+3	5.410457E+0	2.582975E+10	-3.825694E-2	1.337254E+9	-1.980775E+1	2.590915E+10	1.342324E+0	1.103025E+9	4.239432E+0	1.859659E+11	-4.823911E+0	1.805058E+11	5.004161E+0	2.118750E+11	-7.753104E+0	2.063355E+11	-5.448714E+0	2.115008E+1	-1.380580E+0	-2.659879E+1	7.714847E+0	-2.449249E+10	-2.480612E+10	2.342288E+8	3.136290E+8	-2.049983E+11
1.730000E+3	-1.091017E+1	2.670045E+10	-1.103547E-1	1.354139E+9	1.699766E+1	2.648612E+10	1.475225E+0	1.100614E+9	-5.703334E+0	1.910230E+11	9.452693E+0	1.839286E+11	-6.425253E+0	2.175091E+11	1.528078E+1	2.106290E+11	1.079981E+1	-1.552243E+1	-1.585580E+0	2.632224E+1	-1.539113E+1	-2.534631E+10	-2.538551E+10	2.535257E+8	3.919835E+7	-2.092749E+11
1.780000E+3	-1.323199E+1	2.682432E+10	1.532167E-1	1.292411E+9	3.045494E+1	2.669708E+10	7.478099E+0	9.916832E+8	-6.735130E+0	1.915478E+11	1.338998E+1	1.848725E+11	-7.917818E+0	2.182449E+11	2.100949E+1	2.116969E+11	1.338521E+1	-2.297684E+1	-7.324882E+0	3.636205E+1	-2.085627E+1	-2.553191E+10	-2.570540E+10	3.007282E+8	1.734934E+8	-2.104045E+11
1.880000E+3	-8.055213E+0	2.654814E+10	1.542404E-2	1.324682E+9	9.995078E+0	2.637635E+10	-4.236240E+0	1.204256E+9	-6.176230E+0	1.912635E+11	1.314561E+1	1.848140E+11	-6.690496E+0	2.176399E+11	1.921352E+1	2.113621E+11	8.070637E+0	-1.423132E+1	4.251664E+0	2.230196E+1	-1.919810E+1	-2.522346E+10	-2.517209E+10	1.204262E+8	-5.136492E+7	-2.100374E+11
1.980000E+3	-1.149973E+1	2.673190E+10	5.838054E-2	1.314622E+9	4.261246E+1	2.688767E+10	3.389471E+0	1.065877E+9	-9.915471E+0	1.931654E+11	2.135881E+1	1.867831E+11	-1.158592E+1	2.200531E+11	3.076330E+1	2.135150E+11	1.155811E+1	-3.922299E+1	-3.331091E+0	5.078109E+1	-3.070492E+1	-2.541728E+10	-2.582179E+10	2.487449E+8	4.045126E+8	-2.122004E+11
2.030000E+3	-1.095995E+1	2.670311E+10	1.458495E-1	1.294137E+9	1.017595E+1	2.637918E+10	-1.125774E+0	1.147812E+9	-6.294425E+0	1.913237E+11	1.332129E+1	1.848561E+11	-6.818202E+0	2.177028E+11	2.027086E+1	2.115592E+11	1.110580E+1	-1.130172E+1	1.271623E+0	2.240752E+1	-2.012501E+1	-2.540897E+10	-2.523137E+10	1.463245E+8	-1.775985E+8	-2.102651E+11
2.055000E+3	-9.356934E+0	2.661758E+10	7.382743E-3	1.326565E+9	4.468838E+1	2.692021E+10	8.186670E-2	1.125898E+9	-8.978260E+0	1.926887E+11	2.143002E+1	1.868002E+11	-1.068492E+1	2.196089E+11	3.024160E+1	2.134177E+11	9.364317E+0	-4.460651E+1	-7.448396E-2	5.397083E+1	-3.023421E+1	-2.529102E+10	-2.579432E+10	2.006674E+8	5.032958E+8	-2.120912E+11
2.080000E+3	5.470394E-1	2.608921E+10	4.746740E-1	1.217127E+9	-2.414804E+1	2.584111E+10	-5.067605E-2	1.128303E+9	-4.107899E-2	1.881430E+11	-4.517828E+0	1.805791E+11	7.255508E-1	2.139841E+11	-5.967451E+0	2.066684E+11	-7.236544E-2	2.409736E+1	5.253500E-1	-2.416973E+1	6.442125E+0	-2.487208E+10	-2.471280E+10	8.882365E+7	-1.592792E+8	-2.054512E+11
2.105000E+3	6.740854E+0	2.575877E+10	5.258342E-1	1.205145E+9	-3.140376E+1	2.572736E+10	7.006810E-1	1.114669E+9	5.714313E+0	1.852157E+11	-1.482324E+1	1.781084E+11	6.894711E+0	2.109431E+11	-2.099513E+1	2.038672E+11	-6.215020E+0	3.210444E+1	-1.748468E-1	-3.831946E+1	2.152096E+1	-2.455362E+10	-2.461269E+10	9.047643E+7	5.906943E+7	-2.026620E+11
