# Delay[ns]	Avg Transient	0195 Delay[ns]	0195 Transient	0196 Delay[ns]	0196 Transient	0197 Delay[ns]	0197 Transient	0198 Delay[ns]	0198 Transient	0199 Delay[ns]	0199 Transient	0201 Delay[ns]	0201 Transient	0202 Delay[ns]	0202 Transient
-2.385000e+01	-4.637080e-03	-2.385000e+01	-3.451194e-03	-2.385000e+01	1.024755e-03	-2.385000e+01	-1.013681e-02	-1.185000e+01	-3.746912e-03	-1.185000e+01	6.292845e-06	-1.185000e+01	1.185217e-02	-1.185000e+01	2.809322e-03
-2.185000e+01	-2.409484e-03	-2.185000e+01	1.580256e-02	-2.185000e+01	6.300306e-03	-2.185000e+01	4.554586e-03	-9.850000e+00	1.147382e-02	-9.850000e+00	9.979297e-03	-9.850000e+00	-9.892470e-03	-9.850000e+00	9.446541e-04
-1.985000e+01	1.969774e-03	-1.985000e+01	3.656253e-03	-1.985000e+01	1.105667e-03	-1.985000e+01	-5.768624e-03	-7.850000e+00	-9.087203e-03	-7.850000e+00	-3.796015e-02	-7.850000e+00	1.196255e-02	-7.850000e+00	-3.774484e-03
-1.785000e+01	-7.805531e-04	-1.785000e+01	-6.897601e-03	-1.785000e+01	-1.753541e-02	-1.785000e+01	1.897877e-03	-5.850000e+00	3.069847e-02	-5.850000e+00	1.253376e-02	-5.850000e+00	6.561122e-03	-5.850000e+00	-6.048506e-03
-1.585000e+01	4.105827e-03	-1.585000e+01	7.550871e-03	-1.585000e+01	-7.408258e-03	-1.585000e+01	8.686788e-03	-3.850000e+00	1.555418e-02	-3.850000e+00	8.136429e-03	-3.850000e+00	-1.336269e-02	-3.850000e+00	8.164699e-03
-1.385000e+01	4.032230e-03	-1.385000e+01	3.319391e-03	-1.385000e+01	2.159414e-04	-1.385000e+01	2.532476e-02	-1.850000e+00	-1.232301e-02	-1.850000e+00	4.616249e-03	-1.850000e+00	1.162778e-02	-1.850000e+00	1.685072e-02
-1.185000e+01	-1.657554e-03	-1.185000e+01	6.303873e-03	-1.185000e+01	-6.815264e-03	-1.185000e+01	-2.201236e-02	1.500000e-01	1.263251e-01	1.500000e-01	1.221641e-01	1.500000e-01	1.344964e-01	1.500000e-01	1.516476e-01
-9.850000e+00	6.575275e-03	-9.850000e+00	7.019066e-04	-9.850000e+00	3.557438e-02	-9.850000e+00	-2.754661e-03	2.150000e+00	8.364863e-02	2.150000e+00	7.600665e-02	2.150000e+00	8.806791e-02	2.150000e+00	8.192055e-02
-7.850000e+00	-6.668002e-03	-7.850000e+00	-2.042117e-02	-7.850000e+00	5.525082e-03	-7.850000e+00	7.079357e-03	4.150000e+00	4.056586e-02	4.150000e+00	7.300016e-02	4.150000e+00	4.873286e-02	4.150000e+00	6.170125e-02
-5.850000e+00	-5.522862e-04	-5.850000e+00	-2.435122e-02	-5.850000e+00	-2.762175e-04	-5.850000e+00	-2.298341e-02	6.150000e+00	7.862858e-02	6.150000e+00	7.760311e-02	6.150000e+00	3.992327e-02	6.150000e+00	6.408358e-02
-3.850000e+00	2.895225e-03	-3.850000e+00	1.811401e-03	-3.850000e+00	4.962379e-03	-3.850000e+00	-4.999825e-03	8.150000e+00	4.749568e-02	8.150000e+00	6.938834e-02	8.150000e+00	5.115109e-02	8.150000e+00	4.920994e-02
-1.850000e+00	6.620383e-03	-1.850000e+00	-2.962798e-03	-1.850000e+00	6.629833e-03	-1.850000e+00	2.190390e-02	1.015000e+01	2.267327e-02	1.015000e+01	2.290298e-02	1.015000e+01	5.564808e-02	1.015000e+01	7.079201e-02
1.500000e-01	1.254040e-01	1.500000e-01	1.184663e-01	1.500000e-01	1.076156e-01	1.500000e-01	1.171124e-01	1.215000e+01	3.897640e-02	1.215000e+01	5.470531e-02	1.215000e+01	4.437599e-02	1.215000e+01	4.430942e-02
2.150000e+00	8.201306e-02	2.150000e+00	8.319340e-02	2.150000e+00	6.874967e-02	2.150000e+00	9.250465e-02	1.415000e+01	5.194777e-02	1.415000e+01	3.958714e-02	1.415000e+01	3.939390e-03	1.415000e+01	1.769226e-02
4.150000e+00	5.613350e-02	4.150000e+00	6.312282e-02	4.150000e+00	5.944212e-02	4.150000e+00	4.636940e-02	1.615000e+01	4.444435e-02	1.615000e+01	3.641460e-02	1.615000e+01	2.629763e-02	1.615000e+01	3.509652e-02
6.150000e+00	7.029983e-02	6.150000e+00	6.779592e-02	6.150000e+00	6.405364e-02	6.150000e+00	1.000107e-01	1.815000e+01	1.183346e-02	1.815000e+01	2.309330e-02	1.815000e+01	2.628277e-02	1.815000e+01	4.814744e-02
8.150000e+00	5.684803e-02	8.150000e+00	6.322951e-02	8.150000e+00	4.884498e-02	8.150000e+00	6.861670e-02	2.015000e+01	3.595353e-02	2.015000e+01	4.434782e-02	2.015000e+01	1.670261e-02	2.015000e+01	2.384127e-02
1.015000e+01	4.656189e-02	1.015000e+01	3.261631e-02	1.015000e+01	6.035501e-02	1.015000e+01	6.094555e-02	2.215000e+01	3.573357e-02	2.215000e+01	4.848192e-02	2.215000e+01	3.292324e-02	2.215000e+01	5.259315e-02
1.215000e+01	4.034391e-02	1.215000e+01	2.758232e-02	1.215000e+01	3.539716e-02	1.215000e+01	3.706075e-02	2.415000e+01	5.377249e-02	2.415000e+01	3.653767e-03	2.415000e+01	4.171242e-02	2.415000e+01	2.584432e-02
1.415000e+01	3.470381e-02	1.415000e+01	4.196957e-02	1.415000e+01	4.376529e-02	1.415000e+01	4.402522e-02	2.615000e+01	3.548791e-02	2.615000e+01	4.384986e-02	2.615000e+01	2.191179e-02	2.615000e+01	2.969722e-02
1.615000e+01	3.199038e-02	1.615000e+01	3.340912e-02	1.615000e+01	2.964834e-02	1.615000e+01	1.862211e-02	2.815000e+01	3.416262e-02	2.815000e+01	2.919478e-02	2.815000e+01	3.058502e-02	2.815000e+01	2.599669e-02
1.815000e+01	3.389563e-02	1.815000e+01	4.005449e-02	1.815000e+01	3.299946e-02	1.815000e+01	5.485852e-02	3.015000e+01	5.132044e-02	3.015000e+01	6.049249e-02	3.015000e+01	1.530791e-02	3.015000e+01	7.108020e-03
2.015000e+01	3.158489e-02	2.015000e+01	2.936548e-02	2.015000e+01	2.440277e-02	2.015000e+01	4.648075e-02	3.215000e+01	1.906079e-02	3.215000e+01	2.603691e-02	3.215000e+01	3.304169e-02	3.215000e+01	2.203622e-02
2.215000e+01	4.258011e-02	2.215000e+01	2.331353e-02	2.215000e+01	5.273720e-02	2.215000e+01	5.227815e-02	3.415000e+01	2.778327e-02	3.415000e+01	5.459624e-03	3.415000e+01	1.055979e-02	3.415000e+01	6.176743e-03
2.415000e+01	3.252748e-02	2.415000e+01	3.771484e-02	2.415000e+01	2.831768e-02	2.415000e+01	3.667685e-02	3.615000e+01	3.996860e-02	3.615000e+01	4.835695e-02	3.615000e+01	3.234507e-02	3.615000e+01	1.019478e-02
2.615000e+01	3.642471e-02	2.615000e+01	3.416654e-02	2.615000e+01	5.192566e-02	2.615000e+01	3.793396e-02	3.815000e+01	1.234427e-02	3.815000e+01	4.448043e-02	3.815000e+01	2.818077e-02	3.815000e+01	3.398510e-02
2.815000e+01	3.551751e-02	2.815000e+01	3.408636e-02	2.815000e+01	3.434053e-02	2.815000e+01	6.025657e-02	4.015000e+01	1.531533e-02	4.015000e+01	7.473954e-03	4.015000e+01	2.699657e-02	4.015000e+01	2.301296e-02
3.015000e+01	3.283178e-02	3.015000e+01	2.830928e-02	3.015000e+01	1.771527e-02	3.015000e+01	4.956903e-02	4.215000e+01	3.470269e-02	4.215000e+01	3.282721e-02	4.215000e+01	3.250439e-03	4.215000e+01	2.332615e-02
3.215000e+01	3.186347e-02	3.215000e+01	4.326962e-02	3.215000e+01	5.631884e-02	3.215000e+01	2.328021e-02	4.415000e+01	2.424316e-02	4.415000e+01	3.510353e-02	4.415000e+01	1.979323e-02	4.415000e+01	1.711958e-02
3.415000e+01	1.850192e-02	3.415000e+01	2.764079e-02	3.415000e+01	1.789879e-02	3.415000e+01	3.399443e-02	4.615000e+01	2.831110e-02	4.615000e+01	2.222993e-02	4.615000e+01	4.711325e-02	4.615000e+01	1.906181e-02
3.615000e+01	3.123306e-02	3.615000e+01	4.926031e-02	3.615000e+01	2.461884e-02	3.615000e+01	1.388690e-02	4.815000e+01	4.361686e-02	4.815000e+01	3.691526e-02	4.815000e+01	7.027667e-03	4.815000e+01	5.714058e-02
3.815000e+01	2.823751e-02	3.815000e+01	3.287616e-02	3.815000e+01	2.329105e-02	3.815000e+01	2.250483e-02	5.015000e+01	3.264928e-02	5.015000e+01	5.383846e-02	5.015000e+01	2.473068e-02	5.015000e+01	1.388749e-02
4.015000e+01	2.535772e-02	4.015000e+01	4.626575e-02	4.015000e+01	3.048873e-02	4.015000e+01	2.795079e-02	5.215000e+01	1.510792e-02	5.215000e+01	3.847384e-02	5.215000e+01	2.679195e-02	5.215000e+01	3.870565e-02
4.215000e+01	2.689125e-02	4.215000e+01	1.519085e-02	4.215000e+01	4.325786e-02	4.215000e+01	3.568353e-02	5.415000e+01	2.063703e-02	5.415000e+01	2.628444e-02	5.415000e+01	9.829820e-03	5.415000e+01	3.367076e-02
4.415000e+01	2.750679e-02	4.415000e+01	3.144258e-02	4.415000e+01	2.957361e-02	4.415000e+01	3.527181e-02	5.615000e+01	1.123420e-02	5.615000e+01	3.697766e-02	5.615000e+01	2.853541e-02	5.615000e+01	1.613614e-03
4.615000e+01	2.802925e-02	4.615000e+01	2.308991e-02	4.615000e+01	2.518657e-02	4.615000e+01	3.121219e-02	5.815000e+01	3.582045e-02	5.815000e+01	3.656371e-02	5.815000e+01	1.121399e-02	5.815000e+01	3.351432e-02
4.815000e+01	3.873840e-02	4.815000e+01	5.649086e-02	4.815000e+01	2.557453e-02	4.815000e+01	4.440301e-02	6.015000e+01	4.955944e-02	6.015000e+01	1.993870e-02	6.015000e+01	3.191134e-02	6.015000e+01	2.879053e-02
5.015000e+01	2.807105e-02	5.015000e+01	1.707623e-02	5.015000e+01	4.525751e-02	5.015000e+01	9.057733e-03	6.215000e+01	3.779715e-02	6.215000e+01	2.513823e-02	6.215000e+01	9.765216e-03	6.215000e+01	4.590707e-02
5.215000e+01	3.052026e-02	5.215000e+01	3.111012e-02	5.215000e+01	4.220826e-02	5.215000e+01	2.124405e-02	6.415000e+01	3.870431e-02	6.415000e+01	3.220021e-02	6.415000e+01	3.069584e-03	6.415000e+01	1.534749e-02
5.415000e+01	2.257329e-02	5.415000e+01	9.716954e-03	5.415000e+01	2.635567e-02	5.415000e+01	3.151839e-02	6.615000e+01	2.579245e-02	6.615000e+01	2.907882e-02	6.615000e+01	2.423413e-02	6.615000e+01	1.367900e-02
5.615000e+01	2.578379e-02	5.615000e+01	3.690572e-02	5.615000e+01	3.905788e-02	5.615000e+01	2.616207e-02	6.815000e+01	2.075171e-02	6.815000e+01	2.421139e-02	6.815000e+01	-1.527858e-03	6.815000e+01	2.159820e-02
5.815000e+01	3.658959e-02	5.815000e+01	4.401211e-02	5.815000e+01	3.877637e-02	5.815000e+01	5.622618e-02	7.015000e+01	6.087631e-02	7.015000e+01	-2.411435e-03	7.015000e+01	1.463583e-02	7.015000e+01	1.365899e-02
6.015000e+01	3.188051e-02	6.015000e+01	3.535150e-02	6.015000e+01	2.742609e-02	6.015000e+01	3.018599e-02	7.215000e+01	3.118375e-02	7.215000e+01	2.713988e-02	7.215000e+01	1.966500e-02	7.215000e+01	1.282757e-02
6.215000e+01	2.805297e-02	6.215000e+01	1.044755e-02	6.215000e+01	2.973695e-02	6.215000e+01	3.757859e-02	7.415000e+01	3.047232e-02	7.415000e+01	4.851790e-02	7.415000e+01	-5.920895e-03	7.415000e+01	1.457220e-02
6.415000e+01	2.655428e-02	6.415000e+01	3.846243e-02	6.415000e+01	3.519033e-02	6.415000e+01	2.290561e-02	7.615000e+01	1.545915e-02	7.615000e+01	3.281341e-02	7.615000e+01	2.896415e-02	7.615000e+01	2.886147e-02
6.615000e+01	2.947075e-02	6.615000e+01	4.219561e-02	6.615000e+01	2.546258e-02	6.615000e+01	4.585267e-02	7.815000e+01	1.857926e-02	7.815000e+01	3.131440e-02	7.815000e+01	1.167592e-02	7.815000e+01	1.674825e-02
6.815000e+01	2.446238e-02	6.815000e+01	2.395341e-02	6.815000e+01	2.878292e-02	6.815000e+01	5.346691e-02	8.015000e+01	3.781026e-02	8.015000e+01	8.751676e-03	8.015000e+01	2.432507e-02	8.015000e+01	2.600252e-02
7.015000e+01	2.561550e-02	7.015000e+01	1.512435e-02	7.015000e+01	3.077904e-02	7.015000e+01	4.664545e-02	8.215000e+01	3.435938e-02	8.215000e+01	2.740805e-02	8.215000e+01	-3.829288e-03	8.215000e+01	1.623975e-02
7.215000e+01	2.443063e-02	7.215000e+01	2.522003e-02	7.215000e+01	1.565353e-02	7.215000e+01	3.932469e-02	8.415000e+01	3.195034e-02	8.415000e+01	3.411500e-02	8.415000e+01	-6.302579e-04	8.415000e+01	1.025657e-02
7.415000e+01	2.830711e-02	7.415000e+01	3.758204e-02	7.415000e+01	3.875601e-02	7.415000e+01	3.417018e-02	8.615000e+01	4.398149e-02	8.615000e+01	8.768130e-03	8.615000e+01	2.403833e-02	8.615000e+01	1.429700e-02
7.615000e+01	2.968550e-02	7.615000e+01	2.289027e-02	7.615000e+01	3.771528e-02	7.615000e+01	4.109476e-02	8.815000e+01	1.267225e-02	8.815000e+01	-1.824282e-03	8.815000e+01	1.388318e-02	8.815000e+01	1.828081e-02
7.815000e+01	1.290119e-02	7.815000e+01	1.032540e-02	7.815000e+01	1.072675e-02	7.815000e+01	-9.061646e-03	9.015000e+01	1.738083e-02	9.015000e+01	1.327565e-02	9.015000e+01	2.774898e-02	9.015000e+01	1.671121e-02
8.015000e+01	2.484911e-02	8.015000e+01	9.631381e-03	8.015000e+01	5.071649e-02	8.015000e+01	1.670640e-02	9.215000e+01	2.646065e-02	9.215000e+01	-1.836897e-02	9.215000e+01	3.650268e-02	9.215000e+01	2.157785e-02
8.215000e+01	1.893361e-02	8.215000e+01	3.003395e-03	8.215000e+01	3.865742e-02	8.215000e+01	1.669656e-02	9.415000e+01	3.572136e-02	9.415000e+01	1.318438e-02	9.415000e+01	1.755769e-02	9.415000e+01	6.575622e-04
8.415000e+01	2.537539e-02	8.415000e+01	2.656758e-02	8.415000e+01	4.971266e-02	8.415000e+01	2.565581e-02	9.615000e+01	2.040762e-02	9.615000e+01	3.545619e-02	9.615000e+01	2.137004e-03	9.615000e+01	1.745343e-02
8.615000e+01	2.607462e-02	8.615000e+01	3.876503e-02	8.615000e+01	1.298330e-02	8.615000e+01	3.968907e-02	9.815000e+01	1.054219e-02	9.815000e+01	2.478381e-02	9.815000e+01	5.783131e-03	9.815000e+01	9.279062e-03
8.815000e+01	1.811223e-02	8.815000e+01	2.306401e-02	8.815000e+01	2.806167e-02	8.815000e+01	3.264795e-02	1.001500e+02	3.123930e-02	1.001500e+02	2.334544e-02	1.001500e+02	-1.082721e-03	1.001500e+02	2.835373e-02
9.015000e+01	1.783176e-02	9.015000e+01	2.720820e-02	9.015000e+01	4.586665e-03	9.015000e+01	1.791077e-02	1.021500e+02	4.611935e-02	1.021500e+02	2.663348e-02	1.021500e+02	1.066826e-02	1.021500e+02	-5.954686e-03
9.215000e+01	1.467523e-02	9.215000e+01	2.518651e-02	9.215000e+01	-1.263208e-02	9.215000e+01	2.399995e-02	1.041500e+02	2.322288e-02	1.041500e+02	2.258859e-02	1.041500e+02	1.235481e-02	1.041500e+02	2.797664e-02
9.415000e+01	2.186069e-02	9.415000e+01	4.835153e-02	9.415000e+01	2.772556e-03	9.415000e+01	3.477975e-02	1.061500e+02	3.008012e-03	1.061500e+02	-7.455680e-03	1.061500e+02	1.004325e-02	1.061500e+02	3.566246e-03
9.615000e+01	1.854348e-02	9.615000e+01	1.313949e-04	9.615000e+01	2.997740e-02	9.615000e+01	2.424133e-02	1.081500e+02	2.260370e-02	1.081500e+02	3.855292e-02	1.081500e+02	1.562601e-02	1.081500e+02	1.211083e-02
9.815000e+01	1.693301e-02	9.815000e+01	2.978161e-02	9.815000e+01	2.995508e-02	9.815000e+01	8.406184e-03	1.101500e+02	5.291144e-02	1.101500e+02	2.200758e-02	1.101500e+02	1.519975e-02	1.101500e+02	1.836748e-02
1.001500e+02	2.167871e-02	1.001500e+02	1.779809e-02	1.001500e+02	2.805778e-02	1.001500e+02	2.403937e-02	1.121500e+02	9.626744e-03	1.121500e+02	3.354980e-02	1.121500e+02	-4.827717e-03	1.121500e+02	1.752594e-02
1.021500e+02	1.848368e-02	1.021500e+02	2.478082e-02	1.021500e+02	1.312450e-02	1.021500e+02	1.401400e-02	1.141500e+02	4.822902e-02	1.141500e+02	4.410599e-02	1.141500e+02	-5.830555e-04	1.141500e+02	1.143243e-02
1.041500e+02	2.025302e-02	1.041500e+02	2.387438e-02	1.041500e+02	2.919522e-02	1.041500e+02	2.558603e-03	1.161500e+02	5.850574e-02	1.161500e+02	1.182100e-02	1.161500e+02	2.521231e-02	1.161500e+02	2.575404e-02
1.061500e+02	7.924270e-03	1.061500e+02	2.307889e-02	1.061500e+02	-1.075857e-02	1.061500e+02	3.398774e-02	1.181500e+02	2.267695e-02	1.181500e+02	2.251854e-02	1.181500e+02	4.260598e-02	1.181500e+02	1.098921e-02
1.081500e+02	2.766565e-02	1.081500e+02	3.478752e-02	1.081500e+02	4.997053e-02	1.081500e+02	2.000806e-02	1.201500e+02	9.031845e-03	1.201500e+02	5.329254e-02	1.201500e+02	2.443642e-02	1.201500e+02	1.850931e-02
1.101500e+02	2.696975e-02	1.101500e+02	3.263003e-02	1.101500e+02	1.342950e-02	1.101500e+02	3.424248e-02	1.221500e+02	1.872886e-02	1.221500e+02	2.121118e-02	1.221500e+02	1.146703e-02	1.221500e+02	8.869698e-03
1.121500e+02	1.780337e-02	1.121500e+02	1.291749e-02	1.121500e+02	3.695031e-02	1.121500e+02	1.888101e-02	1.241500e+02	1.686826e-02	1.241500e+02	2.840513e-02	1.241500e+02	5.534504e-03	1.241500e+02	2.034042e-03
1.141500e+02	2.504407e-02	1.141500e+02	2.273299e-02	1.141500e+02	1.725460e-02	1.141500e+02	3.213650e-02	1.261500e+02	4.064242e-02	1.261500e+02	1.826845e-02	1.261500e+02	1.886367e-03	1.261500e+02	1.512964e-02
1.161500e+02	2.891634e-02	1.161500e+02	2.166584e-02	1.161500e+02	3.490488e-02	1.161500e+02	2.455058e-02	1.281500e+02	2.721159e-02	1.281500e+02	2.464183e-02	1.281500e+02	-9.733568e-05	1.281500e+02	1.287259e-02
1.181500e+02	2.776810e-02	1.181500e+02	3.444866e-02	1.181500e+02	2.282926e-02	1.181500e+02	3.830811e-02	1.301500e+02	4.272865e-02	1.301500e+02	2.710776e-02	1.301500e+02	6.855611e-03	1.301500e+02	1.903299e-02
1.201500e+02	2.743302e-02	1.201500e+02	2.992176e-02	1.201500e+02	2.845852e-02	1.201500e+02	2.838077e-02	1.321500e+02	1.244065e-02	1.321500e+02	4.640684e-02	1.321500e+02	1.817349e-02	1.321500e+02	6.229419e-03
1.221500e+02	1.868366e-02	1.221500e+02	3.231408e-02	1.221500e+02	5.759274e-03	1.221500e+02	3.243551e-02	1.341500e+02	2.630657e-02	1.341500e+02	2.373195e-02	1.341500e+02	4.587399e-02	1.341500e+02	2.916570e-02
1.241500e+02	1.690999e-02	1.241500e+02	1.882652e-02	1.241500e+02	2.214222e-02	1.241500e+02	2.455928e-02	1.361500e+02	3.095485e-02	1.361500e+02	3.880909e-02	1.361500e+02	1.911235e-02	1.361500e+02	1.994801e-02
1.261500e+02	1.899123e-02	1.261500e+02	1.738461e-02	1.261500e+02	-1.656643e-03	1.261500e+02	4.128380e-02	1.381500e+02	4.407910e-03	1.381500e+02	1.627074e-02	1.381500e+02	3.456736e-02	1.381500e+02	-6.236769e-04
1.281500e+02	2.328455e-02	1.281500e+02	3.593561e-02	1.281500e+02	3.354799e-02	1.281500e+02	2.887955e-02	1.401500e+02	2.288205e-02	1.401500e+02	4.077193e-02	1.401500e+02	1.696471e-02	1.401500e+02	2.356499e-02
1.301500e+02	1.858348e-02	1.301500e+02	1.035739e-02	1.301500e+02	2.736665e-02	1.301500e+02	-3.364695e-03	1.421500e+02	7.044377e-03	1.421500e+02	7.883356e-03	1.421500e+02	1.173368e-02	1.421500e+02	2.297627e-02
1.321500e+02	2.495544e-02	1.321500e+02	5.068737e-02	1.321500e+02	1.950380e-02	1.321500e+02	2.124655e-02	1.441500e+02	6.470157e-02	1.441500e+02	2.724141e-02	1.441500e+02	2.354554e-02	1.441500e+02	1.933471e-02
1.341500e+02	2.981029e-02	1.341500e+02	3.563055e-02	1.341500e+02	1.916795e-02	1.341500e+02	2.879533e-02	1.461500e+02	3.096643e-02	1.461500e+02	2.323903e-02	1.461500e+02	1.277480e-02	1.461500e+02	1.367653e-02
1.361500e+02	2.541706e-02	1.361500e+02	2.590070e-02	1.361500e+02	1.223530e-02	1.361500e+02	3.095914e-02	1.481500e+02	2.076493e-02	1.481500e+02	2.771957e-02	1.481500e+02	1.796733e-02	1.481500e+02	3.293565e-03
1.381500e+02	1.895915e-02	1.381500e+02	2.316079e-02	1.381500e+02	3.259986e-02	1.381500e+02	2.233106e-02	1.501500e+02	2.999827e-02	1.501500e+02	8.925076e-03	1.501500e+02	1.531762e-02	1.501500e+02	9.003668e-03
1.401500e+02	1.903344e-02	1.401500e+02	6.356348e-03	1.401500e+02	2.921276e-02	1.401500e+02	-6.518692e-03	1.521500e+02	1.610596e-02	1.521500e+02	1.562349e-02	1.521500e+02	1.275215e-02	1.521500e+02	1.578501e-02
1.421500e+02	1.378067e-02	1.421500e+02	1.940081e-02	1.421500e+02	1.675219e-02	1.421500e+02	1.067397e-02	1.541500e+02	-8.790235e-03	1.541500e+02	6.623619e-03	1.541500e+02	9.057169e-03	1.541500e+02	-4.840397e-03
1.441500e+02	2.977902e-02	1.441500e+02	3.188857e-02	1.441500e+02	3.337709e-02	1.441500e+02	8.364264e-03	1.561500e+02	1.550318e-02	1.561500e+02	-4.090422e-04	1.561500e+02	-9.715228e-03	1.561500e+02	-3.367559e-03
1.461500e+02	2.187589e-02	1.461500e+02	2.708246e-02	1.461500e+02	7.639451e-03	1.461500e+02	3.775252e-02	1.581500e+02	4.050868e-02	1.581500e+02	1.707568e-02	1.581500e+02	-3.935682e-03	1.581500e+02	1.440212e-02
1.481500e+02	1.766058e-02	1.481500e+02	1.086274e-02	1.481500e+02	2.303107e-02	1.481500e+02	1.998485e-02	1.601500e+02	3.679109e-02	1.601500e+02	2.650929e-02	1.601500e+02	-2.807842e-04	1.601500e+02	1.333480e-02
1.501500e+02	1.776349e-02	1.501500e+02	3.157525e-02	1.501500e+02	9.538280e-03	1.501500e+02	1.998623e-02	1.621500e+02	3.870232e-02	1.621500e+02	4.646843e-03	1.621500e+02	3.241348e-03	1.621500e+02	1.973065e-02
1.521500e+02	1.729635e-02	1.521500e+02	1.261288e-02	1.521500e+02	1.768148e-02	1.521500e+02	3.051346e-02	1.641500e+02	4.720133e-02	1.641500e+02	4.973242e-02	1.641500e+02	9.107796e-03	1.641500e+02	-1.285720e-02
1.541500e+02	6.979349e-03	1.541500e+02	2.472937e-02	1.541500e+02	7.294362e-03	1.541500e+02	1.478156e-02	1.661500e+02	2.079728e-02	1.661500e+02	3.807738e-03	1.661500e+02	2.762314e-02	1.661500e+02	2.234795e-02
1.561500e+02	8.441247e-03	1.561500e+02	1.725499e-02	1.561500e+02	2.043474e-02	1.561500e+02	1.938764e-02	1.681500e+02	2.261660e-02	1.681500e+02	1.554756e-02	1.681500e+02	-9.136991e-03	1.681500e+02	2.834809e-02
1.581500e+02	1.709225e-02	1.581500e+02	2.491588e-03	1.581500e+02	3.075868e-02	1.581500e+02	1.834468e-02	1.701500e+02	8.170566e-03	1.701500e+02	2.612346e-02	1.701500e+02	2.471374e-02	1.701500e+02	2.633262e-02
1.601500e+02	1.969280e-02	1.601500e+02	2.808948e-02	1.601500e+02	1.630981e-02	1.601500e+02	1.709594e-02	1.721500e+02	3.213342e-02	1.721500e+02	1.460120e-02	1.721500e+02	8.859031e-03	1.721500e+02	2.478361e-02
1.621500e+02	1.610419e-02	1.621500e+02	1.552686e-02	1.621500e+02	2.300181e-02	1.621500e+02	7.879472e-03	1.741500e+02	2.075253e-02	1.741500e+02	9.685589e-03	1.741500e+02	-5.134336e-03	1.741500e+02	1.577556e-02
1.641500e+02	2.323093e-02	1.641500e+02	2.037257e-02	1.641500e+02	2.069905e-02	1.641500e+02	2.836056e-02	1.761500e+02	4.886509e-02	1.761500e+02	3.221919e-02	1.761500e+02	1.340705e-02	1.761500e+02	1.308540e-03
