Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.293170E+2	-8.221077E-4	3.674858E+9	-3.204415E-3	4.608073E+9	-3.086710E-3	3.652361E+9	-5.659246E-3	4.626190E+9	-1.694599E-3	3.793626E+10	-2.884953E-3	3.818025E+10	-1.819924E-3	4.158862E+10	-2.700198E-3	4.185511E+10	-2.382308E-3	-2.572536E-3	2.454831E-3	1.902283E-4	-5.042174E-4	9.332153E+8	9.738298E+8	-1.811740E+7	-4.061446E+7	-3.724704E+10
5.298120E+2	-6.183362E-3	3.609634E+9	-9.528306E-3	4.514467E+9	-9.453262E-3	3.574832E+9	1.683416E-3	4.734802E+9	-6.074920E-3	3.739708E+10	-2.941645E-3	3.817324E+10	-6.379056E-3	4.097192E+10	-3.231983E-3	4.178288E+10	-3.344944E-3	1.113668E-2	-1.121172E-2	-1.448162E-2	-6.296323E-3	9.048338E+8	1.159970E+9	-2.203345E+8	-2.551359E+8	-3.726841E+10
5.303080E+2	-2.441220E-3	3.655160E+9	-4.851978E-3	4.583686E+9	-3.252742E-3	3.650339E+9	-9.970421E-3	4.562420E+9	-1.937619E-3	3.790634E+10	-1.822532E-3	3.831164E+10	-2.056014E-3	4.155668E+10	-1.877943E-3	4.196680E+10	-2.410758E-3	-6.717678E-3	5.118443E-3	4.306920E-3	-2.974035E-3	9.285261E+8	9.120814E+8	2.126577E+7	1.644468E+7	-3.738312E+10
5.308000E+2	1.545907E-4	3.686740E+9	-7.401890E-3	4.545942E+9	-3.969797E-3	3.641607E+9	-4.974163E-3	4.636324E+9	-2.524504E-3	3.783410E+10	-4.177486E-3	3.802041E+10	-2.654617E-3	4.147571E+10	-3.789492E-3	4.170715E+10	-7.556480E-3	-1.004366E-3	-2.427726E-3	-6.552114E-3	-3.612398E-3	8.592024E+8	9.947172E+8	-9.038161E+7	-1.355148E+8	-3.716120E+10
5.313130E+2	7.572490E-3	3.776985E+9	5.240379E-3	4.733072E+9	5.920786E-3	3.762049E+9	2.572198E-3	4.747949E+9	1.068900E-3	3.827641E+10	9.968448E-4	3.866031E+10	1.505692E-3	4.203846E+10	1.585780E-3	4.243730E+10	-2.332111E-3	-3.348588E-3	2.668181E-3	1.016477E-3	3.654599E-3	9.560872E+8	9.858996E+8	-1.487669E+7	-2.981245E+7	-3.770423E+10
5.318060E+2	-2.146895E-3	3.658740E+9	6.306194E-3	4.748848E+9	5.450002E-3	3.756316E+9	2.302801E-3	4.743964E+9	3.644270E-3	3.859342E+10	3.856570E-3	3.901397E+10	3.806832E-3	4.234973E+10	3.318881E-3	4.267271E+10	8.453089E-3	-3.147201E-3	4.003393E-3	1.160029E-2	2.987313E-3	1.090107E+9	9.876477E+8	4.884270E+6	1.024598E+8	-3.792387E+10
5.323010E+2	3.866504E-3	3.731898E+9	1.344002E-2	4.854442E+9	8.391724E-3	3.792139E+9	1.404542E-2	4.917659E+9	7.518472E-3	3.907029E+10	6.973201E-3	3.939940E+10	7.597087E-3	4.286243E+10	6.694955E-3	4.313130E+10	9.573512E-3	5.653692E-3	-6.053994E-4	3.919820E-3	6.745061E-3	1.122544E+9	1.125520E+9	-6.321658E+7	-2.976270E+6	-3.827686E+10
5.328010E+2	2.682526E-2	4.011210E+9	1.716164E-2	4.909529E+9	1.840025E-2	3.914017E+9	4.458796E-3	4.775855E+9	1.104626E-2	3.950452E+10	9.005931E-3	3.965079E+10	1.170831E-2	4.341854E+10	1.060189E-2	4.366200E+10	-9.663622E-3	-1.394146E-2	1.270284E-2	4.277837E-3	6.559751E-3	8.983188E+8	8.618377E+8	1.336743E+8	3.648111E+7	-3.875247E+10
5.333080E+2	2.294331E-2	3.963983E+9	2.327232E-2	4.999979E+9	1.689477E-2	3.895684E+9	1.355228E-2	4.910364E+9	1.940405E-2	4.053328E+10	1.635499E-2	4.055964E+10	1.917815E-2	4.442897E+10	1.694506E-2	4.452363E+10	3.290113E-4	-3.342482E-3	9.720037E-3	3.671493E-3	6.327259E-3	1.035996E+9	1.014680E+9	8.961448E+7	2.131538E+7	-3.952365E+10
5.335150E+2	2.946389E-2	4.043311E+9	3.259372E-2	5.137953E+9	2.881005E-2	4.040782E+9	2.782065E-2	5.121420E+9	2.964511E-2	4.179385E+10	3.017471E-2	4.226872E+10	2.956993E-2	4.583463E+10	3.011105E-2	4.631203E+10	3.129833E-3	-9.893952E-4	4.773066E-3	4.119228E-3	2.482670E-3	1.094642E+9	1.080638E+9	1.653332E+7	1.400396E+7	-4.117407E+10
5.337060E+2	4.186457E-2	4.194176E+9	4.205280E-2	5.277966E+9	4.570456E-2	4.246514E+9	4.008848E-2	5.302884E+9	4.319307E-2	4.346146E+10	4.211827E-2	4.374577E+10	4.341917E-2	4.770798E+10	4.209555E-2	4.793994E+10	1.882363E-4	-5.616079E-3	1.964321E-3	5.804315E-3	-4.274481E-5	1.083790E+9	1.056369E+9	-2.491813E+7	2.742035E+7	-4.266198E+10
5.339140E+2	4.807792E-2	4.269766E+9	5.631666E-2	5.489098E+9	6.193191E-2	4.444122E+9	5.793604E-2	5.566882E+9	5.516817E-2	4.493548E+10	5.291237E-2	4.508066E+10	5.577707E-2	4.937960E+10	5.247938E-2	4.935043E+10	8.238735E-3	-3.995870E-3	-1.619388E-3	1.223461E-2	3.837279E-3	1.219331E+9	1.122760E+9	-7.778446E+7	9.657142E+7	-4.386133E+10
5.341110E+2	7.000557E-2	4.536534E+9	7.246964E-2	5.728192E+9	7.214074E-2	4.568440E+9	7.228885E-2	5.779186E+9	7.253322E-2	4.707293E+10	7.138337E-2	4.736496E+10	7.249788E-2	5.164137E+10	7.125997E-2	5.190149E+10	2.464064E-3	1.481141E-4	1.807845E-4	2.315950E-3	1.209663E-3	1.191658E+9	1.210747E+9	-5.099425E+7	-1.908856E+7	-4.617330E+10
5.343080E+2	1.046487E-1	4.957996E+9	1.132177E-1	6.331341E+9	1.026156E-1	4.939546E+9	1.044650E-1	6.255132E+9	1.069103E-1	5.130440E+10	1.057640E-1	5.161678E+10	1.065237E-1	5.624394E+10	1.056641E-1	5.657478E+10	8.569004E-3	1.849422E-3	8.752703E-3	6.719582E-3	7.553631E-3	1.373345E+9	1.315586E+9	7.620975E+7	5.775971E+7	-5.024344E+10
5.345160E+2	2.019759E-1	6.142060E+9	2.004427E-1	7.622435E+9	1.898490E-1	6.001827E+9	1.921793E-1	7.552587E+9	2.002576E-1	6.279448E+10	1.936360E-1	6.248385E+10	1.993205E-1	6.879631E+10	1.943830E-1	6.862591E+10	-1.533264E-3	2.330300E-3	8.263389E-3	-3.863564E-3	6.059670E-3	1.480375E+9	1.550760E+9	6.984845E+7	-7.038543E+7	-6.100348E+10
