Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR
2.790810e+02	3.673074e-02	-2.605887e-03	3.476324e-03	5.991520e+08	1.929717e+08	-3.198785e-03	1.128741e-02	2.758770e+07	6.990916e+06	-1.879692e-03	2.448761e-03	6.117960e+08	1.871894e+08	-3.489933e-03	9.100631e-03	2.793490e+07	5.952700e+06	-2.957079e-03	2.258637e-03	4.650974e+09	3.597455e+08	-2.476202e-03	2.044436e-03	4.711511e+09	4.298348e+08	-2.829474e-03	2.069692e-03	5.262770e+09	5.166810e+08	-2.486185e-03	2.101377e-03	5.310663e+09	6.047723e+08	-5.928977e-04	1.075380e-02	-1.610240e-03	9.040949e-03	2.911471e-04	1.325935e-02	1.017343e-03	1.252387e-02	-7.126005e-04	1.126087e-02	-5.715643e+08	1.909701e+08	-5.838611e+08	1.856234e+08	-3.472019e+05	7.839500e+06	1.229680e+07	4.222806e+07	-5.283075e+09	6.028331e+08
2.790860e+02	3.673042e-02	-2.600347e-03	3.458012e-03	5.992335e+08	1.929285e+08	-3.182594e-03	1.114678e-02	2.760086e+07	6.911781e+06	-1.887195e-03	2.432740e-03	6.117334e+08	1.870813e+08	-3.447966e-03	8.989598e-03	2.796075e+07	5.890826e+06	-2.946734e-03	2.239940e-03	4.651947e+09	3.585401e+08	-2.474800e-03	2.033039e-03	4.711703e+09	4.286097e+08	-2.821240e-03	2.056736e-03	5.263681e+09	5.157606e+08	-2.484206e-03	2.090779e-03	5.310937e+09	6.034547e+08	-5.822470e-04	1.062213e-02	-1.560771e-03	8.924495e-03	2.653708e-04	1.306707e-02	9.785244e-04	1.232421e-02	-6.983883e-04	1.111975e-02	-5.716326e+08	1.909487e+08	-5.837727e+08	1.855440e+08	-3.598920e+05	7.751978e+06	1.214005e+07	4.168316e+07	-5.283336e+09	6.015329e+08
2.790910e+02	3.673010e-02	-2.594807e-03	3.439932e-03	5.993149e+08	1.928863e+08	-3.166404e-03	1.100698e-02	2.761401e+07	6.833108e+06	-1.894697e-03	2.417280e-03	6.116708e+08	1.869739e+08	-3.405999e-03	8.881150e-03	2.798659e+07	5.830388e+06	-2.936389e-03	2.221337e-03	4.652921e+09	3.573432e+08	-2.473398e-03	2.021690e-03	4.711896e+09	4.273871e+08	-2.813006e-03	2.043866e-03	5.264592e+09	5.148466e+08	-2.482228e-03	2.080221e-03	5.311211e+09	6.021386e+08	-5.715962e-04	1.049120e-02	-1.511302e-03	8.810934e-03	2.395945e-04	1.287692e-02	9.397057e-04	1.212672e-02	-6.841760e-04	1.097943e-02	-5.717009e+08	1.909281e+08	-5.836842e+08	1.854656e+08	-3.725822e+05	7.666019e+06	1.198330e+07	4.114061e+07	-5.283597e+09	6.002342e+08
2.790960e+02	3.672977e-02	-2.589267e-03	3.422088e-03	5.993964e+08	1.928451e+08	-3.150213e-03	1.086807e-02	2.762716e+07	6.754913e+06	-1.902199e-03	2.402392e-03	6.116082e+08	1.868675e+08	-3.364032e-03	8.775381e-03	2.801244e+07	5.771432e+06	-2.926044e-03	2.202830e-03	4.653894e+09	3.561550e+08	-2.471997e-03	2.010390e-03	4.712088e+09	4.261671e+08	-2.804772e-03	2.031082e-03	5.265502e+09	5.139390e+08	-2.480249e-03	2.069704e-03	5.311485e+09	6.008242e+08	-5.609455e-04	1.036103e-02	-1.461832e-03	8.700378e-03	2.138182e-04	1.268900e-02	9.008870e-04	1.193152e-02	-6.699638e-04	1.083993e-02	-5.717693e+08	1.909084e+08	-5.835958e+08	1.853881e+08	-3.852723e+05	7.581676e+06	1.182655e+07	4.060050e+07	-5.283858e+09	5.989373e+08
2.791010e+02	3.672945e-02	-2.583728e-03	3.404484e-03	5.994779e+08	1.928049e+08	-3.134022e-03	1.073007e-02	2.764032e+07	6.677213e+06	-1.909702e-03	2.388085e-03	6.115456e+08	1.867618e+08	-3.322065e-03	8.672391e-03	2.803828e+07	5.714004e+06	-2.915700e-03	2.184422e-03	4.654868e+09	3.549756e+08	-2.470595e-03	1.999140e-03	4.712281e+09	4.249496e+08	-2.796538e-03	2.018387e-03	5.266413e+09	5.130378e+08	-2.478271e-03	2.059228e-03	5.311759e+09	5.995115e+08	-5.502948e-04	1.023165e-02	-1.412363e-03	8.592943e-03	1.880419e-04	1.250342e-02	8.620683e-04	1.173872e-02	-6.557516e-04	1.070128e-02	-5.718376e+08	1.908895e+08	-5.835074e+08	1.853116e+08	-3.979625e+05	7.499005e+06	1.166980e+07	4.006294e+07	-5.284119e+09	5.976420e+08
2.791060e+02	3.672912e-02	-2.578188e-03	3.387123e-03	5.995594e+08	1.927657e+08	-3.117832e-03	1.059302e-02	2.765347e+07	6.600025e+06	-1.917204e-03	2.374371e-03	6.114831e+08	1.866571e+08	-3.280098e-03	8.572279e-03	2.806412e+07	5.658149e+06	-2.905355e-03	2.166116e-03	4.655841e+09	3.538050e+08	-2.469193e-03	1.987941e-03	4.712474e+09	4.237346e+08	-2.788304e-03	2.005783e-03	5.267324e+09	5.121429e+08	-2.476292e-03	2.048793e-03	5.312033e+09	5.982004e+08	-5.396440e-04	1.010310e-02	-1.362893e-03	8.488749e-03	1.622655e-04	1.232028e-02	8.232497e-04	1.154843e-02	-6.415393e-04	1.056353e-02	-5.719059e+08	1.908715e+08	-5.834189e+08	1.852361e+08	-4.106526e+05	7.418060e+06	1.151305e+07	3.952803e+07	-5.284379e+09	5.963483e+08
2.791110e+02	3.672880e-02	-2.572648e-03	3.370009e-03	5.996408e+08	1.927276e+08	-3.101641e-03	1.045695e-02	2.766663e+07	6.523368e+06	-1.924707e-03	2.361261e-03	6.114205e+08	1.865532e+08	-3.238131e-03	8.475148e-03	2.808997e+07	5.603916e+06	-2.895010e-03	2.147914e-03	4.656815e+09	3.526433e+08	-2.467791e-03	1.976793e-03	4.712666e+09	4.225222e+08	-2.780070e-03	1.993270e-03	5.268235e+09	5.112546e+08	-2.474314e-03	2.038401e-03	5.312307e+09	5.968909e+08	-5.289933e-04	9.975398e-03	-1.313424e-03	8.387914e-03	1.364892e-04	1.213969e-02	7.844310e-04	1.136080e-02	-6.273271e-04	1.042670e-02	-5.719742e+08	1.908543e+08	-5.833305e+08	1.851616e+08	-4.233428e+05	7.338900e+06	1.135630e+07	3.899587e+07	-5.284640e+09	5.950564e+08
2.791160e+02	3.672848e-02	-2.567108e-03	3.353146e-03	5.997223e+08	1.926904e+08	-3.085450e-03	1.032190e-02	2.767978e+07	6.447260e+06	-1.932209e-03	2.348763e-03	6.113579e+08	1.864501e+08	-3.196164e-03	8.381100e-03	2.811581e+07	5.551351e+06	-2.884666e-03	2.129818e-03	4.657788e+09	3.514906e+08	-2.466390e-03	1.965697e-03	4.712859e+09	4.213125e+08	-2.771836e-03	1.980850e-03	5.269146e+09	5.103727e+08	-2.472336e-03	2.028053e-03	5.312581e+09	5.955832e+08	-5.183425e-04	9.848589e-03	-1.263954e-03	8.290563e-03	1.107129e-04	1.196177e-02	7.456123e-04	1.117594e-02	-6.131149e-04	1.029083e-02	-5.720425e+08	1.908380e+08	-5.832421e+08	1.850881e+08	-4.360330e+05	7.261582e+06	1.119955e+07	3.846658e+07	-5.284901e+09	5.937661e+08
2.791210e+02	3.672815e-02	-2.561568e-03	3.336537e-03	5.998038e+08	1.926543e+08	-3.069260e-03	1.018791e-02	2.769294e+07	6.371722e+06	-1.939711e-03	2.336888e-03	6.112953e+08	1.863479e+08	-3.154197e-03	8.290241e-03	2.814166e+07	5.500502e+06	-2.874321e-03	2.111833e-03	4.658762e+09	3.503470e+08	-2.464988e-03	1.954654e-03	4.713051e+09	4.201053e+08	-2.763601e-03	1.968527e-03	5.270057e+09	5.094974e+08	-2.470357e-03	2.017747e-03	5.312855e+09	5.942771e+08	-5.076918e-04	9.722705e-03	-1.214485e-03	8.196819e-03	8.493659e-05	1.178663e-02	7.067936e-04	1.099400e-02	-5.989027e-04	1.015596e-02	-5.721109e+08	1.908226e+08	-5.831537e+08	1.850156e+08	-4.487231e+05	7.186166e+06	1.104280e+07	3.794029e+07	-5.285162e+09	5.924776e+08
2.791260e+02	3.672783e-02	-2.556028e-03	3.320188e-03	5.998853e+08	1.926191e+08	-3.053069e-03	1.005504e-02	2.770609e+07	6.296773e+06	-1.947214e-03	2.325646e-03	6.112327e+08	1.862465e+08	-3.112230e-03	8.202677e-03	2.816750e+07	5.451418e+06	-2.863976e-03	2.093959e-03	4.659735e+09	3.492126e+08	-2.463586e-03	1.943666e-03	4.713244e+09	4.189008e+08	-2.755367e-03	1.956300e-03	5.270968e+09	5.086286e+08	-2.468379e-03	2.007486e-03	5.313129e+09	5.929727e+08	-4.970411e-04	9.597781e-03	-1.165016e-03	8.106807e-03	5.916027e-05	1.161441e-02	6.679749e-04	1.081512e-02	-5.846904e-04	1.002213e-02	-5.721792e+08	1.908081e+08	-5.830652e+08	1.849440e+08	-4.614133e+05	7.112713e+06	1.088605e+07	3.741711e+07	-5.285423e+09	5.911908e+08
