Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.300370E+2	-3.310415E-3	1.381144E+9	1.753017E-4	5.479172E+7	-8.005125E-3	1.299825E+9	-8.047034E-3	4.607489E+7	-5.119876E-3	7.898784E+9	-6.148241E-3	7.828145E+9	-5.482811E-3	9.198609E+9	-5.793462E-3	9.209289E+9	3.485717E-3	-4.190847E-5	8.222335E-3	3.527625E-3	5.968764E-3	-1.326352E+9	-1.253750E+9	8.716834E+6	-7.260222E+7	-9.154498E+9
5.305180E+2	-4.997486E-3	1.334655E+9	-1.605924E-2	3.600165E+7	-5.073680E-3	1.380605E+9	-3.129342E-3	5.179190E+7	-3.403531E-3	8.227483E+9	-3.416525E-3	8.354989E+9	-3.613619E-3	9.608088E+9	-3.614173E-3	9.689644E+9	-1.106175E-2	1.944338E-3	-1.292989E-2	-1.300609E-2	-1.244506E-2	-1.298653E+9	-1.328813E+9	-1.579026E+7	3.015996E+7	-9.653642E+9
5.310350E+2	-5.219953E-3	1.328525E+9	-4.774936E-3	4.906225E+7	-3.478674E-4	1.510832E+9	-3.285021E-3	5.161092E+7	-2.097529E-3	8.477597E+9	-1.244621E-3	8.773866E+9	-1.877439E-3	9.988429E+9	-1.741608E-3	1.010239E+10	4.450167E-4	-2.937154E-3	-1.489915E-3	3.382170E-3	-3.033328E-3	-1.279462E+9	-1.459221E+9	-2.548673E+6	1.797584E+8	-1.005333E+10
5.315130E+2	1.783448E-3	1.521511E+9	4.620647E-3	5.993682E+7	-3.072635E-3	1.435747E+9	1.758868E-2	7.587745E+7	4.124944E-4	8.958294E+9	-6.220795E-4	8.893930E+9	-2.589883E-5	1.039404E+10	-3.213461E-4	1.041544E+10	2.837199E-3	2.066131E-2	-1.296803E-2	-1.782412E-2	4.941993E-3	-1.461574E+9	-1.359869E+9	-1.594062E+7	-1.017050E+8	-1.035550E+10
5.320020E+2	3.529980E-3	1.569639E+9	9.321074E-3	6.537716E+7	7.722065E-3	1.733210E+9	-7.432261E-3	4.678959E+7	2.528620E-3	9.363555E+9	3.558176E-3	9.700142E+9	3.181901E-3	1.109677E+10	3.554651E-3	1.126978E+10	5.791095E-3	-1.515433E-2	1.675334E-2	2.094542E-2	5.766424E-3	-1.504262E+9	-1.686421E+9	1.858758E+7	1.821589E+8	-1.120440E+10
5.325170E+2	8.214425E-3	1.698724E+9	6.717149E-3	6.236334E+7	8.777242E-3	1.762287E+9	4.304978E-3	6.043460E+7	7.679822E-3	1.035007E+10	7.873291E-3	1.053236E+10	7.817866E-3	1.211235E+10	7.915938E-3	1.223109E+10	-1.497276E-3	-4.472264E-3	2.412171E-3	2.974987E-3	-1.198789E-3	-1.636361E+9	-1.701852E+9	1.928739E+6	6.549179E+7	-1.216872E+10
5.330030E+2	1.708988E-2	1.943297E+9	1.561499E-2	7.266182E+7	1.393623E-2	1.904450E+9	6.451739E-3	6.293030E+7	1.616072E-2	1.197425E+10	1.623449E-2	1.214492E+10	1.588090E-2	1.387870E+10	1.634143E-2	1.408821E+10	-1.474890E-3	-7.484488E-3	9.163249E-3	6.009598E-3	-7.264380E-4	-1.870635E+9	-1.841520E+9	9.731522E+6	-2.911532E+7	-1.401555E+10
5.331520E+2	2.500050E-2	2.161283E+9	1.567386E-2	7.272997E+7	1.928978E-2	2.051975E+9	2.373947E-2	8.302799E+7	2.225932E-2	1.314220E+10	1.993664E-2	1.285892E+10	2.188578E-2	1.519418E+10	2.056971E-2	1.502020E+10	-9.326634E-3	4.449689E-3	-8.065605E-3	-1.377632E-2	-4.895847E-3	-2.088553E+9	-1.968947E+9	-1.029802E+7	-1.196061E+8	-1.494747E+10
5.333080E+2	3.165027E-2	2.344525E+9	2.673925E-2	8.553720E+7	2.721782E-2	2.270443E+9	2.478300E-2	8.424114E+7	2.751771E-2	1.414924E+10	2.701909E-2	1.422485E+10	2.747999E-2	1.641968E+10	2.759807E-2	1.656938E+10	-4.911014E-3	-2.434823E-3	1.956251E-3	-2.476192E-3	-8.588148E-4	-2.258988E+9	-2.186202E+9	1.296058E+6	-7.278531E+7	-1.648384E+10
5.334580E+2	4.208184E-2	2.631978E+9	3.941054E-2	1.002031E+8	3.712682E-2	2.543500E+9	3.235662E-2	9.304578E+7	3.518641E-2	1.561788E+10	3.442703E-2	1.565356E+10	3.543049E-2	1.816138E+10	3.538402E-2	1.828554E+10	-2.671298E-3	-4.770205E-3	7.053923E-3	2.098907E-3	4.026522E-3	-2.531775E+9	-2.450454E+9	7.157342E+6	-8.132117E+7	-1.818534E+10
