Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.300370E+2	-3.310415E-3	1.381144E+9	-7.317542E-3	4.466173E+8	-8.005125E-3	1.299825E+9	-5.170629E-3	4.673128E+8	-5.119876E-3	7.898784E+9	-6.148241E-3	7.828145E+9	-5.482811E-3	9.198609E+9	-5.793462E-3	9.209289E+9	-4.007127E-3	2.834496E-3	-2.146913E-3	-6.841623E-3	-1.524080E-3	-9.345267E+8	-8.325122E+8	-2.069545E+7	-1.020145E+8	-8.762672E+9
5.305180E+2	-4.997486E-3	1.334655E+9	-3.245954E-3	4.942947E+8	-5.073680E-3	1.380605E+9	-6.273418E-4	5.205713E+8	-3.403531E-3	8.227483E+9	-3.416525E-3	8.354989E+9	-3.613619E-3	9.608088E+9	-3.614173E-3	9.689644E+9	1.751531E-3	4.446338E-3	-2.618612E-3	-2.694807E-3	3.682187E-4	-8.403602E+8	-8.600339E+8	-2.627659E+7	1.967363E+7	-9.195349E+9
5.310350E+2	-5.219953E-3	1.328525E+9	-1.629689E-3	5.132207E+8	-3.478674E-4	1.510832E+9	-3.295567E-3	4.892931E+8	-2.097529E-3	8.477597E+9	-1.244621E-3	8.773866E+9	-1.877439E-3	9.988429E+9	-1.741608E-3	1.010239E+10	3.590263E-3	-2.947700E-3	1.665878E-3	6.537963E-3	1.119187E-4	-8.153038E+8	-1.021539E+9	2.392763E+7	2.062347E+8	-9.589170E+9
5.315130E+2	1.783448E-3	1.521511E+9	3.702732E-3	5.756621E+8	-3.072635E-3	1.435747E+9	-6.247991E-4	5.206011E+8	4.124944E-4	8.958294E+9	-6.220795E-4	8.893930E+9	-2.589883E-5	1.039404E+10	-3.213461E-4	1.041544E+10	1.919284E-3	2.447836E-3	4.327531E-3	-5.285515E-4	4.024078E-3	-9.458490E+8	-9.151457E+8	5.506107E+7	-3.070330E+7	-9.839779E+9
5.320020E+2	3.529980E-3	1.569639E+9	2.245538E-3	5.585987E+8	7.722065E-3	1.733210E+9	2.315146E-3	5.550644E+8	2.528620E-3	9.363555E+9	3.558176E-3	9.700142E+9	3.181901E-3	1.109677E+10	3.554651E-3	1.126978E+10	-1.284441E-3	-5.406919E-3	-6.960757E-5	4.122478E-3	-1.309112E-3	-1.011040E+9	-1.178146E+9	3.534311E+6	1.671056E+8	-1.071118E+10
5.325170E+2	8.214425E-3	1.698724E+9	6.244915E-3	6.054305E+8	8.777242E-3	1.762287E+9	7.403191E-3	6.147088E+8	7.679822E-3	1.035007E+10	7.873291E-3	1.053236E+10	7.817866E-3	1.211235E+10	7.915938E-3	1.223109E+10	-1.969511E-3	-1.374051E-3	-1.158276E-3	-5.954597E-4	-1.671024E-3	-1.093293E+9	-1.147578E+9	-9.278308E+6	5.428474E+7	-1.162566E+10
5.330030E+2	1.708988E-2	1.943297E+9	1.350510E-2	6.904456E+8	1.393623E-2	1.904450E+9	1.771613E-2	7.356017E+8	1.616072E-2	1.197425E+10	1.623449E-2	1.214492E+10	1.588090E-2	1.387870E+10	1.634143E-2	1.408821E+10	-3.584776E-3	3.779898E-3	-4.211023E-3	-7.364674E-3	-2.836324E-3	-1.252851E+9	-1.168848E+9	-4.515611E+7	-8.400296E+7	-1.339777E+10
5.331520E+2	2.500050E-2	2.161283E+9	2.185037E-2	7.881666E+8	1.928978E-2	2.051975E+9	1.986564E-2	7.607993E+8	2.225932E-2	1.314220E+10	1.993664E-2	1.285892E+10	2.188578E-2	1.519418E+10	2.056971E-2	1.502020E+10	-3.150129E-3	5.758619E-4	1.984728E-3	-3.725991E-3	1.280658E-3	-1.373116E+9	-1.291176E+9	2.736737E+7	-8.194072E+7	-1.423204E+10
5.333080E+2	3.165027E-2	2.344525E+9	2.412142E-2	8.147601E+8	2.721782E-2	2.270443E+9	2.294902E-2	7.969441E+8	2.751771E-2	1.414924E+10	2.701909E-2	1.422485E+10	2.747999E-2	1.641968E+10	2.759807E-2	1.656938E+10	-7.528849E-3	-4.268801E-3	1.172394E-3	-3.260048E-3	-3.476649E-3	-1.529765E+9	-1.473499E+9	1.781601E+7	-5.626536E+7	-1.575462E+10
5.334580E+2	4.208184E-2	2.631978E+9	3.296053E-2	9.182639E+8	3.712682E-2	2.543500E+9	3.006820E-2	8.803983E+8	3.518641E-2	1.561788E+10	3.442703E-2	1.565356E+10	3.543049E-2	1.816138E+10	3.538402E-2	1.828554E+10	-9.121310E-3	-7.058616E-3	2.892323E-3	-2.062694E-3	-2.423489E-3	-1.713715E+9	-1.663102E+9	3.786563E+7	-5.061289E+7	-1.736728E+10
