Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.290170E+2	-4.077495E-3	4.410103E+9	-1.083730E-3	2.167781E+8	-6.902368E-3	4.396248E+9	-1.664024E-2	1.971137E+8	-6.564683E-3	3.509542E+10	-7.238730E-3	3.528257E+10	-6.602507E-3	3.949167E+10	-6.883060E-3	3.969267E+10	2.993765E-3	-9.737875E-3	1.555651E-2	1.273164E-2	5.799329E-3	-4.193325E+9	-4.199134E+9	1.966439E+7	5.809303E+6	-3.947590E+10
5.295110E+2	-2.010898E-3	4.446157E+9	6.856567E-3	2.232228E+8	-7.370906E-3	4.388155E+9	-1.543979E-2	1.980986E+8	-5.814348E-3	3.519817E+10	-8.635866E-3	3.509031E+10	-5.988693E-3	3.958633E+10	-7.890492E-3	3.953646E+10	8.867466E-3	-8.068887E-3	2.229636E-2	1.693635E-2	1.474706E-2	-4.222934E+9	-4.190056E+9	2.512420E+7	-3.287727E+7	-3.931324E+10
5.300220E+2	-5.237403E-3	4.389868E+9	-1.444658E-2	2.059323E+8	-6.724779E-3	4.399316E+9	1.045379E-2	2.193419E+8	-3.728951E-3	3.548375E+10	-3.508256E-3	3.579593E+10	-4.064505E-3	3.988307E+10	-3.702802E-3	4.018580E+10	-9.209180E-3	1.717856E-2	-2.490037E-2	-2.638774E-2	-1.074378E-2	-4.183936E+9	-4.179974E+9	-1.340965E+7	-3.961809E+6	-3.997987E+10
5.305230E+2	2.707416E-2	4.953566E+9	1.834917E-2	2.325506E+8	2.150130E-2	4.886870E+9	2.773974E-2	2.335235E+8	2.378740E-2	3.925189E+10	2.239590E-2	3.936070E+10	2.353134E-2	4.413876E+10	2.292225E-2	4.431426E+10	-8.724990E-3	6.238439E-3	-9.390573E-3	-1.496343E-2	-4.573085E-3	-4.721015E+9	-4.653347E+9	-9.728480E+5	-6.766806E+7	-4.408171E+10
5.310050E+2	-1.202949E-2	4.271375E+9	7.622946E-3	2.238448E+8	-6.556899E-3	4.402216E+9	-8.376371E-3	2.038935E+8	-8.027524E-3	3.489509E+10	-6.453288E-3	3.539066E+10	-7.862804E-3	3.929731E+10	-7.080666E-3	3.966203E+10	1.965244E-2	-1.819472E-3	1.599932E-2	2.147191E-2	1.470361E-2	-4.047530E+9	-4.198322E+9	1.995132E+7	1.507917E+8	-3.943819E+10
5.315130E+2	-5.217331E-3	4.390218E+9	-1.591661E-2	2.047391E+8	-2.265478E-3	4.476342E+9	-1.439166E-2	1.989585E+8	-2.630976E-3	3.563411E+10	-3.749903E-3	3.576268E+10	-2.590038E-3	4.011045E+10	-3.915003E-3	4.015290E+10	-1.069928E-2	-1.212618E-2	-1.524953E-3	1.426899E-3	-1.200161E-2	-4.185479E+9	-4.277384E+9	5.780661E+6	9.190471E+7	-3.994816E+10
5.320120E+2	-4.614293E-3	4.400738E+9	-1.318022E-2	2.069601E+8	-2.360861E-5	4.515066E+9	6.070752E-3	2.157460E+8	-5.106829E-3	3.529506E+10	-3.655087E-3	3.577573E+10	-4.537472E-3	3.981013E+10	-3.763007E-3	4.017647E+10	-8.565930E-3	6.094361E-3	-1.925098E-2	-1.466029E-2	-9.417217E-3	-4.193778E+9	-4.299320E+9	-8.785936E+6	1.055420E+8	-3.996951E+10
5.325120E+2	6.112758E-3	4.587879E+9	1.179847E-2	2.272338E+8	8.342740E-3	4.659580E+9	1.058379E-2	2.194486E+8	8.085908E-3	3.710170E+10	1.084523E-2	3.777117E+10	8.114675E-3	4.176128E+10	1.031278E-2	4.235905E+10	5.685713E-3	2.241051E-3	1.214680E-3	3.444662E-3	1.485693E-3	-4.360646E+9	-4.440131E+9	7.785248E+6	7.948585E+7	-4.213181E+10
5.330130E+2	3.982856E-2	5.176075E+9	3.510760E-2	2.461525E+8	3.847256E-2	5.180018E+9	4.730896E-2	2.495783E+8	4.297332E-2	4.187925E+10	4.428587E-2	4.237306E+10	4.246921E-2	4.705927E+10	4.378438E-2	4.754913E+10	-4.720954E-3	8.836400E-3	-1.220136E-2	-1.355735E-2	-8.676779E-3	-4.929923E+9	-4.930440E+9	-3.425797E+6	5.174846E+5	-4.730298E+10
5.332150E+2	2.498197E-3	4.524821E+9	-7.322408E-3	2.117145E+8	-5.555695E-5	4.514515E+9	-4.194773E-3	2.073241E+8	5.414069E-3	3.673581E+10	5.391873E-3	3.702071E+10	4.801432E-3	4.125033E+10	5.066306E-3	4.154553E+10	-9.820605E-3	-4.139216E-3	-3.127636E-3	-5.681390E-3	-1.238871E-2	-4.313106E+9	-4.307190E+9	4.390442E+6	-5.915864E+6	-4.133382E+10
