# Delay[ns]	Avg Transient	0233 Delay[ns]	0233 Transient	0234 Delay[ns]	0234 Transient	0235 Delay[ns]	0235 Transient	0236 Delay[ns]	0236 Transient	0237 Delay[ns]	0237 Transient	0241 Delay[ns]	0241 Transient	0256 Delay[ns]	0256 Transient	0260 Delay[ns]	0260 Transient
-2.185000e+01	-2.272803e-03	-2.585000e+01	-3.386482e-02	-2.385000e+01	1.714495e-02	-2.585000e+01	-4.140591e-03	-2.385000e+01	-1.888206e-03	-2.385000e+01	2.173399e-02	-2.585000e+01	1.929504e-02	-2.385000e+01	8.500310e-03	-1.585000e+01	-3.014666e-03
-1.785000e+01	-9.169716e-03	-2.185000e+01	5.140610e-03	-2.185000e+01	-1.274296e-02	-2.385000e+01	6.505022e-03	-1.985000e+01	-6.602825e-04	-2.185000e+01	3.024882e-03	-2.385000e+01	1.186454e-03	-2.185000e+01	9.355214e-03	-1.385000e+01	4.910992e-03
-1.585000e+01	-4.311072e-03	-1.985000e+01	3.984608e-03	-1.985000e+01	-9.769188e-03	-2.185000e+01	5.132947e-03	-1.785000e+01	-8.332267e-03	-1.985000e+01	2.335856e-02	-2.185000e+01	-9.433097e-03	-1.985000e+01	-1.212647e-02	-1.185000e+01	-8.435756e-04
-1.185000e+01	6.248326e-03	-1.785000e+01	-1.526108e-02	-1.585000e+01	-2.459777e-03	-1.985000e+01	-7.599591e-03	-1.585000e+01	5.506798e-05	-1.785000e+01	-2.140360e-02	-1.985000e+01	-1.583188e-03	-1.785000e+01	1.461121e-02	-9.850000e+00	1.387035e-02
-9.850000e+00	-1.766898e-03	-1.585000e+01	-2.587106e-03	-1.185000e+01	-4.914069e-03	-1.785000e+01	2.395317e-03	-1.385000e+01	-6.042371e-03	-1.585000e+01	3.093781e-03	-1.785000e+01	-3.189572e-03	-1.385000e+01	1.448246e-02	-7.850000e+00	-8.395434e-03
-5.850000e+00	6.150910e-03	-1.385000e+01	6.166819e-04	-7.850000e+00	-2.510097e-02	-1.585000e+01	-1.345158e-02	-1.185000e+01	1.820256e-02	-1.185000e+01	2.848036e-02	-1.585000e+01	-9.284460e-03	-1.185000e+01	-6.870387e-03	-5.850000e+00	1.039473e-03
-1.850000e+00	-2.522187e-03	-1.185000e+01	1.230800e-02	-5.850000e+00	8.751896e-03	-1.385000e+01	2.216224e-02	-9.850000e+00	-1.431951e-02	-9.850000e+00	-1.433745e-02	-1.385000e+01	-4.279505e-03	-9.850000e+00	2.350059e-02	-3.850000e+00	8.318357e-03
1.500000e-01	4.801295e-02	-9.850000e+00	-4.909913e-03	-1.850000e+00	8.787417e-03	-1.185000e+01	-1.193482e-02	-7.850000e+00	9.823444e-03	-7.850000e+00	6.593832e-04	-1.185000e+01	1.555853e-02	-7.850000e+00	-9.836551e-03	-1.850000e+00	-2.960463e-03
2.150000e+00	3.951619e-02	-7.850000e+00	4.967664e-03	1.500000e-01	5.800541e-02	-9.850000e+00	-1.007368e-02	-5.850000e+00	2.215146e-03	-5.850000e+00	9.709528e-03	-9.850000e+00	-1.455970e-02	-5.850000e+00	3.379763e-03	1.500000e-01	3.575213e-02
6.150000e+00	2.941699e-02	-5.850000e+00	2.365439e-03	2.150000e+00	3.378985e-02	-7.850000e+00	3.842732e-03	-3.850000e+00	-8.697907e-03	-3.850000e+00	1.438635e-02	-7.850000e+00	-6.173527e-03	-3.850000e+00	-3.711746e-03	2.150000e+00	6.081859e-02
1.015000e+01	2.769817e-02	-3.850000e+00	4.767448e-03	6.150000e+00	5.309319e-02	-5.850000e+00	1.632799e-02	-1.850000e+00	1.599047e-02	-1.850000e+00	-1.224094e-02	-5.850000e+00	5.418051e-03	1.500000e-01	5.501387e-02	4.150000e+00	6.129057e-02
1.215000e+01	1.935657e-02	-1.850000e+00	6.554454e-03	8.150000e+00	2.704901e-02	-3.850000e+00	2.510770e-02	1.500000e-01	3.585031e-02	1.500000e-01	4.132700e-02	-3.850000e+00	6.118509e-03	2.150000e+00	2.586058e-02	6.150000e+00	5.161256e-03
1.415000e+01	2.167948e-02	1.500000e-01	4.586652e-02	1.015000e+01	1.012512e-02	-1.850000e+00	-2.493787e-02	2.150000e+00	2.152718e-02	2.150000e+00	3.923012e-02	-1.850000e+00	7.962125e-03	4.150000e+00	4.622013e-02	8.150000e+00	7.577311e-03
1.815000e+01	2.741445e-02	2.150000e+00	3.242185e-02	1.215000e+01	1.087733e-02	2.150000e+00	7.226340e-02	4.150000e+00	2.719611e-02	4.150000e+00	2.508061e-02	1.500000e-01	4.740080e-02	8.150000e+00	7.999003e-03	1.015000e+01	2.195375e-02
2.215000e+01	1.512859e-02	6.150000e+00	2.468723e-02	1.615000e+01	3.314758e-02	6.150000e+00	3.217197e-02	8.150000e+00	3.713087e-02	8.150000e+00	-2.098191e-03	4.150000e+00	2.671795e-02	1.215000e+01	3.119174e-03	1.415000e+01	2.116455e-02
2.615000e+01	1.260599e-02	1.015000e+01	1.897896e-02	2.015000e+01	3.125419e-02	1.015000e+01	2.556584e-02	1.015000e+01	4.667534e-02	1.215000e+01	1.607608e-02	6.150000e+00	3.473464e-02	1.415000e+01	2.338709e-02	1.815000e+01	2.181823e-02
3.015000e+01	1.446520e-02	1.415000e+01	1.905197e-02	2.215000e+01	5.657159e-03	1.415000e+01	7.793951e-03	1.215000e+01	1.735472e-02	1.415000e+01	2.594404e-02	8.150000e+00	1.899526e-02	1.815000e+01	9.869826e-03	2.215000e+01	1.424986e-02
3.415000e+01	1.091410e-02	1.815000e+01	-4.838171e-03	2.615000e+01	1.989844e-02	1.615000e+01	2.466416e-02	1.415000e+01	2.717779e-02	1.615000e+01	2.845989e-02	1.215000e+01	1.488776e-02	2.215000e+01	3.927176e-02	2.415000e+01	2.908057e-04
3.815000e+01	1.279722e-02	2.015000e+01	1.470896e-03	2.815000e+01	1.456291e-02	2.015000e+01	1.494857e-02	1.815000e+01	3.997886e-02	1.815000e+01	4.608796e-02	1.415000e+01	3.339870e-02	2.415000e+01	2.581893e-02	2.615000e+01	-2.671251e-02
4.215000e+01	1.030619e-02	2.215000e+01	2.894923e-02	3.015000e+01	3.884975e-02	2.215000e+01	-2.854946e-03	2.215000e+01	2.557249e-02	2.015000e+01	1.928640e-02	1.815000e+01	3.761876e-02	2.615000e+01	1.169240e-02	2.815000e+01	2.387766e-02
4.615000e+01	5.763019e-03	2.615000e+01	-1.495117e-02	3.215000e+01	5.789020e-03	2.615000e+01	3.724479e-02	2.415000e+01	2.135182e-02	2.215000e+01	2.494720e-02	2.015000e+01	5.140377e-02	2.815000e+01	1.987598e-02	3.015000e+01	5.372160e-03
5.015000e+01	8.457829e-03	2.815000e+01	3.294749e-02	3.415000e+01	1.430060e-02	2.815000e+01	3.203730e-02	2.615000e+01	1.968824e-02	2.415000e+01	4.319994e-02	2.415000e+01	3.507348e-02	3.015000e+01	9.738671e-03	3.215000e+01	9.980998e-03
5.415000e+01	7.354070e-03	3.215000e+01	1.998380e-02	3.815000e+01	1.332489e-02	3.015000e+01	3.969618e-02	2.815000e+01	-1.024480e-02	2.615000e+01	4.167204e-02	2.815000e+01	3.106931e-02	3.215000e+01	3.846230e-02	3.415000e+01	2.975304e-02
5.815000e+01	4.806613e-03	3.415000e+01	-2.595339e-02	4.015000e+01	4.311137e-02	3.415000e+01	-1.198266e-02	3.215000e+01	1.206056e-02	3.015000e+01	6.591409e-03	3.215000e+01	1.417616e-02	3.415000e+01	1.439637e-02	3.615000e+01	-9.807180e-03
6.215000e+01	8.945875e-03	3.615000e+01	-1.825306e-03	4.415000e+01	4.509906e-02	3.615000e+01	2.515037e-02	3.415000e+01	2.660609e-03	3.215000e+01	2.967646e-02	3.615000e+01	4.589811e-02	3.815000e+01	-6.734200e-03	4.015000e+01	2.343707e-02
6.415000e+01	-6.390147e-03	4.015000e+01	4.559029e-03	4.615000e+01	6.083576e-03	3.815000e+01	4.625727e-03	3.615000e+01	-2.528332e-03	3.415000e+01	3.331367e-02	3.815000e+01	3.151889e-02	4.215000e+01	1.109402e-02	4.215000e+01	1.347310e-02
6.815000e+01	1.452441e-02	4.215000e+01	2.478729e-02	4.815000e+01	2.570728e-02	4.015000e+01	1.515480e-02	3.815000e+01	2.628469e-02	3.815000e+01	6.705805e-03	4.215000e+01	1.876730e-03	4.415000e+01	-7.641506e-04	4.415000e+01	-1.029385e-02
7.015000e+01	2.131810e-02	4.415000e+01	2.531574e-02	5.015000e+01	2.478830e-02	4.415000e+01	2.826726e-02	4.015000e+01	3.186980e-02	4.215000e+01	7.688330e-03	4.415000e+01	2.686069e-02	4.615000e+01	8.309232e-03	4.815000e+01	-4.192883e-04
7.415000e+01	1.403519e-02	4.815000e+01	3.195689e-03	5.215000e+01	2.659150e-02	4.615000e+01	1.540945e-02	4.215000e+01	1.022046e-02	4.415000e+01	3.611696e-03	4.615000e+01	-2.847079e-02	4.815000e+01	-1.755993e-02	5.015000e+01	2.284508e-02
7.615000e+01	1.541755e-02	5.015000e+01	1.466802e-03	5.615000e+01	2.556634e-02	5.015000e+01	3.854273e-03	4.415000e+01	1.077112e-02	4.615000e+01	2.779301e-02	4.815000e+01	2.008940e-02	5.015000e+01	1.330346e-02	5.215000e+01	2.517333e-02
8.015000e+01	6.877222e-03	5.215000e+01	2.111989e-02	5.815000e+01	1.742299e-02	5.415000e+01	1.056013e-02	4.615000e+01	4.726657e-03	4.815000e+01	7.488494e-04	5.015000e+01	-1.516054e-02	5.415000e+01	1.617955e-02	5.415000e+01	-2.931029e-03
8.215000e+01	1.906882e-02	5.615000e+01	2.891607e-02	6.015000e+01	7.651989e-03	5.615000e+01	2.545539e-02	4.815000e+01	-3.041871e-03	5.015000e+01	-1.690398e-03	5.215000e+01	1.216442e-04	5.615000e+01	7.488530e-03	5.815000e+01	-2.233128e-03
8.415000e+01	1.515146e-02	5.815000e+01	-8.429798e-04	6.415000e+01	6.782400e-04	5.815000e+01	2.064493e-02	5.015000e+01	1.825566e-02	5.215000e+01	2.591958e-02	5.615000e+01	1.435635e-02	5.815000e+01	-5.390809e-03	6.015000e+01	-2.704274e-03
8.615000e+01	-5.833328e-03	6.015000e+01	-5.446659e-03	6.615000e+01	1.551186e-02	6.015000e+01	2.212931e-02	5.215000e+01	-1.306186e-02	5.415000e+01	6.696180e-03	5.815000e+01	1.876929e-02	6.015000e+01	8.965447e-03	6.215000e+01	-1.890080e-02
9.015000e+01	1.344341e-02	6.215000e+01	1.112983e-02	7.015000e+01	1.359438e-02	6.215000e+01	-1.073780e-03	5.615000e+01	2.961828e-02	5.615000e+01	1.428287e-02	6.215000e+01	-6.977804e-04	6.215000e+01	2.435646e-02	6.415000e+01	-1.605632e-02
9.215000e+01	1.143010e-02	6.615000e+01	1.652452e-02	7.215000e+01	2.943757e-02	6.415000e+01	1.349959e-03	5.815000e+01	5.346070e-04	5.815000e+01	-1.045200e-02	6.415000e+01	-1.442989e-03	6.415000e+01	1.187561e-02	6.615000e+01	-2.605271e-03
9.415000e+01	8.221076e-03	7.015000e+01	3.791367e-02	7.615000e+01	1.663051e-02	6.615000e+01	-7.757664e-03	6.015000e+01	-3.494897e-02	6.015000e+01	4.643228e-02	6.615000e+01	2.399288e-02	6.615000e+01	4.277215e-03	6.815000e+01	7.933941e-03
9.615000e+01	6.631847e-03	7.215000e+01	1.793705e-02	7.815000e+01	-3.148809e-03	6.815000e+01	3.001412e-02	6.215000e+01	1.280845e-02	6.215000e+01	2.651671e-02	7.015000e+01	2.243741e-02	6.815000e+01	-1.597950e-02	7.015000e+01	-9.282908e-04
9.815000e+01	1.387900e-02	7.415000e+01	2.548838e-02	8.015000e+01	2.286975e-02	7.215000e+01	2.435318e-02	6.415000e+01	-3.076328e-02	6.415000e+01	-1.288432e-02	7.215000e+01	2.509982e-02	7.215000e+01	4.684696e-03	7.215000e+01	4.917258e-04
1.001500e+02	6.189755e-03	7.615000e+01	3.149730e-03	8.215000e+01	1.069306e-02	7.415000e+01	2.615141e-02	6.615000e+01	2.354361e-02	6.615000e+01	-2.226525e-02	7.415000e+01	-1.646460e-02	7.415000e+01	1.441842e-02	7.415000e+01	2.550804e-02
1.041500e+02	4.560827e-03	7.815000e+01	-1.675415e-02	8.415000e+01	3.653063e-02	7.615000e+01	-6.809212e-03	6.815000e+01	1.127978e-02	6.815000e+01	2.387553e-02	7.615000e+01	7.086320e-03	7.615000e+01	5.406697e-02	7.815000e+01	2.475685e-02
1.061500e+02	6.532503e-03	8.015000e+01	-2.372433e-02	8.615000e+01	-1.393798e-02	7.815000e+01	1.840898e-02	7.015000e+01	2.288508e-02	7.015000e+01	3.880611e-02	7.815000e+01	-1.196640e-02	7.815000e+01	7.041709e-03	8.015000e+01	4.850094e-03
1.101500e+02	9.025750e-03	8.415000e+01	1.300472e-02	8.815000e+01	9.760525e-03	8.015000e+01	-1.090497e-02	7.215000e+01	2.336599e-02	7.215000e+01	1.645964e-02	8.015000e+01	1.816522e-02	8.015000e+01	1.053254e-02	8.215000e+01	2.979021e-02
1.121500e+02	5.097088e-03	8.615000e+01	-3.070454e-02	9.015000e+01	-1.093542e-03	8.215000e+01	2.346988e-02	7.415000e+01	4.013434e-02	7.415000e+01	-1.575055e-02	8.215000e+01	3.761269e-02	8.215000e+01	2.422270e-02	8.415000e+01	1.613208e-04
1.141500e+02	6.404073e-03	8.815000e+01	-1.574528e-02	9.215000e+01	1.353403e-03	8.415000e+01	1.793365e-03	7.815000e+01	2.277124e-02	7.815000e+01	-7.665703e-05	8.615000e+01	-8.093506e-03	8.415000e+01	1.185272e-02	8.615000e+01	1.036175e-02
1.161500e+02	7.156539e-03	9.015000e+01	5.266767e-03	9.415000e+01	1.072246e-02	8.615000e+01	1.023242e-02	8.015000e+01	2.275796e-02	8.015000e+01	1.047151e-02	8.815000e+01	4.644452e-02	8.615000e+01	-1.849627e-02	9.015000e+01	2.266484e-02
1.201500e+02	7.865555e-03	9.215000e+01	1.152378e-02	9.615000e+01	1.293391e-02	8.815000e+01	8.896068e-03	8.415000e+01	2.247772e-02	8.215000e+01	3.006176e-02	9.015000e+01	4.861758e-03	8.815000e+01	2.660617e-02	9.415000e+01	8.816879e-03
1.221500e+02	6.634769e-03	9.415000e+01	3.190917e-02	9.815000e+01	3.705265e-02	9.015000e+01	1.525949e-02	8.615000e+01	-1.552185e-02	8.615000e+01	1.949335e-02	9.215000e+01	2.609676e-02	9.015000e+01	2.682601e-02	9.615000e+01	2.755730e-03
1.241500e+02	-2.450053e-03	9.615000e+01	-4.570760e-03	1.001500e+02	7.874698e-03	9.215000e+01	1.588934e-02	8.815000e+01	1.867057e-02	8.815000e+01	-1.012099e-02	9.615000e+01	1.662324e-02	9.415000e+01	-3.544776e-04	9.815000e+01	-3.543608e-03
1.281500e+02	1.349886e-02	1.001500e+02	4.628288e-03	1.021500e+02	-2.253787e-02	9.415000e+01	-1.583533e-03	9.015000e+01	2.938193e-02	9.215000e+01	1.137950e-02	9.815000e+01	-9.982839e-03	9.815000e+01	2.299717e-02	1.001500e+02	-1.165295e-03
1.321500e+02	1.032124e-02	1.021500e+02	1.573534e-02	1.061500e+02	2.404427e-02	9.615000e+01	1.716934e-02	9.215000e+01	3.532245e-03	9.415000e+01	9.819974e-03	1.001500e+02	2.457855e-02	1.001500e+02	-2.279071e-02	1.021500e+02	-1.170365e-02
1.341500e+02	1.186628e-02	1.061500e+02	-9.183444e-03	1.081500e+02	1.745485e-03	9.815000e+01	4.275386e-02	9.615000e+01	-1.244297e-02	9.615000e+01	-7.910950e-03	1.041500e+02	-2.576159e-03	1.021500e+02	-7.432836e-03	1.061500e+02	3.194974e-02
1.361500e+02	1.681737e-02	1.081500e+02	2.059976e-02	1.101500e+02	2.147011e-02	1.001500e+02	1.633223e-02	1.001500e+02	5.280256e-03	9.815000e+01	6.415628e-03	1.061500e+02	-2.552364e-03	1.061500e+02	-6.196866e-03	1.081500e+02	6.547885e-03
1.381500e+02	1.560512e-02	1.101500e+02	9.276393e-03	1.121500e+02	1.212423e-02	1.021500e+02	-6.805181e-04	1.021500e+02	3.112790e-02	1.001500e+02	1.478003e-02	1.081500e+02	2.203551e-02	1.081500e+02	1.522645e-02	1.121500e+02	4.883148e-03
1.401500e+02	7.517000e-03	1.141500e+02	7.928285e-03	1.141500e+02	-4.160295e-05	1.041500e+02	2.245499e-02	1.041500e+02	-4.789567e-03	1.021500e+02	1.964373e-02	1.101500e+02	2.969962e-02	1.101500e+02	1.722465e-02	1.141500e+02	-1.483288e-03
1.441500e+02	9.324673e-03	1.161500e+02	1.240796e-02	1.161500e+02	1.734021e-02	1.061500e+02	1.082130e-04	1.061500e+02	8.833060e-03	1.041500e+02	-4.239557e-04	1.141500e+02	1.753662e-02	1.121500e+02	1.497220e-03	1.181500e+02	3.197595e-02
1.461500e+02	1.525501e-02	1.181500e+02	3.377782e-02	1.201500e+02	-6.896574e-03	1.081500e+02	-1.283836e-02	1.081500e+02	1.693043e-03	1.061500e+02	5.257420e-03	1.161500e+02	-1.651406e-02	1.141500e+02	1.622879e-02	1.201500e+02	2.311034e-02
1.501500e+02	4.463024e-03	1.221500e+02	-2.619635e-02	1.241500e+02	-8.143789e-03	1.101500e+02	-1.473039e-02	1.101500e+02	1.985448e-02	1.081500e+02	1.421452e-02	1.181500e+02	-6.987332e-03	1.181500e+02	-5.337839e-03	1.221500e+02	4.921281e-03
1.521500e+02	9.960112e-03	1.241500e+02	-1.033260e-02	1.261500e+02	3.110740e-02	1.121500e+02	1.476993e-03	1.121500e+02	4.117860e-03	1.101500e+02	-9.911353e-03	1.221500e+02	7.559254e-03	1.201500e+02	-9.945872e-03	1.241500e+02	-1.727688e-02
1.541500e+02	-8.819785e-04	1.261500e+02	-1.594339e-02	1.281500e+02	-2.120446e-02	1.141500e+02	-1.212021e-02	1.141500e+02	5.222042e-03	1.121500e+02	1.937439e-03	1.241500e+02	1.142096e-05	1.221500e+02	1.001108e-02	1.261500e+02	-3.191737e-03
1.561500e+02	5.799287e-03	1.281500e+02	3.167551e-02	1.301500e+02	3.074154e-02	1.161500e+02	2.429310e-02	1.161500e+02	5.177238e-03	1.141500e+02	1.796195e-02	1.261500e+02	7.785787e-03	1.241500e+02	3.833807e-02	1.281500e+02	1.351498e-02
1.581500e+02	9.793728e-03	1.321500e+02	2.632863e-03	1.321500e+02	-8.215474e-03	1.181500e+02	5.563083e-03	1.181500e+02	1.814712e-02	1.161500e+02	4.813646e-03	1.281500e+02	6.280940e-02	1.261500e+02	1.525981e-02	1.301500e+02	-7.908408e-03
1.601500e+02	1.507996e-02	1.341500e+02	-1.429575e-04	1.341500e+02	-5.807929e-03	1.201500e+02	3.199378e-03	1.201500e+02	3.591509e-03	1.181500e+02	2.931220e-02	1.301500e+02	-6.967683e-03	1.281500e+02	1.668569e-02	1.321500e+02	2.073030e-02
1.621500e+02	-3.187137e-04	1.361500e+02	1.601080e-03	1.381500e+02	8.545183e-03	1.241500e+02	-3.167808e-03	1.221500e+02	2.679570e-02	1.201500e+02	1.301457e-02	1.321500e+02	5.193825e-03	1.301500e+02	2.406992e-02	1.341500e+02	2.167758e-02
1.641500e+02	1.111759e-02	1.381500e+02	-3.167661e-03	1.401500e+02	1.802706e-02	1.261500e+02	2.432995e-02	1.241500e+02	-2.105038e-04	1.221500e+02	1.550045e-02	1.341500e+02	-4.205778e-03	1.341500e+02	3.157229e-02	1.361500e+02	2.571183e-02
1.661500e+02	8.266517e-03	1.401500e+02	1.620456e-02	1.441500e+02	2.918763e-02	1.281500e+02	4.625330e-03	1.261500e+02	2.337578e-02	1.241500e+02	-1.881834e-02	1.361500e+02	5.746741e-03	1.361500e+02	4.396586e-02	1.381500e+02	2.290365e-02
1.681500e+02	1.549295e-03	1.421500e+02	-2.661153e-02	1.461500e+02	3.509896e-02	1.301500e+02	4.638749e-03	1.281500e+02	1.150580e-02	1.261500e+02	1.404070e-03	1.381500e+02	-1.187334e-03	1.381500e+02	2.381803e-02	1.401500e+02	2.072360e-02
1.701500e+02	1.205948e-02	1.441500e+02	1.346601e-02	1.481500e+02	4.963840e-03	1.321500e+02	3.739670e-02	1.301500e+02	1.424987e-03	1.281500e+02	-1.162139e-02	1.401500e+02	-1.359583e-02	1.401500e+02	2.175059e-02	1.441500e+02	1.233316e-02
1.721500e+02	5.447382e-03	1.461500e+02	2.931929e-02	1.501500e+02	5.759808e-03	1.341500e+02	2.927402e-02	1.321500e+02	-1.145330e-02	1.301500e+02	3.200856e-03	1.421500e+02	-2.923827e-03	1.421500e+02	1.678084e-02	1.461500e+02	1.265962e-02
1.741500e+02	5.087159e-03	1.481500e+02	1.461196e-02	1.521500e+02	3.172561e-02	1.361500e+02	4.609662e-02	1.341500e+02	-1.017593e-03	1.321500e+02	1.918628e-02	1.441500e+02	1.116102e-02	1.441500e+02	7.058733e-03	1.481500e+02	-1.044612e-02
1.761500e+02	2.141847e-02	1.501500e+02	7.221480e-03	1.541500e+02	-1.475552e-02	1.381500e+02	2.352207e-02	1.361500e+02	-1.135963e-02	1.341500e+02	2.358060e-02	1.461500e+02	4.216797e-02	1.461500e+02	4.369058e-03	1.501500e+02	-5.074393e-03
1.781500e+02	3.243652e-03	1.521500e+02	1.253521e-02	1.561500e+02	2.326384e-02	1.401500e+02	9.064834e-03	1.381500e+02	2.634833e-02	1.361500e+02	8.771116e-03	1.481500e+02	-1.302001e-02	1.481500e+02	-1.159073e-02	1.521500e+02	1.157297e-02
1.801500e+02	7.398162e-03	1.541500e+02	-2.206766e-02	1.581500e+02	1.833271e-02	1.421500e+02	7.069012e-03	1.401500e+02	6.638205e-03	1.381500e+02	2.405868e-02	1.521500e+02	-1.585729e-03	1.501500e+02	7.010847e-03	1.541500e+02	3.926974e-02
1.821500e+02	9.298045e-04	1.581500e+02	-1.028313e-02	1.601500e+02	5.387734e-03	1.441500e+02	2.929695e-03	1.421500e+02	1.574697e-02	1.401500e+02	-1.867703e-02	1.541500e+02	1.200168e-02	1.521500e+02	2.716509e-02	1.581500e+02	3.359692e-02
1.841500e+02	1.084297e-02	1.621500e+02	-1.834315e-02	1.621500e+02	-8.044111e-03	1.461500e+02	1.291580e-02	1.441500e+02	-9.341273e-03	1.421500e+02	5.249285e-03	1.561500e+02	2.106573e-02	1.561500e+02	-7.615785e-03	1.601500e+02	1.476141e-02
1.861500e+02	1.418731e-02	1.661500e+02	-1.092029e-02	1.641500e+02	-6.981904e-03	1.481500e+02	3.269693e-03	1.461500e+02	-4.007083e-03	1.441500e+02	7.802397e-03	1.581500e+02	-2.324003e-03	1.581500e+02	1.358456e-02	1.621500e+02	4.084784e-03
1.901500e+02	6.980921e-03	1.681500e+02	-7.210523e-03	1.661500e+02	1.402905e-02	1.501500e+02	1.313405e-02	1.481500e+02	-2.405867e-03	1.461500e+02	-1.048354e-02	1.601500e+02	2.271063e-02	1.621500e+02	6.264210e-03	1.661500e+02	-1.463272e-02
1.921500e+02	1.948688e-03	1.701500e+02	-1.230683e-02	1.701500e+02	8.520982e-03	1.521500e+02	-2.030542e-03	1.501500e+02	-1.606547e-02	1.481500e+02	7.887134e-03	1.621500e+02	8.991160e-04	1.641500e+02	4.298826e-03	1.681500e+02	1.803741e-02
1.941500e+02	1.259914e-02	1.741500e+02	-3.956075e-03	1.741500e+02	1.462163e-02	1.541500e+02	-2.051525e-02	1.521500e+02	1.570205e-02	1.501500e+02	-7.248919e-03	1.661500e+02	2.368120e-02	1.661500e+02	1.546845e-02	1.701500e+02	3.442224e-03
1.961500e+02	6.983240e-03	1.761500e+02	3.107845e-02	1.781500e+02	6.706597e-03	1.561500e+02	-6.627270e-03	1.541500e+02	1.309235e-02	1.521500e+02	-1.540375e-02	1.681500e+02	-8.603686e-04	1.681500e+02	-1.664519e-02	1.721500e+02	3.205257e-02
1.981500e+02	4.628347e-03	1.781500e+02	4.508336e-03	1.821500e+02	1.329718e-03	1.601500e+02	2.260386e-02	1.561500e+02	-7.249936e-03	1.541500e+02	-1.290065e-02	1.701500e+02	1.827307e-02	1.701500e+02	5.818761e-03	1.741500e+02	-1.472832e-03
2.001500e+02	1.600880e-02	1.801500e+02	-9.816026e-03	1.841500e+02	5.388212e-03	1.621500e+02	1.347803e-02	1.581500e+02	5.772336e-03	1.561500e+02	1.404771e-02	1.721500e+02	-4.855752e-03	1.721500e+02	4.426098e-03	1.761500e+02	1.580157e-02
