# Delay[ns]	Avg Transient	0233 Delay[ns]	0233 Transient	0234 Delay[ns]	0234 Transient	0235 Delay[ns]	0235 Transient	0236 Delay[ns]	0236 Transient	0237 Delay[ns]	0237 Transient	0241 Delay[ns]	0241 Transient	0256 Delay[ns]	0256 Transient	0260 Delay[ns]	0260 Transient
5.015000e+01	8.559472e-03	5.015000e+01	-5.794020e-04	5.015000e+01	2.327525e-02	5.015000e+01	4.146869e-02	5.015000e+01	-8.452121e-04	5.015000e+01	4.875719e-03	5.015000e+01	2.210077e-02	5.015000e+01	-1.702960e-02	5.015000e+01	-4.790438e-03
5.215000e+01	7.141888e-03	5.215000e+01	6.701834e-03	5.215000e+01	1.943659e-02	5.215000e+01	2.691187e-03	5.215000e+01	1.902744e-02	5.215000e+01	-6.831193e-03	5.215000e+01	-1.837811e-02	5.215000e+01	1.383519e-02	5.215000e+01	2.065217e-02
5.415000e+01	1.845518e-02	5.415000e+01	2.124700e-02	5.415000e+01	2.849305e-02	5.415000e+01	3.449262e-02	5.415000e+01	-1.347836e-02	5.415000e+01	2.556240e-02	5.415000e+01	1.716097e-03	5.415000e+01	2.098177e-02	5.415000e+01	2.862689e-02
5.615000e+01	8.196847e-03	5.615000e+01	3.605637e-03	5.615000e+01	1.179770e-02	5.615000e+01	1.434222e-02	5.615000e+01	-6.876451e-03	5.615000e+01	1.111336e-02	5.615000e+01	1.223018e-02	5.615000e+01	1.855377e-02	5.615000e+01	8.083528e-04
5.815000e+01	2.354104e-02	5.815000e+01	3.237857e-02	5.815000e+01	2.912810e-02	5.815000e+01	2.783854e-02	5.815000e+01	3.490812e-02	5.815000e+01	1.585269e-02	5.815000e+01	1.748153e-02	5.815000e+01	1.392761e-02	5.815000e+01	1.681316e-02
6.015000e+01	5.921300e-03	6.015000e+01	-4.413461e-03	6.015000e+01	1.856700e-02	6.015000e+01	2.439653e-02	6.015000e+01	1.404969e-03	6.015000e+01	-1.306968e-02	6.015000e+01	2.183010e-02	6.015000e+01	-3.189758e-03	6.015000e+01	1.844703e-03
6.215000e+01	4.109796e-03	6.215000e+01	-6.153200e-03	6.215000e+01	1.096988e-02	6.215000e+01	2.230798e-02	6.215000e+01	-3.968878e-02	6.215000e+01	5.301978e-02	6.215000e+01	-1.911935e-02	6.215000e+01	1.300303e-02	6.215000e+01	-1.460975e-03
6.415000e+01	1.011459e-02	6.415000e+01	9.315975e-03	6.415000e+01	1.994220e-02	6.415000e+01	-6.529731e-05	6.415000e+01	1.361182e-02	6.415000e+01	2.677039e-02	6.415000e+01	3.121512e-03	6.415000e+01	2.707609e-02	6.415000e+01	-1.885601e-02
6.615000e+01	-7.918061e-03	6.615000e+01	-6.061125e-03	6.615000e+01	-2.395253e-03	6.615000e+01	-2.893190e-04	6.615000e+01	-3.217571e-02	6.615000e+01	-9.953223e-03	6.615000e+01	-4.359360e-03	6.615000e+01	1.319009e-02	6.615000e+01	-2.130059e-02
6.815000e+01	6.149023e-03	6.815000e+01	1.576699e-02	6.815000e+01	1.253272e-02	6.815000e+01	-6.361049e-03	6.815000e+01	2.078730e-02	6.815000e+01	-1.911835e-02	6.815000e+01	2.407003e-02	6.815000e+01	4.760585e-03	6.815000e+01	-3.246040e-03
7.015000e+01	1.419665e-02	7.015000e+01	-4.806081e-03	7.015000e+01	2.009412e-02	7.015000e+01	3.623937e-02	7.015000e+01	1.014052e-02	7.015000e+01	2.340448e-02	7.015000e+01	4.191547e-02	7.015000e+01	-1.873752e-02	7.015000e+01	5.322823e-03
7.215000e+01	2.094150e-02	7.215000e+01	3.892286e-02	7.215000e+01	1.693422e-02	7.215000e+01	1.520821e-03	7.215000e+01	2.239408e-02	7.215000e+01	3.227939e-02	7.215000e+01	1.888763e-02	7.215000e+01	4.096964e-02	7.215000e+01	-4.376686e-03
7.415000e+01	1.707689e-02	7.415000e+01	1.880988e-02	7.415000e+01	2.674265e-02	7.415000e+01	2.318605e-02	7.415000e+01	1.595434e-02	7.415000e+01	1.844540e-02	7.415000e+01	3.073308e-02	7.415000e+01	3.854355e-03	7.415000e+01	-1.110595e-03
7.615000e+01	1.400140e-02	7.615000e+01	2.516374e-02	7.615000e+01	1.633002e-02	7.615000e+01	2.835230e-02	7.615000e+01	3.736535e-02	7.615000e+01	-1.653532e-02	7.615000e+01	-2.388246e-02	7.615000e+01	1.966767e-02	7.615000e+01	2.554991e-02
7.815000e+01	1.807131e-02	7.815000e+01	3.394501e-03	7.815000e+01	2.568431e-02	7.815000e+01	-8.575832e-03	7.815000e+01	3.951201e-02	7.815000e+01	1.318953e-02	7.815000e+01	1.017256e-02	7.815000e+01	6.165210e-02	7.815000e+01	-4.587035e-04
8.015000e+01	3.690156e-03	8.015000e+01	-2.323658e-02	8.015000e+01	-4.089295e-03	8.015000e+01	1.662008e-02	8.015000e+01	2.205143e-02	8.015000e+01	-4.998349e-03	8.015000e+01	-1.090310e-02	8.015000e+01	1.100049e-02	8.015000e+01	2.307657e-02
8.215000e+01	5.196514e-03	8.215000e+01	-2.720859e-02	8.215000e+01	2.107663e-02	8.215000e+01	-1.652291e-02	8.215000e+01	2.353432e-02	8.215000e+01	7.797202e-03	8.215000e+01	2.163457e-02	8.215000e+01	9.562660e-03	8.215000e+01	1.698232e-03
8.415000e+01	2.020459e-02	8.415000e+01	-5.094702e-03	8.415000e+01	1.265067e-02	8.415000e+01	2.308248e-02	8.415000e+01	3.169197e-03	8.415000e+01	3.030965e-02	8.415000e+01	3.622857e-02	8.415000e+01	2.942332e-02	8.415000e+01	3.186754e-02
8.615000e+01	1.640062e-02	8.615000e+01	1.665097e-02	8.615000e+01	3.535010e-02	8.615000e+01	-9.306850e-04	8.615000e+01	2.053192e-02	8.615000e+01	3.729067e-02	8.615000e+01	8.158360e-03	8.615000e+01	1.393305e-02	8.615000e+01	2.205484e-04
8.815000e+01	-7.541229e-03	8.815000e+01	-3.186649e-02	8.815000e+01	-1.323816e-02	8.815000e+01	2.956556e-03	8.815000e+01	-2.042391e-02	8.815000e+01	2.159927e-02	8.815000e+01	-4.008811e-03	8.815000e+01	-2.421231e-02	8.815000e+01	8.864021e-03
9.015000e+01	1.148114e-02	9.015000e+01	-1.940839e-02	9.015000e+01	7.932464e-03	9.015000e+01	5.689572e-03	9.015000e+01	1.871616e-02	9.015000e+01	-1.066096e-02	9.015000e+01	4.463978e-02	9.015000e+01	2.782129e-02	9.015000e+01	1.711923e-02
9.215000e+01	1.333971e-02	9.215000e+01	5.896165e-03	9.215000e+01	6.027742e-03	9.215000e+01	1.343480e-02	9.215000e+01	2.780505e-02	9.215000e+01	-3.955300e-03	9.215000e+01	6.758895e-03	9.215000e+01	2.669849e-02	9.215000e+01	2.405180e-02
9.415000e+01	1.032662e-02	9.415000e+01	9.857496e-03	9.415000e+01	9.611473e-04	9.415000e+01	1.393547e-02	9.415000e+01	6.481482e-04	9.415000e+01	3.589275e-03	9.415000e+01	2.979034e-02	9.415000e+01	8.545354e-03	9.415000e+01	1.528569e-02
9.615000e+01	6.562430e-03	9.615000e+01	3.262257e-02	9.615000e+01	1.066597e-02	9.615000e+01	-4.975390e-03	9.615000e+01	3.115344e-03	9.615000e+01	7.622320e-03	9.615000e+01	-5.768860e-04	9.615000e+01	-4.039883e-03	9.615000e+01	8.065395e-03
9.815000e+01	8.000386e-03	9.815000e+01	-6.952486e-03	9.815000e+01	1.997158e-02	9.815000e+01	1.350765e-02	9.815000e+01	-1.307831e-02	9.815000e+01	-9.060183e-03	9.815000e+01	1.802760e-02	9.815000e+01	3.411191e-02	9.815000e+01	7.475320e-03
1.001500e+02	1.427011e-02	1.001500e+02	1.563667e-02	1.001500e+02	3.692788e-02	1.001500e+02	4.335348e-02	1.001500e+02	4.784458e-03	1.001500e+02	6.325966e-03	1.001500e+02	-1.180525e-02	1.001500e+02	2.251827e-02	1.001500e+02	-3.580630e-03
1.021500e+02	6.782339e-03	1.021500e+02	1.133195e-03	1.021500e+02	1.034215e-02	1.021500e+02	2.569109e-02	1.021500e+02	3.975089e-03	1.021500e+02	9.162718e-03	1.021500e+02	2.617259e-02	1.021500e+02	-2.076391e-02	1.021500e+02	-1.454219e-03
1.041500e+02	4.638334e-03	1.041500e+02	8.659721e-03	1.041500e+02	-1.997328e-02	1.041500e+02	-3.254160e-03	1.041500e+02	2.783667e-02	1.041500e+02	1.762811e-02	1.041500e+02	2.511749e-02	1.041500e+02	-3.638407e-03	1.041500e+02	-1.526947e-02
1.061500e+02	4.760769e-03	1.061500e+02	-7.061479e-03	1.061500e+02	-3.851399e-04	1.061500e+02	1.968100e-02	1.061500e+02	-5.068158e-03	1.061500e+02	-2.548517e-03	1.061500e+02	2.998804e-03	1.061500e+02	1.923345e-02	1.061500e+02	1.123619e-02
1.081500e+02	5.076966e-03	1.081500e+02	-1.170040e-02	1.081500e+02	2.508404e-02	1.081500e+02	-1.737537e-03	1.081500e+02	5.209328e-03	1.081500e+02	2.783586e-03	1.081500e+02	-5.463764e-03	1.081500e+02	-5.089677e-03	1.081500e+02	3.153015e-02
1.101500e+02	9.505005e-03	1.101500e+02	1.506661e-02	1.101500e+02	6.456910e-03	1.101500e+02	-1.151613e-02	1.101500e+02	5.211310e-03	1.101500e+02	1.143551e-02	1.101500e+02	2.655470e-02	1.101500e+02	1.855018e-02	1.101500e+02	4.280951e-03
1.121500e+02	7.805675e-03	1.121500e+02	5.981972e-03	1.121500e+02	1.968044e-02	1.121500e+02	-1.908512e-02	1.121500e+02	2.075581e-02	1.121500e+02	-9.117502e-03	1.121500e+02	2.856021e-02	1.121500e+02	1.976499e-02	1.121500e+02	-4.095403e-03
1.141500e+02	5.127030e-03	1.141500e+02	8.167302e-03	1.141500e+02	1.500576e-02	1.141500e+02	2.229058e-03	1.141500e+02	8.213855e-04	1.141500e+02	7.567058e-03	1.141500e+02	-2.340974e-03	1.141500e+02	5.023740e-03	1.141500e+02	4.542918e-03
1.161500e+02	6.702675e-03	1.161500e+02	-5.094544e-04	1.161500e+02	7.117736e-04	1.161500e+02	-1.058008e-02	1.161500e+02	4.257303e-03	1.161500e+02	2.075368e-02	1.161500e+02	2.323752e-02	1.161500e+02	1.722435e-02	1.161500e+02	-1.473684e-03
1.181500e+02	7.810688e-03	1.181500e+02	1.257094e-02	1.181500e+02	1.361629e-02	1.181500e+02	3.261214e-02	1.181500e+02	3.876585e-03	1.181500e+02	4.532351e-03	1.181500e+02	-1.512140e-02	1.181500e+02	4.631684e-03	1.181500e+02	5.766925e-03
1.201500e+02	1.600431e-02	1.201500e+02	3.462897e-02	1.201500e+02	1.446291e-02	1.201500e+02	8.309754e-03	1.201500e+02	1.785891e-02	1.201500e+02	3.162286e-02	1.201500e+02	-6.783293e-03	1.201500e+02	-2.294863e-03	1.201500e+02	3.022925e-02
1.221500e+02	9.922464e-03	1.221500e+02	3.136157e-02	1.221500e+02	-1.696768e-03	1.221500e+02	8.278731e-03	1.221500e+02	1.483375e-03	1.221500e+02	1.313858e-02	1.221500e+02	9.113339e-03	1.221500e+02	-8.486659e-03	1.221500e+02	2.618755e-02
1.241500e+02	6.317648e-03	1.241500e+02	-3.543766e-02	1.241500e+02	5.868208e-03	1.241500e+02	1.036261e-02	1.241500e+02	2.599550e-02	1.241500e+02	2.173813e-02	1.241500e+02	7.977808e-03	1.241500e+02	1.279635e-02	1.241500e+02	1.240252e-03
1.261500e+02	-2.185165e-03	1.261500e+02	-1.564344e-02	1.261500e+02	-6.728230e-03	1.261500e+02	-4.157374e-03	1.261500e+02	-2.344137e-03	1.261500e+02	-1.696196e-02	1.261500e+02	8.666906e-04	1.261500e+02	4.712093e-02	1.261500e+02	-1.963381e-02
1.281500e+02	8.589850e-03	1.281500e+02	-1.871782e-02	1.281500e+02	2.471771e-02	1.281500e+02	1.990493e-02	1.281500e+02	2.391109e-02	1.281500e+02	-2.553619e-04	1.281500e+02	8.445118e-03	1.281500e+02	1.759881e-02	1.281500e+02	-6.885676e-03
1.301500e+02	1.548463e-02	1.301500e+02	3.522741e-02	1.301500e+02	-1.682023e-02	1.301500e+02	3.583839e-03	1.301500e+02	8.879586e-03	1.301500e+02	-6.709936e-03	1.301500e+02	6.516165e-02	1.301500e+02	1.740700e-02	1.301500e+02	1.714770e-02
1.321500e+02	4.468555e-03	1.321500e+02	-5.790631e-03	1.321500e+02	3.151167e-02	1.321500e+02	4.210917e-03	1.321500e+02	-1.389973e-03	1.321500e+02	-2.855924e-03	1.321500e+02	-8.466737e-03	1.321500e+02	2.799115e-02	1.321500e+02	-9.462023e-03
1.341500e+02	1.095501e-02	1.341500e+02	1.850862e-03	1.341500e+02	-6.239990e-03	1.341500e+02	3.960680e-02	1.341500e+02	-1.497988e-02	1.341500e+02	2.220486e-02	1.341500e+02	1.006329e-03	1.341500e+02	2.203982e-02	1.341500e+02	2.215125e-02
