Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR
5.253063e+02	9.499879e-03	-5.197280e-03	1.719467e-03	1.233143e+09	1.253697e+08	-6.675287e-03	2.646512e-03	4.743034e+07	4.485460e+06	-5.473751e-03	7.190151e-04	1.220084e+09	7.262034e+07	-6.734058e-03	2.470343e-03	4.963138e+07	4.756644e+06	-5.616653e-03	8.960606e-04	8.440347e+09	4.991958e+08	-5.629049e-03	6.512778e-04	8.481961e+09	5.023176e+08	-5.601488e-03	8.196944e-04	9.660431e+09	5.676011e+08	-5.569314e-03	7.851665e-04	9.715104e+09	5.740469e+08	-1.478007e-03	3.012063e-03	-1.260307e-03	2.116170e-03	5.877115e-05	2.649850e-03	-2.176990e-04	4.003190e-03	-1.105973e-03	2.542975e-03	-1.185713e+09	1.249935e+08	-1.170453e+09	7.006737e+07	-2.201038e+06	2.997586e+06	-1.526039e+07	8.215481e+07	-9.667674e+09	5.708084e+08
5.256639e+02	9.506477e-03	-3.843952e-03	9.648377e-04	1.269852e+09	9.988210e+07	-4.718917e-03	4.235231e-03	4.963839e+07	6.122188e+06	-4.401302e-03	9.842011e-04	1.250822e+09	6.572080e+07	-3.989939e-03	3.097134e-03	5.272766e+07	3.044419e+06	-4.088257e-03	6.416680e-04	8.732040e+09	4.378439e+08	-4.313472e-03	6.204097e-04	8.736145e+09	4.646642e+08	-4.127988e-03	6.365845e-04	9.982862e+09	4.866136e+08	-4.254068e-03	6.049524e-04	1.000600e+10	5.293960e+08	-8.749646e-04	4.250513e-03	4.113632e-04	2.783096e-03	-7.289778e-04	5.563037e-03	-1.286328e-03	5.760941e-03	-4.648491e-04	4.198904e-03	-1.220214e+09	9.892985e+07	-1.198095e+09	6.431393e+07	-3.089271e+06	4.301954e+06	-2.211878e+07	4.988786e+07	-9.956359e+09	5.254599e+08
5.261540e+02	9.515575e-03	-2.520789e-03	6.516741e-04	1.306091e+09	9.171017e+07	-2.041011e-03	3.499871e-03	5.256308e+07	5.272229e+06	-2.392522e-03	1.281940e-03	1.307888e+09	9.182041e+07	-1.474904e-03	3.082672e-03	5.542321e+07	6.129147e+06	-2.331965e-03	5.695367e-04	9.067207e+09	4.195009e+08	-2.385069e-03	8.227827e-04	9.106107e+09	4.948524e+08	-2.336966e-03	6.428016e-04	1.037509e+10	4.889104e+08	-2.405690e-03	7.283111e-04	1.041220e+10	5.651410e+08	4.797783e-04	3.195623e-03	9.176182e-04	2.845293e-03	-5.661068e-04	4.337343e-03	-4.378399e-04	4.528752e-03	3.646794e-04	3.339917e-03	-1.253528e+09	8.915321e+07	-1.252465e+09	9.070968e+07	-2.860129e+06	4.877920e+06	-1.063725e+06	2.271605e+07	-1.035964e+10	5.616069e+08
5.266566e+02	9.524973e-03	2.618083e-04	7.797447e-04	1.384985e+09	9.672752e+07	7.903612e-04	4.634858e-03	5.565914e+07	5.410643e+06	1.661276e-04	1.384958e-03	1.379962e+09	8.758914e+07	3.286713e-04	2.081204e-03	5.746402e+07	5.802083e+06	2.091303e-04	8.132089e-04	9.555769e+09	4.766295e+08	3.623215e-04	1.051457e-03	9.636739e+09	5.196524e+08	2.055974e-04	8.709227e-04	1.093573e+10	5.409519e+08	3.475212e-04	9.810809e-04	1.102172e+10	5.862769e+08	5.285536e-04	4.633890e-03	1.625439e-04	2.836020e-03	4.616901e-04	5.430900e-03	3.660097e-04	6.365440e-03	4.428409e-04	4.240948e-03	-1.329326e+09	9.558441e+07	-1.322498e+09	8.874634e+07	-1.804874e+06	8.060146e+06	-6.828776e+06	3.943745e+07	-1.096607e+10	5.835445e+08
5.271617e+02	9.534488e-03	4.282298e-03	1.429176e-03	1.499062e+09	1.148423e+08	3.746272e-03	3.673318e-03	5.893625e+07	4.975167e+06	4.595704e-03	1.074567e-03	1.504135e+09	7.958431e+07	4.042198e-03	3.953838e-03	6.172972e+07	4.203171e+06	4.265051e-03	9.564158e-04	1.033341e+10	4.325544e+08	4.329713e-03	1.039366e-03	1.040101e+10	4.452555e+08	4.305518e-03	9.387665e-04	1.183754e+10	4.991273e+08	4.324515e-03	1.067612e-03	1.190007e+10	5.134328e+08	-5.360256e-04	3.033040e-03	-5.535054e-04	3.267185e-03	-2.959257e-04	4.987808e-03	1.748020e-05	4.571341e-03	-5.782417e-04	3.300755e-03	-1.440126e+09	1.138768e+08	-1.442405e+09	7.978578e+07	-2.793472e+06	5.804314e+06	2.279255e+06	5.263277e+07	-1.184113e+10	5.107185e+08
5.276618e+02	9.543977e-03	1.101974e-02	1.834726e-03	1.688244e+09	1.203700e+08	1.215752e-02	3.792755e-03	6.831757e+07	4.002356e+06	1.085056e-02	1.660484e-03	1.679615e+09	9.072667e+07	1.092574e-02	2.206132e-03	6.924688e+07	4.738753e+06	1.127435e-02	1.362094e-03	1.167217e+10	4.169222e+08	1.120411e-02	1.259125e-03	1.172053e+10	4.101635e+08	1.122007e-02	1.372752e-03	1.335179e+10	4.824614e+08	1.118258e-02	1.312874e-03	1.340877e+10	4.664457e+08	1.137776e-03	3.069028e-03	7.517330e-05	2.549835e-03	1.231780e-03	4.574959e-03	1.062603e-03	4.208047e-03	9.749345e-04	3.422124e-03	-1.619927e+09	1.210226e+08	-1.610369e+09	9.109410e+07	-9.293095e+05	6.487497e+06	-9.558199e+06	4.720376e+07	-1.334046e+10	4.660470e+08
5.280769e+02	9.551903e-03	2.040536e-02	1.419446e-03	1.951267e+09	1.244728e+08	2.235068e-02	4.589985e-03	7.960910e+07	4.217148e+06	2.003763e-02	3.051451e-03	1.939869e+09	1.457263e+08	1.776779e-02	5.233610e-03	7.680556e+07	7.219208e+06	2.050572e-02	1.199247e-03	1.344177e+10	5.191813e+08	2.024649e-02	1.366437e-03	1.346463e+10	5.138464e+08	2.045361e-02	1.358662e-03	1.538164e+10	5.926491e+08	2.026524e-02	1.319528e-03	1.541589e+10	5.896372e+08	1.945318e-03	4.275365e-03	-2.269842e-03	4.928470e-03	4.582882e-03	6.945033e-03	4.215159e-03	7.032963e-03	2.085434e-03	4.553544e-03	-1.871658e+09	1.252634e+08	-1.863063e+09	1.449631e+08	2.803537e+06	8.601020e+06	-8.594689e+06	6.398599e+07	-1.533628e+10	5.900780e+08
5.283094e+02	9.556365e-03	2.864064e-02	1.774051e-03	2.181981e+09	1.251703e+08	2.865816e-02	4.998528e-03	8.669590e+07	5.156787e+06	2.868623e-02	2.363149e-03	2.182760e+09	1.454798e+08	2.509322e-02	3.213176e-03	8.497156e+07	4.649441e+06	2.941570e-02	1.345507e-03	1.514978e+10	5.645417e+08	2.917265e-02	1.682770e-03	1.518564e+10	5.676045e+08	2.932857e-02	1.394759e-03	1.733253e+10	6.468692e+08	2.909845e-02	1.550964e-03	1.736762e+10	6.614737e+08	1.751485e-05	5.861588e-03	-3.593011e-03	3.872625e-03	3.564934e-03	6.118550e-03	3.610526e-03	7.953051e-03	-4.402909e-04	4.841409e-03	-2.095285e+09	1.243449e+08	-2.097788e+09	1.469426e+08	1.724341e+06	7.377681e+06	2.503510e+06	6.833577e+07	-1.728092e+10	6.601115e+08
5.284570e+02	9.559203e-03	3.736038e-02	1.797621e-03	2.426998e+09	1.306848e+08	3.702948e-02	5.614120e-03	9.604533e+07	4.935411e+06	3.772303e-02	2.262921e-03	2.435290e+09	1.351694e+08	3.679826e-02	7.052569e-03	9.798593e+07	6.564068e+06	3.837918e-02	1.809363e-03	1.686463e+10	5.265921e+08	3.804851e-02	2.043873e-03	1.689241e+10	5.684209e+08	3.829794e-02	1.821312e-03	1.929992e+10	6.051317e+08	3.795597e-02	1.933283e-03	1.931941e+10	6.542756e+08	-3.309001e-04	6.410721e-03	-9.247721e-04	7.509745e-03	2.312138e-04	7.940255e-03	5.938718e-04	9.570011e-03	-9.264895e-04	6.139803e-03	-2.330952e+09	1.306169e+08	-2.337304e+09	1.397449e+08	-1.940614e+06	8.855317e+06	6.352060e+06	5.126910e+07	-1.922336e+10	6.544458e+08
5.286095e+02	9.562144e-03	5.076484e-02	1.566430e-03	2.805082e+09	1.598054e+08	5.488894e-02	5.141217e-03	1.159566e+08	7.723357e+06	5.093494e-02	4.043715e-03	2.809854e+09	2.189371e+08	5.330704e-02	7.465742e-03	1.163620e+08	6.581469e+06	5.197304e-02	1.885854e-03	1.947071e+10	5.797782e+08	5.121277e-02	2.220308e-03	1.942973e+10	6.283214e+08	5.185446e-02	2.047793e-03	2.228057e+10	6.899675e+08	5.115246e-02	2.100542e-03	2.223481e+10	7.322934e+08	4.124098e-03	5.552265e-03	2.372107e-03	7.999015e-03	1.581893e-03	9.772919e-03	1.751992e-03	9.924225e-03	3.736475e-03	6.202774e-03	-2.689125e+09	1.619346e+08	-2.693492e+09	2.200825e+08	-4.054798e+05	1.016833e+07	4.366828e+06	7.265261e+07	-2.211885e+10	7.313376e+08
5.287545e+02	9.564946e-03	6.786925e-02	2.964050e-03	3.284849e+09	1.848422e+08	7.307585e-02	5.394095e-03	1.360721e+08	6.322833e+06	6.770007e-02	3.076761e-03	3.277777e+09	1.845492e+08	6.702023e-02	6.685875e-03	1.316697e+08	7.141671e+06	6.934117e-02	3.241052e-03	2.279753e+10	8.849824e+08	6.847146e-02	2.838034e-03	2.275441e+10	8.278617e+08	6.913767e-02	3.124357e-03	2.607531e+10	9.703036e+08	6.839204e-02	2.823111e-03	2.603926e+10	9.456596e+08	5.206600e-03	5.609670e-03	-6.798425e-04	7.223127e-03	6.055626e-03	9.224167e-03	5.886443e-03	1.017232e-02	4.683818e-03	5.102747e-03	-3.148777e+09	1.852585e+08	-3.146107e+09	1.881398e+08	4.402422e+06	1.007242e+07	-2.669285e+06	6.495149e+07	-2.590319e+10	9.435338e+08
5.289020e+02	9.567803e-03	9.609041e-02	4.855979e-03	4.080009e+09	2.652951e+08	1.020285e-01	4.553829e-03	1.683768e+08	6.213950e+06	9.602878e-02	4.240209e-03	4.074114e+09	2.368408e+08	9.925315e-02	7.412202e-03	1.674979e+08	1.004490e+07	9.910885e-02	4.967886e-03	2.850506e+10	1.274916e+09	9.740759e-02	4.363593e-03	2.833199e+10	1.138977e+09	9.871917e-02	4.848868e-03	3.257918e+10	1.425635e+09	9.724118e-02	4.405737e-03	3.241199e+10	1.315132e+09	5.938143e-03	5.520327e-03	3.224371e-03	7.614567e-03	2.775407e-03	9.160350e-03	2.713771e-03	1.001525e-02	4.787376e-03	5.023585e-03	-3.911632e+09	2.627503e+08	-3.906616e+09	2.404299e+08	8.789484e+05	1.031975e+07	-5.015370e+06	5.338498e+07	-3.224362e+10	1.310999e+09
5.290621e+02	9.570908e-03	1.501439e-01	9.110809e-03	5.600023e+09	3.964928e+08	1.578153e-01	1.095889e-02	2.305171e+08	1.323075e+07	1.509084e-01	1.038880e-02	5.618920e+09	4.386758e+08	1.557554e-01	1.281989e-02	2.304113e+08	1.409267e+07	1.570737e-01	1.056029e-02	3.961325e+10	2.291998e+09	1.538426e-01	1.042422e-02	3.920897e+10	2.257044e+09	1.562860e-01	1.049420e-02	4.523217e+10	2.659649e+09	1.533602e-01	1.019810e-02	4.480899e+10	2.602183e+09	7.671390e-03	7.617597e-03	4.847000e-03	8.188035e-03	2.059844e-03	8.725972e-03	2.824390e-03	9.924704e-03	4.455067e-03	5.680467e-03	-5.369506e+09	3.858633e+08	-5.388509e+09	4.278516e+08	1.058376e+05	8.377725e+06	1.900333e+07	8.791838e+07	-4.457847e+10	2.589901e+09
5.292146e+02	9.573874e-03	2.473096e-01	1.664326e-02	8.338505e+09	7.350690e+08	2.636594e-01	2.153652e-02	3.481510e+08	2.330315e+07	2.483898e-01	1.803707e-02	8.363593e+09	7.628777e+08	2.525875e-01	2.284916e-02	3.379917e+08	2.513937e+07	2.582360e-01	1.919503e-02	5.899193e+10	3.953330e+09	2.520341e-01	1.904977e-02	5.812664e+10	3.960528e+09	2.569710e-01	1.900752e-02	6.735553e+10	4.649236e+09	2.514172e-01	1.868299e-02	6.646514e+10	4.636596e+09	1.634986e-02	1.101252e-02	4.197719e-03	9.205510e-03	1.107194e-02	1.460970e-02	1.215215e-02	1.504913e-02	1.224226e-02	9.433031e-03	-7.990354e+09	7.136205e+08	-8.025601e+09	7.438582e+08	1.015930e+07	1.420260e+07	3.524747e+07	8.561602e+07	-6.611699e+10	4.614650e+09
5.293596e+02	9.576700e-03	4.350033e-01	2.742767e-02	1.361642e+10	1.142397e+09	4.527764e-01	2.728346e-02	5.584789e+08	2.993295e+07	4.356682e-01	3.078672e-02	1.362319e+10	1.181061e+09	4.411786e-01	3.320002e-02	5.474155e+08	3.317301e+07	4.497185e-01	2.956761e-02	9.564563e+10	5.710076e+09	4.392565e-01	2.971691e-02	9.416497e+10	5.821287e+09	4.479180e-01	2.968686e-02	1.092688e+11	6.768862e+09	4.387079e-01	2.939248e-02	1.077814e+11	6.821961e+09	1.777311e-02	9.456993e-03	5.510374e-03	9.095956e-03	1.159789e-02	1.299947e-02	1.226273e-02	9.513695e-03	1.406850e-02	1.104887e-02	-1.305794e+10	1.119832e+09	-1.307578e+10	1.155895e+09	1.106341e+07	1.388359e+07	1.783507e+07	1.349559e+08	-1.072229e+11	6.795115e+09
5.295047e+02	9.579531e-03	7.342864e-01	4.251160e-02	2.201491e+10	1.496290e+09	7.487607e-01	4.224708e-02	8.876767e+08	4.537096e+07	7.327886e-01	4.072855e-02	2.195558e+10	1.433862e+09	7.406602e-01	4.642990e-02	8.803797e+08	4.685113e+07	7.496173e-01	4.234467e-02	1.530579e+11	7.767217e+09	7.354144e-01	4.097711e-02	1.511794e+11	7.649073e+09	7.474480e-01	4.209570e-02	1.750135e+11	8.940802e+09	7.352510e-01	4.112596e-02	1.731943e+11	8.913559e+09	1.447423e-02	2.079888e-02	7.871640e-03	1.082043e-02	8.100418e-03	2.333429e-02	6.602590e-03	2.283158e-02	1.350963e-02	1.709176e-02	-2.112723e+10	1.455712e+09	-2.107521e+10	1.401890e+09	7.297010e+06	2.111744e+07	-5.202905e+07	1.326805e+08	-1.723067e+11	8.869080e+09
5.296547e+02	9.582467e-03	1.123226e+00	5.210152e-02	3.293562e+10	1.782144e+09	1.131434e+00	5.380029e-02	1.313695e+09	6.555348e+07	1.122992e+00	5.039594e-02	3.290685e+10	1.784016e+09	1.111556e+00	6.185435e-02	1.292402e+09	5.669177e+07	1.132134e+00	5.194228e-02	2.263202e+11	9.618471e+09	1.118828e+00	5.104748e-02	2.250140e+11	9.447717e+09	1.130957e+00	5.172466e-02	2.592270e+11	1.084261e+10	1.119365e+00	5.114664e-02	2.579497e+11	1.076382e+10	8.207639e-03	1.496731e-02	-1.143549e-02	2.284518e-02	1.987746e-02	2.476833e-02	1.964313e-02	3.021143e-02	1.206893e-02	1.160531e-02	-3.162192e+10	1.746361e+09	-3.161445e+10	1.750415e+09	2.129293e+07	2.754415e+07	-7.475742e+06	1.685071e+08	-2.566360e+11	1.070303e+10
