Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
1.550000E+3	1.836192E+0	2.063611E+10	1.295119E-2	1.458326E+9	2.064863E-1	2.050030E+10	8.639114E-1	1.311381E+9	1.731224E+0	2.117700E+11	1.644003E+0	2.084165E+11	1.953355E+0	2.322703E+11	1.669584E+0	2.290526E+11	-1.823241E+0	6.574250E-1	-8.509602E-1	-2.480666E+0	-1.656633E+0	-1.917778E+10	-1.918892E+10	1.469452E+8	1.114061E+7	-2.275943E+11
1.850000E+3	-1.836192E+0	2.015276E+10	-1.295119E-2	1.463076E+9	-2.064863E-1	2.053238E+10	-8.639114E-1	1.322766E+9	-1.731224E+0	2.096550E+11	-1.644003E+0	2.055980E+11	-1.953355E+0	2.301874E+11	-1.669584E+0	2.257507E+11	1.823241E+0	-6.574250E-1	8.509602E-1	2.480666E+0	1.656633E+0	-1.868968E+10	-1.920961E+10	1.403098E+8	5.199295E+8	-2.242877E+11
2.150000E+3	1.234392E+0	2.055690E+10	1.287504E-1	1.437094E+9	-1.117051E+0	2.060310E+10	-6.072536E+0	1.357086E+9	3.948172E+0	2.131242E+11	2.191303E+0	2.088856E+11	4.686096E+0	2.337273E+11	2.063934E+0	2.294425E+11	-1.105642E+0	-4.955485E+0	6.201286E+0	3.849843E+0	-1.935184E+0	-1.911981E+10	-1.924602E+10	8.000807E+7	1.262136E+8	-2.280054E+11
2.250000E+3	3.264642E+0	2.082411E+10	-2.242491E-1	1.501818E+9	-1.454885E+0	2.062935E+10	1.911466E+0	1.304479E+9	4.609279E+0	2.135280E+11	3.045485E+0	2.096178E+11	5.492733E+0	2.341574E+11	3.074656E+0	2.304420E+11	-3.488891E+0	3.366350E+0	-2.135715E+0	-6.855242E+0	-3.298905E+0	-1.932230E+10	-1.932487E+10	1.973396E+8	2.570793E+6	-2.289401E+11
2.350000E+3	3.360251E-1	2.043866E+10	-1.694637E-1	1.491773E+9	-2.149745E+0	2.068332E+10	4.323892E+0	1.288583E+9	2.468302E+0	2.122203E+11	2.375779E+0	2.090438E+11	3.141079E+0	2.329036E+11	2.104279E+0	2.294824E+11	-5.054888E-1	6.473636E+0	-4.493355E+0	-6.979125E+0	-2.273742E+0	-1.894689E+10	-1.939473E+10	2.031900E+8	4.478483E+8	-2.279906E+11
2.400000E+3	-5.172376E+0	1.971366E+10	1.312788E-1	1.436630E+9	4.645095E+0	2.015554E+10	5.460307E+0	1.281095E+9	-6.570458E+0	2.066991E+11	-4.359378E+0	2.032704E+11	-8.204389E+0	2.268546E+11	-4.467591E+0	2.229840E+11	5.303655E+0	8.152124E-1	-5.329029E+0	4.488443E+0	4.598870E+0	-1.827703E+10	-1.887445E+10	1.555352E+8	5.974155E+8	-2.215474E+11
2.425000E+3	-2.180993E+0	2.010738E+10	4.238433E-1	1.382987E+9	3.867802E+0	2.021592E+10	4.944722E+0	1.284492E+9	-5.708266E+0	2.072257E+11	-2.798490E+0	2.046084E+11	-7.103349E+0	2.274417E+11	-2.716298E+0	2.247157E+11	2.604837E+0	1.076920E+0	-4.520879E+0	1.527916E+0	3.140141E+0	-1.872439E+10	-1.893142E+10	9.849468E+7	2.070335E+8	-2.233327E+11
2.450000E+3	2.043319E+0	2.066337E+10	4.351958E-1	1.380905E+9	-7.933987E-1	2.057797E+10	7.134941E+0	1.270061E+9	2.352464E+0	2.121495E+11	1.994741E+0	2.087171E+11	2.810767E+0	2.327275E+11	2.001207E+0	2.293805E+11	-1.608123E+0	7.928340E+0	-6.699746E+0	-9.536463E+0	-1.566011E+0	-1.928246E+10	-1.930790E+10	1.108446E+8	2.544284E+7	-2.279996E+11
2.475000E+3	2.744432E+0	2.075565E+10	8.741958E-1	1.300412E+9	6.689502E-1	2.046438E+10	9.660279E+0	1.253421E+9	3.184838E+0	2.126579E+11	2.551669E+0	2.091945E+11	3.551363E+0	2.331223E+11	2.577326E+0	2.299502E+11	-1.870236E+0	8.991329E+0	-8.786083E+0	-1.086156E+1	-1.703130E+0	-1.945523E+10	-1.921096E+10	4.699123E+7	-2.442739E+8	-2.286498E+11
2.500000E+3	2.730578E+0	2.075382E+10	1.080264E+0	1.262629E+9	-1.466648E+0	2.063026E+10	6.396577E+0	1.274926E+9	7.050125E-1	2.111432E+11	2.045945E+0	2.087610E+11	1.021389E+0	2.317734E+11	2.137072E+0	2.295148E+11	-1.650313E+0	7.863225E+0	-5.316313E+0	-9.513538E+0	-1.056808E+0	-1.949119E+10	-1.935533E+10	-1.229730E+7	-1.358605E+8	-2.282522E+11
