Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.290170E+2	2.679873E-3	4.147765E+9	7.808175E-3	1.983988E+9	-1.758003E-3	4.075462E+9	1.126384E-3	1.947437E+9	1.463565E-3	3.273413E+10	6.082009E-4	3.288460E+10	1.098740E-3	3.680959E+10	8.387149E-4	3.703236E+10	5.128302E-3	2.884387E-3	6.681791E-3	2.243915E-3	6.969460E-3	-2.163776E+9	-2.128025E+9	3.655198E+7	-3.575094E+7	-3.504838E+10
5.295110E+2	-1.203559E-3	4.088597E+9	5.330479E-3	1.966180E+9	2.901690E-3	4.147291E+9	-2.479301E-3	1.921525E+9	-2.395707E-3	3.226829E+10	-1.878685E-3	3.258196E+10	-1.795807E-3	3.641558E+10	-1.803564E-3	3.667056E+10	6.534039E-3	-5.380991E-3	7.809780E-3	1.191503E-2	7.134043E-3	-2.122417E+9	-2.225766E+9	4.465483E+7	1.033488E+8	-3.470438E+10
5.300160E+2	-1.184286E-2	3.926497E+9	-9.740080E-3	1.857857E+9	-1.374154E-2	3.890735E+9	-1.277587E-2	1.847530E+9	-1.383896E-2	3.088701E+10	-1.433887E-2	3.106565E+10	-1.382793E-2	3.477775E+10	-1.406114E-2	3.499215E+10	2.102779E-3	9.656726E-4	3.035792E-3	1.137106E-3	4.321063E-3	-2.068640E+9	-2.043206E+9	1.032724E+7	-2.543414E+7	-3.313429E+10
5.305080E+2	-9.862285E-3	3.956673E+9	-1.297293E-2	1.834620E+9	-4.321069E-3	4.035952E+9	3.117951E-3	1.961749E+9	-6.202036E-3	3.180884E+10	-5.709533E-3	3.211578E+10	-5.989027E-3	3.584479E+10	-6.171607E-3	3.607245E+10	-3.110647E-3	7.439020E-3	-1.609088E-2	-1.054967E-2	-6.801325E-3	-2.122052E+9	-2.074203E+9	-1.271283E+8	-4.784904E+7	-3.423783E+10
5.310100E+2	-1.879251E-3	4.078302E+9	-6.386335E-3	1.881963E+9	-1.993670E-3	4.071829E+9	-5.754914E-3	1.897985E+9	-2.550568E-3	3.224960E+10	-3.705327E-3	3.235968E+10	-2.487502E-3	3.632143E+10	-3.502140E-3	3.643798E+10	-4.507084E-3	-3.761244E-3	-6.314214E-4	-7.458400E-4	-2.884195E-3	-2.196339E+9	-2.173844E+9	-1.602224E+7	-2.249534E+7	-3.455601E+10
5.315080E+2	1.331880E-2	4.309859E+9	1.674884E-2	2.048251E+9	5.160514E-3	4.182111E+9	6.313797E-3	1.984715E+9	1.512756E-2	3.438346E+10	1.284631E-2	3.437388E+10	1.399885E-2	3.856557E+10	1.289888E-2	3.868374E+10	3.430048E-3	1.153283E-3	1.043505E-2	2.276765E-3	3.849959E-3	-2.261607E+9	-2.197395E+9	6.353609E+7	-6.421213E+7	-3.663549E+10
5.320070E+2	3.219510E-3	4.155986E+9	-3.072379E-3	1.905782E+9	5.182260E-3	4.182446E+9	7.675166E-3	1.994498E+9	1.497871E-3	3.273827E+10	3.423494E-3	3.322720E+10	1.915107E-3	3.692072E+10	3.400797E-3	3.738319E+10	-6.291889E-3	2.492906E-3	-1.074755E-2	-8.784795E-3	-6.473176E-3	-2.250204E+9	-2.187947E+9	-8.871598E+7	-6.225669E+7	-3.547740E+10
5.325070E+2	5.569775E-3	4.191795E+9	2.284229E-3	1.944284E+9	8.569823E-3	4.234665E+9	2.776788E-3	1.959297E+9	6.898284E-3	3.339013E+10	8.754411E-3	3.387593E+10	7.087576E-3	3.762480E+10	8.400058E-3	3.806773E+10	-3.285547E-3	-5.793034E-3	-4.925595E-4	2.507488E-3	-6.115829E-3	-2.247511E+9	-2.275368E+9	-1.501283E+7	2.785716E+7	-3.612344E+10
5.330130E+2	9.797249E-3	4.256205E+9	1.779116E-2	2.055743E+9	9.187931E-3	4.244193E+9	1.473269E-2	2.045216E+9	1.263195E-2	3.408223E+10	1.247828E-2	3.432910E+10	1.224193E-2	3.832642E+10	1.217997E-2	3.858530E+10	7.993908E-3	5.544759E-3	3.058467E-3	2.449148E-3	5.611190E-3	-2.200462E+9	-2.198977E+9	1.052670E+7	-1.484791E+6	-3.652956E+10
5.332040E+2	1.816756E-2	4.383734E+9	1.578215E-2	2.041303E+9	2.071301E-2	4.421852E+9	1.551048E-2	2.050806E+9	1.919195E-2	3.487406E+10	1.922262E-2	3.514983E+10	1.936420E-2	3.929591E+10	1.910522E-2	3.953357E+10	-2.385412E-3	-5.202526E-3	2.716708E-4	2.817114E-3	-3.323073E-3	-2.342431E+9	-2.371046E+9	-9.502892E+6	2.861481E+7	-3.749226E+10
