2.790010E+2	-4.227047E-3	5.653902E+8	2.908326E-4	2.963450E+7	-2.773158E-3	5.983890E+8	-2.231672E-3	2.607834E+7	-3.002524E-3	4.459109E+9	-3.003940E-3	4.525936E+9	-2.975722E-3	5.057498E+9	-3.146155E-3	5.091326E+9	4.517880E-3	5.414858E-4	2.522505E-3	3.976394E-3	3.436988E-3	-5.357557E+8	-5.723107E+8	3.556157E+6	3.655496E+7	-5.061692E+9
2.795040E+2	-1.960667E-3	5.991929E+8	-4.947756E-3	2.605092E+7	-1.949672E-3	6.106492E+8	6.435392E-3	3.197165E+7	-1.587788E-3	4.618302E+9	-2.513994E-3	4.581475E+9	-1.630074E-3	5.228951E+9	-2.449657E-3	5.180668E+9	-2.987089E-3	8.385064E-3	-1.138315E-2	-1.137215E-2	-2.498100E-3	-5.731420E+8	-5.786776E+8	-5.920730E+6	5.535595E+6	-5.154617E+9
2.800050E+2	-7.646010E-5	6.272955E+8	-7.873412E-4	2.889695E+7	1.046471E-3	6.552563E+8	1.789577E-4	2.771749E+7	6.177777E-5	4.803919E+9	-9.104516E-5	4.856137E+9	1.768388E-4	5.459175E+9	-8.934930E-5	5.483432E+9	-7.108812E-4	-8.675130E-4	-9.662989E-4	1.566318E-4	-6.979919E-4	-5.983986E+8	-6.275388E+8	1.179461E+6	2.914021E+7	-5.454535E+9
2.805050E+2	7.965998E-4	6.403171E+8	5.086384E-3	3.291501E+7	6.816198E-4	6.498243E+8	2.636289E-3	2.938839E+7	6.229994E-4	4.867071E+9	3.791034E-4	4.909432E+9	6.298492E-4	5.516895E+9	4.276474E-4	5.549749E+9	4.289784E-3	1.954669E-3	2.450095E-3	2.335115E-3	4.658737E-3	-6.074021E+8	-6.204359E+8	3.526625E+6	1.303388E+7	-5.516834E+9
2.810050E+2	-4.890754E-4	6.211414E+8	-8.304698E-5	2.937874E+7	-1.228510E-3	6.213860E+8	-1.206801E-2	1.938997E+7	-3.047200E-4	4.762679E+9	-1.324924E-4	4.851438E+9	-4.126645E-4	5.384065E+9	-1.739538E-4	5.472580E+9	4.060284E-4	-1.083950E-2	1.198496E-2	1.124553E-2	9.090679E-5	-5.917627E+8	-6.019960E+8	9.988765E+6	1.023333E+7	-5.443201E+9
2.815020E+2	7.573264E-4	6.397313E+8	-3.488534E-3	2.704913E+7	-3.116909E-4	6.350358E+8	4.384749E-3	3.057728E+7	-1.228055E-4	4.783149E+9	-5.971928E-4	4.798761E+9	-1.448767E-4	5.418185E+9	-4.396974E-4	5.438492E+9	-4.245860E-3	4.696439E-3	-7.873283E-3	-8.942300E-3	-3.048837E-3	-6.126822E+8	-6.044585E+8	-3.528147E+6	-8.223707E+6	-5.411443E+9
2.820060E+2	-1.481632E-4	6.262261E+8	-5.782825E-3	2.547967E+7	-7.785053E-4	6.280857E+8	-3.983615E-3	2.488708E+7	-3.530588E-5	4.792995E+9	8.933316E-4	4.967724E+9	-1.221485E-4	5.421081E+9	7.722328E-4	5.593950E+9	-5.634662E-3	-3.205110E-3	-1.799210E-3	-2.429552E-3	-6.555058E-3	-6.007464E+8	-6.031987E+8	5.925845E+5	2.452240E+6	-5.568470E+9
2.825030E+2	5.347487E-3	7.081928E+8	9.712287E-3	3.607947E+7	5.313445E-3	7.187837E+8	4.647911E-3	3.075622E+7	4.368366E-3	5.288517E+9	5.066229E-3	5.440756E+9	4.478798E-3	6.007301E+9	5.098932E-3	6.148949E+9	4.364800E-3	-6.655336E-4	5.064376E-3	5.030334E-3	4.613355E-3	-6.721133E+8	-6.880275E+8	5.323252E+6	1.591416E+7	-6.112869E+9
2.830060E+2	1.110682E-2	7.940922E+8	4.348742E-3	3.241041E+7	1.107209E-2	8.045193E+8	1.325942E-2	3.661175E+7	1.423298E-2	6.398530E+9	1.371290E-2	6.420928E+9	1.386363E-2	7.203050E+9	1.340988E-2	7.215020E+9	-6.758074E-3	2.187328E-3	-8.910673E-3	-8.945401E-3	-9.061141E-3	-7.616818E+8	-7.679075E+8	-4.201335E+6	6.225771E+6	-7.182610E+9
2.835020E+2	2.787139E-2	1.044133E+9	3.439169E-2	5.296202E+7	2.941893E-2	1.077670E+9	2.477123E-2	4.443938E+7	2.756706E-2	7.898945E+9	2.679501E-2	7.903893E+9	2.778345E-2	8.976616E+9	2.692017E-2	8.948026E+9	6.520296E-3	-4.647708E-3	9.620462E-3	1.116800E-2	7.471519E-3	-9.911709E+8	-1.033231E+9	8.522637E+6	4.205974E+7	-8.895064E+9
