Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
1.400000E+3	-4.276986E-1	4.835266E+10	-8.724636E+0	2.329059E+9	-5.827462E-1	4.847583E+10	-4.584441E-1	2.349556E+9	-6.952401E-1	3.732715E+11	-8.437817E-1	3.779197E+11	-6.788060E-1	4.217473E+11	-7.883482E-1	4.262723E+11	-8.296938E+0	1.243021E-1	-8.266192E+0	-8.421240E+0	-7.936288E+0	-4.602360E+10	-4.612627E+10	-2.049729E+7	1.026730E+8	-4.239433E+11
1.700000E+3	1.130599E+0	4.690898E+10	1.851500E+1	2.196546E+9	1.343189E+0	4.650129E+10	5.912013E-1	2.286380E+9	1.544790E+0	3.598478E+11	1.485678E+0	3.638789E+11	1.515338E+0	4.063491E+11	1.438372E+0	4.107879E+11	1.738440E+1	-7.519873E-1	1.792380E+1	1.813639E+1	1.707663E+1	-4.471243E+10	-4.421491E+10	-8.983369E+7	-4.975207E+8	-4.085914E+11
2.000000E+3	3.479487E+0	4.473286E+10	2.790848E+1	2.150850E+9	2.778078E+0	4.503019E+10	1.777943E+0	2.214952E+9	3.773764E+0	3.464904E+11	3.671460E+0	3.507042E+11	3.628305E+0	3.915206E+11	3.645884E+0	3.954371E+11	2.442899E+1	-1.000135E+0	2.613054E+1	2.542913E+1	2.426260E+1	-4.258201E+10	-4.281524E+10	-6.410225E+7	2.332317E+8	-3.932862E+11
2.100000E+3	-1.607630E+0	4.944580E+10	-1.387847E+1	2.354131E+9	-1.138044E+0	4.904514E+10	-3.960767E-1	2.345803E+9	-1.598730E+0	3.786858E+11	-1.632019E+0	3.826707E+11	-1.531429E+0	4.277309E+11	-1.628769E+0	4.321165E+11	-1.227084E+1	7.419674E-1	-1.348239E+1	-1.301281E+1	-1.224970E+1	-4.709167E+10	-4.669934E+10	8.328350E+6	-3.923343E+8	-4.297624E+11
2.200000E+3	-2.574757E+0	5.034180E+10	-2.382038E+1	2.402495E+9	-2.400476E+0	5.033943E+10	-1.514624E+0	2.413126E+9	-3.024583E+0	3.872304E+11	-2.681337E+0	3.889954E+11	-2.933408E+0	4.375698E+11	-2.667138E+0	4.393372E+11	-2.124562E+1	8.858523E-1	-2.230575E+1	-2.213147E+1	-2.115324E+1	-4.793930E+10	-4.792631E+10	-1.063062E+7	-1.299476E+7	-4.369347E+11
2.300000E+3	-5.054204E-1	4.842466E+10	-1.118354E+1	2.341021E+9	-5.125356E-1	4.840385E+10	-5.053273E-1	2.352378E+9	-4.615687E-1	3.718712E+11	-5.538017E-1	3.761718E+11	-4.690144E-1	4.202750E+11	-5.473560E-1	4.245965E+11	-1.067812E+1	7.208306E-3	-1.067822E+1	-1.068533E+1	-1.063619E+1	-4.608364E+10	-4.605147E+10	-1.135725E+7	-3.217463E+7	-4.222555E+11
2.325000E+3	4.198296E+0	4.406692E+10	3.646423E+1	2.109229E+9	3.989837E+0	4.378785E+10	3.471722E+0	2.113007E+9	4.916812E+0	3.396405E+11	4.799102E+0	3.439074E+11	4.781391E+0	3.834283E+11	4.719058E+0	3.879743E+11	3.226594E+1	-5.181151E-1	3.299251E+1	3.278405E+1	3.174517E+1	-4.195769E+10	-4.167484E+10	-3.777897E+6	-2.828446E+8	-3.858651E+11
2.350000E+3	-1.199667E-1	4.806756E+10	1.581056E+1	2.209703E+9	1.148429E-1	4.776064E+10	8.513510E-1	2.270722E+9	-9.566087E-2	3.696784E+11	-2.714438E-1	3.744699E+11	-6.490853E-2	4.174391E+11	-2.512630E-1	4.225375E+11	1.593052E+1	7.365081E-1	1.495921E+1	1.519402E+1	1.606182E+1	-4.585786E+10	-4.548991E+10	-6.101942E+7	-3.679453E+8	-4.203278E+11
2.375000E+3	1.180865E-1	4.784702E+10	2.426312E+1	2.168584E+9	-7.596776E-2	4.795626E+10	1.096353E+0	2.255976E+9	-1.402251E-2	3.691892E+11	-1.768174E-1	3.738996E+11	-2.307204E-2	4.171455E+11	-1.375283E-1	4.217466E+11	2.414503E+1	1.172321E+0	2.316676E+1	2.297271E+1	2.440064E+1	-4.567843E+10	-4.570029E+10	-8.739232E+7	2.185161E+7	-4.195780E+11
2.400000E+3	4.834682E+0	4.347734E+10	3.510181E+1	2.115856E+9	4.594923E+0	4.316750E+10	4.488810E+0	2.051790E+9	5.709771E+0	3.348886E+11	5.658397E+0	3.387281E+11	5.546904E+0	3.780561E+11	5.548656E+0	3.822054E+11	3.026713E+1	-1.061135E-1	3.061300E+1	3.037324E+1	2.955316E+1	-4.136148E+10	-4.111571E+10	6.406656E+7	-2.457778E+8	-3.800895E+11
2.425000E+3	-7.117331E-2	4.802236E+10	-1.004735E+1	2.335494E+9	-9.754954E-1	4.887849E+10	-3.801631E-1	2.344845E+9	-7.860374E-1	3.738156E+11	-1.089287E+0	3.793994E+11	-8.137152E-1	4.226941E+11	-9.536465E-1	4.274218E+11	-9.976181E+0	5.953324E-1	-9.667191E+0	-1.057151E+1	-9.093708E+0	-4.568686E+10	-4.653364E+10	-9.351070E+6	8.467818E+8	-4.250863E+11
2.450000E+3	-2.311586E+0	5.009798E+10	-3.812268E+1	2.472072E+9	-2.310213E+0	5.024689E+10	-9.003133E-1	2.376152E+9	-2.883127E+0	3.863827E+11	-3.104184E+0	3.915441E+11	-2.799430E+0	4.366296E+11	-2.998589E+0	4.416421E+11	-3.581110E+1	1.409900E+0	-3.722237E+1	-3.722100E+1	-3.512409E+1	-4.762591E+10	-4.787074E+10	9.592006E+7	2.448288E+8	-4.391700E+11
2.475000E+3	-2.162666E+0	4.996001E+10	-2.514967E+1	2.408962E+9	-1.771949E+0	4.969504E+10	-1.290874E+0	2.399659E+9	-2.395881E+0	3.834628E+11	-2.461088E+0	3.876679E+11	-2.304732E+0	4.331579E+11	-2.421330E+0	4.376279E+11	-2.298700E+1	4.810751E-1	-2.385879E+1	-2.346808E+1	-2.272834E+1	-4.755105E+10	-4.729538E+10	9.303074E+6	-2.556687E+8	-4.352190E+11
2.500000E+3	5.110129E+0	4.322215E+10	4.875872E+1	2.049420E+9	4.629615E+0	4.313193E+10	5.775524E+0	1.974345E+9	5.787030E+0	3.344256E+11	5.791924E+0	3.379232E+11	5.617944E+0	3.775575E+11	5.701090E+0	3.811454E+11	4.364859E+1	1.145909E+0	4.298320E+1	4.250268E+1	4.305763E+1	-4.117273E+10	-4.115758E+10	7.507483E+7	-1.514969E+7	-3.790960E+11
2.600000E+3	4.893773E-1	4.750304E+10	-4.123610E+0	2.306676E+9	1.232372E+0	4.661490E+10	1.603382E+0	2.225459E+9	9.395181E-1	3.634750E+11	9.373133E-1	3.671842E+11	9.823010E-1	4.100899E+11	8.776362E-1	4.146872E+11	-4.612987E+0	3.710103E-1	-5.726992E+0	-4.983997E+0	-5.001246E+0	-4.519636E+10	-4.438945E+10	8.121775E+7	-8.069142E+8	-4.123805E+11
2.700000E+3	7.922998E-1	4.722239E+10	6.657040E-1	2.283378E+9	1.151289E+0	4.669803E+10	1.321347E+0	2.242434E+9	8.227748E-1	3.641746E+11	8.725887E-1	3.675743E+11	8.707672E-1	4.108726E+11	8.618921E-1	4.147967E+11	-1.265958E-1	1.700574E-1	-6.556427E-1	-2.966531E-1	-1.961881E-1	-4.493902E+10	-4.445560E+10	4.094395E+7	-4.834172E+8	-4.125133E+11
2.800000E+3	4.251985E+0	4.401718E+10	2.062970E+1	2.186259E+9	3.471134E+0	4.431964E+10	1.401159E+0	2.237630E+9	4.372508E+0	3.429023E+11	4.374057E+0	3.464694E+11	4.240827E+0	3.872219E+11	4.357794E+0	3.904865E+11	1.637771E+1	-2.069974E+0	1.922854E+1	1.844769E+1	1.627190E+1	-4.183092E+10	-4.208201E+10	-5.137110E+7	2.510961E+8	-3.883003E+11
3.100000E+3	2.117548E+0	4.599462E+10	1.323493E+1	2.222232E+9	1.774782E+0	4.605881E+10	1.734631E+0	2.217559E+9	2.065938E+0	3.567247E+11	2.187800E+0	3.596469E+11	2.023403E+0	4.027835E+11	2.178441E+0	4.056416E+11	1.111739E+1	-4.015118E-2	1.150030E+1	1.115754E+1	1.105649E+1	-4.377239E+10	-4.384125E+10	4.673234E+6	6.885774E+7	-4.034193E+11
3.400000E+3	-2.651210E+0	5.041262E+10	-2.540672E+1	2.410212E+9	-2.629577E+0	5.057431E+10	-1.060519E+0	2.385794E+9	-3.200739E+0	3.882860E+11	-3.371759E+0	3.931569E+11	-3.117298E+0	4.388604E+11	-3.275762E+0	4.435696E+11	-2.275551E+1	1.569058E+0	-2.434620E+1	-2.432457E+1	-2.213096E+1	-4.800241E+10	-4.818852E+10	2.441823E+7	1.861070E+8	-4.411593E+11
