Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.300220E+2	-8.108763E-3	9.892241E+8	7.015829E-4	4.891308E+7	-7.380739E-3	1.027644E+9	-7.904061E-3	4.206521E+7	-7.726777E-3	7.188361E+9	-6.929331E-3	7.341479E+9	-7.683126E-3	8.216005E+9	-7.077126E-3	8.330703E+9	8.810346E-3	-5.233226E-4	8.605644E-3	9.333668E-3	7.778709E-3	-9.403110E+8	-9.855790E+8	6.847862E+6	4.526801E+7	-8.281790E+9
5.305130E+2	-4.429754E-3	1.087203E+9	-6.421166E-3	4.125117E+7	-3.221497E-3	1.138400E+9	-4.474835E-3	4.572417E+7	-4.373151E-3	7.807000E+9	-4.974000E-3	7.704964E+9	-4.227876E-3	8.945399E+9	-4.905800E-3	8.792167E+9	-1.991412E-3	-1.253338E-3	-1.946331E-3	-7.380744E-4	-1.515366E-3	-1.045952E+9	-1.092675E+9	-4.473000E+6	4.672392E+7	-8.750916E+9
5.310050E+2	-3.161944E-3	1.120967E+9	-6.959999E-4	4.740970E+7	-4.513766E-3	1.103988E+9	5.523770E-3	5.639261E+7	-2.098967E-3	8.226515E+9	-3.285833E-3	8.018785E+9	-2.403580E-3	9.330504E+9	-3.270309E-3	9.139752E+9	2.465944E-3	1.003754E-2	-6.219770E-3	-7.571592E-3	2.574309E-3	-1.073557E+9	-1.047596E+9	-8.982903E+6	-2.596153E+7	-9.092342E+9
5.315130E+2	8.670683E-5	1.207484E+9	-8.345728E-3	3.918093E+7	-2.342642E-4	1.217946E+9	1.633110E-3	5.224130E+7	-6.586366E-4	8.492211E+9	-7.173556E-4	8.496250E+9	-6.051045E-4	9.710157E+9	-6.165980E-4	9.703734E+9	-8.432435E-3	1.867375E-3	-9.978839E-3	-1.029981E-2	-7.729130E-3	-1.168303E+9	-1.165705E+9	-1.306037E+7	-2.598622E+6	-9.664553E+9
5.320070E+2	3.362876E-3	1.294734E+9	3.912771E-3	5.236733E+7	3.413944E-3	1.315093E+9	8.358063E-3	5.941678E+7	3.088079E-3	9.183363E+9	3.446570E-3	9.270300E+9	3.129185E-3	1.049846E+10	3.436082E-3	1.056503E+10	5.498944E-4	4.944119E-3	-4.445292E-3	-4.394225E-3	4.766888E-4	-1.242367E+9	-1.255676E+9	-7.049442E+6	1.330924E+7	-1.051267E+10
5.325170E+2	1.225088E-2	1.531438E+9	1.084854E-2	5.982811E+7	1.193632E-2	1.542033E+9	-3.136047E-3	4.715265E+7	1.176945E-2	1.078480E+10	1.245995E-2	1.094584E+10	1.179050E-2	1.232684E+10	1.243375E-2	1.247727E+10	-1.402336E-3	-1.507237E-2	1.398459E-2	1.367003E-2	-1.585210E-3	-1.471610E+9	-1.494881E+9	1.267546E+7	2.327099E+7	-1.241745E+10
5.329970E+2	2.271886E-2	1.810219E+9	2.063694E-2	7.035744E+7	2.172480E-2	1.802688E+9	2.240689E-2	7.440676E+7	2.068968E-2	1.243031E+10	2.081250E-2	1.249853E+10	2.082026E-2	1.423300E+10	2.105138E-2	1.430875E+10	-2.081921E-3	6.820832E-4	-1.769945E-3	-2.764004E-3	-4.144440E-4	-1.739861E+9	-1.728281E+9	-4.049327E+6	-1.158004E+7	-1.423839E+10
5.331630E+2	2.744927E-2	1.936198E+9	2.097545E-2	7.072157E+7	2.587827E-2	1.913290E+9	2.372158E-2	7.580953E+7	2.755340E-2	1.369645E+10	2.725443E-2	1.369605E+10	2.734209E-2	1.560974E+10	2.727884E-2	1.563224E+10	-6.473825E-3	-2.156691E-3	-2.746132E-3	-4.317134E-3	-6.303396E-3	-1.865477E+9	-1.837480E+9	-5.087965E+6	-2.799636E+7	-1.556152E+10
5.333080E+2	3.809736E-2	2.219776E+9	4.072980E-2	9.197122E+7	3.871663E-2	2.255159E+9	4.126289E-2	9.452598E+7	3.833067E-2	1.568452E+10	3.775659E-2	1.564834E+10	3.837936E-2	1.793968E+10	3.779929E-2	1.786811E+10	2.632445E-3	2.546260E-3	-5.330942E-4	8.618499E-5	2.930511E-3	-2.127804E+9	-2.160633E+9	-2.554759E+6	3.282881E+7	-1.777614E+10
5.334580E+2	5.122079E-2	2.569276E+9	6.746429E-2	1.207294E+8	4.785816E-2	2.498587E+9	5.821454E-2	1.126133E+8	5.156029E-2	1.812497E+10	5.004591E-2	1.793285E+10	5.109328E-2	2.062355E+10	5.019314E-2	2.050213E+10	1.624349E-2	1.035638E-2	9.249746E-3	5.887111E-3	1.727115E-2	-2.448547E+9	-2.385973E+9	8.116111E+6	-6.257369E+7	-2.038140E+10
