Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.290120E+2	3.489178E-2	2.180840E+9	2.786999E-2	2.520544E+9	3.202707E-2	2.144249E+9	2.589599E-2	2.498697E+9	3.075276E-2	2.085100E+10	2.965153E-2	2.087163E+10	3.087349E-2	2.299525E+10	3.014339E-2	2.305247E+10	-7.021791E-3	-6.131082E-3	1.974003E-3	-8.907095E-4	-2.273400E-3	3.397042E+8	3.544487E+8	2.184692E+7	-1.474450E+7	-2.053193E+10
5.294960E+2	-2.291665E-2	1.722902E+9	-1.522476E-2	2.119468E+9	-6.144017E-3	1.840687E+9	-1.880118E-2	2.085924E+9	-1.743498E-2	1.718956E+10	-1.434385E-2	1.750710E+10	-1.636519E-2	1.903025E+10	-1.514851E-2	1.923000E+10	7.691888E-3	-1.265716E-2	3.576417E-3	2.034905E-2	-7.625071E-5	3.965660E+8	2.452370E+8	3.354468E+7	1.513290E+8	-1.711053E+10
5.300060E+2	-4.713489E-2	1.531054E+9	-4.369965E-2	1.854457E+9	-5.058474E-2	1.487264E+9	-4.084542E-2	1.882347E+9	-4.510152E-2	1.508738E+10	-4.441407E-2	1.520749E+10	-4.562104E-2	1.657465E+10	-4.466946E-2	1.673854E+10	3.435242E-3	9.739314E-3	-2.854230E-3	-6.304072E-3	9.698037E-4	3.234031E+8	3.950830E+8	-2.789023E+7	-7.167987E+7	-1.488409E+10
5.305080E+2	-3.266549E-2	1.645676E+9	-3.016177E-2	1.980452E+9	-2.830985E-2	1.664409E+9	-3.312639E-2	1.953632E+9	-3.214786E-2	1.607164E+10	-2.964212E-2	1.633717E+10	-3.178421E-2	1.773605E+10	-2.992590E-2	1.798284E+10	2.503718E-3	-4.816540E-3	2.964616E-3	7.320258E-3	-2.358694E-4	3.347765E+8	2.892227E+8	2.682016E+7	4.555385E+7	-1.600239E+10
5.310100E+2	1.458590E-2	2.019984E+9	7.735328E-3	2.333154E+9	8.419293E-3	1.956504E+9	1.348850E-2	2.384115E+9	1.297747E-2	1.950039E+10	9.193810E-3	1.930713E+10	1.254559E-2	2.145689E+10	9.699925E-3	2.132712E+10	-6.850572E-3	5.069205E-3	-5.753170E-3	-1.191978E-2	-1.964596E-3	3.131701E+8	4.276116E+8	-5.096126E+7	-1.144415E+8	-1.899396E+10
5.315030E+2	4.908649E-2	2.293286E+9	4.718079E-2	2.700267E+9	4.048187E-2	2.211487E+9	4.531652E-2	2.678044E+9	4.503192E-2	2.193597E+10	4.465652E-2	2.201913E+10	4.460082E-2	2.414746E+10	4.507233E-2	2.431242E+10	-1.905702E-3	4.834646E-3	1.864273E-3	-6.740347E-3	2.108460E-3	4.069812E+8	4.665570E+8	2.222284E+7	-5.957576E+7	-2.161215E+10
5.320070E+2	1.128247E-2	1.993816E+9	1.442851E-2	2.395447E+9	1.524237E-2	2.010766E+9	1.826606E-2	2.428236E+9	1.644692E-2	1.976401E+10	1.509570E-2	1.975848E+10	1.633279E-2	2.177477E+10	1.473778E-2	2.175230E+10	3.146033E-3	3.023689E-3	-3.837554E-3	1.223438E-4	-3.092707E-4	4.016310E+8	4.174702E+8	-3.278922E+7	-1.583926E+7	-1.935685E+10
5.325120E+2	-7.129611E-3	1.847962E+9	-8.128426E-3	2.185513E+9	-1.113200E-2	1.801019E+9	-1.019407E-2	2.165409E+9	-1.052470E-2	1.771463E+10	-1.019751E-2	1.782419E+10	-1.058224E-2	1.951565E+10	-9.909549E-3	1.967215E+10	-9.988151E-4	9.379315E-4	2.065644E-3	-1.936747E-3	1.781123E-3	3.375512E+8	3.643905E+8	2.010339E+7	-2.683932E+7	-1.748664E+10
5.330080E+2	-3.231210E-2	1.648475E+9	-2.511083E-2	2.027460E+9	-3.373263E-2	1.621284E+9	-3.455795E-2	1.940412E+9	-3.174394E-2	1.610233E+10	-3.368295E-2	1.602815E+10	-3.193237E-2	1.772361E+10	-3.355428E-2	1.767662E+10	7.201263E-3	-8.253261E-4	9.447122E-3	8.026590E-3	8.443449E-3	3.789853E+8	3.191279E+8	8.704880E+7	5.985746E+7	-1.564916E+10
5.332090E+2	-1.388806E-2	1.794424E+9	-8.793871E-3	2.179320E+9	-7.044857E-3	1.833523E+9	-1.606447E-2	2.111197E+9	-7.382575E-3	1.795337E+10	-1.298197E-2	1.761125E+10	-7.350577E-3	1.978690E+10	-1.306702E-2	1.940567E+10	5.094192E-3	-9.019608E-3	7.270594E-3	1.411380E-2	4.273151E-3	3.848960E+8	2.776743E+8	6.812268E+7	1.072217E+8	-1.722635E+10
5.334110E+2	6.492384E-2	2.418743E+9	5.568506E-2	2.779415E+9	5.311558E-2	2.311959E+9	5.367671E-2	2.755249E+9	5.381909E-2	2.260365E+10	5.155039E-2	2.254634E+10	5.375243E-2	2.491561E+10	5.280565E-2	2.496508E+10	-9.238771E-3	5.611392E-4	2.008350E-3	-9.799910E-3	2.879415E-3	3.606714E+8	4.432909E+8	2.416520E+7	-8.261953E+7	-2.218567E+10
5.336080E+2	6.841176E-2	2.446373E+9	7.022040E-2	2.914693E+9	7.401480E-2	2.478163E+9	7.405113E-2	2.943405E+9	6.900153E-2	2.375725E+10	7.104864E-2	2.403746E+10	6.947653E-2	2.623542E+10	7.080113E-2	2.648384E+10	1.808640E-3	3.632645E-5	-3.830725E-3	1.772314E-3	-5.807324E-4	4.683193E+8	4.652419E+8	-2.871233E+7	3.077427E+6	-2.356914E+10
5.338100E+2	1.762936E-2	2.044093E+9	2.858885E-2	2.527235E+9	2.990088E-2	2.127340E+9	1.904208E-2	2.435402E+9	2.756138E-2	2.060851E+10	2.567503E-2	2.056753E+10	2.778304E-2	2.273585E+10	2.491985E-2	2.261162E+10	1.095949E-2	-1.085879E-2	9.546764E-3	2.181828E-2	3.669002E-3	4.831412E+8	3.080625E+8	9.183229E+7	1.750787E+8	-2.008439E+10
