Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
2.790030E+2	-3.389504E-3	4.198539E+8	-2.740819E-3	2.030686E+7	-4.937313E-3	4.080660E+8	-8.006590E-3	1.967227E+7	-4.648769E-3	3.164100E+9	-5.001239E-3	3.145850E+9	-4.682411E-3	3.572166E+9	-4.815229E-3	3.565704E+9	6.486846E-4	-3.069276E-3	5.265771E-3	3.717961E-3	2.074410E-3	-3.995470E+8	-3.883937E+8	6.345878E+5	-1.115332E+7	-3.545397E+9
2.795020E+2	-5.954147E-5	4.513296E+8	6.541565E-5	2.150142E+7	-3.353368E-3	4.230939E+8	-3.771004E-3	2.150143E+7	-1.746244E-3	3.372754E+9	-1.940706E-3	3.367584E+9	-1.933622E-3	3.795848E+9	-1.723600E-3	3.818913E+9	1.249571E-4	-4.176360E-4	3.836420E-3	5.425932E-4	1.789016E-3	-4.298281E+8	-4.015924E+8	-3.857609E+0	-2.823569E+7	-3.797412E+9
2.800030E+2	-4.866817E-4	4.472921E+8	-1.006484E-2	1.718915E+7	-2.513843E-3	4.310590E+8	-4.107243E-3	2.135622E+7	-9.024794E-4	3.433410E+9	-2.712807E-3	3.311645E+9	-1.090352E-3	3.864469E+9	-2.455890E-3	3.758937E+9	-9.578162E-3	-1.593401E-3	-5.957600E-3	-7.984761E-3	-7.608954E-3	-4.301030E+8	-4.097028E+8	-4.167069E+6	-2.040019E+7	-3.741748E+9
2.805050E+2	-3.097351E-3	4.226154E+8	-3.681112E-3	1.990659E+7	-1.821407E-3	4.376286E+8	-8.645918E-3	1.939617E+7	-1.599048E-3	3.383336E+9	-1.941638E-3	3.367516E+9	-1.624973E-3	3.820964E+9	-2.075019E-3	3.790131E+9	-5.837614E-4	-6.824511E-3	4.964805E-3	6.240750E-3	-1.606094E-3	-4.027088E+8	-4.182324E+8	5.104181E+5	1.552365E+7	-3.770225E+9
2.810070E+2	2.135159E-3	4.720745E+8	8.600302E-3	2.513457E+7	1.287160E-3	4.671216E+8	5.829653E-3	2.564751E+7	-1.876482E-4	3.484797E+9	9.725271E-4	3.578645E+9	-1.569723E-5	3.951919E+9	1.106706E-3	4.050720E+9	6.465143E-3	4.542493E-3	2.770649E-3	1.922650E-3	7.493596E-3	-4.469399E+8	-4.414741E+8	-5.129397E+5	-5.465802E+6	-4.025585E+9
2.815020E+2	8.507182E-4	4.599336E+8	-4.806786E-3	1.942741E+7	1.878333E-3	4.727304E+8	1.036795E-2	2.760740E+7	9.376724E-4	3.565693E+9	1.300424E-3	3.602401E+9	1.047346E-3	4.038424E+9	1.248523E-3	4.062335E+9	-5.657504E-3	8.489622E-3	-1.517474E-2	-1.414713E-2	-6.055309E-3	-4.405062E+8	-4.451230E+8	-8.179984E+6	4.616874E+6	-4.042908E+9
2.820040E+2	2.454719E-4	4.542126E+8	4.971762E-3	2.358997E+7	4.795623E-3	5.004087E+8	5.815126E-3	2.564124E+7	3.332996E-3	3.737886E+9	3.087270E-3	3.731857E+9	3.503526E-3	4.238295E+9	2.759298E-3	4.186070E+9	4.726291E-3	1.019503E-3	-8.433631E-4	3.706788E-3	2.212464E-3	-4.306227E+8	-4.747674E+8	-2.051271E+6	4.414477E+7	-4.162480E+9
2.825030E+2	3.801729E-3	4.878273E+8	7.656081E-3	2.473263E+7	4.664815E-3	4.991676E+8	2.518021E-3	2.421737E+7	4.813520E-3	3.844317E+9	6.236169E-3	3.959993E+9	4.796182E-3	4.343484E+9	5.955210E-3	4.447820E+9	3.854352E-3	-2.146794E-3	5.138060E-3	6.001146E-3	1.700871E-3	-4.630947E+8	-4.749502E+8	5.152648E+5	1.185555E+7	-4.423088E+9
2.830040E+2	9.216008E-3	5.390046E+8	2.070575E-2	3.028765E+7	9.665128E-3	5.466088E+8	4.482384E-3	2.506569E+7	9.887299E-3	4.209056E+9	1.075117E-2	4.287102E+9	9.861396E-3	4.755665E+9	1.057400E-2	4.826106E+9	1.148974E-2	-5.182743E-3	1.622336E-2	1.667248E-2	1.013175E-2	-5.087169E+8	-5.215432E+8	5.221958E+6	1.282624E+7	-4.795819E+9
2.835040E+2	2.071187E-2	6.476665E+8	1.210662E-2	2.662715E+7	2.067297E-2	6.510474E+8	5.631899E-3	2.556211E+7	1.886284E-2	4.854282E+9	1.853674E-2	4.851162E+9	1.907389E-2	5.505329E+9	1.878777E-2	5.498828E+9	-8.605247E-3	-1.504107E-2	6.474721E-3	6.435820E-3	-6.681153E-3	-6.210394E+8	-6.254853E+8	1.065039E+6	4.445912E+6	-5.472201E+9
