Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
2.790040E+2	-1.903878E-3	4.437434E+8	-6.129213E-3	1.909747E+8	-4.310957E-3	4.100500E+8	-2.879878E-3	2.035247E+8	-3.417102E-3	3.345446E+9	-4.056194E-3	3.307365E+9	-3.517148E-3	3.755496E+9	-3.816534E-3	3.751108E+9	-4.225335E-3	1.431078E-3	-3.249335E-3	-5.656414E-3	-2.312679E-3	-2.527686E+8	-2.065253E+8	-1.254997E+7	-4.624335E+7	-3.560133E+9
2.795010E+2	-5.341568E-3	4.044233E+8	-3.516379E-4	2.227666E+8	-5.379735E-3	3.978627E+8	-3.486047E-3	2.001978E+8	-3.437042E-3	3.343642E+9	-2.681383E-3	3.432861E+9	-3.654481E-3	3.741505E+9	-2.977594E-3	3.837284E+9	4.989930E-3	1.893688E-3	3.134409E-3	3.096243E-3	2.625956E-3	-1.816567E+8	-1.976650E+8	2.256888E+7	1.600830E+7	-3.614518E+9
2.800030E+2	-2.440451E-3	4.376061E+8	-2.410538E-3	2.114373E+8	-1.330836E-3	4.440322E+8	-3.360517E-3	2.008867E+8	-2.293231E-3	3.447129E+9	-2.196191E-3	3.477151E+9	-2.185514E-3	3.891162E+9	-2.223389E-3	3.914757E+9	2.991363E-5	-2.029682E-3	9.499797E-4	2.059595E-3	-1.871483E-4	-2.261688E+8	-2.431455E+8	1.055053E+7	1.697665E+7	-3.703320E+9
2.805030E+2	-3.371977E-3	4.269513E+8	1.359947E-4	2.254499E+8	-1.720393E-3	4.395901E+8	-4.338659E-4	2.169496E+8	-1.524191E-3	3.516709E+9	-1.377600E-3	3.551874E+9	-1.546151E-3	3.956299E+9	-1.599673E-3	3.978825E+9	3.507972E-3	1.286527E-3	5.698606E-4	2.221445E-3	1.735668E-3	-2.015014E+8	-2.226405E+8	8.500343E+6	2.113908E+7	-3.753375E+9
2.810080E+2	3.248265E-5	4.658913E+8	-2.523977E-3	2.108130E+8	-4.716262E-4	4.538297E+8	4.146754E-3	2.420902E+8	-4.386499E-4	3.614925E+9	-4.042602E-4	3.640723E+9	-4.423408E-4	4.068754E+9	-3.556290E-4	4.106615E+9	-2.556460E-3	4.618380E-3	-6.670731E-3	-7.174840E-3	-2.168348E-3	-2.550783E+8	-2.117396E+8	-3.127712E+7	-4.333870E+7	-3.895801E+9
2.815020E+2	3.005486E-3	4.998963E+8	4.030196E-3	2.468783E+8	1.087923E-3	4.716132E+8	1.629545E-3	2.282745E+8	2.179167E-3	3.851775E+9	1.462827E-3	3.811156E+9	2.057028E-3	4.323388E+9	1.634601E-3	4.311052E+9	1.024710E-3	5.416215E-4	2.400651E-3	4.830889E-4	2.395595E-3	-2.530180E+8	-2.433387E+8	1.860376E+7	-9.679317E+6	-4.064174E+9
2.820060E+2	5.310868E-3	5.262651E+8	5.772942E-3	2.564680E+8	6.161508E-3	5.294671E+8	3.628308E-4	2.213222E+8	3.672563E-3	3.986891E+9	3.393214E-3	3.987367E+9	3.951141E-3	4.516358E+9	3.606745E-3	4.513632E+9	4.620739E-4	-5.798677E-3	5.410112E-3	6.260751E-3	2.166198E-3	-2.697971E+8	-3.081449E+8	3.514578E+7	3.834781E+7	-4.257164E+9
2.825040E+2	4.709037E-3	5.193814E+8	1.476232E-3	2.328247E+8	5.964115E-3	5.272162E+8	4.021179E-3	2.414009E+8	5.258488E-3	4.130380E+9	5.859587E-3	4.212505E+9	5.337466E-3	4.657596E+9	5.731474E-3	4.731886E+9	-3.232805E-3	-1.942936E-3	-2.544947E-3	-1.289869E-3	-4.255242E-3	-2.865566E+8	-2.858153E+8	-8.576194E+6	-7.413295E+5	-4.499061E+9
2.830030E+2	1.389088E-2	6.244025E+8	1.076972E-2	2.839635E+8	1.416950E-2	6.207820E+8	1.275646E-2	2.893442E+8	1.211306E-2	4.750554E+9	1.332466E-2	4.893938E+9	1.234323E-2	5.371336E+9	1.338771E-2	5.518340E+9	-3.121155E-3	-1.413047E-3	-1.986735E-3	-1.708108E-3	-2.617991E-3	-3.404391E+8	-3.314377E+8	-5.380787E+6	-9.001341E+6	-5.234377E+9
2.835020E+2	2.430911E-2	7.435655E+8	2.491376E-2	3.617930E+8	2.484983E-2	7.425693E+8	1.951653E-2	3.264467E+8	2.558731E-2	5.969652E+9	2.417858E-2	5.884714E+9	2.550477E-2	6.712221E+9	2.419312E-2	6.628279E+9	6.046554E-4	-5.333293E-3	5.397228E-3	5.937949E-3	7.206447E-4	-3.817725E+8	-4.161226E+8	3.534628E+7	3.435015E+7	-6.266486E+9
2.840000E+2	4.810797E-2	1.015775E+9	4.752258E-2	4.862011E+8	4.258356E-2	9.447865E+8	4.618568E-2	4.728195E+8	4.544712E-2	7.766490E+9	4.463048E-2	7.751620E+9	4.512661E-2	8.711277E+9	4.501770E-2	8.767395E+9	-5.853969E-4	3.602116E-3	1.336899E-3	-4.187513E-3	2.504879E-3	-5.295740E+8	-4.719670E+8	1.338163E+7	-5.760699E+7	-8.281194E+9
2.841030E+2	4.641016E-2	9.963556E+8	3.952113E-2	4.421721E+8	4.070865E-2	9.234069E+8	5.232216E-2	5.064994E+8	4.140999E-2	7.401226E+9	4.293674E-2	7.597011E+9	4.133149E-2	8.324633E+9	4.332350E-2	8.593366E+9	-6.889032E-3	1.161351E-2	-1.280103E-2	-1.850254E-2	-3.802376E-3	-5.541836E+8	-4.169075E+8	-6.432734E+7	-1.372761E+8	-8.151194E+9
2.842030E+2	6.188863E-2	1.173397E+9	5.638004E-2	5.349406E+8	5.421224E-2	1.077388E+9	5.903214E-2	5.433270E+8	5.970020E-2	9.056053E+9	5.734398E-2	8.912144E+9	5.908595E-2	1.013344E+10	5.785003E-2	1.008554E+10	-5.508592E-3	4.819905E-3	-2.652103E-3	-1.032850E-2	-1.469990E-3	-6.384567E+8	-5.340609E+8	-8.386385E+6	-1.043958E+8	-9.550601E+9
2.843010E+2	9.370297E-2	1.537287E+9	9.906815E-2	7.698378E+8	9.424608E-2	1.533892E+9	9.886645E-2	7.619563E+8	9.542004E-2	1.228784E+10	9.478679E-2	1.233003E+10	9.528864E-2	1.382174E+10	9.466610E-2	1.386732E+10	5.365187E-3	4.620370E-3	2.017075E-4	7.448170E-4	4.402049E-3	-7.674493E+8	-7.719359E+8	7.881518E+6	4.486633E+6	-1.309748E+10
2.844030E+2	1.362198E-1	2.023591E+9	1.515166E-1	1.058443E+9	1.450929E-1	2.113697E+9	1.409011E-1	9.926624E+8	1.447683E-1	1.675269E+10	1.424541E-1	1.668124E+10	1.448047E-1	1.886638E+10	1.417599E-1	1.870483E+10	1.529677E-2	-4.191784E-3	1.061544E-2	1.948856E-2	9.756636E-3	-9.651488E+8	-1.121034E+9	6.578013E+7	1.558856E+8	-1.764638E+10
2.845010E+2	1.801366E-1	2.525909E+9	2.010129E-1	1.330803E+9	1.821616E-1	2.536389E+9	1.749751E-1	1.179677E+9	1.887990E-1	2.073641E+10	1.784418E-1	1.996629E+10	1.880561E-1	2.327280E+10	1.786305E-1	2.249220E+10	2.087625E-2	-7.186443E-3	2.603775E-2	2.806269E-2	2.238232E-2	-1.195106E+9	-1.356713E+9	1.511263E+8	1.616071E+8	-2.116140E+10
2.846010E+2	2.722077E-1	3.579011E+9	3.422570E-1	2.108018E+9	2.740958E-1	3.584712E+9	2.719890E-1	1.712134E+9	2.994141E-1	3.074443E+10	2.757477E-1	2.884865E+10	2.965804E-1	3.432915E+10	2.753535E-1	3.242766E+10	7.004931E-2	-2.106825E-3	7.026806E-2	7.215614E-2	6.690351E-2	-1.470992E+9	-1.872578E+9	3.958843E+8	4.015856E+8	-3.031964E+10
2.847020E+2	7.136735E-1	8.628463E+9	8.184880E-1	4.728545E+9	7.122863E-1	8.581383E+9	7.031569E-1	4.078586E+9	7.706218E-1	7.337746E+10	7.080336E-1	6.830891E+10	7.640925E-1	8.195884E+10	7.086616E-1	7.693737E+10	1.048145E-1	-9.129405E-3	1.153311E-1	1.139439E-1	1.098264E-1	-3.899918E+9	-4.502797E+9	6.499591E+8	6.028787E+8	-7.220883E+10
2.848000E+2	1.416174E+0	1.666361E+10	1.451144E+0	8.209823E+9	1.424939E+0	1.670773E+10	1.408325E+0	7.948881E+9	1.437686E+0	1.337308E+11	1.408018E+0	1.322055E+11	1.436259E+0	1.504385E+11	1.408927E+0	1.488691E+11	3.496992E-2	-1.661354E-2	4.281891E-2	5.158346E-2	4.221751E-2	-8.453788E+9	-8.758851E+9	2.609424E+8	3.050630E+8	-1.406593E+11
