Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR
5.238282e+02	2.354551e-03	-4.986945e-03	1.845913e-02	1.680508e+09	2.874490e+08	-5.823620e-03	1.373929e-02	9.736327e+07	1.365000e+07	-1.175781e-03	1.685272e-02	1.707319e+09	2.631267e+08	-3.354810e-03	3.068459e-02	9.801722e+07	2.371796e+07	-4.488580e-03	1.679162e-02	1.639435e+10	2.611281e+09	-4.102750e-03	1.640095e-02	1.650317e+10	2.590957e+09	-4.175025e-03	1.679527e-02	1.810167e+10	2.874241e+09	-4.186044e-03	1.658899e-02	1.818367e+10	2.878002e+09	-8.366771e-04	8.647391e-03	-2.179031e-03	1.581648e-02	-2.468810e-03	1.775575e-02	1.342355e-03	1.942516e-02	-1.637576e-03	8.310332e-03	-1.583144e+09	2.738631e+08	-1.609302e+09	2.404134e+08	-6.539298e+05	1.032926e+07	2.615740e+07	4.432697e+07	-1.808631e+10	2.864489e+09
5.241958e+02	2.346870e-03	-1.884839e-02	1.691669e-02	1.591932e+09	1.724343e+08	-1.188931e-02	1.314627e-02	9.624187e+07	8.819969e+06	-1.370220e-02	1.819964e-02	1.625374e+09	2.005405e+08	-2.139894e-02	2.521506e-02	9.198133e+07	1.516157e+07	-1.771836e-02	1.761804e-02	1.557200e+10	1.818578e+09	-1.690936e-02	1.789759e-02	1.570208e+10	1.864116e+09	-1.733822e-02	1.765548e-02	1.719737e+10	2.018733e+09	-1.709205e-02	1.778219e-02	1.729401e+10	2.035250e+09	6.959074e-03	7.562311e-03	-7.696738e-03	8.622543e-03	9.509627e-03	1.889717e-02	1.465581e-02	1.502084e-02	5.202736e-03	9.542797e-03	-1.495690e+09	1.640733e+08	-1.533393e+09	1.855843e+08	4.260562e+06	8.151735e+06	3.770256e+07	3.437229e+07	-1.719777e+10	2.026970e+09
5.246984e+02	2.336485e-03	-1.006777e-02	2.803672e-02	1.697656e+09	1.906367e+08	-7.243858e-03	2.542787e-02	1.001142e+08	1.463649e+07	-1.262944e-02	2.479041e-02	1.652789e+09	1.505376e+08	-1.027864e-02	3.020842e-02	9.956623e+07	1.173174e+07	-1.237282e-02	2.541978e-02	1.623823e+10	1.613178e+09	-1.180446e-02	2.500619e-02	1.634866e+10	1.567181e+09	-1.239772e-02	2.534073e-02	1.789102e+10	1.761420e+09	-1.164129e-02	2.528464e-02	1.804632e+10	1.755175e+09	2.823910e-03	1.592595e-02	2.350797e-03	6.557740e-03	3.034782e-03	1.865528e-02	4.731144e-04	1.883647e-02	4.397429e-03	1.360638e-02	-1.597542e+09	1.789146e+08	-1.553223e+09	1.390744e+08	5.479699e+05	1.002084e+07	-4.431962e+07	4.488496e+07	-1.794620e+10	1.742293e+09
5.252010e+02	2.326247e-03	5.473492e-03	2.534532e-02	1.808518e+09	1.245222e+08	3.681256e-03	2.577312e-02	1.045882e+08	7.819738e+06	4.082567e-03	2.354130e-02	1.776526e+09	1.130548e+08	2.460501e-03	4.107067e-02	1.054716e+08	1.463254e+07	4.555981e-03	2.436200e-02	1.745803e+10	1.059721e+09	5.049001e-03	2.383768e-02	1.756120e+10	1.058300e+09	4.510838e-03	2.426941e-02	1.923456e+10	1.169114e+09	5.088921e-03	2.397663e-02	1.936971e+10	1.181390e+09	-1.792236e-03	6.105453e-03	-1.622068e-03	2.010378e-02	1.220757e-03	1.637495e-02	-1.701688e-04	1.856558e-02	-1.407664e-03	6.545762e-03	-1.703930e+09	1.184431e+08	-1.671054e+09	1.029303e+08	-8.833495e+05	8.486094e+06	-3.287547e+07	4.123856e+07	-1.926513e+10	1.175763e+09
5.257036e+02	2.316158e-03	2.167930e-02	2.545215e-02	1.918191e+09	2.289489e+08	1.883758e-02	2.321039e-02	1.103461e+08	1.073106e+07	1.749486e-02	2.288573e-02	1.870533e+09	2.036949e+08	2.389174e-02	2.791475e-02	1.141821e+08	1.129900e+07	2.106749e-02	2.451866e-02	1.856781e+10	2.057685e+09	2.092149e-02	2.557097e-02	1.863857e+10	2.112101e+09	2.072976e-02	2.436395e-02	2.043834e+10	2.261296e+09	2.099276e-02	2.554963e-02	2.055676e+10	2.340546e+09	-2.841718e-03	4.351079e-03	6.396884e-03	1.038099e-02	-5.054161e-03	1.001149e-02	-9.238603e-03	1.011362e-02	-2.155180e-03	5.237228e-03	-1.807845e+09	2.185737e+08	-1.756351e+09	1.938886e+08	-3.836003e+06	5.600932e+06	-5.149412e+07	2.675813e+07	-2.044641e+10	2.330275e+09
5.262013e+02	2.306318e-03	1.590435e-02	2.173134e-02	1.860162e+09	2.993288e+08	1.568361e-02	2.927503e-02	1.078662e+08	2.097406e+07	1.308987e-02	1.972895e-02	1.823065e+09	2.792764e+08	1.807345e-02	2.599555e-02	1.103213e+08	1.880331e+07	1.615630e-02	2.106137e-02	1.806419e+10	2.793271e+09	1.575627e-02	2.090113e-02	1.810846e+10	2.813622e+09	1.586636e-02	2.093491e-02	1.988725e+10	3.072518e+09	1.577054e-02	2.096708e-02	1.996862e+10	3.112514e+09	-2.207349e-04	9.697487e-03	4.983577e-03	1.373573e-02	-2.389838e-03	7.807123e-03	-5.204312e-03	7.821696e-03	-8.693000e-05	1.183900e-02	-1.752296e+09	2.787971e+08	-1.712743e+09	2.614396e+08	-2.455109e+06	3.024744e+06	-3.955275e+07	2.090134e+07	-1.986076e+10	3.092180e+09
5.267014e+02	2.296579e-03	-4.141405e-04	1.129495e-02	1.732014e+09	2.110781e+08	4.313822e-03	1.014739e-02	1.034389e+08	1.044671e+07	9.752944e-04	1.121368e-02	1.733203e+09	2.059600e+08	-7.289098e-03	8.734687e-03	9.795795e+07	1.079838e+07	7.873655e-04	1.253141e-02	1.689540e+10	2.175280e+09	8.026415e-05	1.215263e-02	1.691731e+10	2.154381e+09	8.053928e-04	1.239700e-02	1.862861e+10	2.380752e+09	3.375973e-05	1.206929e-02	1.864932e+10	2.365369e+09	4.727962e-03	5.263897e-03	-8.264393e-03	5.309970e-03	1.160292e-02	3.567935e-03	1.299236e-02	3.542528e-03	4.280062e-03	6.076852e-03	-1.628575e+09	2.009219e+08	-1.635245e+09	1.954537e+08	5.481010e+06	2.783458e+06	6.670298e+06	1.647415e+07	-1.854588e+10	2.355234e+09
5.272040e+02	2.286946e-03	-9.513916e-03	1.807332e-02	1.683187e+09	1.857947e+08	-1.492782e-02	1.634061e-02	9.502217e+07	9.169455e+06	-8.479054e-03	1.852392e-02	1.682682e+09	1.826012e+08	-5.663029e-03	1.175804e-02	1.001255e+08	8.341544e+06	-8.592921e-03	1.790444e-02	1.643705e+10	1.759894e+09	-9.505553e-03	1.770967e-02	1.641331e+10	1.739343e+09	-8.582063e-03	1.796167e-02	1.811973e+10	1.941941e+09	-9.506172e-03	1.773820e-02	1.809649e+10	1.925010e+09	-5.413901e-03	8.648063e-03	2.816025e-03	8.545764e-03	-9.264788e-03	9.693848e-03	-8.229925e-03	1.230710e-02	-5.421645e-03	7.358367e-03	-1.588165e+09	1.771771e+08	-1.582556e+09	1.754052e+08	-5.103296e+06	5.958961e+06	-5.609050e+06	3.478752e+07	-1.800147e+10	1.916303e+09
5.276291e+02	2.278917e-03	3.663398e-03	2.631243e-02	1.823671e+09	1.946447e+08	4.788164e-03	2.955246e-02	1.067653e+08	1.466483e+07	3.786449e-03	2.889016e-02	1.817653e+09	2.307945e+08	5.203897e-05	2.794765e-02	1.043945e+08	9.415143e+06	4.009166e-03	2.689867e-02	1.773574e+10	1.958047e+09	2.879741e-03	2.708644e-02	1.770673e+10	1.917268e+09	3.988410e-03	2.708528e-02	1.955339e+10	2.188714e+09	2.953267e-03	2.701298e-02	1.953040e+10	2.111853e+09	1.124766e-03	4.132941e-03	-3.734411e-03	1.213584e-02	4.736126e-03	1.079252e-02	4.859180e-03	1.373070e-02	1.834897e-03	3.295145e-03	-1.716906e+09	1.800990e+08	-1.713258e+09	2.228009e+08	2.370816e+06	8.328996e+06	-3.647788e+06	4.670673e+07	-1.942364e+10	2.097266e+09
5.279042e+02	2.273782e-03	2.676180e-02	2.646914e-02	2.006104e+09	1.363997e+08	2.251464e-02	2.683923e-02	1.138852e+08	7.386470e+06	2.957877e-02	2.687062e-02	2.016206e+09	1.398678e+08	2.901955e-02	3.144334e-02	1.181169e+08	9.995790e+06	2.892917e-02	2.573527e-02	1.961979e+10	1.209400e+09	2.706457e-02	2.746701e-02	1.955067e+10	1.351112e+09	2.899033e-02	2.583958e-02	2.163599e+10	1.348831e+09	2.703632e-02	2.737067e-02	2.155677e+10	1.487052e+09	-4.247154e-03	3.754348e-03	-5.592250e-04	6.124389e-03	-6.504899e-03	5.614607e-03	-3.687928e-03	5.534085e-03	-4.521674e-03	3.147774e-03	-1.892219e+09	1.291581e+08	-1.898090e+09	1.303896e+08	-4.231767e+06	4.075566e+06	5.870424e+06	1.851959e+07	-2.144289e+10	1.479753e+09
