Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
1.550000E+3	-1.374110E+0	1.921635E+10	2.245487E-1	1.348715E+9	2.040807E+0	1.956743E+10	1.119099E+0	1.284441E+9	-2.335155E+0	1.998502E+11	-3.958347E+0	1.966580E+11	-2.583832E+0	2.194176E+11	-3.128785E+0	2.158743E+11	1.598659E+0	-9.217078E-1	-8.945507E-1	2.520366E+0	3.353333E+0	-1.786763E+10	-1.828299E+10	6.427415E+7	4.153591E+8	-2.145256E+11
1.850000E+3	1.374110E+0	1.983788E+10	-2.245487E-1	1.406066E+9	-2.040807E+0	1.975777E+10	-1.119099E+0	1.337929E+9	2.335155E+0	2.039004E+11	3.958347E+0	2.004451E+11	2.583832E+0	2.236581E+11	3.128785E+0	2.202830E+11	-1.598659E+0	9.217078E-1	8.945507E-1	-2.520366E+0	-3.353333E+0	-1.843182E+10	-1.841984E+10	6.813688E+7	-1.197818E+7	-2.188769E+11
2.150000E+3	6.628458E-1	1.967702E+10	-1.370303E-1	1.394890E+9	-4.370764E-1	1.968298E+10	3.761125E+0	1.221301E+9	1.715060E+0	2.033626E+11	3.783034E+0	2.003612E+11	1.837362E+0	2.230456E+11	2.781427E+0	2.200383E+11	-7.998760E-1	4.198201E+0	-3.898155E+0	-4.998077E+0	-2.918457E+0	-1.828213E+10	-1.846168E+10	1.735880E+8	1.795461E+8	-2.186434E+11
2.250000E+3	8.278821E-1	1.971435E+10	-1.304155E-1	1.394045E+9	1.429524E+0	1.959594E+10	2.818084E+0	1.243838E+9	2.610722E+0	2.041393E+11	5.447623E+0	2.011575E+11	2.677847E+0	2.237353E+11	3.964647E+0	2.208719E+11	-9.582977E-1	1.388560E+0	-2.948500E+0	-2.346858E+0	-4.095062E+0	-1.832030E+10	-1.835210E+10	1.502065E+8	3.179573E+7	-2.194778E+11
2.350000E+3	1.219865E+0	1.980300E+10	1.066951E-1	1.363765E+9	1.040391E+0	1.961408E+10	5.186872E+0	1.187229E+9	1.450060E+0	2.031328E+11	3.209553E+0	2.000869E+11	1.473341E+0	2.227469E+11	2.570846E+0	2.198899E+11	-1.113170E+0	4.146481E+0	-5.080177E+0	-5.259651E+0	-2.464151E+0	-1.843923E+10	-1.842685E+10	1.765360E+8	-1.237926E+7	-2.185261E+11
2.400000E+3	-3.869267E-1	1.943961E+10	4.070757E-2	1.372192E+9	4.704664E-1	1.964066E+10	2.475586E+0	1.252023E+9	5.669575E-1	2.023669E+11	-3.704847E-1	1.983743E+11	5.724409E-1	2.220076E+11	-3.757627E-1	2.178139E+11	4.276342E-1	2.005120E+0	-2.434879E+0	-1.577486E+0	4.164703E-1	-1.806741E+10	-1.838864E+10	1.201686E+8	3.212216E+8	-2.164417E+11
2.425000E+3	7.232813E-1	1.969069E+10	9.448280E-2	1.365325E+9	6.395957E+0	1.936434E+10	3.863533E+0	1.218854E+9	3.327118E-1	2.021638E+11	-1.495709E+0	1.978361E+11	-1.185033E-2	2.215281E+11	-7.833941E-1	2.175267E+11	-6.287985E-1	-2.532424E+0	-3.769050E+0	1.903626E+0	8.778769E-1	-1.832537E+10	-1.814548E+10	1.464704E+8	-1.798813E+8	-2.161614E+11
2.450000E+3	-4.283286E-1	1.943024E+10	1.248641E+0	1.217935E+9	1.269653E+0	1.960339E+10	3.343815E+0	1.231274E+9	-7.353429E-1	2.012376E+11	3.755879E-2	1.985695E+11	-8.492828E-1	2.208409E+11	-1.119951E-1	2.179998E+11	1.676970E+0	2.074162E+0	-2.095174E+0	-3.971921E-1	1.360636E+0	-1.821231E+10	-1.837212E+10	-1.333949E+7	1.598089E+8	-2.167818E+11
2.475000E+3	1.288477E+0	1.981851E+10	6.816535E-1	1.290341E+9	-2.109087E+0	1.976095E+10	1.826252E+0	1.267541E+9	9.138157E-1	2.026677E+11	1.729134E+0	1.993787E+11	1.085601E+0	2.224287E+11	1.587679E+0	2.191972E+11	-6.068237E-1	3.935338E+0	-1.144598E+0	-4.542162E+0	-9.060259E-1	-1.852817E+10	-1.849341E+10	2.279991E+7	-3.476445E+7	-2.179069E+11
2.500000E+3	-1.048803E-1	1.950339E+10	1.002535E+0	1.249363E+9	3.843858E+0	1.948335E+10	3.106162E+0	1.236954E+9	-8.004013E-1	2.011811E+11	-5.585900E-1	1.982843E+11	-1.064325E+0	2.206645E+11	-4.129453E-1	2.177877E+11	1.107415E+0	-7.376960E-1	-2.103627E+0	1.845111E+0	1.415480E+0	-1.825403E+10	-1.824640E+10	1.240965E+7	-7.634579E+6	-2.165384E+11
