Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR
5.252729e+02	9.425121e-03	-4.513902e-03	6.406552e-04	1.185880e+09	1.144633e+08	-4.840231e-03	2.565823e-03	4.833479e+07	2.790092e+06	-4.760475e-03	9.949863e-04	1.191975e+09	1.122019e+08	-6.009839e-03	2.201152e-03	4.646422e+07	5.453864e+06	-4.746115e-03	7.783418e-04	8.257070e+09	3.121950e+08	-4.765539e-03	8.735185e-04	8.312860e+09	2.678281e+08	-4.750786e-03	7.409251e-04	9.449045e+09	3.751015e+08	-4.732685e-03	8.131499e-04	9.498740e+09	3.258157e+08	-3.263295e-04	2.614153e-03	-1.249363e-03	2.269870e-03	1.169607e-03	2.069228e-03	9.230335e-04	2.274249e-03	-1.075461e-04	2.563342e-03	-1.137545e+09	1.137430e+08	-1.145511e+09	1.117089e+08	1.870570e+06	2.885529e+06	7.965871e+06	2.321354e+07	-9.450405e+09	3.243806e+08
5.256380e+02	9.416104e-03	-3.498813e-03	1.035974e-03	1.212860e+09	1.036855e+08	-3.065730e-03	1.956719e-03	5.041836e+07	4.406204e+06	-3.155004e-03	1.119815e-03	1.235558e+09	1.248501e+08	-1.871382e-03	2.388581e-03	5.126677e+07	3.525024e+06	-3.477164e-03	8.395625e-04	8.500530e+09	2.980654e+08	-3.493780e-03	1.058849e-03	8.558574e+09	2.494399e+08	-3.439368e-03	8.514330e-04	9.736087e+09	3.495532e+08	-3.493249e-03	9.483303e-04	9.771434e+09	3.074812e+08	4.330833e-04	2.343928e-03	1.283621e-03	1.832096e-03	-1.194347e-03	2.769584e-03	-8.505382e-04	2.430255e-03	4.275192e-04	2.295813e-03	-1.162442e+09	1.026301e+08	-1.184291e+09	1.242087e+08	-8.484123e+05	3.723439e+06	2.184912e+07	4.987710e+07	-9.721015e+09	3.051974e+08
5.261356e+02	9.403849e-03	-1.922273e-03	9.942197e-04	1.255414e+09	1.185655e+08	-5.127949e-04	4.516886e-03	5.337898e+07	6.928346e+06	-1.545110e-03	9.591102e-04	1.279935e+09	1.270102e+08	7.390889e-06	3.035331e-03	5.346446e+07	4.276961e+06	-1.641882e-03	7.939340e-04	8.854601e+09	2.929869e+08	-1.656654e-03	6.457985e-04	8.915552e+09	3.208354e+08	-1.630368e-03	7.630462e-04	1.013453e+10	3.614537e+08	-1.690718e-03	6.280521e-04	1.017097e+10	3.843699e+08	1.409478e-03	4.427248e-03	1.552501e-03	2.792541e-03	-5.201863e-04	4.062628e-03	-1.430240e-04	4.169830e-03	1.177923e-03	4.340549e-03	-1.202034e+09	1.206224e+08	-1.226470e+09	1.248078e+08	-8.547292e+04	6.379838e+06	2.443547e+07	3.556316e+07	-1.011759e+10	3.818881e+08
5.266332e+02	9.391636e-03	1.118262e-03	1.306889e-03	1.337569e+09	1.288827e+08	6.528596e-04	3.130206e-03	5.470623e+07	4.650495e+06	1.220450e-03	1.543866e-03	1.355260e+09	1.493410e+08	9.207436e-04	2.106875e-03	5.448083e+07	4.725589e+06	9.945552e-04	7.932902e-04	9.362205e+09	2.997780e+08	1.065779e-03	7.874045e-04	9.443177e+09	2.741998e+08	1.024574e-03	8.121337e-04	1.071746e+10	3.534707e+08	1.069249e-03	8.053418e-04	1.078075e+10	3.453410e+08	-4.654027e-04	3.580979e-03	-2.997067e-04	3.034406e-03	-2.678843e-04	3.780648e-03	-1.656966e-04	4.634283e-03	-4.163897e-04	3.107636e-03	-1.282863e+09	1.302652e+08	-1.300779e+09	1.502758e+08	2.253948e+05	3.915723e+06	1.791680e+07	4.741958e+07	-1.072604e+10	3.436414e+08
5.271383e+02	9.379283e-03	5.025513e-03	1.557068e-03	1.442681e+09	1.229972e+08	4.805041e-03	2.438406e-03	5.951841e+07	3.667824e+06	4.842958e-03	1.926296e-03	1.452974e+09	1.630607e+08	5.267806e-03	1.898893e-03	5.947108e+07	4.671698e+06	4.935300e-03	1.188241e-03	1.011946e+10	2.382466e+08	5.070491e-03	1.197657e-03	1.021749e+10	2.166224e+08	4.927084e-03	1.218369e-03	1.157244e+10	2.808950e+08	5.062140e-03	1.221135e-03	1.166017e+10	2.812308e+08	-2.204719e-04	2.926956e-03	4.248477e-04	2.744607e-03	-4.627643e-04	3.128391e-03	-6.453199e-04	4.138289e-03	-2.570985e-04	2.461732e-03	-1.383163e+09	1.219737e+08	-1.393503e+09	1.635984e+08	4.733037e+04	5.070786e+06	1.034022e+07	5.616614e+07	-1.160065e+10	2.793520e+08
5.276384e+02	9.367096e-03	1.183416e-02	1.825616e-03	1.627024e+09	1.295755e+08	1.122015e-02	4.220479e-03	6.693106e+07	5.060379e+06	1.129051e-02	1.101682e-03	1.626908e+09	1.452586e+08	1.134990e-02	5.593809e-03	6.645233e+07	5.159157e+06	1.193573e-02	1.483637e-03	1.146610e+10	2.268756e+08	1.177299e-02	1.299590e-03	1.151504e+10	2.526272e+08	1.185853e-02	1.421973e-03	1.309301e+10	2.740793e+08	1.177902e-02	1.356158e-03	1.314206e+10	2.939587e+08	-6.140133e-04	3.887692e-03	5.939358e-05	5.313944e-03	-1.297529e-04	5.186662e-03	-6.734069e-04	6.041141e-03	-5.588645e-04	3.956434e-03	-1.560093e+09	1.268558e+08	-1.560456e+09	1.435402e+08	4.787281e+05	7.263056e+06	3.627369e+05	3.286071e+07	-1.307513e+10	2.900049e+08
5.280535e+02	9.357012e-03	2.226089e-02	2.909504e-03	1.909996e+09	1.796096e+08	2.379210e-02	5.378884e-03	8.147104e+07	5.710915e+06	2.138800e-02	1.477289e-03	1.900036e+09	1.624808e+08	1.984574e-02	6.069080e-03	7.629314e+07	3.536473e+06	2.210357e-02	1.932952e-03	1.342268e+10	2.508429e+08	2.158025e-02	1.630939e-03	1.341359e+10	2.843906e+08	2.201690e-02	1.854721e-03	1.532272e+10	3.412592e+08	2.166461e-02	1.733541e-03	1.532358e+10	3.632068e+08	1.531204e-03	5.320632e-03	-1.542255e-03	5.168089e-03	3.946357e-03	7.041735e-03	3.073460e-03	7.854697e-03	2.127490e-03	5.141789e-03	-1.828526e+09	1.803163e+08	-1.823743e+09	1.645063e+08	5.177901e+06	7.584828e+06	-4.782723e+06	4.452997e+07	-1.524211e+10	3.635217e+08
5.282836e+02	9.351436e-03	3.239370e-02	4.598413e-03	2.185159e+09	2.267933e+08	3.328969e-02	4.701561e-03	9.249178e+07	6.892072e+06	3.175168e-02	3.048544e-03	2.180238e+09	1.963442e+08	3.107325e-02	6.338604e-03	8.925696e+07	4.033497e+06	3.214486e-02	2.781183e-03	1.535360e+10	2.846658e+08	3.133853e-02	2.582540e-03	1.530166e+10	3.202795e+08	3.209892e-02	2.793859e-03	1.753385e+10	3.829659e+08	3.147289e-02	2.754383e-03	1.748682e+10	4.462932e+08	8.959890e-04	6.290759e-03	-6.784282e-04	5.264731e-03	2.216440e-03	9.041485e-03	1.574417e-03	9.375052e-03	1.816798e-03	4.904724e-03	-2.092667e+09	2.271007e+08	-2.090981e+09	1.981444e+08	3.234825e+06	9.112955e+06	-1.686352e+06	4.045929e+07	-1.739433e+10	4.442713e+08
5.284286e+02	9.347927e-03	4.215143e-02	4.987511e-03	2.449841e+09	2.470039e+08	4.030642e-02	5.195792e-03	1.006247e+08	7.337793e+06	4.084622e-02	4.742884e-03	2.425977e+09	2.321192e+08	4.081704e-02	9.110985e-03	1.005558e+08	7.055924e+06	4.190264e-02	2.340907e-03	1.723309e+10	2.729403e+08	4.066858e-02	2.179159e-03	1.710969e+10	2.018438e+08	4.177229e-02	2.595037e-03	1.965907e+10	4.004138e+08	4.085494e-02	2.410359e-03	1.955953e+10	3.555935e+08	-1.845010e-03	5.351164e-03	-2.917556e-05	7.289515e-03	-5.106181e-04	1.193188e-02	-1.815834e-03	1.163859e-02	-5.485167e-04	5.361823e-03	-2.349216e+09	2.436248e+08	-2.325421e+09	2.301296e+08	6.885121e+04	1.256195e+07	-2.379570e+07	2.578099e+07	-1.945891e+10	3.500698e+08
5.285762e+02	9.344360e-03	5.427546e-02	4.269715e-03	2.778230e+09	2.536178e+08	5.147855e-02	3.820017e-03	1.135689e+08	6.443910e+06	5.370501e-02	5.541054e-03	2.773005e+09	2.570242e+08	5.331888e-02	7.483715e-03	1.150942e+08	6.181571e+06	5.449910e-02	1.739721e-03	1.965799e+10	3.257473e+08	5.298958e-02	1.882800e-03	1.949618e+10	2.227965e+08	5.439586e-02	2.115422e-03	2.243099e+10	4.379457e+08	5.315168e-02	2.029117e-03	2.227441e+10	3.709409e+08	-2.796914e-03	6.166535e-03	-3.861310e-04	6.646328e-03	-1.840336e-03	9.766924e-03	-2.410783e-03	8.430337e-03	-1.673134e-03	4.826114e-03	-2.664661e+09	2.523000e+08	-2.657911e+09	2.560725e+08	-1.525335e+06	9.404461e+06	-6.750112e+06	6.163417e+07	-2.216084e+10	3.686118e+08
