# Delay[ns]	Avg Transient	0159 Delay[ns]	0159 Transient	0160 Delay[ns]	0160 Transient	0161 Delay[ns]	0161 Transient	0168 Delay[ns]	0168 Transient	0170 Delay[ns]	0170 Transient	0172 Delay[ns]	0172 Transient	0173 Delay[ns]	0173 Transient	0176 Delay[ns]	0176 Transient
5.415000e+01	1.315713e-02	3.815000e+01	1.546305e-02	3.615000e+01	-5.883019e-05	3.415000e+01	8.591117e-04	4.415000e+01	2.740069e-02	4.615000e+01	1.186042e-02	4.415000e+01	4.102011e-02	3.215000e+01	3.014330e-02	3.415000e+01	2.014710e-02
5.615000e+01	1.310161e-02	4.215000e+01	9.458886e-03	4.015000e+01	1.347283e-02	3.615000e+01	7.491603e-03	4.615000e+01	2.976041e-02	4.815000e+01	8.176726e-03	4.815000e+01	1.811667e-02	3.415000e+01	1.938888e-02	3.615000e+01	1.036653e-02
6.015000e+01	1.146172e-02	4.415000e+01	-1.434366e-02	4.215000e+01	7.519049e-03	3.815000e+01	1.146220e-02	5.015000e+01	1.160588e-02	5.015000e+01	7.923484e-03	5.015000e+01	1.974509e-02	3.815000e+01	1.316076e-02	3.815000e+01	2.901875e-02
6.415000e+01	1.554830e-02	4.615000e+01	4.141399e-03	4.415000e+01	-7.679876e-03	4.215000e+01	-4.270152e-03	5.415000e+01	2.023807e-02	5.215000e+01	2.486949e-02	5.215000e+01	1.400829e-02	4.215000e+01	-4.221559e-03	4.015000e+01	-7.863106e-04
6.815000e+01	8.062256e-03	4.815000e+01	1.260192e-02	4.615000e+01	1.053254e-02	4.415000e+01	1.252044e-02	5.615000e+01	3.424443e-02	5.415000e+01	1.997822e-02	5.415000e+01	2.287029e-02	4.415000e+01	1.464630e-02	4.215000e+01	1.767709e-02
7.015000e+01	1.272388e-02	5.015000e+01	4.756192e-03	4.815000e+01	1.448993e-02	4.615000e+01	-4.848364e-03	5.815000e+01	1.938917e-02	5.815000e+01	2.628775e-02	5.615000e+01	1.301904e-02	4.815000e+01	1.651918e-02	4.415000e+01	4.679755e-02
7.215000e+01	7.807523e-03	5.215000e+01	1.204444e-02	5.015000e+01	-1.857068e-04	4.815000e+01	1.194515e-02	6.015000e+01	3.155809e-02	6.015000e+01	1.155898e-02	5.815000e+01	1.558582e-02	5.215000e+01	5.397071e-03	4.615000e+01	1.633427e-02
7.415000e+01	6.915466e-03	5.415000e+01	7.093910e-03	5.215000e+01	-2.434461e-03	5.015000e+01	3.793119e-03	6.215000e+01	3.619259e-02	6.215000e+01	2.192986e-02	6.015000e+01	2.735291e-02	5.415000e+01	-2.480600e-03	4.815000e+01	7.963607e-03
7.615000e+01	1.300005e-02	5.815000e+01	1.636913e-02	5.415000e+01	1.195605e-02	5.215000e+01	2.102244e-03	6.415000e+01	2.652727e-02	6.615000e+01	4.930876e-03	6.215000e+01	2.389927e-02	5.615000e+01	8.302685e-03	5.015000e+01	1.975481e-02
8.015000e+01	6.445851e-03	6.015000e+01	2.858158e-03	5.615000e+01	1.582335e-02	5.615000e+01	-9.136784e-03	6.615000e+01	1.127454e-02	7.015000e+01	1.567393e-02	6.415000e+01	2.785729e-02	5.815000e+01	1.810266e-02	5.415000e+01	1.849823e-02
8.215000e+01	9.289276e-03	6.215000e+01	9.047299e-03	5.815000e+01	5.343315e-03	5.815000e+01	8.334505e-03	6.815000e+01	1.159933e-02	7.215000e+01	1.451512e-02	6.615000e+01	2.172828e-02	6.215000e+01	9.420616e-03	5.615000e+01	2.407735e-02
8.415000e+01	4.508894e-03	6.615000e+01	-1.772543e-03	6.015000e+01	-7.708146e-03	6.215000e+01	-5.489614e-03	7.015000e+01	1.711232e-02	7.415000e+01	1.624952e-02	6.815000e+01	9.742632e-03	6.415000e+01	9.570937e-03	5.815000e+01	1.885287e-02
8.815000e+01	1.350037e-02	6.815000e+01	5.116788e-03	6.215000e+01	-4.718979e-03	6.415000e+01	1.480810e-02	7.415000e+01	1.398869e-05	7.615000e+01	2.969201e-02	7.215000e+01	8.247197e-03	6.615000e+01	1.643359e-02	6.215000e+01	1.077392e-02
9.015000e+01	1.227576e-02	7.015000e+01	1.019939e-02	6.415000e+01	-7.039504e-03	6.615000e+01	-9.765872e-03	7.615000e+01	2.111472e-02	7.815000e+01	1.003038e-02	7.415000e+01	2.738360e-02	6.815000e+01	1.213591e-02	6.415000e+01	2.540219e-02
9.215000e+01	8.693853e-03	7.215000e+01	-4.887210e-03	6.615000e+01	-4.621724e-03	6.815000e+01	-1.101981e-02	7.815000e+01	1.978984e-02	8.015000e+01	1.539369e-02	7.615000e+01	1.947844e-02	7.015000e+01	8.374784e-03	6.615000e+01	2.362559e-02
9.415000e+01	6.658093e-03	7.415000e+01	-2.114288e-03	6.815000e+01	2.029790e-02	7.015000e+01	1.321566e-03	8.015000e+01	6.372924e-03	8.215000e+01	1.099682e-02	7.815000e+01	1.529269e-02	7.215000e+01	1.997777e-02	6.815000e+01	4.258586e-04
9.615000e+01	1.216240e-02	7.615000e+01	-3.006151e-03	7.015000e+01	1.078691e-02	7.215000e+01	6.873434e-03	8.215000e+01	1.581551e-02	8.615000e+01	7.099822e-04	8.015000e+01	6.276868e-03	7.415000e+01	3.341355e-03	7.015000e+01	1.553313e-02
9.815000e+01	1.123477e-02	7.815000e+01	-1.541411e-02	7.415000e+01	2.608853e-03	7.415000e+01	6.563288e-03	8.615000e+01	9.864553e-03	8.815000e+01	2.165698e-02	8.215000e+01	2.998653e-02	7.615000e+01	2.925966e-03	7.215000e+01	3.349795e-02
1.001500e+02	1.071015e-02	8.215000e+01	1.720560e-03	7.615000e+01	1.060215e-02	7.615000e+01	1.031791e-02	8.815000e+01	3.199569e-02	9.215000e+01	7.395768e-03	8.415000e+01	1.208896e-02	7.815000e+01	-7.163209e-04	7.415000e+01	1.277413e-03
1.041500e+02	1.243350e-02	8.415000e+01	1.373594e-02	7.815000e+01	9.639910e-03	7.815000e+01	8.460142e-03	9.215000e+01	5.431626e-03	9.615000e+01	3.256899e-02	8.615000e+01	-2.008045e-03	8.015000e+01	4.098214e-03	7.615000e+01	1.287535e-02
1.061500e+02	1.024287e-02	8.615000e+01	-2.356592e-03	8.015000e+01	6.375892e-03	8.015000e+01	-2.303856e-03	9.615000e+01	1.393897e-02	9.815000e+01	3.655596e-03	9.015000e+01	1.032336e-02	8.415000e+01	2.395877e-03	8.015000e+01	2.089834e-02
1.081500e+02	9.218027e-03	8.815000e+01	-2.467408e-03	8.215000e+01	-2.979899e-03	8.415000e+01	-7.940587e-04	9.815000e+01	3.905989e-03	1.021500e+02	1.524814e-02	9.215000e+01	2.079629e-02	8.615000e+01	5.138554e-03	8.215000e+01	9.819886e-03
1.121500e+02	1.022005e-02	9.015000e+01	2.082666e-02	8.415000e+01	5.402794e-03	8.615000e+01	6.481720e-03	1.001500e+02	3.405055e-02	1.041500e+02	1.894147e-02	9.615000e+01	1.901046e-02	8.815000e+01	-2.477724e-03	8.415000e+01	-9.003511e-03
1.141500e+02	-1.082350e-03	9.215000e+01	5.383447e-03	8.815000e+01	-1.644269e-02	8.815000e+01	2.590967e-02	1.021500e+02	4.563251e-03	1.061500e+02	-3.243053e-03	9.815000e+01	1.720935e-02	9.015000e+01	2.211626e-02	8.615000e+01	4.800122e-03
1.161500e+02	8.409271e-03	9.415000e+01	5.318807e-03	9.015000e+01	5.089466e-03	9.015000e+01	-9.768701e-03	1.041500e+02	2.565459e-02	1.081500e+02	1.555139e-03	1.001500e+02	2.066551e-02	9.215000e+01	1.721056e-02	8.815000e+01	3.010687e-02
1.181500e+02	8.916590e-03	9.615000e+01	-6.392637e-03	9.415000e+01	-1.469754e-02	9.215000e+01	1.021682e-02	1.061500e+02	2.372689e-02	1.101500e+02	2.711721e-03	1.021500e+02	2.932935e-02	9.415000e+01	1.125750e-02	9.015000e+01	2.365024e-02
1.201500e+02	4.124175e-03	9.815000e+01	1.403933e-02	9.615000e+01	5.198572e-04	9.415000e+01	4.157860e-03	1.081500e+02	8.578745e-03	1.121500e+02	1.823156e-02	1.041500e+02	2.333465e-02	9.615000e+01	1.232248e-02	9.415000e+01	7.935166e-03
1.221500e+02	4.927740e-03	1.001500e+02	5.841889e-03	9.815000e+01	8.067425e-03	9.615000e+01	-7.893455e-04	1.101500e+02	1.638235e-02	1.141500e+02	-1.623791e-02	1.081500e+02	1.945948e-02	9.815000e+01	6.476668e-03	9.615000e+01	2.612046e-02
1.241500e+02	1.412028e-02	1.041500e+02	-3.050514e-03	1.001500e+02	4.820731e-03	9.815000e+01	1.051549e-02	1.121500e+02	3.291601e-02	1.181500e+02	1.624288e-02	1.101500e+02	1.326825e-02	1.001500e+02	1.853704e-03	9.815000e+01	2.600831e-02
1.261500e+02	7.312259e-03	1.061500e+02	6.021074e-03	1.021500e+02	3.828731e-03	1.001500e+02	4.018073e-03	1.141500e+02	2.468316e-02	1.201500e+02	6.760911e-03	1.121500e+02	2.049430e-03	1.021500e+02	-1.397229e-02	1.001500e+02	9.061748e-03
1.281500e+02	5.183167e-03	1.081500e+02	1.489896e-02	1.041500e+02	5.323111e-03	1.021500e+02	5.986519e-03	1.161500e+02	1.891666e-02	1.221500e+02	7.648689e-03	1.141500e+02	1.608450e-02	1.041500e+02	1.792819e-02	1.021500e+02	1.794237e-02
1.301500e+02	2.691593e-03	1.101500e+02	-8.295304e-03	1.061500e+02	8.338045e-04	1.041500e+02	4.464338e-03	1.181500e+02	9.900396e-04	1.241500e+02	1.138872e-02	1.181500e+02	1.231706e-02	1.061500e+02	1.850006e-02	1.041500e+02	6.872177e-03
1.321500e+02	-1.408329e-03	1.121500e+02	1.231182e-02	1.081500e+02	-1.695390e-03	1.061500e+02	3.231627e-03	1.201500e+02	2.026893e-02	1.261500e+02	2.562916e-03	1.201500e+02	-1.354879e-05	1.081500e+02	1.740195e-02	1.081500e+02	1.558224e-02
1.341500e+02	6.393220e-03	1.141500e+02	1.057166e-02	1.121500e+02	1.437212e-03	1.101500e+02	5.402157e-03	1.241500e+02	1.582159e-02	1.281500e+02	-3.576559e-03	1.221500e+02	1.167347e-02	1.101500e+02	2.465131e-02	1.101500e+02	1.250808e-02
1.361500e+02	3.157176e-03	1.181500e+02	1.261395e-02	1.141500e+02	-2.144727e-02	1.121500e+02	-6.838218e-03	1.261500e+02	1.181025e-02	1.321500e+02	3.625587e-03	1.241500e+02	1.125618e-02	1.121500e+02	1.753616e-02	1.141500e+02	1.482496e-03
1.381500e+02	2.997102e-03	1.201500e+02	-9.849028e-04	1.181500e+02	-5.431043e-04	1.141500e+02	-2.385212e-02	1.281500e+02	2.927285e-02	1.341500e+02	1.513254e-02	1.261500e+02	1.896831e-02	1.141500e+02	5.667663e-05	1.161500e+02	1.140089e-02
1.401500e+02	6.764663e-03	1.221500e+02	1.679113e-02	1.221500e+02	4.132861e-03	1.161500e+02	-6.614506e-03	1.301500e+02	1.264249e-02	1.361500e+02	-1.009088e-02	1.281500e+02	9.383351e-03	1.161500e+02	1.519213e-02	1.181500e+02	1.521642e-02
1.421500e+02	4.859729e-03	1.241500e+02	-2.068855e-03	1.241500e+02	1.572570e-02	1.181500e+02	6.385409e-03	1.321500e+02	2.737491e-02	1.381500e+02	-1.786453e-02	1.301500e+02	1.660120e-02	1.181500e+02	8.110059e-03	1.201500e+02	2.124753e-02
1.441500e+02	1.100705e-02	1.261500e+02	-4.964470e-03	1.261500e+02	1.103346e-02	1.201500e+02	-9.253869e-03	1.341500e+02	2.297360e-02	1.421500e+02	5.215156e-03	1.321500e+02	-7.282542e-04	1.201500e+02	-1.503180e-02	1.221500e+02	2.658400e-03
1.461500e+02	3.821970e-03	1.281500e+02	1.648618e-06	1.281500e+02	-1.606913e-02	1.221500e+02	-3.823831e-03	1.381500e+02	1.137964e-02	1.441500e+02	1.039331e-02	1.341500e+02	2.286739e-02	1.221500e+02	-7.742524e-03	1.241500e+02	3.588600e-02
1.481500e+02	7.725192e-03	1.301500e+02	2.480242e-03	1.301500e+02	-3.182394e-03	1.241500e+02	3.457833e-03	1.401500e+02	2.682999e-02	1.461500e+02	-1.886239e-03	1.361500e+02	1.605177e-03	1.241500e+02	2.149510e-02	1.261500e+02	2.080291e-02
1.501500e+02	1.294747e-02	1.321500e+02	-6.278802e-03	1.321500e+02	-3.950297e-03	1.261500e+02	-6.514819e-03	1.421500e+02	5.416995e-03	1.481500e+02	2.805098e-03	1.401500e+02	-1.118179e-02	1.281500e+02	1.135030e-02	1.281500e+02	1.256702e-02
1.521500e+02	1.003648e-02	1.341500e+02	-2.353976e-03	1.341500e+02	9.093499e-03	1.281500e+02	-1.464150e-03	1.441500e+02	1.113090e-02	1.501500e+02	-9.934107e-04	1.421500e+02	1.270087e-02	1.301500e+02	-7.853853e-03	1.301500e+02	7.725990e-03
1.541500e+02	9.834481e-03	1.361500e+02	2.127244e-03	1.361500e+02	3.973013e-03	1.301500e+02	-7.185667e-03	1.461500e+02	4.674453e-04	1.521500e+02	7.259177e-04	1.441500e+02	7.183919e-03	1.321500e+02	-6.370429e-03	1.321500e+02	1.034744e-03
1.561500e+02	1.294751e-02	1.381500e+02	1.571895e-03	1.401500e+02	2.962625e-03	1.321500e+02	-2.597409e-02	1.481500e+02	5.112724e-03	1.541500e+02	1.365362e-02	1.461500e+02	-1.201225e-03	1.341500e+02	-8.947690e-03	1.341500e+02	4.962898e-04
1.581500e+02	6.233272e-03	1.401500e+02	1.505795e-02	1.421500e+02	-5.808372e-03	1.341500e+02	-8.115889e-03	1.521500e+02	3.167083e-02	1.561500e+02	1.114074e-02	1.481500e+02	9.140388e-03	1.381500e+02	-4.727494e-03	1.361500e+02	2.108822e-02
1.601500e+02	5.678380e-03	1.421500e+02	5.439714e-03	1.461500e+02	-1.094023e-02	1.381500e+02	1.217986e-02	1.541500e+02	1.456333e-02	1.581500e+02	1.564223e-02	1.501500e+02	1.265911e-02	1.401500e+02	1.258302e-02	1.381500e+02	1.072219e-02
1.621500e+02	7.197425e-03	1.441500e+02	1.361416e-03	1.481500e+02	1.229066e-02	1.401500e+02	-1.583143e-03	1.561500e+02	4.554554e-02	1.621500e+02	6.761840e-03	1.521500e+02	1.710113e-02	1.421500e+02	-5.207505e-03	1.401500e+02	2.084642e-02
1.641500e+02	7.673036e-03	1.461500e+02	2.178046e-02	1.501500e+02	7.593423e-03	1.421500e+02	3.278319e-03	1.581500e+02	1.184014e-02	1.641500e+02	1.146905e-02	1.541500e+02	2.202373e-02	1.441500e+02	2.210969e-02	1.421500e+02	1.784266e-02
1.661500e+02	8.014220e-03	1.481500e+02	1.253073e-02	1.521500e+02	2.317023e-03	1.441500e+02	1.504659e-02	1.601500e+02	1.295483e-02	1.661500e+02	1.732493e-02	1.561500e+02	1.415747e-02	1.461500e+02	3.108739e-02	1.441500e+02	1.990262e-02
1.681500e+02	8.473489e-03	1.521500e+02	1.076894e-02	1.541500e+02	3.459969e-04	1.461500e+02	-6.256021e-03	1.621500e+02	9.534406e-03	1.681500e+02	4.817147e-03	1.581500e+02	5.961972e-03	1.501500e+02	-1.483074e-03	1.461500e+02	-2.475817e-03
1.701500e+02	2.107631e-03	1.541500e+02	4.849106e-03	1.561500e+02	-9.118612e-03	1.481500e+02	-6.728340e-03	1.641500e+02	5.479207e-03	1.701500e+02	-1.613514e-03	1.601500e+02	6.972723e-03	1.521500e+02	-6.387207e-03	1.481500e+02	1.094658e-02
1.721500e+02	9.063652e-03	1.561500e+02	1.484141e-02	1.581500e+02	4.090787e-03	1.501500e+02	2.413625e-02	1.661500e+02	2.656526e-03	1.721500e+02	6.739128e-03	1.621500e+02	1.441980e-02	1.541500e+02	-3.226664e-03	1.521500e+02	2.938996e-02
1.741500e+02	4.841436e-03	1.581500e+02	-1.101681e-02	1.621500e+02	-7.985422e-03	1.521500e+02	-5.294791e-03	1.701500e+02	-2.599678e-03	1.741500e+02	1.634821e-02	1.641500e+02	2.278168e-02	1.561500e+02	1.439133e-02	1.541500e+02	1.231430e-02
1.761500e+02	6.953500e-03	1.601500e+02	2.504959e-03	1.641500e+02	-1.391974e-02	1.541500e+02	1.415243e-02	1.721500e+02	1.020662e-02	1.761500e+02	1.642557e-02	1.661500e+02	1.780646e-02	1.581500e+02	1.518056e-02	1.561500e+02	1.078161e-02
1.781500e+02	4.071934e-03	1.621500e+02	5.388287e-03	1.661500e+02	-2.418375e-03	1.581500e+02	-4.651412e-03	1.741500e+02	-3.339706e-04	1.781500e+02	8.516362e-03	1.681500e+02	1.979262e-02	1.601500e+02	-5.973132e-03	1.581500e+02	1.281871e-02
1.801500e+02	2.419544e-03	1.641500e+02	8.999639e-03	1.681500e+02	-9.284490e-06	1.601500e+02	-5.714108e-03	1.761500e+02	1.301566e-02	1.801500e+02	1.937163e-03	1.701500e+02	2.360015e-02	1.621500e+02	-1.594323e-03	1.601500e+02	4.453774e-03
1.821500e+02	6.877055e-03	1.661500e+02	6.155348e-03	1.701500e+02	-1.610861e-02	1.621500e+02	2.213224e-02	1.781500e+02	1.744596e-02	1.821500e+02	5.612335e-03	1.721500e+02	1.552358e-02	1.641500e+02	7.020716e-03	1.621500e+02	8.922577e-03
1.841500e+02	3.877157e-03	1.681500e+02	-2.005340e-03	1.721500e+02	-8.546503e-03	1.641500e+02	4.481703e-03	1.801500e+02	8.519789e-03	1.861500e+02	-8.492361e-04	1.741500e+02	1.162184e-02	1.661500e+02	-4.357458e-03	1.641500e+02	1.507203e-02
1.861500e+02	5.139652e-03	1.721500e+02	2.149010e-02	1.741500e+02	-9.689249e-03	1.661500e+02	-1.682246e-03	1.821500e+02	2.780552e-02	1.901500e+02	5.860908e-03	1.761500e+02	6.758289e-03	1.681500e+02	4.010703e-03	1.661500e+02	2.862857e-02
