Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR		SE 	
2.840021E+2	6.549903E-4	4.168638E-2	2.498464E-3	9.057132E+8	4.461025E+7	4.133089E-2	2.796118E-3	4.264683E+8	1.984055E+7	4.203245E-2	2.721068E-3	9.085466E+8	4.545958E+7	4.201422E-2	3.090314E-3	4.276287E+8	2.409701E+7	4.153097E-2	2.604920E-3	7.089097E+9	3.555810E+8	4.210437E-2	2.529742E-3	7.176241E+9	3.517633E+8	4.158842E-2	2.608781E-3	7.997643E+9	3.996691E+8	4.205717E-2	2.518415E-3	8.081954E+9	3.952890E+8	-3.554908E-4	1.303573E-3	-1.822271E-5	1.036180E-3	-6.833329E-4	1.658616E-3	-3.372681E-4	1.883603E-3	-7.262759E-4	1.474570E-3	-4.792449E+8	2.567804E+7	-4.809179E+8	2.312315E+7	-1.160324E+6	7.947291E+6	1.672992E+6	1.273555E+7	-7.655486E+9	3.764706E+8	0.000000E+0	0.000000E+0
2.841023E+2	3.333333E-4	4.634357E-2	3.272938E-3	9.519133E+8	5.026925E+7	4.536548E-2	3.555700E-3	4.460019E+8	2.454759E+7	4.535144E-2	2.956600E-3	9.395726E+8	4.484938E+7	4.807086E-2	2.767681E-3	4.561429E+8	2.236060E+7	4.629643E-2	3.211289E-3	7.455867E+9	3.916639E+8	4.623145E-2	2.971447E-3	7.492262E+9	3.698989E+8	4.618892E-2	3.175094E-3	8.395439E+9	4.354956E+8	4.624437E-2	2.994083E-3	8.444175E+9	4.187121E+8	-9.780920E-4	1.525030E-3	2.719423E-3	1.791977E-3	-2.705383E-3	2.036108E-3	-3.697515E-3	3.121556E-3	-8.788848E-4	1.172073E-3	-5.059114E+8	2.930771E+7	-4.834298E+8	2.710265E+7	-1.014096E+7	1.006659E+7	-2.248168E+7	2.206757E+7	-7.998173E+9	3.948790E+8	0.000000E+0	0.000000E+0
2.842040E+2	4.082483E-4	5.856162E-2	3.508875E-3	1.076462E+9	5.013164E+7	5.969013E-2	4.236944E-3	5.165948E+8	2.883310E+7	5.876914E-2	3.403701E-3	1.076751E+9	4.607604E+7	6.022704E-2	3.348915E-3	5.149571E+8	2.488650E+7	6.092937E-2	3.751158E-3	8.638523E+9	4.342707E+8	6.064013E-2	3.694773E-3	8.666019E+9	4.318799E+8	6.068627E-2	3.699288E-3	9.715273E+9	4.787736E+8	6.040605E-2	3.656347E-3	9.742480E+9	4.801785E+8	1.128501E-3	1.510536E-3	1.457902E-3	1.085792E-3	-5.369185E-4	1.546806E-3	-3.294013E-4	1.933933E-3	-7.159257E-4	1.079912E-3	-5.598669E+8	2.387547E+7	-5.617940E+8	2.382749E+7	1.637617E+6	6.937406E+6	1.927146E+6	1.508024E+7	-9.225885E+9	4.516590E+8	0.000000E+0	0.000000E+0
2.843027E+2	3.333333E-4	8.289775E-2	5.387038E-3	1.330888E+9	7.403641E+7	8.688506E-2	4.429309E-3	6.502711E+8	3.313040E+7	8.271399E-2	4.411366E-3	1.325802E+9	5.945097E+7	8.738218E-2	5.181309E-3	6.499396E+8	3.714614E+7	8.539791E-2	4.653740E-3	1.063525E+10	5.429852E+8	8.503689E-2	4.634050E-3	1.066565E+10	5.339544E+8	8.509532E-2	4.613019E-3	1.196106E+10	6.006165E+8	8.479689E-2	4.705494E-3	1.199654E+10	6.056906E+8	3.987309E-3	2.111799E-3	4.668180E-3	1.612043E-3	-4.971133E-4	1.745109E-3	-6.808703E-4	3.115087E-3	2.088166E-3	1.409664E-3	-6.806168E+8	4.516388E+7	-6.758625E+8	2.581245E+7	3.314849E+5	8.489037E+6	-4.754274E+6	2.645028E+7	-1.134627E+10	5.733721E+8	0.000000E+0	0.000000E+0
2.844019E+2	3.513642E-4	1.184512E-1	7.778933E-3	1.706667E+9	1.130341E+8	1.246864E-1	7.891426E-3	8.394363E+8	5.676542E+7	1.220761E-1	8.568371E-3	1.742737E+9	1.164686E+8	1.235314E-1	7.623397E-3	8.289152E+8	5.311524E+7	1.236764E-1	8.043579E-3	1.379625E+10	9.222588E+8	1.227922E-1	7.948988E-3	1.381139E+10	9.169300E+8	1.234952E-1	8.092765E-3	1.553899E+10	1.037031E+9	1.223046E-1	7.922950E-3	1.551805E+10	1.028401E+9	6.235174E-3	2.756718E-3	1.455341E-3	2.069261E-3	1.154948E-3	2.304777E-3	4.779834E-3	2.922816E-3	2.381827E-3	2.018994E-3	-8.672307E+8	6.201780E+7	-9.138217E+8	6.461396E+7	1.052105E+7	1.145065E+7	4.659098E+7	2.190732E+7	-1.467862E+10	9.727291E+8	0.000000E+0	0.000000E+0
2.845019E+2	3.513642E-4	1.689207E-1	1.214544E-2	2.236586E+9	1.756823E+8	1.855694E-1	1.139200E-2	1.141378E+9	8.458466E+7	1.706344E-1	1.267710E-2	2.252135E+9	1.767172E+8	1.715123E-1	1.210660E-2	1.069341E+9	8.471400E+7	1.757590E-1	1.200459E-2	1.808810E+10	1.415557E+9	1.712667E-1	1.206164E-2	1.782186E+10	1.386957E+9	1.751817E-1	1.206679E-2	2.034023E+10	1.590270E+9	1.710035E-1	1.205809E-2	2.005845E+10	1.560743E+9	1.664869E-2	3.331559E-3	8.779291E-4	2.051545E-3	1.405708E-2	2.718594E-3	1.577076E-2	3.629784E-3	1.456586E-2	2.628471E-3	-1.095207E+9	9.629136E+7	-1.182795E+9	9.401387E+7	7.203762E+7	1.442097E+7	8.758728E+7	2.561805E+7	-1.891707E+10	1.477537E+9	0.000000E+0	0.000000E+0
2.846029E+2	5.638273E-4	2.826358E-1	3.025356E-2	3.427705E+9	3.847345E+8	3.194773E-1	2.907258E-2	1.808637E+9	1.875705E+8	2.827956E-1	3.046774E-2	3.432987E+9	3.872499E+8	2.816695E-1	2.804024E-2	1.621545E+9	1.783790E+8	2.981949E-1	2.979099E-2	2.819314E+10	3.109341E+9	2.858414E-1	2.979860E-2	2.736263E+10	3.078879E+9	2.964519E-1	2.985361E-2	3.162613E+10	3.494190E+9	2.854833E-1	2.984298E-2	3.079034E+10	3.462304E+9	3.684152E-2	6.008399E-3	-1.126101E-3	4.203499E-3	3.780782E-2	5.595688E-3	3.796763E-2	5.476908E-3	3.399400E-2	5.362002E-3	-1.619067E+9	2.047846E+8	-1.811443E+9	2.115659E+8	1.870930E+8	3.104809E+7	1.923756E+8	3.128362E+7	-2.898170E+10	3.277348E+9	0.000000E+0	0.000000E+0
2.847017E+2	3.333333E-4	6.116162E-1	7.803957E-2	6.902426E+9	9.522068E+8	6.899244E-1	7.412601E-2	3.659192E+9	4.541724E+8	6.096824E-1	7.531226E-2	6.883975E+9	9.229446E+8	6.123122E-1	7.580102E-2	3.281837E+9	4.532931E+8	6.465709E-1	7.531944E-2	5.705255E+10	7.501731E+9	6.149103E-1	7.679797E-2	5.484887E+10	7.560889E+9	6.423975E-1	7.530235E-2	6.393652E+10	8.421250E+9	6.145456E-1	7.692314E-2	6.175130E+10	8.510856E+9	7.830817E-2	1.282043E-2	2.629780E-3	4.078812E-3	7.761220E-2	9.567915E-3	7.567839E-2	1.092092E-2	7.537881E-2	1.063280E-2	-3.243234E+9	5.089898E+8	-3.602137E+9	4.714638E+8	3.773548E+8	4.929074E+7	3.589035E+8	6.777858E+7	-5.809210E+10	8.060079E+9	0.000000E+0	0.000000E+0
2.848011E+2	6.758625E-4	1.238893E+0	1.035633E-1	1.340961E+10	1.328199E+9	1.296093E+0	8.706143E-2	6.625510E+9	5.804077E+8	1.240129E+0	1.023299E-1	1.343548E+10	1.324486E+9	1.240093E+0	1.008212E-1	6.373619E+9	6.451718E+8	1.267354E+0	9.385380E-2	1.074155E+11	1.010133E+10	1.240512E+0	9.992873E-2	1.060913E+11	1.057487E+10	1.264254E+0	9.478140E-2	1.208509E+11	1.142017E+10	1.240333E+0	1.002946E-1	1.195009E+11	1.189775E+10	5.719994E-2	2.187818E-2	-3.666968E-5	9.615351E-3	5.600024E-2	1.623855E-2	5.723661E-2	1.862616E-2	5.575963E-2	1.682654E-2	-6.784103E+9	7.567240E+8	-7.061856E+9	6.867112E+8	2.518907E+8	7.574113E+7	2.777521E+8	1.047204E+8	-1.128754E+11	1.131887E+10	0.000000E+0	0.000000E+0
2.849026E+2	3.767961E-4	1.685803E+0	6.089329E-2	1.789555E+10	8.741470E+8	1.677202E+0	5.235972E-2	8.432398E+9	4.158606E+8	1.677154E+0	5.826827E-2	1.781798E+10	8.470152E+8	1.687523E+0	5.530476E-2	8.487883E+9	4.149844E+8	1.686100E+0	5.418707E-2	1.400953E+11	6.632728E+9	1.687382E+0	5.477590E-2	1.412454E+11	6.696675E+9	1.685091E+0	5.458217E-2	1.579132E+11	7.466914E+9	1.687230E+0	5.535113E-2	1.591410E+11	7.550186E+9	-8.600778E-3	1.386819E-2	1.036930E-2	1.058899E-2	-1.032131E-2	6.329218E-3	-1.897008E-2	8.476444E-3	-1.002771E-2	7.128104E-3	-9.463148E+9	4.772230E+8	-9.330100E+9	4.497237E+8	-5.548477E+7	2.737507E+7	-1.330478E+8	5.977794E+7	-1.507086E+11	7.135906E+9	0.000000E+0	0.000000E+0
