Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
1.130000E+3	5.294726E-1	2.687650E+10	2.443977E+0	1.108141E+9	2.627034E-1	2.716750E+10	4.896942E-1	1.135458E+9	2.944230E-1	1.944435E+11	2.040519E-1	1.892886E+11	2.902465E-1	2.216110E+11	2.370378E-1	2.161651E+11	1.914505E+0	2.269908E-1	1.954283E+0	1.687514E+0	2.206940E+0	-2.576836E+10	-2.603205E+10	-2.731749E+7	2.636817E+8	-2.150570E+11
1.430000E+3	-3.325408E-1	2.763535E+10	-1.282906E+0	1.203873E+9	-1.218835E-1	2.760014E+10	4.957852E-1	1.135080E+9	-3.162205E-1	1.989737E+11	-1.580451E-1	1.921145E+11	-2.906321E-1	2.265738E+11	-1.757326E-1	2.197499E+11	-9.503648E-1	6.176687E-1	-1.778691E+0	-1.568033E+0	-1.107173E+0	-2.643147E+10	-2.646506E+10	6.879323E+7	3.358898E+7	-2.185460E+11
1.730000E+3	5.385402E-2	2.729520E+10	4.050845E-1	1.160514E+9	1.685374E-1	2.727344E+10	1.000050E+0	1.103788E+9	1.785919E-1	1.953028E+11	5.519688E-2	1.904503E+11	1.772680E-1	2.225762E+11	5.506076E-2	2.177455E+11	3.512305E-1	8.315127E-1	-5.949656E-1	-4.802822E-1	3.500238E-1	-2.613468E+10	-2.616965E+10	5.672524E+7	3.496232E+7	-2.165850E+11
1.780000E+3	-2.562250E-1	2.756817E+10	-2.323271E-1	1.176887E+9	-1.113882E-1	2.758834E+10	-1.040883E+0	1.230436E+9	-8.013199E-2	1.972222E+11	2.268454E-3	1.908634E+11	-8.424749E-2	2.248105E+11	-2.393337E-2	2.184316E+11	2.389788E-2	-9.294949E-1	8.085559E-1	9.533927E-1	-2.083937E-1	-2.639128E+10	-2.635790E+10	-5.354913E+7	-3.337819E+7	-2.172547E+11
1.880000E+3	5.439117E-3	2.733782E+10	-1.333829E+0	1.205181E+9	-1.979692E-1	2.768573E+10	-9.446465E-1	1.224464E+9	-7.666244E-2	1.971964E+11	-1.034721E-1	1.916886E+11	-9.263491E-2	2.248822E+11	-9.243250E-2	2.190264E+11	-1.339268E+0	-7.466773E-1	-3.891827E-1	-5.925910E-1	-1.241397E+0	-2.613264E+10	-2.646127E+10	-1.928292E+7	3.286334E+8	-2.178213E+11
1.980000E+3	4.398908E-1	2.695536E+10	4.568833E-1	1.159183E+9	2.105181E-1	2.722621E+10	6.859523E-2	1.161589E+9	2.494240E-1	1.947773E+11	3.510141E-1	1.881416E+11	2.443012E-1	2.220035E+11	3.600229E-1	2.150970E+11	1.699241E-2	-1.419229E-1	3.882880E-1	1.589153E-1	9.686031E-2	-2.579618E+10	-2.606462E+10	-2.405619E+6	2.684391E+8	-2.139378E+11
2.030000E+3	1.667951E+0	2.587429E+10	3.127896E+0	1.090573E+9	1.192468E+0	2.612157E+10	3.294873E-1	1.145399E+9	1.337128E+0	1.867079E+11	1.292228E+0	1.807960E+11	1.318081E+0	2.128295E+11	1.330313E+0	2.066703E+11	1.459945E+0	-8.629810E-1	2.798409E+0	2.322926E+0	1.797583E+0	-2.478371E+10	-2.497617E+10	-5.482680E+7	1.924572E+8	-2.055797E+11
2.055000E+3	1.454776E+0	2.606195E+10	3.221272E+0	1.088174E+9	7.486902E-1	2.662080E+10	8.396904E-1	1.113739E+9	1.152967E+0	1.880742E+11	1.145958E+0	1.819376E+11	1.099736E+0	2.146950E+11	1.177261E+0	2.079995E+11	1.766497E+0	9.100014E-2	2.381582E+0	1.675496E+0	2.044012E+0	-2.497377E+10	-2.550706E+10	-2.556534E+7	5.332830E+8	-2.069113E+11
2.080000E+3	1.210349E+0	2.627712E+10	3.291309E+0	1.086375E+9	1.067090E+0	2.626261E+10	1.280657E+0	1.086376E+9	1.018245E+0	1.890736E+11	9.875854E-1	1.831736E+11	1.024676E+0	2.153363E+11	1.010165E+0	2.094507E+11	2.080960E+0	2.135672E-1	2.010652E+0	1.867393E+0	2.281143E+0	-2.519075E+10	-2.517624E+10	-7.370183E+2	-1.450683E+7	-2.083643E+11
2.105000E+3	1.222344E+0	2.626656E+10	2.253950E+0	1.113022E+9	1.102362E+0	2.622293E+10	1.103371E+0	1.097377E+9	9.780481E-1	1.893719E+11	9.459418E-1	1.834986E+11	9.944165E-1	2.155948E+11	9.739589E-1	2.097651E+11	1.031606E+0	1.008844E-3	1.150580E+0	1.030597E+0	1.279991E+0	-2.515354E+10	-2.512556E+10	1.564470E+7	-2.798077E+7	-2.086521E+11
2.130000E+3	1.705417E+0	2.584130E+10	4.239722E+0	1.062013E+9	1.497924E+0	2.577795E+10	1.781242E+0	1.055313E+9	1.468326E+0	1.857346E+11	1.375235E+0	1.801482E+11	1.472223E+0	2.115126E+11	1.408703E+0	2.059895E+11	2.534305E+0	2.833178E-1	2.458480E+0	2.250987E+0	2.831019E+0	-2.477929E+10	-2.472264E+10	6.700485E+6	-5.665461E+7	-2.049275E+11
2.155000E+3	9.123678E-1	2.653944E+10	8.074931E-1	1.150177E+9	4.502664E-1	2.695651E+10	1.164940E+0	1.093556E+9	7.031781E-1	1.914110E+11	5.251715E-1	1.867824E+11	6.698772E-1	2.183675E+11	5.644191E-1	2.133219E+11	-1.048747E-1	7.146735E-1	-3.574468E-1	-8.195482E-1	2.430740E-1	-2.538926E+10	-2.586295E+10	5.662057E+7	4.736898E+8	-2.121717E+11
2.180000E+3	5.196211E-1	2.688518E+10	3.502719E+0	1.080945E+9	3.221769E-1	2.710060E+10	7.607399E-1	1.118639E+9	5.542132E-1	1.925162E+11	5.189932E-1	1.868307E+11	5.236609E-1	2.196168E+11	5.190568E-1	2.137158E+11	2.983098E+0	4.385630E-1	2.741979E+0	2.544535E+0	2.983662E+0	-2.580423E+10	-2.598196E+10	-3.769405E+7	1.777284E+8	-2.126349E+11
2.205000E+3	7.047723E-1	2.672219E+10	2.298902E+0	1.111867E+9	3.887936E-1	2.702566E+10	-1.170731E+0	1.238494E+9	3.352433E-1	1.941406E+11	4.334287E-1	1.874984E+11	3.422943E-1	2.211663E+11	4.609331E-1	2.142206E+11	1.594130E+0	-1.559525E+0	3.469633E+0	3.153654E+0	1.837969E+0	-2.561032E+10	-2.578717E+10	-1.266266E+8	1.768470E+8	-2.131088E+11
2.230000E+3	5.689026E-1	2.684179E+10	6.977789E-1	1.152995E+9	3.118054E-1	2.711227E+10	-7.877095E-2	1.170733E+9	4.754193E-1	1.931007E+11	4.942030E-1	1.870241E+11	4.538763E-1	2.202130E+11	5.017748E-1	2.138659E+11	1.288764E-1	-3.905763E-1	7.765499E-1	5.194527E-1	1.960041E-1	-2.568880E+10	-2.594153E+10	-1.773815E+7	2.527349E+8	-2.127129E+11
