Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR		SE 	
2.840005E+2	5.000000E-4	5.048973E-2	1.649639E-3	1.428409E+9	1.910294E+7	4.996519E-2	1.322178E-3	1.288530E+9	1.493595E+7	4.999210E-2	1.439391E-3	1.420471E+9	2.426492E+7	4.916598E-2	1.052853E-3	1.274496E+9	1.210087E+7	5.199812E-2	7.041281E-4	1.096962E+10	1.494533E+7	5.110843E-2	8.254704E-4	1.092834E+10	7.797267E+7	5.176331E-2	5.959443E-4	1.239009E+10	2.320067E+7	5.103619E-2	9.064870E-4	1.235674E+10	9.667363E+7	-5.245347E-4	2.259331E-3	-8.261192E-4	9.039229E-4	7.992115E-4	1.936450E-3	3.015844E-4	1.942793E-3	-1.071002E-3	1.685547E-3	-1.398788E+8	3.323524E+7	-1.459748E+8	1.315617E+7	1.403421E+7	2.652287E+7	6.095974E+6	2.516454E+7	-1.106821E+10	1.111301E+8	0.000000E+0	0.000000E+0
2.841025E+2	5.000000E-4	6.103972E-2	2.148686E-3	1.588417E+9	3.424524E+7	6.113897E-2	1.418176E-3	1.443185E+9	2.252462E+7	5.749386E-2	2.036107E-3	1.534254E+9	3.580090E+7	5.996917E-2	3.039204E-3	1.423604E+9	3.974779E+7	6.104900E-2	1.905481E-3	1.200644E+10	2.706638E+8	6.006014E-2	1.932649E-3	1.195962E+10	2.571589E+8	6.063227E-2	1.920587E-3	1.354070E+10	3.063747E+8	6.017395E-2	1.926283E-3	1.354804E+10	2.901746E+8	9.925230E-5	1.055475E-3	2.475313E-3	1.869527E-3	1.169796E-3	1.778607E-3	-2.376061E-3	2.233494E-3	9.650204E-4	5.260286E-4	-1.452314E+8	1.380921E+7	-1.106504E+8	2.241254E+7	1.958186E+7	2.374463E+7	-3.458099E+7	2.828660E+7	-1.210485E+10	2.678402E+8	0.000000E+0	0.000000E+0
2.842032E+2	2.500000E-4	6.703889E-2	2.568993E-3	1.678898E+9	3.387391E+7	6.900794E-2	4.628443E-3	1.550443E+9	5.681000E+7	6.682666E-2	3.340956E-3	1.674289E+9	4.374491E+7	6.772394E-2	3.817599E-3	1.530170E+9	4.589429E+7	6.937220E-2	3.586436E-3	1.294494E+10	3.476216E+8	6.919800E-2	3.375137E-3	1.300045E+10	3.470472E+8	6.907405E-2	3.545515E-3	1.461923E+10	3.897422E+8	6.894716E-2	3.251574E-3	1.467935E+10	3.736754E+8	1.969049E-3	2.897576E-3	8.972828E-4	1.041644E-3	1.283994E-3	1.119639E-3	1.071767E-3	1.958031E-3	6.077268E-5	1.579928E-3	-1.284557E+8	4.415268E+7	-1.441189E+8	1.298562E+7	2.027243E+7	1.557903E+7	1.566328E+7	3.291621E+7	-1.312891E+10	3.196873E+8	0.000000E+0	0.000000E+0
2.843037E+2	2.500000E-4	8.712420E-2	7.520152E-3	1.979576E+9	9.985093E+7	8.978210E-2	7.810058E-3	1.835899E+9	9.758068E+7	8.809082E-2	6.704289E-3	1.993487E+9	8.872547E+7	8.750819E-2	6.969803E-3	1.801787E+9	8.431208E+7	8.971281E-2	7.492685E-3	1.524683E+10	7.570359E+8	8.926874E-2	6.728610E-3	1.528864E+10	6.813038E+8	8.952287E-2	7.398822E-3	1.724032E+10	8.454197E+8	8.901935E-2	6.816936E-3	1.726821E+10	7.807367E+8	2.657897E-3	4.841227E-4	-5.826202E-4	1.364584E-3	2.273902E-3	1.745803E-3	3.240517E-3	1.131512E-3	7.627454E-4	1.028852E-3	-1.436771E+8	6.172203E+6	-1.916998E+8	1.597428E+7	3.411168E+7	2.318468E+7	4.802276E+7	1.761529E+7	-1.543231E+10	6.832369E+8	0.000000E+0	0.000000E+0
2.844015E+2	5.000000E-4	1.248606E-1	1.020305E-2	2.549274E+9	1.456535E+8	1.301102E-1	9.815412E-3	2.393559E+9	1.299345E+8	1.234765E-1	9.592651E-3	2.528098E+9	1.342458E+8	1.233551E-1	9.030295E-3	2.297821E+9	1.165726E+8	1.281831E-1	9.951039E-3	1.962861E+10	1.063601E+9	1.252251E-1	9.317281E-3	1.941092E+10	9.753856E+8	1.276314E-1	9.892614E-3	2.215671E+10	1.195171E+9	1.251829E-1	9.412611E-3	2.196019E+10	1.119133E+9	5.249614E-3	1.139707E-3	-1.213332E-4	1.901433E-3	6.755044E-3	1.233188E-3	5.370947E-3	8.596735E-4	4.927278E-3	1.334479E-3	-1.557154E+8	2.462681E+7	-2.302769E+8	3.591557E+7	9.573761E+7	1.743290E+7	7.456142E+7	1.308183E+7	-1.956663E+10	9.911282E+8	0.000000E+0	0.000000E+0
2.845030E+2	0.000000E+0	1.849379E-1	8.362013E-3	3.457011E+9	1.183642E+8	1.948129E-1	6.204517E-3	3.286122E+9	6.923680E+7	1.823293E-1	7.468653E-3	3.418905E+9	1.010054E+8	1.813523E-1	5.394645E-3	3.099521E+9	5.743485E+7	1.909429E-1	7.924321E-3	2.677501E+10	7.965007E+8	1.851022E-1	6.849264E-3	2.628471E+10	6.650296E+8	1.899330E-1	7.870188E-3	3.019392E+10	8.974434E+8	1.850835E-1	7.008671E-3	2.974172E+10	7.809719E+8	9.875028E-3	2.912623E-3	-9.769928E-4	3.224959E-3	1.346057E-2	2.223129E-3	1.085202E-2	1.267863E-3	9.729409E-3	1.583104E-3	-1.708884E+8	5.131280E+7	-3.193836E+8	5.293692E+7	1.866013E+8	3.196784E+7	1.484952E+8	1.963812E+7	-2.645560E+10	7.127648E+8	0.000000E+0	0.000000E+0
2.846035E+2	2.886751E-4	2.900379E-1	2.120106E-2	5.043476E+9	3.125022E+8	3.225088E-1	1.881879E-2	5.048976E+9	2.528468E+8	2.870554E-1	2.027255E-2	5.004248E+9	3.064523E+8	2.864930E-1	2.141351E-2	4.552146E+9	2.858917E+8	3.059259E-1	2.167254E-2	3.986912E+10	2.412686E+9	2.915784E-1	2.017821E-2	3.850266E+10	2.267721E+9	3.037141E-1	2.149885E-2	4.487337E+10	2.717891E+9	2.913985E-1	2.029192E-2	4.354613E+10	2.579744E+9	3.247082E-2	2.651713E-3	-5.624559E-4	2.820185E-3	3.601574E-2	3.308508E-3	3.303328E-2	5.005220E-3	3.111023E-2	1.919396E-3	5.499915E+6	6.484391E+7	-4.521021E+8	4.297134E+7	4.968297E+8	4.677677E+7	4.576020E+8	7.385797E+7	-3.849716E+10	2.327171E+9	0.000000E+0	0.000000E+0
2.847022E+2	2.500000E-4	5.604218E-1	3.781660E-2	9.119226E+9	5.307797E+8	6.370874E-1	4.073690E-2	9.380163E+9	5.088586E+8	5.560314E-1	3.689550E-2	9.061966E+9	5.196758E+8	5.582136E-1	3.413287E-2	8.300838E+9	4.353342E+8	5.998675E-1	4.075261E-2	7.327093E+10	4.312736E+9	5.645854E-1	3.658519E-2	6.975859E+10	3.902182E+9	5.947293E-1	4.028701E-2	8.233289E+10	4.830200E+9	5.641012E-1	3.672253E-2	7.887781E+10	4.431529E+9	7.666560E-2	5.606120E-3	2.182243E-3	4.150437E-3	7.887385E-2	7.119698E-3	7.448335E-2	6.685245E-3	7.298618E-2	4.949175E-3	2.609368E+8	6.635217E+7	-7.611275E+8	9.585056E+7	1.079324E+9	8.561052E+7	1.022064E+9	8.528878E+7	-6.949765E+10	3.923437E+9	0.000000E+0	0.000000E+0
2.848005E+2	5.000000E-4	1.133539E+0	5.856660E-2	1.775018E+10	6.741621E+8	1.174449E+0	5.628013E-2	1.677883E+10	5.773014E+8	1.129467E+0	5.772938E-2	1.770843E+10	6.661713E+8	1.121372E+0	6.030468E-2	1.605901E+10	6.474848E+8	1.158016E+0	5.804659E-2	1.366638E+11	5.080843E+9	1.133462E+0	5.607311E-2	1.348561E+11	4.957356E+9	1.154670E+0	5.798371E-2	1.543723E+11	5.741482E+9	1.133469E+0	5.635270E-2	1.526063E+11	5.630548E+9	4.090931E-2	3.437358E-3	-8.094541E-3	4.415831E-3	5.307625E-2	6.200471E-3	4.900385E-2	5.660891E-3	4.097909E-2	5.492886E-3	-9.713511E+8	9.869901E+7	-1.649423E+9	4.758754E+7	7.198179E+8	8.961534E+7	6.780715E+8	9.001270E+7	-1.358275E+11	5.055250E+9	0.000000E+0	0.000000E+0
2.849008E+2	6.291529E-4	1.505194E+0	3.242728E-2	2.337889E+10	1.691473E+8	1.497584E+0	3.252939E-2	2.125268E+10	1.855594E+8	1.505549E+0	3.429605E-2	2.340975E+10	2.338029E+8	1.497675E+0	2.994181E-2	2.127554E+10	1.387205E+8	1.507168E+0	3.132618E-2	1.765391E+11	1.428030E+9	1.509228E+0	3.057556E-2	1.780744E+11	1.490830E+9	1.506978E+0	3.164857E-2	1.999488E+11	1.653187E+9	1.508758E+0	3.075375E-2	2.014532E+11	1.644769E+9	-7.610172E-3	7.681770E-3	-7.873980E-3	6.987233E-3	-9.092175E-5	5.556947E-3	2.638075E-4	1.300438E-2	-1.117491E-2	4.487773E-3	-2.126205E+9	7.841658E+7	-2.134213E+9	1.180355E+8	-2.285382E+7	6.472540E+7	8.008525E+6	1.713711E+8	-1.802006E+11	1.462936E+9	0.000000E+0	0.000000E+0
