Photon Energy (eV)	SE Photon Energy (eV)	X ref norm	SE X ref norm	X ref	SE X ref	X pump norm	SE X pump norm	X pump	SE X pump	Y ref norm	SE Y ref norm	Y ref	SE Y ref	Y pump norm	SE Y pump norm	Y pump	SE Y pump	X all norm	SE X all norm	X all	SE X all	Y all norm	SE Y all norm	Y all	SE Y all	X all Y ref norm	SE X all Y ref norm	X all Y ref	SE X all Y ref	Y all X ref norm	SE Y all X ref norm	Y all X ref	SE Y all X ref	BC(X hist) norm	SE BC(X hist) norm	BC(Y hist) norm	SE BC(Y hist) norm	StS norm	SE StS norm	BCSC norm	SE BCSC norm	BCLR norm	SE BCLR norm	BC(X hist)	SE BC(X hist)	BC(Y hist)	SE BC(Y hist)	StS	SE StS	BCSC	SE BCSC	BCLR	SE BCLR		SE 	
2.790020E+2	5.773503E-4	-4.677505E-3	6.628340E-4	5.956297E+8	1.405171E+7	-5.704426E-3	3.623540E-4	2.598032E+8	2.420801E+6	-3.903828E-3	4.658177E-4	6.054697E+8	8.600948E+6	-4.035773E-3	3.488332E-4	2.712799E+8	2.382173E+6	-4.293563E-3	3.106086E-4	4.562329E+9	4.531403E+7	-3.957780E-3	2.678431E-4	4.614704E+9	3.312851E+7	-4.247817E-3	2.377842E-4	5.167798E+9	4.488332E+7	-4.041767E-3	2.346072E-4	5.210334E+9	4.463085E+7	-1.026921E-3	6.897939E-4	-1.319447E-4	3.795718E-4	-1.668653E-3	4.832218E-4	-8.949766E-4	1.043522E-3	-1.662659E-3	2.952475E-4	-3.358266E+8	1.242172E+7	-3.341899E+8	6.750081E+6	-1.147669E+7	3.969506E+6	-1.636691E+6	1.368006E+7	-4.950531E+9	4.328639E+7	0.000000E+0	0.000000E+0
2.795050E+2	4.082483E-4	-3.248820E-3	3.632188E-4	6.174753E+8	1.030105E+7	-2.352475E-3	5.006806E-4	2.828206E+8	4.616186E+6	-3.491943E-3	3.605825E-4	6.116695E+8	1.448495E+6	-3.117838E-3	3.960463E-4	2.775194E+8	4.214901E+6	-3.190113E-3	5.385466E-4	4.690180E+9	5.153284E+7	-3.951363E-3	4.365782E-4	4.616294E+9	2.438710E+7	-3.225553E-3	5.147803E-4	5.301849E+9	5.202550E+7	-3.869633E-3	4.172367E-4	5.233769E+9	2.967821E+7	8.963449E-4	4.913274E-4	3.741050E-4	3.701385E-4	7.653624E-4	3.264242E-4	5.222401E-4	2.780134E-4	1.517157E-3	7.037664E-4	-3.346548E+8	1.205658E+7	-3.341501E+8	3.593647E+6	5.301118E+6	2.801550E+6	-5.046750E+5	1.101735E+7	-4.950949E+9	3.279940E+7	0.000000E+0	0.000000E+0
2.800035E+2	8.660254E-4	-2.739924E-3	1.330572E-3	6.256055E+8	1.709958E+7	-3.138570E-3	1.206818E-3	2.775923E+8	8.608881E+6	-2.537758E-3	1.095881E-3	6.261302E+8	1.172320E+7	-2.728995E-3	1.240016E-3	2.804783E+8	9.310758E+6	-3.420371E-3	1.131864E-3	4.664343E+9	1.042245E+8	-3.444308E-3	9.114977E-4	4.673997E+9	8.136702E+7	-3.316993E-3	1.122111E-3	5.290473E+9	1.145097E+8	-3.362173E-3	9.514297E-4	5.299603E+9	9.398352E+7	-3.986462E-4	5.590730E-4	-1.912368E-4	1.894681E-3	-4.095753E-4	1.902263E-3	-2.074092E-4	2.315966E-3	2.236026E-4	3.567666E-4	-3.480133E+8	1.515606E+7	-3.456519E+8	1.669305E+7	-2.886077E+6	1.484574E+7	-2.361408E+6	2.733534E+7	-5.022010E+9	8.654216E+7	0.000000E+0	0.000000E+0
2.805045E+2	5.000000E-4	-2.907574E-3	1.148164E-3	6.226822E+8	1.333588E+7	-1.630701E-3	1.023058E-3	2.879597E+8	7.303545E+6	-3.758572E-3	1.792235E-3	6.078760E+8	2.413957E+7	-2.859518E-3	7.273700E-4	2.794806E+8	5.176282E+6	-2.836074E-3	1.132847E-3	4.730273E+9	1.145681E+8	-3.132953E-3	1.139752E-3	4.710322E+9	1.086977E+8	-2.944292E-3	1.209595E-3	5.338149E+9	1.382701E+8	-3.106797E-3	1.138703E-3	5.333004E+9	1.214702E+8	1.276873E-3	1.804607E-4	8.990546E-4	1.281906E-3	1.228817E-3	6.253685E-4	3.778184E-4	1.123749E-3	1.476096E-3	2.157420E-4	-3.347226E+8	9.323590E+6	-3.283954E+8	1.959806E+7	8.479109E+6	5.444972E+6	-6.327134E+6	1.498637E+7	-5.045044E+9	1.150126E+8	0.000000E+0	0.000000E+0
2.810048E+2	2.500000E-4	-1.567674E-3	7.979115E-4	6.426865E+8	1.855998E+7	-1.259288E-3	1.144321E-3	2.903842E+8	8.303437E+6	-1.387586E-3	1.239454E-3	6.436117E+8	2.168434E+7	-3.389057E-3	6.651477E-4	2.758268E+8	5.042369E+6	-1.536092E-3	6.023509E-4	4.876530E+9	9.147081E+7	-1.449877E-3	7.183591E-4	4.903129E+9	7.583667E+7	-1.518541E-3	6.745976E-4	5.520141E+9	1.129499E+8	-1.463675E-3	7.084086E-4	5.545816E+9	9.181841E+7	3.083854E-4	8.157693E-4	-2.001471E-3	9.838689E-4	2.129769E-3	1.153882E-3	2.309857E-3	1.145955E-3	2.043869E-4	8.425038E-4	-3.523023E+8	1.818340E+7	-3.677849E+8	1.830727E+7	1.455740E+7	7.658220E+6	1.548260E+7	8.733330E+6	-5.255431E+9	8.871576E+7	0.000000E+0	0.000000E+0
2.815015E+2	5.000000E-4	4.069313E-4	7.039400E-4	6.723855E+8	1.467847E+7	-3.212426E-4	1.428020E-3	2.970089E+8	8.355539E+6	4.839177E-5	7.081150E-4	6.654449E+8	1.029743E+7	1.875492E-3	5.851496E-4	3.118768E+8	5.392318E+6	1.516681E-4	6.366062E-4	5.069116E+9	1.002129E+8	5.242733E-5	7.681895E-4	5.074629E+9	1.019925E+8	1.395705E-4	6.179308E-4	5.734561E+9	1.094044E+8	9.349237E-5	7.373827E-4	5.747015E+9	1.161006E+8	-7.281741E-4	1.319014E-3	1.827100E-3	1.264719E-3	-2.196734E-3	1.737756E-3	-2.555274E-3	2.257020E-3	-4.147351E-4	8.276529E-4	-3.753766E+8	8.703374E+6	-3.535681E+8	1.416860E+7	-1.486791E+7	1.101338E+7	-2.180855E+7	1.619493E+7	-5.450006E+9	1.082188E+8	0.000000E+0	0.000000E+0
2.820048E+2	7.500000E-4	8.737027E-4	8.910138E-4	6.795080E+8	2.125577E+7	7.763317E-4	1.215851E-3	3.044024E+8	7.480233E+6	1.397342E-3	1.420551E-3	6.854041E+8	2.449625E+7	7.795182E-4	1.124312E-3	3.044958E+8	6.268919E+6	1.351914E-3	1.271361E-3	5.203701E+9	1.711226E+8	1.493508E-3	1.037493E-3	5.237386E+9	1.402853E+8	1.357262E-3	1.279397E-3	5.889106E+9	1.948974E+8	1.421545E-3	1.014157E-3	5.916894E+9	1.588817E+8	-9.737075E-5	3.609357E-4	-6.178243E-4	6.992738E-4	-3.186475E-6	1.217108E-3	5.204538E-4	1.054078E-3	-6.452132E-4	5.584047E-4	-3.751056E+8	1.404820E+7	-3.809083E+8	1.914731E+7	-9.334925E+4	5.726479E+6	5.802771E+6	8.743581E+6	-5.612491E+9	1.517144E+8	0.000000E+0	0.000000E+0
2.825048E+2	7.500000E-4	3.049168E-3	1.071378E-3	7.120152E+8	1.421659E+7	3.758357E-3	1.712009E-3	3.247968E+8	1.243321E+7	4.011367E-3	1.679152E-3	7.243314E+8	2.657803E+7	3.066157E-3	8.122156E-4	3.200648E+8	5.610048E+6	3.533385E-3	1.255337E-3	5.450447E+9	1.494938E+8	4.014939E-3	1.201849E-3	5.525227E+9	1.540723E+8	3.589277E-3	1.300972E-3	6.174778E+9	1.750625E+8	3.902634E-3	1.171963E-3	6.237242E+9	1.682153E+8	7.091887E-4	1.098636E-3	-9.452093E-4	1.050041E-3	6.921994E-4	1.359229E-3	1.654398E-3	2.014507E-3	-1.442766E-4	7.305506E-4	-3.872184E+8	5.538774E+6	-4.042667E+8	2.285790E+7	4.732021E+6	1.106245E+7	1.704829E+7	2.171270E+7	-5.912445E+9	1.565358E+8	0.000000E+0	0.000000E+0
2.830048E+2	7.500000E-4	1.081169E-2	5.874151E-4	8.294734E+8	1.617794E+7	9.872015E-3	9.416725E-4	3.669261E+8	7.662147E+6	9.622587E-3	1.583156E-3	8.088642E+8	2.702190E+7	1.041001E-2	1.239046E-3	3.707041E+8	8.443410E+6	1.023925E-2	9.729202E-4	6.213245E+9	8.689883E+7	1.037540E-2	1.007757E-3	6.253327E+9	1.153239E+8	1.016708E-2	9.767197E-4	7.022109E+9	1.066211E+8	1.042637E-2	9.143082E-4	7.082800E+9	1.179791E+8	-9.396797E-4	1.328558E-3	7.874270E-4	1.143925E-3	-5.379984E-4	8.749894E-4	-1.727107E-3	7.053332E-4	-5.543584E-4	8.975451E-4	-4.625474E+8	2.260524E+7	-4.381601E+8	2.269069E+7	-3.778094E+6	7.344807E+6	-2.438726E+7	1.923880E+7	-6.715875E+9	1.152004E+8	0.000000E+0	0.000000E+0
2.835017E+2	2.500000E-4	2.221611E-2	1.618995E-3	1.001284E+9	1.826362E+7	2.387329E-2	1.827651E-3	4.630681E+8	1.175613E+7	2.283628E-2	1.886671E-3	1.008840E+9	2.439485E+7	2.121216E-2	8.354682E-4	4.459207E+8	6.009641E+6	2.309935E-2	1.506344E-3	7.676136E+9	1.456161E+8	2.249703E-2	1.257925E-3	7.643683E+9	1.211947E+8	2.306825E-2	1.515272E-3	8.684976E+9	1.650292E+8	2.246438E-2	1.289050E-3	8.644967E+9	1.384303E+8	1.657176E-3	1.300509E-3	-1.624123E-3	2.200705E-3	2.661126E-3	2.585529E-3	3.281299E-3	2.595839E-3	1.408899E-3	9.073962E-4	-5.382159E+8	9.052686E+6	-5.629189E+8	2.719929E+7	1.714738E+7	1.678815E+7	2.470299E+7	2.128015E+7	-8.181899E+9	1.271509E+8	0.000000E+0	0.000000E+0
